,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,commit_count,npm_url,npm_monthly_downloads,updated_github_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
94,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,19,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2022-08-29 22:38:39.000000,2022-08-29 22:38:37,45.0,10.0,29.0,59.0,2022-08-25 15:31:47,0.12.3,30.0,340037.0,32.0,,,30.0,https://pypi.org/project/jupyter-packaging,329178.0,https://anaconda.org/conda-forge/jupyter-packaging,2022-08-25 23:51:15.963,304041.0,3.0,,,,,,,,,,,,,,,,,
95,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,19,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2022-07-21 13:31:33.000000,2022-07-21 13:31:32,5.0,3.0,16.0,38.0,2022-05-06 22:45:47,0.3.6,,80740.0,15.0,12.0,12.0,3.0,https://pypi.org/project/ipydagred3,857.0,,,,3.0,@jupyter-widgets/jupyterlab-manager,,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,79883.0,,,,,,,,,,,,,
96,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,18,nteract/hydrogen,,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2022-06-18 22:42:58.000000,2022-03-25 21:26:26,315.0,165.0,1096.0,3817.0,2021-06-02 09:44:54,2.16.3,,,90.0,,,89.0,,,,,,3.0,,2361.0,,,,,,,,,,,,,,,
97,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,18,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-02-03 21:26:52.000000,2021-11-22 20:42:15,335.0,8.0,79.0,2725.0,2021-07-13 22:12:59,0.13.2,,12700.0,4.0,,,11.0,,,,,,3.0,,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,24.0,508017.0,,,,,,,
98,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,18,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2022-06-23 23:10:23.000000,2022-06-23 23:08:06,383.0,103.0,689.0,2500.0,2022-04-11 14:26:39,1.23.3,,,42.0,,,101.0,,,,,,2.0,,705.0,,,,,,,,,,,,,,,
99,IHaskell,True,A Haskell kernel for IPython.,https://github.com/IHaskell/IHaskell,,kernels,18,gibiansky/IHaskell,,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2022-08-26 23:15:47.000000,2022-08-26 03:53:36,241.0,32.0,708.0,2391.0,2015-03-26 05:06:25,0.6,,13.0,1.0,4.0,4.0,111.0,,,,,,2.0,ihaskell_jupyterlab,2131.0,https://www.npmjs.com/package/ihaskell_jupyterlab,13.0,IHaskell/IHaskell,,,,,,,,,,,,
100,ipyparallel,True,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,18,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2022-09-01 07:44:49.000000,2022-09-01 07:44:49,874.0,54.0,281.0,2254.0,,,,147106.0,24.0,,,111.0,https://pypi.org/project/ipyparallel,138417.0,https://anaconda.org/conda-forge/ipyparallel,2022-06-21 14:24:53.709,669103.0,3.0,,,,,,,,,,,,,,,,,
101,BinderHub,True,"Run your code in the cloud, with technology so advanced, it feels..",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2022-08-23 20:43:16.000000,2022-08-22 07:05:57,324.0,183.0,449.0,2182.0,,,,,1.0,6.0,6.0,84.0,,,,,,3.0,,2746.0,,,,,,,,,,,,binderhub,,,
102,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,18,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,91.0,39.0,29.0,829.0,,,,4510.0,1.0,185.0,185.0,7.0,https://pypi.org/project/notedown,3844.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,33996.0,3.0,,264.0,,,,,,,,,,,,,,,
103,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,18,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2022-04-15 13:31:22.000000,2019-07-22 06:22:45,145.0,67.0,137.0,743.0,2016-01-02 19:06:03,0.2,,15237.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,9352.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,271504.0,3.0,jupyter-gmaps,1380.0,https://www.npmjs.com/package/jupyter-gmaps,1643.0,,,,,,,,,,,,,
104,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,18,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-06-03 01:25:04.000000,2022-01-05 20:19:46,140.0,58.0,52.0,743.0,2021-10-12 17:36:36,1.8.1,,14976.0,3.0,,,20.0,https://pypi.org/project/witwidget,9711.0,,,,3.0,wit-widget,328.0,https://www.npmjs.com/package/wit-widget,5265.0,,,,,,,,,,,,,
105,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,SciRuby/iruby,,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2022-08-31 17:32:38.909630,2022-07-05 23:32:06,18.0,45.0,141.0,723.0,2021-08-17 16:20:34,0.7.4,15.0,18.0,10.0,163.0,163.0,44.0,,,,,,2.0,,715.0,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2022-08-31 17:32:38.909630,3.0,1673.0,,,,,iruby,,
106,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,18,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2022-08-13 00:57:17.000000,2022-08-11 18:59:13,49.0,21.0,138.0,600.0,,,,38582.0,,,,37.0,https://pypi.org/project/jupyterlab_code_formatter,34301.0,,,,2.0,@ryantam626/jupyterlab_code_formatter,428.0,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,4281.0,,,,,,,,,,,,,
107,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,18,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2022-08-18 09:17:17.000000,2022-08-18 09:17:14,59.0,27.0,55.0,531.0,2021-09-15 15:34:35,3.1.0,,4650.0,1.0,2.0,2.0,22.0,https://pypi.org/project/jupyterlab_latex,3664.0,,,,2.0,@jupyterlab/latex,436.0,https://www.npmjs.com/package/@jupyterlab/latex,986.0,,,,,,,,,,,,,
108,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,18,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2022-02-14 03:58:59.101000,2020-11-30 15:55:07,56.0,35.0,98.0,470.0,2020-09-05 22:35:32,2.3.0,,9678.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2022-02-14 03:58:59.101,725917.0,2.0,,335.0,,,,,,,,,,,,,,,
109,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,18,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2022-07-20 11:12:35.000000,2021-12-10 09:26:11,89.0,21.0,36.0,334.0,2021-11-27 17:02:34,3.0.1,,2491.0,6.0,2.0,2.0,15.0,https://pypi.org/project/jupyterlab-github,1107.0,,,,2.0,@jupyterlab/github,228.0,https://www.npmjs.com/package/@jupyterlab/github,1384.0,,,,,,,,,,,,,
110,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2022-09-01 01:28:57.000000,2022-09-01 01:27:35,55.0,13.0,82.0,332.0,,,,13993.0,27.0,,,11.0,https://pypi.org/project/vega,7320.0,https://anaconda.org/conda-forge/vega,2022-02-10 13:26:24.004,500503.0,3.0,,597.0,,,,,,,,,,,,,,,
111,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,18,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/jpmorganchase/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2022-08-25 14:05:41.000000,2022-08-25 14:05:40,51.0,7.0,71.0,309.0,2021-03-28 03:19:03,0.3.1,,10227.0,13.0,4.0,4.0,14.0,https://pypi.org/project/jupyterlab_templates,7279.0,,,,2.0,jupyterlab_templates,,https://www.npmjs.com/package/jupyterlab_templates,2948.0,,,,,,,,,,,,,
112,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2022-07-21 06:30:27.000000,2022-06-21 23:17:54,51.0,37.0,93.0,269.0,2022-06-21 23:30:24,5.3.0,,30727.0,17.0,,,19.0,https://pypi.org/project/dask-labextension,12734.0,https://anaconda.org/conda-forge/dask-labextension,2022-06-22 14:17:08.997,635925.0,2.0,dask-labextension,,https://www.npmjs.com/package/dask-labextension,1688.0,,,,,,,,,,,,,
113,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,18,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,26.0,23.0,25.0,249.0,,,,77786.0,,151.0,151.0,11.0,https://pypi.org/project/nteract-scrapbook,77786.0,,,,3.0,,,,,,,,,,,,,,,,,
114,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2022-04-10 08:21:20.000000,2022-04-10 07:57:57,30.0,3.0,68.0,228.0,2022-04-10 08:38:48,2.8.0,70569.0,1138.0,32.0,,,18.0,,,,,,2.0,,372.0,,,,,,,,,,,,,,,
115,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,18,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2022-07-26 15:26:35.721000,2022-07-25 12:51:22,23.0,14.0,39.0,223.0,2022-07-25 13:09:54,npm@3.1.0,2.0,960.0,29.0,1.0,1.0,25.0,,,https://anaconda.org/conda-forge/mamba_gator,2022-07-26 15:26:35.721,18389.0,2.0,@mamba-org/gator-lab,614.0,https://www.npmjs.com/package/@mamba-org/gator-lab,125.0,,,,,,,,,,,,,
116,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,18,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,,2015-04-09 06:58:55.000,2022-06-22 16:00:27.000000,2022-06-22 16:00:22,129.0,56.0,88.0,200.0,2022-06-22 16:01:33,6.4.4,63.0,3194159.0,4.0,,,59.0,https://pypi.org/project/jupyter-console,3194149.0,,,,3.0,,,,,,,,,,,-2.0,,,,,,
117,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,18,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,,2016-11-21 02:23:14.000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57,28.0,17.0,18.0,166.0,2017-03-05 04:26:44,0.2.0,,4180.0,8.0,90.0,90.0,6.0,https://pypi.org/project/spylon-kernel,2752.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447,95706.0,2.0,,188.0,,,vericast/spylon-kernel,,,,,,,,,,,,
118,ipytree,True,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,18,QuantStack/ipytree,ipytree,conda-forge/ipytree,https://github.com/QuantStack/ipytree,MIT,2018-09-15 13:17:27.000,2022-08-23 16:41:28.248000,2022-08-23 15:09:07,25.0,15.0,16.0,94.0,2022-08-24 12:33:17,0.2.2,,34508.0,8.0,,,8.0,https://pypi.org/project/ipytree,33422.0,https://anaconda.org/conda-forge/ipytree,2022-08-23 16:41:28.248,45649.0,3.0,,107.0,,,,,,,,,,,,,,,
119,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,18,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2022-08-22 22:23:41.000000,2022-08-22 19:06:15,42.0,,34.0,55.0,2021-11-15 20:10:09,1.3.0,,2821.0,6.0,79.0,79.0,15.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2821.0,,,,2.0,,,,,,,,,,,,,,,,,
120,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,18,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2022-08-22 22:23:55.000000,2022-08-03 15:09:24,52.0,24.0,69.0,53.0,2021-10-19 17:24:48,1.0.5,,5034.0,3.0,41.0,41.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,5034.0,,,,2.0,,,,,,,,,,,,,,,,,
121,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,18,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2022-05-25 19:40:14.000000,2021-12-10 13:35:55,11.0,2.0,5.0,41.0,2021-11-19 19:10:31,1.7.0,,65699.0,18.0,20.0,20.0,3.0,https://pypi.org/project/ipyvue,64201.0,https://anaconda.org/conda-forge/ipyvue,2021-10-28 12:53:01.039,55438.0,3.0,,86.0,,,widgetti/ipyvue,,,,,,,,,,,,
122,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,17,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2022-03-21 19:03:41.000000,2021-06-14 15:04:41,179.0,9.0,14.0,978.0,2019-09-02 14:01:33,0.1.2,,7008.0,1.0,,,13.0,https://pypi.org/project/pyforest,7008.0,,,,3.0,,196.0,,,,,,,,,,,,,,,
123,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2022-07-06 19:26:23.000000,2019-07-16 04:37:36,72.0,56.0,42.0,920.0,2019-07-16 04:33:54,0.11.0,,297.0,14.0,3.0,3.0,8.0,,,,,,2.0,jupyterlab_vim,60.0,https://www.npmjs.com/package/jupyterlab_vim,297.0,,,,,,,,,,,,,
124,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,17,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2022-05-25 03:24:04.000000,2019-12-08 22:22:20,162.0,69.0,57.0,817.0,2019-05-06 03:28:50,1.3.0,90423.0,1773.0,5.0,,,4.0,,,,,,3.0,,90.0,,,,,,,,,,,,,,,
125,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,17,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2022-08-29 19:07:11.000000,2022-08-29 19:07:11,31.0,1.0,252.0,570.0,,,,38360.0,,,,20.0,https://pypi.org/project/nbqa,38360.0,,,,3.0,,623.0,,,,,,,,,,,,,,,
126,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,17,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2022-07-20 22:12:04.000000,2022-06-23 14:30:59,59.0,24.0,31.0,473.0,2022-05-10 19:35:57,0.7.0,,2617.0,3.0,,,17.0,https://pypi.org/project/jupyterlab-nvdashboard,1586.0,,,,2.0,jupyterlab-nvdashboard,,https://www.npmjs.com/package/jupyterlab-nvdashboard,1031.0,,,,,,,,,,,,,
127,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,17,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2022-08-21 23:34:02.000000,2022-07-08 08:01:04,67.0,31.0,71.0,444.0,,,,1308.0,,1.0,1.0,25.0,,,,,,3.0,@jupyterlab/geojson-extension,556.0,https://www.npmjs.com/package/@jupyterlab/geojson-extension,1308.0,,,,,,,,,,,,,
128,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,17,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2022-03-12 12:39:32.000000,2022-03-12 12:39:32,114.0,14.0,162.0,406.0,2021-08-25 00:19:46,2.5.1,105.0,13540.0,9.0,,,44.0,https://pypi.org/project/jupyter-kernel-gateway,13538.0,,,,3.0,,561.0,,,jupyter-server/kernel_gateway,,,,,,,,,,,,
129,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,17,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2022-07-20 08:58:08.000000,2022-04-28 22:45:01,72.0,33.0,65.0,371.0,2018-02-05 18:54:22,0.11.1,,1003.0,12.0,2.0,2.0,16.0,,,,,,2.0,@jupyterlab/google-drive,515.0,https://www.npmjs.com/package/@jupyterlab/google-drive,1003.0,,,,,,,,,,,,,
130,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,executablebooks/thebe,,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2022-09-01 13:38:35.000000,2021-11-19 12:06:20,57.0,64.0,87.0,297.0,2021-10-26 10:04:08,0.8.2,,,5.0,5.0,5.0,26.0,,,,,,3.0,,676.0,,,,,,,,,,,,,,,
131,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,54.0,15.0,11.0,254.0,2020-02-03 15:59:07,1.0.0,1932.0,1185.0,8.0,,,7.0,,,,,,3.0,,220.0,,,,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,44183.0,,,,,,,
132,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,17,jtpio/jupyterlab-classic,jupyterlab-classic,,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2022-05-04 08:02:28.000000,2022-05-04 08:02:27,43.0,4.0,106.0,245.0,2022-05-04 07:37:18,0.3.21,792.0,104.0,50.0,81.0,81.0,17.0,https://pypi.org/project/jupyterlab-classic,67.0,,,,3.0,,,,,jupyterlab/retrolab,,,,,,,,,,,,
133,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,17,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2022-07-20 03:28:49.000000,2021-07-04 21:12:58,36.0,22.0,10.0,203.0,2021-03-11 01:34:17,0.5.1,,5159.0,1.0,3.0,3.0,13.0,https://pypi.org/project/sidecar,4632.0,,,,2.0,@jupyter-widgets/jupyterlab-sidecar,69.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,527.0,,,,,,,,,,,,,
134,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,17,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2022-06-01 15:55:57.000000,2022-06-01 15:55:57,72.0,3.0,54.0,188.0,2021-07-14 17:27:18,2.4.11,,1893.0,14.0,,,9.0,https://pypi.org/project/sas_kernel,1893.0,,,,3.0,,213.0,,,,,,,,,,,,,,,
135,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2022-02-03 17:25:47.000000,2022-02-03 17:25:03,42.0,,80.0,175.0,2017-06-02 21:19:27,0.5.0,86.0,1254.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430,81497.0,3.0,,404.0,,,,,,,,,,,,,,,
136,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,50.0,15.0,7.0,166.0,2018-05-29 18:46:14,0.0.9,2415.0,1511.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,1459.0,,,,3.0,,215.0,,,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,921.0,,,,,,,
137,JupyterLab Spellchecker,True,Spellchecker for JupyterLab notebook markdown cells..,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,17,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2022-07-20 04:32:58.000000,2022-02-22 17:17:32,18.0,16.0,33.0,160.0,2021-10-08 10:06:16,0.7.2,,1550.0,7.0,1.0,1.0,6.0,,,,,,2.0,@ijmbarr/jupyterlab_spellchecker,152.0,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,1550.0,jupyterlab-contrib/spellchecker,,,,,,,,,,,,
138,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,17,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2022-08-18 14:51:55.000000,2022-06-16 20:56:08,69.0,26.0,45.0,95.0,,,,2411.0,,41.0,41.0,20.0,https://pypi.org/project/jupyter-rsession-proxy,2411.0,,,,3.0,,223.0,,,,,,,,,,,,,,,
139,SystemdSpawner,True,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,17,jupyterhub/systemdspawner,jupyterhub-systemdspawner,,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2022-08-19 16:01:16.000000,2022-04-22 08:28:24,40.0,27.0,32.0,79.0,,,,1457.0,,21.0,21.0,17.0,https://pypi.org/project/jupyterhub-systemdspawner,1457.0,,,,3.0,,150.0,,,,,,,,,,,,,,,
140,jdaviz,True,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,17,spacetelescope/jdaviz,jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2022-09-01 05:01:44.000000,2022-08-30 21:02:16,35.0,277.0,430.0,75.0,2022-08-26 20:51:24,2.10.0,,2132.0,13.0,,,29.0,https://pypi.org/project/jdaviz,2132.0,,,,3.0,,,,,,,,,,,,,,,,,
141,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,23.0,88.0,93.0,72.0,2020-06-18 03:30:24,0.5.10,,732.0,17.0,26.0,26.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,732.0,,,,3.0,,269.0,,,,,,,,,,,,,,,
