,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,npm_id,license,npm_url,npm_monthly_downloads,go_id,cran_id,updated_github_id,gem_id,pypi,hex_id,bitbucket_id
45,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,23,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,,https://github.com/jupyter-server/jupyter-resource-usage,2016-04-22 07:01:34.000000,2021-06-12 13:12:57.000000,2021-06-12 13:12:53.000000,56.0,26.0,25.0,242.0,159.0,2021-04-29 13:47:38.000000,0.6.0,,31651.0,4.0,43.0,43.0,15.0,https://pypi.org/project/jupyter-resource-usage,12708.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946000,303100.0,,,,,1.0,1.0,,BSD-2-Clause,,,,,,,,,
46,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter-client,jupyter/jupyter_client,,,https://github.com/jupyter/jupyter_client,2015-04-09 06:57:29.000000,2021-07-02 07:47:51.000000,2021-06-14 14:32:47.000000,204.0,120.0,152.0,230.0,1941.0,,,,10587913.0,,,,101.0,https://pypi.org/project/jupyter-client,10587913.0,,,,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
47,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,,gopherdata/gophernotes,,gopherdata/gophernotes,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000000,2021-06-24 15:48:32.000000,2021-06-24 15:45:56.000000,200.0,40.0,120.0,2948.0,387.0,2021-06-24 15:51:03.000000,0.7.3,39.0,1259.0,15.0,,,28.0,,,,,,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,6.0,83124.0,1.0,,,MIT,,,github.com/gopherdata/gophernotes,,,,,,
48,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,22,qgrid,quantopian/qgrid,conda-forge/qgrid,,https://github.com/quantopian/qgrid,2014-09-30 04:33:20.000000,2021-06-25 03:13:35.000000,2020-04-07 18:56:49.000000,354.0,142.0,123.0,2716.0,405.0,2020-04-07 16:34:17.000000,1.3.1,,59364.0,21.0,1.0,1.0,30.0,https://pypi.org/project/qgrid,48875.0,https://anaconda.org/conda-forge/qgrid,2021-03-04 10:14:48.336000,309214.0,,,,,2.0,,qgrid,Apache-2.0,https://www.npmjs.com/package/qgrid,2948.0,,,,,,,
49,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,22,beakerx,twosigma/beakerx,conda-forge/beakerx,beakerx/beakerx,https://github.com/twosigma/beakerx,2013-12-03 14:16:36.000000,2021-01-21 14:03:03.000000,2021-01-21 14:02:57.000000,365.0,340.0,4173.0,2573.0,1689.0,2018-12-04 18:27:21.000000,1.3.0,31.0,23820.0,39.0,,,43.0,https://pypi.org/project/beakerx,10598.0,https://anaconda.org/conda-forge/beakerx,2020-10-16 00:01:07.915000,432421.0,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,21.0,243902.0,2.0,,beakerx,Apache-2.0,https://www.npmjs.com/package/beakerx,1142.0,,,,,,,
50,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,22,,jupyter/nbviewer,,jupyter/nbviewer,https://github.com/jupyter/nbviewer,2012-08-05 11:42:33.000000,2021-06-15 08:12:16.000000,2020-12-02 09:03:55.000000,464.0,148.0,400.0,1902.0,1382.0,,,,17385.0,,5.0,5.0,83.0,,,,,,https://hub.docker.com/r/jupyter/nbviewer,2020-12-02 09:25:43.416709,26.0,1860298.0,2.0,,,BSD-3-Clause,,,,,,,,,
51,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,22,,IRkernel/IRkernel,r/r-irkernel,jupyter/r-notebook,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000000,2021-07-03 03:37:07.750469,2021-05-11 11:30:11.000000,281.0,47.0,496.0,1448.0,581.0,2021-05-11 11:36:15.000000,1.2,,10791.0,16.0,,,39.0,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173000,38976.0,https://hub.docker.com/r/jupyter/r-notebook,2021-07-03 03:37:07.750469,38.0,914261.0,1.0,,,MIT,,,,IRkernel,,,,,
52,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,22,nbgrader,jupyter/nbgrader,conda-forge/nbgrader,,https://github.com/jupyter/nbgrader,2014-09-13 03:27:36.000000,2021-06-23 05:08:22.000000,2021-06-16 09:26:43.000000,254.0,189.0,574.0,1023.0,2968.0,2021-05-08 15:44:14.000000,0.6.2,,5380.0,19.0,,,83.0,https://pypi.org/project/nbgrader,3654.0,https://anaconda.org/conda-forge/nbgrader,2021-03-10 20:40:41.451000,93236.0,,,,,1.0,,,BSD-3-Clause,,,,,,,,,
53,JupyterLab LSP,True,Coding assistance for JupyterLab (code navigation + hover..,https://github.com/krassowski/jupyterlab-lsp,,lab-extensions,22,,krassowski/jupyterlab-lsp,,,https://github.com/krassowski/jupyterlab-lsp,2019-08-17 11:34:22.000000,2021-07-04 20:48:12.000000,2021-07-04 20:48:11.000000,75.0,109.0,224.0,961.0,2077.0,2021-07-04 19:01:18.000000,3.8.0,,25350.0,34.0,2.0,2.0,33.0,,,,,,,,,,1.0,,@krassowski/jupyterlab-lsp,BSD-3-Clause,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,25350.0,,,,,,,
54,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,22,elyra,elyra-ai/elyra,conda-forge/elyra,,https://github.com/elyra-ai/elyra,2019-10-22 21:37:58.000000,2021-07-08 00:52:45.000000,2021-07-08 00:46:50.000000,158.0,212.0,828.0,959.0,1118.0,,,,1749.0,12.0,20.0,20.0,29.0,https://pypi.org/project/elyra,1265.0,https://anaconda.org/conda-forge/elyra,2021-04-27 19:22:26.105000,5331.0,,,,,1.0,,,Apache-2.0,,,,,,,,,
55,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,22,datalab,googledatalab/datalab,,,https://github.com/googledatalab/datalab,2014-08-06 18:37:34.000000,2021-05-25 09:08:46.000000,2020-09-09 05:30:42.000000,241.0,223.0,667.0,958.0,2053.0,2019-01-17 18:31:29.000000,1.2.20190116,,32687.0,18.0,,,51.0,https://pypi.org/project/datalab,32687.0,,,,,,,,2.0,,,Apache-2.0,,,,,,,,,
56,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,22,,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,2018-03-12 15:55:19.000000,2021-06-18 10:48:09.000000,2021-06-18 10:48:06.000000,98.0,65.0,49.0,683.0,521.0,2018-04-16 17:16:10.000000,0.2.0,,120257.0,1.0,101.0,101.0,13.0,,,,,,,,,,1.0,,@jupyterlab/toc,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/toc,120257.0,,,,,,,
57,Stencila,True,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,22,,stencila/stencila,,stencila/cloud,https://github.com/stencila/stencila,2012-05-31 02:43:31.000000,2021-07-08 08:56:05.000000,2021-07-08 07:23:46.000000,32.0,16.0,456.0,598.0,3808.0,2021-07-08 07:23:56.000000,0.93.0,849.0,353.0,100.0,16.0,16.0,21.0,,,,,,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16458.0,2.0,,stencila,Apache-2.0,https://www.npmjs.com/package/stencila,134.0,,,,,,,
58,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,mapboxgl,mapbox/mapboxgl-jupyter,,,https://github.com/mapbox/mapboxgl-jupyter,2017-08-08 15:10:51.000000,2021-05-31 23:04:25.000000,2021-04-19 05:00:36.000000,117.0,30.0,67.0,571.0,221.0,2019-06-03 21:24:10.000000,0.10.2,,4890.0,14.0,109.0,109.0,21.0,https://pypi.org/project/mapboxgl,4890.0,,,,,,,,2.0,,,MIT,,,,,,,,,
59,jupyter-dash,True,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,22,jupyter-dash,plotly/jupyter-dash,,,https://github.com/plotly/jupyter-dash,2020-04-26 18:43:59.000000,2021-06-06 22:41:26.000000,2021-01-22 17:01:16.000000,134.0,27.0,13.0,521.0,119.0,2021-01-22 17:07:52.000000,0.4.0,59.0,30768.0,9.0,548.0,548.0,3.0,https://pypi.org/project/jupyter-dash,30764.0,,,,,,,,2.0,,,MIT,,,,,,,,,
60,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,22,jupyterhub-kubespawner,jupyterhub/kubespawner,,,https://github.com/jupyterhub/kubespawner,2015-11-21 07:02:52.000000,2021-07-07 17:03:26.000000,2021-06-04 13:24:05.000000,214.0,44.0,207.0,365.0,936.0,,,,10516.0,,91.0,91.0,63.0,https://pypi.org/project/jupyterhub-kubespawner,10516.0,,,,,,,,1.0,,,BSD-3-Clause,,,,,,,,,
61,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,22,,vatlab/SOS,,,https://github.com/vatlab/sos,2016-02-13 00:46:46.000000,2021-06-28 10:48:02.000000,2021-05-24 03:32:18.000000,27.0,52.0,1352.0,204.0,7499.0,2019-05-21 01:06:30.000000,0.9.11,,,51.0,863.0,863.0,33.0,,,,,,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
62,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,22,,QuantStack/ipycytoscape,conda-forge/ipycytoscape,,https://github.com/cytoscape/ipycytoscape,2020-02-05 13:46:52.000000,2021-06-07 09:13:36.000000,2021-05-25 18:46:21.000000,42.0,46.0,80.0,153.0,619.0,2021-06-18 12:21:51.000000,1.2.1,3.0,1205.0,17.0,35.0,35.0,26.0,,,https://anaconda.org/conda-forge/ipycytoscape,2021-05-10 08:00:44.282000,19280.0,,,,,2.0,,,BSD-3-Clause,,,,,cytoscape/ipycytoscape,,,,
63,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,22,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,,https://github.com/jupyterhub/ldapauthenticator,2016-01-17 05:11:49.000000,2021-06-27 18:55:19.000000,2021-06-27 18:55:19.000000,143.0,49.0,76.0,151.0,167.0,2018-06-14 12:02:35.000000,1.2.2,,7759.0,3.0,73.0,73.0,30.0,https://pypi.org/project/jupyterhub-ldapauthenticator,7221.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507000,19940.0,,,,,1.0,,,BSD-3-Clause,,,,,,,,,
64,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,22,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000000,2021-07-08 13:47:29.000000,2021-06-24 11:37:08.000000,49.0,33.0,59.0,134.0,370.0,,,,44564.0,8.0,341.0,341.0,21.0,https://pypi.org/project/nbgitpuller,43803.0,https://anaconda.org/conda-forge/nbgitpuller,2021-06-24 12:51:05.869000,19025.0,,,,,1.0,,,BSD-3-Clause,,,,,,,,,
65,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,21,knowledge-repo,airbnb/knowledge-repo,,,https://github.com/airbnb/knowledge-repo,2016-08-17 23:32:50.000000,2021-06-08 17:06:12.000000,2021-03-12 23:00:14.000000,604.0,120.0,160.0,4821.0,574.0,2021-01-20 07:24:58.000000,0.9.0,,2896.0,30.0,,,57.0,https://pypi.org/project/knowledge-repo,2896.0,,,,,,,,3.0,,,Apache-2.0,,,,,,,,,
66,Contrib NBextensions,True,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,21,jupyter_contrib_nbextensions,ipython-contrib/jupyter_contrib_nbextensions,,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,2013-07-13 17:05:16.000000,2021-05-21 19:21:38.000000,2021-04-06 05:51:36.000000,708.0,306.0,447.0,4626.0,2608.0,2019-01-02 12:23:07.000000,0.5.1,,217251.0,1.0,,,127.0,https://pypi.org/project/jupyter_contrib_nbextensions,217251.0,,,,,,,,2.0,,,,,,,,,,,,
67,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,2018-06-13 18:16:02.000000,2021-06-15 20:16:25.000000,2021-04-10 13:03:02.000000,75.0,29.0,111.0,807.0,163.0,2021-04-10 11:39:23.000000,3.0.7,,12050.0,6.0,3.0,3.0,16.0,,,,,,,,,,2.0,,@lckr/jupyterlab_variableinspector,BSD-3-Clause,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,12050.0,,,,,,,
68,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000000,2021-04-30 09:16:39.000000,2021-03-26 10:25:36.000000,257.0,17.0,224.0,384.0,587.0,,,,7853.0,3.0,94.0,94.0,62.0,https://pypi.org/project/dockerspawner,7600.0,https://anaconda.org/conda-forge/dockerspawner,2019-04-26 00:50:54.465000,8123.0,,,,,2.0,-2.0,,BSD-3-Clause,,,,,,,,,
69,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/mariobuikhuizen/ipyvuetify,,widgets,21,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,,https://github.com/mariobuikhuizen/ipyvuetify,2019-05-14 17:35:51.000000,2021-06-30 15:34:05.000000,2021-06-30 15:34:05.000000,34.0,50.0,69.0,209.0,196.0,2021-06-15 13:48:33.000000,1.7.0,,33630.0,25.0,4.0,4.0,10.0,https://pypi.org/project/ipyvuetify,31557.0,https://anaconda.org/conda-forge/ipyvuetify,2021-06-16 08:18:33.660000,49767.0,,,,,2.0,,,MIT,,,,,,,,,
70,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,21,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,,https://github.com/maartenbreddels/ipywebrtc,2017-08-10 18:07:51.000000,2021-03-29 11:48:21.469000,2021-03-29 11:25:59.000000,30.0,26.0,20.0,185.0,209.0,,,,31705.0,8.0,304.0,304.0,9.0,https://pypi.org/project/ipywebrtc,26732.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469000,200582.0,,,,,2.0,,jupyter-webrtc,MIT,https://www.npmjs.com/package/jupyter-webrtc,706.0,,,,,,,
71,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,20,,nteract/hydrogen,,,https://github.com/nteract/hydrogen,2015-05-11 01:16:55.000000,2021-07-03 00:40:48.000000,2021-06-02 09:43:47.000000,294.0,139.0,1090.0,3716.0,2357.0,2021-06-02 09:44:54.000000,2.16.3,,,90.0,,,87.0,,,,,,,,,,3.0,,,MIT,,,,,,,,,
72,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,20,,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000000,2021-06-16 07:25:16.000000,2021-06-16 07:25:16.000000,128.0,54.0,150.0,1601.0,325.0,2019-09-26 17:23:40.000000,5.2.0,,2106.0,32.0,51.0,51.0,14.0,,,,,,,,,,2.0,,ijavascript,,https://www.npmjs.com/package/ijavascript,2106.0,,,,,,,
73,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,20,colabcode,abhishekkrthakur/colabcode,,,https://github.com/abhishekkrthakur/colabcode,2020-09-09 10:06:26.000000,2021-06-14 09:40:15.000000,2021-06-11 15:16:36.000000,182.0,25.0,23.0,1396.0,44.0,,,,12956.0,,30.0,30.0,8.0,https://pypi.org/project/colabcode,12956.0,,,,,,,,3.0,,,MIT,,,,,,,,,
74,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,20,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,,https://github.com/jupyter-widgets/pythreejs,2013-12-23 17:02:11.000000,2021-03-02 13:32:39.505000,2021-02-26 14:01:59.000000,155.0,60.0,142.0,743.0,1659.0,,,,44957.0,15.0,17.0,17.0,27.0,https://pypi.org/project/pythreejs,32700.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505000,315842.0,,,,,2.0,,jupyter-threejs,,https://www.npmjs.com/package/jupyter-threejs,7163.0,,,,,,,
75,Apache Toree,True,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,20,toree,apache/incubator-toree,,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000000,2021-06-09 15:57:35.000000,2021-06-09 15:57:35.000000,213.0,,,671.0,1138.0,,,,8380.0,,,,102.0,https://pypi.org/project/toree,8380.0,,,,,,,,2.0,,,Apache-2.0,,,,,,,,,
76,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,20,appmode,oschuett/appmode,conda-forge/appmode,,https://github.com/oschuett/appmode,2017-03-17 13:33:53.000000,2021-04-26 19:20:13.000000,2021-04-26 19:20:06.000000,63.0,3.0,49.0,371.0,96.0,2020-06-09 08:17:47.000000,0.8.0,,5477.0,8.0,268.0,268.0,8.0,https://pypi.org/project/appmode,2685.0,https://anaconda.org/conda-forge/appmode,2021-01-24 17:12:41.412000,122881.0,,,,,2.0,,,MIT,,,,,,,,,
77,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,20,itkwidgets,InsightSoftwareConsortium/itkwidgets,,,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000000,2021-06-16 01:28:12.000000,2021-05-14 15:32:42.000000,47.0,68.0,97.0,369.0,867.0,2021-05-14 15:18:02.000000,0.32.1,62.0,11002.0,13.0,,,19.0,https://pypi.org/project/itkwidgets,8697.0,,,,,,,,2.0,,itkwidgets,Apache-2.0,https://www.npmjs.com/package/itkwidgets,2302.0,,,,,,,
78,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,20,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000000,2021-07-04 06:56:46.142000,2021-07-03 06:33:17.000000,90.0,55.0,79.0,165.0,681.0,2018-12-10 14:39:58.000000,0.8.8,,54995.0,13.0,1.0,1.0,53.0,https://pypi.org/project/jupyter-server-proxy,41893.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2021-07-04 06:56:46.142000,379980.0,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
79,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,20,batchspawner,jupyterhub/batchspawner,,,https://github.com/jupyterhub/batchspawner,2015-10-27 03:53:10.000000,2021-06-04 17:38:02.000000,2021-05-05 12:02:36.000000,87.0,40.0,70.0,121.0,327.0,2021-04-07 15:14:35.000000,1.1.0,,782.0,9.0,10.0,10.0,38.0,https://pypi.org/project/batchspawner,782.0,,,,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
80,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,20,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000000,2021-07-06 19:15:11.366000,2021-07-06 16:29:48.000000,33.0,7.0,18.0,32.0,272.0,2021-07-06 16:30:07.000000,0.10.4,,269715.0,25.0,,,18.0,https://pypi.org/project/jupyter-packaging,258329.0,https://anaconda.org/conda-forge/jupyter-packaging,2021-07-06 19:15:11.366000,159415.0,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
81,IHaskell,True,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,19,,gibiansky/IHaskell,,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000000,2021-07-08 10:08:53.000000,2021-07-07 18:45:42.000000,227.0,38.0,663.0,2267.0,1908.0,2015-03-26 05:06:25.000000,0.6,,36.0,1.0,4.0,4.0,101.0,,,,,,,,,,2.0,,ihaskell_jupyterlab,MIT,https://www.npmjs.com/package/ihaskell_jupyterlab,36.0,,,,,,,
82,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,2013-03-05 18:20:21.000000,2021-06-10 20:34:30.000000,2021-06-10 20:32:30.000000,357.0,88.0,673.0,2265.0,700.0,2021-02-24 00:04:46.000000,1.23.2,,,41.0,,,100.0,,,,,,,,,,2.0,,,MIT,,,,,,,,,
83,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,19,,ml-tooling/ml-workspace,,mltooling/ml-workspace,https://github.com/ml-tooling/ml-workspace,2019-05-27 16:55:15.000000,2021-06-29 09:01:37.000000,2021-06-29 09:01:30.000000,255.0,7.0,60.0,2055.0,,2021-01-11 00:36:32.000000,0.12.1,,17198.0,3.0,,,9.0,,,,,,https://hub.docker.com/r/mltooling/ml-workspace,2021-06-28 20:31:57.772215,19.0,447159.0,3.0,,,Apache-2.0,,,,,,,,,
84,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,19,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,,https://github.com/jupyter-xeus/xeus-cling,2017-04-20 15:35:44.000000,2021-06-23 14:52:15.000000,2021-06-23 14:52:14.000000,195.0,115.0,111.0,1873.0,465.0,,,,3485.0,14.0,,,19.0,,,https://anaconda.org/conda-forge/xeus-cling,2021-03-16 17:18:48.868000,108052.0,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
85,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,19,,kaggle/docker-python,,kaggle/python,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000000,2021-07-06 17:47:00.090199,2021-07-02 16:07:41.000000,721.0,14.0,248.0,1847.0,,2021-07-06 17:13:22.000000,a6241bd0d98e81ea21f4cfba26ef48fc159646b112fc4986113d5ab219c6c26f,,2536.0,43.0,,,142.0,,,,,,https://hub.docker.com/r/kaggle/python,2021-07-06 17:47:00.090199,155.0,190226.0,3.0,,,Apache-2.0,,,,,,,,,
86,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,19,,SciRuby/iruby,,rubydata/datascience-notebook,https://github.com/SciRuby/iruby,2015-03-03 18:05:50.000000,2021-07-08 08:37:08.000000,2021-07-08 04:26:23.000000,6.0,39.0,137.0,631.0,681.0,2021-06-22 17:12:14.000000,0.7.2,14.0,14.0,8.0,147.0,147.0,44.0,,,,,,https://hub.docker.com/r/rubydata/datascience-notebook,2021-05-28 09:43:26.289926,,1131.0,2.0,,,MIT,,,,,,iruby,,,
87,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,19,witwidget,PAIR-code/what-if-tool,,,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000000,2021-05-11 09:27:28.000000,2021-03-17 12:46:20.000000,106.0,39.0,38.0,547.0,319.0,2021-01-19 14:38:47.000000,1.8.0,,12602.0,2.0,,,19.0,https://pypi.org/project/witwidget,9646.0,,,,,,,,3.0,,wit-widget,Apache-2.0,https://www.npmjs.com/package/wit-widget,2956.0,,,,,,,
88,ipysheet,True,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,19,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,,https://github.com/QuantStack/ipysheet,2017-07-10 13:46:31.000000,2021-06-15 18:34:07.000000,2020-04-30 08:50:34.000000,53.0,59.0,48.0,426.0,282.0,,,,13771.0,12.0,3.0,3.0,8.0,https://pypi.org/project/ipysheet,9789.0,https://anaconda.org/conda-forge/ipysheet,2020-10-12 16:07:52.593000,34402.0,,,,,3.0,,ipysheet,MIT,https://www.npmjs.com/package/ipysheet,2836.0,,,,,,,
89,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,19,,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000000,2021-06-15 17:59:21.000000,2021-06-15 17:59:18.000000,59.0,28.0,69.0,403.0,519.0,,,,158392.0,,1.0,1.0,22.0,,,,,,,,,,1.0,,@jupyterlab/geojson-extension,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/geojson-extension,158392.0,,,,,,,
90,nbtutor,True,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,19,,lgpage/nbtutor,conda-forge/nbtutor,,https://github.com/lgpage/nbtutor,2016-11-07 14:08:25.000000,2021-03-07 20:10:37.000000,2021-02-21 18:17:10.000000,32.0,18.0,11.0,386.0,176.0,2016-12-23 12:20:44.000000,1.0.4,,1521.0,2.0,21.0,21.0,3.0,,,https://anaconda.org/conda-forge/nbtutor,2020-10-15 14:07:05.970000,83676.0,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
91,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,19,jupyterlab-dash,plotly/jupyterlab-dash,,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34.000000,51.0,20.0,8.0,349.0,41.0,,,,10049.0,2.0,127.0,127.0,7.0,https://pypi.org/project/jupyterlab-dash,1703.0,,,,,,,,1.0,,jupyterlab-dash,MIT,https://www.npmjs.com/package/jupyterlab-dash,8346.0,,,,,,,
