,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,updated_github_id,license,npm_id,npm_url,npm_monthly_downloads,trending,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
95,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,19,,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000,2022-02-15 08:27:54.000000,2022-02-15 08:27:46,27.0,17.0,20.0,227.0,,2021-02-04 22:39:49,0.8.0,,10254.0,2.0,31.0,31.0,7.0,,,,,,,,,,2.0,,BSD-3-Clause,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,10254.0,,,,,,,
96,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,19,,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000,2022-02-05 10:53:39.000000,2022-01-12 10:01:35,30.0,3.0,64.0,214.0,332.0,2022-01-12 10:19:16,2.7.6,60391.0,1098.0,28.0,,,18.0,,,,,,,,,,2.0,,MIT,,,,,,,,,,
97,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,19,ipytest,chmp/ipytest,,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000,2022-02-20 08:39:23.000000,2022-02-20 08:36:22,18.0,1.0,44.0,208.0,,2022-02-12 12:24:45,0.1.0,,7477.0,16.0,144.0,144.0,4.0,https://pypi.org/project/ipytest,7477.0,,,,,,,,3.0,,MIT,,,,7.0,,,,,,
98,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,19,jupyter-console,jupyter/jupyter_console,,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000,2022-01-02 03:12:21.000000,2021-11-14 19:51:55,123.0,58.0,82.0,189.0,568.0,,,,3480731.0,,,,57.0,https://pypi.org/project/jupyter-console,3480731.0,,,,,,,,3.0,,,,,,,,,,,,
99,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,19,bookstore,nteract/bookstore,,,https://github.com/nteract/bookstore,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,18.0,34.0,39.0,180.0,619.0,2019-12-03 17:50:40,2.5.0,,248615.0,6.0,8.0,8.0,7.0,https://pypi.org/project/bookstore,248615.0,,,,,,,,3.0,,BSD-3-Clause,,,,,,,,,,
100,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,19,spylon-kernel,Valassis-Digital-Media/spylon-kernel,conda-forge/spylon-kernel,,https://github.com/vericast/spylon-kernel,2016-11-21 02:23:14.000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57,24.0,17.0,18.0,157.0,188.0,2017-03-05 04:26:44,0.2.0,,9603.0,8.0,70.0,70.0,6.0,https://pypi.org/project/spylon-kernel,8239.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447,81866.0,,,,,2.0,vericast/spylon-kernel,,,,,,,,,,,
101,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,19,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,23.0,88.0,93.0,73.0,269.0,2020-06-18 03:30:24,0.5.10,,1269.0,17.0,24.0,24.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,1269.0,,,,,,,,3.0,,BSD-3-Clause,,,,,,,,,,
102,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,19,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,,https://github.com/jupyterhub/ltiauthenticator,2017-12-15 02:54:15.000,2022-01-31 22:16:38.000000,2022-01-27 14:20:28,37.0,5.0,26.0,51.0,,2021-11-15 20:10:09,1.3.0,,2780.0,6.0,72.0,72.0,13.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2780.0,,,,,,,,2.0,,BSD-3-Clause,,,,,,,,,,
103,Altair Viewer,True,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,19,altair_viewer,altair-viz/altair_viewer,,,https://github.com/altair-viz/altair_viewer,2019-12-20 14:32:14.000,2022-01-14 00:49:57.000000,2022-01-14 00:49:56,8.0,2.0,4.0,49.0,117.0,2021-11-06 14:18:45,0.4.0,,640585.0,3.0,,,3.0,https://pypi.org/project/altair_viewer,640585.0,,,,,,,,3.0,,BSD-3-Clause,,,,,,,,,,
104,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,19,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,,https://github.com/jupyterhub/nativeauthenticator,2018-12-03 17:38:18.000,2022-01-31 22:16:27.000000,2021-12-30 13:14:05,48.0,21.0,68.0,47.0,,2021-10-19 17:24:48,1.0.5,,5288.0,3.0,34.0,34.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,5288.0,,,,,,,,2.0,,BSD-3-Clause,,,,,,,,,,
105,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,19,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000,2022-02-21 14:52:11.000000,2022-02-12 13:35:29,38.0,9.0,23.0,47.0,,2021-11-15 18:05:32,0.11.1,,227965.0,29.0,,,23.0,https://pypi.org/project/jupyter-packaging,218176.0,https://anaconda.org/conda-forge/jupyter-packaging,2021-11-15 22:16:59.924,205573.0,,,,,3.0,,BSD-3-Clause,,,,,,,,,,
106,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,19,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,,https://github.com/widgetti/ipyvue,2019-08-11 10:10:05.000,2022-02-02 15:57:55.000000,2021-12-10 13:35:55,11.0,2.0,4.0,36.0,86.0,2021-11-19 19:10:31,1.7.0,,50114.0,18.0,16.0,16.0,3.0,https://pypi.org/project/ipyvue,48702.0,https://anaconda.org/conda-forge/ipyvue,2021-10-28 12:53:01.039,42363.0,,,,,3.0,widgetti/ipyvue,MIT,,,,,,,,,,
107,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,18,,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,2013-03-05 18:20:21.000,2021-12-17 07:34:26.000000,2021-10-27 14:05:51,374.0,95.0,683.0,2420.0,702.0,2021-02-24 00:04:46,1.23.2,,,41.0,,,100.0,,,,,,,,,,2.0,,MIT,,,,,,,,,,
108,IHaskell,True,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,18,,gibiansky/IHaskell,,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000,2022-02-19 06:29:57.000000,2022-02-01 11:25:29,237.0,30.0,695.0,2332.0,2106.0,2015-03-26 05:06:25,0.6,,44.0,1.0,,,105.0,,,,,,,,,,2.0,,MIT,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,44.0,,,,,,,
109,BinderHub,True,"Run your code in the cloud, with technology so advanced, it feels..",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000,2022-02-17 08:35:12.000000,2022-02-12 15:44:20,301.0,173.0,443.0,2083.0,2605.0,,,,,1.0,6.0,6.0,82.0,,,,,,,,,,3.0,,BSD-3-Clause,,,,,,,binderhub,,,
110,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,18,pyforest,8080labs/pyforest,,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000,2022-02-11 21:25:49.000000,2021-06-14 15:04:41,177.0,8.0,14.0,948.0,196.0,2019-09-02 14:01:33,0.1.2,,7002.0,1.0,,,13.0,https://pypi.org/project/pyforest,7002.0,,,,,,,,2.0,,MIT,,,,,,,,,,
111,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,18,notedown,aaren/notedown,conda-forge/notedown,,https://github.com/aaren/notedown,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,91.0,39.0,29.0,788.0,264.0,,,,4093.0,1.0,164.0,164.0,7.0,https://pypi.org/project/notedown,3349.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,32775.0,,,,,3.0,,BSD-2-Clause,,,,,,,,,,
112,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,18,gmaps,pbugnion/gmaps,conda-forge/gmaps,,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45,143.0,62.0,136.0,731.0,1380.0,2016-01-02 19:06:03,0.2,,20772.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,15293.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,252414.0,,,,,3.0,,BSD-3-Clause,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1051.0,,,,,,,
113,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,,SciRuby/iruby,,rubydata/datascience-notebook,https://github.com/SciRuby/iruby,2015-03-03 18:05:50.000,2022-02-17 09:42:13.000000,2022-02-17 09:42:09,12.0,43.0,140.0,686.0,713.0,2021-08-17 16:20:34,0.7.4,15.0,19.0,10.0,154.0,154.0,44.0,,,,,,https://hub.docker.com/r/rubydata/datascience-notebook,2021-09-28 04:43:56.581044,3.0,1580.0,2.0,,MIT,,,,,,,,iruby,,
114,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,18,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000,2022-01-22 01:59:06.000000,2021-04-02 15:15:07,39.0,25.0,117.0,505.0,353.0,,,,28756.0,,,,30.0,https://pypi.org/project/jupyterlab_code_formatter,23178.0,,,,,,,,2.0,,MIT,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,5578.0,,,,,,,
115,Ansible Kernel,True,Jupyter Notebook Kernel for running Ansible Tasks and..,https://github.com/ansible/ansible-jupyter-kernel,,kernels,18,ansible-kernel,ansible/ansible-jupyter-kernel,conda-forge/ansible-kernel,benthomasson/ansible-jupyter-kernel,https://github.com/ansible/ansible-jupyter-kernel,2018-06-26 14:28:02.000,2022-02-12 03:05:54.538000,2022-02-11 15:18:23,51.0,13.0,29.0,480.0,212.0,,,,2254.0,2.0,8.0,8.0,10.0,https://pypi.org/project/ansible-kernel,465.0,https://anaconda.org/conda-forge/ansible-kernel,2022-02-12 03:05:54.538,8979.0,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66422.0,2.0,,Apache-2.0,,,,,,,,,,
116,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,18,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000,2022-02-14 03:58:59.101000,2020-11-30 15:55:07,52.0,32.0,97.0,432.0,335.0,2020-09-05 22:35:32,2.3.0,,8098.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2022-02-14 03:58:59.101,550685.0,,,,,2.0,,BSD-3-Clause,,,,,,,,,,
117,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,18,itkwidgets,InsightSoftwareConsortium/itkwidgets,,,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000,2022-02-12 02:13:23.000000,2021-09-17 20:07:43,49.0,72.0,100.0,417.0,877.0,2021-05-14 15:18:02,0.32.1,64.0,7867.0,13.0,,,20.0,https://pypi.org/project/itkwidgets,6901.0,,,,,,,,3.0,,Apache-2.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,964.0,,,,,,,
118,nbtutor,True,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,18,,lgpage/nbtutor,conda-forge/nbtutor,,https://github.com/lgpage/nbtutor,2016-11-07 14:08:25.000,2022-02-19 07:45:50.000000,2021-07-29 16:32:39,36.0,19.0,13.0,396.0,177.0,2016-12-23 12:20:44,1.0.4,,1543.0,2.0,24.0,24.0,3.0,,,https://anaconda.org/conda-forge/nbtutor,2021-11-16 20:29:38.101,95701.0,,,,,3.0,,,,,,,,,,,,
119,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000,2022-02-12 08:43:50.000000,2021-08-10 23:33:46,69.0,31.0,65.0,356.0,513.0,2018-02-05 18:54:22,0.11.1,,1897.0,12.0,2.0,2.0,15.0,,,,,,,,,,2.0,,BSD-3-Clause,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,1897.0,,,,,,,
120,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,vega,vega/ipyvega,conda-forge/vega,,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000,2022-02-11 08:10:36.000000,2022-02-10 01:58:48,55.0,10.0,82.0,323.0,561.0,,,,16601.0,27.0,,,11.0,https://pypi.org/project/vega,9645.0,https://anaconda.org/conda-forge/vega,2022-02-10 13:26:24.004,473040.0,,,,,3.0,,BSD-3-Clause,,,,,,,,,,
121,tributary,True,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,18,tributary,timkpaine/tributary,conda-forge/tributary,,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000,2022-02-23 19:21:51.000000,2022-02-23 19:12:42,25.0,8.0,72.0,296.0,,2021-02-27 04:59:39,0.1.5,,1121.0,12.0,17.0,17.0,7.0,https://pypi.org/project/tributary,366.0,https://anaconda.org/conda-forge/tributary,2021-11-17 22:00:58.159,15117.0,,,,,3.0,,Apache-2.0,,,,,,,,,,
122,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,18,jupyterlab_templates,jpmorganchase/jupyterlab_templates,,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000,2022-02-19 14:08:57.000000,2022-02-19 14:08:56,50.0,8.0,70.0,287.0,,2021-03-28 03:19:03,0.3.1,,9679.0,13.0,4.0,4.0,14.0,https://pypi.org/project/jupyterlab_templates,6534.0,,,,,,,,2.0,,Apache-2.0,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,3145.0,,,,,,,
123,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,18,,executablebooks/thebe,,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000,2022-02-19 07:46:53.000000,2021-11-19 12:06:20,53.0,57.0,84.0,268.0,676.0,2021-10-26 10:04:08,0.8.2,,,5.0,5.0,5.0,26.0,,,,,,,,,,3.0,,BSD-3-Clause,,,,,,,,,,
124,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000,2022-01-22 02:07:28.000000,2022-01-08 00:53:47,45.0,34.0,89.0,252.0,,2022-01-08 01:09:14,5.2.0,,24745.0,16.0,,,18.0,https://pypi.org/project/dask-labextension,6329.0,https://anaconda.org/conda-forge/dask-labextension,2022-01-08 15:40:51.016,497378.0,,,,,2.0,,BSD-3-Clause,dask-labextension,https://www.npmjs.com/package/dask-labextension,2873.0,,,,,,,
125,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,18,,ml-tooling/ml-hub,,mltooling/ml-hub,https://github.com/ml-tooling/ml-hub,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,46.0,15.0,11.0,215.0,220.0,2020-02-03 15:59:07,1.0.0,1770.0,1430.0,8.0,,,7.0,,,,,,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,43823.0,3.0,,Apache-2.0,,,,,,,,,,
126,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,18,sas_kernel,sassoftware/sas_kernel,,,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000,2022-02-16 18:42:50.000000,2021-09-21 14:53:24,71.0,3.0,52.0,183.0,213.0,2021-07-14 17:27:18,2.4.11,,1344.0,14.0,,,7.0,https://pypi.org/project/sas_kernel,1344.0,,,,,,,,2.0,,Apache-2.0,,,,,,,,,,
127,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,18,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000,2022-02-03 17:25:47.000000,2022-02-03 17:25:03,43.0,,80.0,176.0,404.0,2017-06-02 21:19:27,0.5.0,79.0,1299.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430,75309.0,,,,,2.0,,Apache-2.0,,,,,,,,,,
128,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,2017-12-02 21:16:38.000,2022-02-17 20:58:33.000000,2019-07-16 04:37:36,73.0,55.0,42.0,899.0,60.0,2019-07-16 04:33:54,0.11.0,,677.0,14.0,3.0,3.0,8.0,,,,,,,,,,2.0,,MIT,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,677.0,,,,,,,
129,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,17,nbqa,nbQA-dev/nbQA,,,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000,2022-01-31 18:38:20.000000,2022-01-24 19:47:19,24.0,6.0,234.0,431.0,594.0,,,,26424.0,,,,18.0,https://pypi.org/project/nbqa,26424.0,,,,,,,,3.0,,MIT,,,,,,,,,,
130,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,17,,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000,2022-02-18 14:03:56.000000,2022-02-18 14:03:53,62.0,29.0,71.0,427.0,546.0,,,,3099.0,,1.0,1.0,25.0,,,,,,,,,,3.0,,BSD-3-Clause,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,3099.0,,,,,,,
131,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,17,,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000,2022-02-17 23:45:58.000000,2022-02-14 05:06:18,63.0,51.0,39.0,416.0,638.0,,,,407.0,,3.0,3.0,27.0,,,,,,,,,,3.0,,BSD-3-Clause,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,407.0,,,,,,,
132,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,17,jupyter-kernel-gateway,jupyter/kernel_gateway,,,https://github.com/jupyter-server/kernel_gateway,2015-09-21 15:34:11.000,2021-12-07 19:27:26.000000,2021-12-07 19:27:26,107.0,14.0,162.0,375.0,559.0,2021-08-25 00:19:46,2.5.1,104.0,7913.0,9.0,,,44.0,https://pypi.org/project/jupyter-kernel-gateway,7911.0,,,,,,,,3.0,jupyter-server/kernel_gateway,,,,,,,,,,,
133,Lantern,True,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,17,pylantern,timkpaine/lantern,,,https://github.com/timkpaine/lantern,2017-07-15 03:49:10.000,2022-02-02 19:18:44.000000,2022-02-02 19:18:43,20.0,10.0,188.0,305.0,505.0,2020-02-02 22:32:28,0.1.6,,337.0,26.0,14.0,14.0,2.0,https://pypi.org/project/pylantern,337.0,,,,,,,,2.0,,Apache-2.0,,,,,,,,,,
134,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,17,nteract-scrapbook,nteract/scrapbook,,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000,2021-05-07 07:52:57.000000,2021-04-28 06:36:37,24.0,23.0,25.0,233.0,,,,,53770.0,,91.0,91.0,11.0,https://pypi.org/project/nteract-scrapbook,53770.0,,,,,,,,3.0,,BSD-3-Clause,,,,,,,,,,
