,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
46,IPython Kernel,True,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,22,ipython/ipykernel,ipykernel,ipykernel,https://github.com/ipython/ipykernel,,2015-04-09 07:44:14.000,2022-11-01 07:36:37.000000,2022-11-01 07:36:34,309.0,216.0,208.0,516.0,2022-10-31 14:34:08,6.17.0,678.0,11590901.0,41.0,,,157.0,https://pypi.org/project/ipykernel,11584892.0,https://anaconda.org/anaconda/ipykernel,2022-09-06 16:04:23.662,501659.0,1.0,,,,,,,,,,,,,,,,,
47,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,22,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,,2016-09-21 19:18:45.000,2022-11-03 12:39:51.000000,2022-11-01 12:09:46,195.0,120.0,197.0,348.0,2022-10-11 11:37:18,1.21.0,539.0,7684372.0,73.0,,,483.0,https://pypi.org/project/jupyter_server,7631263.0,https://anaconda.org/conda-forge/jupyter_server,2022-10-11 21:38:51.515,2654707.0,3.0,,,,,,,,,,,,,,,,,
48,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,22,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2022-11-01 19:03:15.000000,2022-11-01 00:14:51,316.0,30.0,199.0,347.0,,,,25571.0,15.0,301.0,301.0,109.0,https://pypi.org/project/oauthenticator,24877.0,https://anaconda.org/conda-forge/oauthenticator,2022-09-08 13:19:36.567,29875.0,1.0,,,,,,,,,,,,,,,,,
49,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,22,vatlab/SOS,,,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2022-10-04 05:05:24.000000,2022-09-23 04:46:09,32.0,60.0,1367.0,233.0,2019-05-21 01:06:30,0.9.11,,,51.0,2993.0,2993.0,36.0,,,,,,2.0,,7579.0,,,,,,,,,,,,,,,
50,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,22,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2022-07-20 12:23:11.000000,2021-03-29 11:25:59,34.0,35.0,20.0,214.0,,,,68168.0,8.0,606.0,606.0,9.0,https://pypi.org/project/ipywebrtc,63299.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,277858.0,2.0,,209.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,459.0,,,,,,,,,,,,
51,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,22,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2022-10-03 18:56:06.000000,2022-09-12 13:05:27,57.0,59.0,99.0,210.0,2022-03-28 22:52:15,1.3.1,3.0,6681.0,19.0,84.0,84.0,32.0,,,https://anaconda.org/conda-forge/ipycytoscape,2022-09-12 13:43:52.218,213794.0,2.0,cytoscape/ipycytoscape,715.0,,,,,,,,,,,,,,,
52,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,22,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2022-10-14 17:28:05.000000,2022-06-25 19:26:22,51.0,41.0,83.0,158.0,2022-06-25 19:35:21,0.4.0,,141449.0,4.0,,,25.0,https://pypi.org/project/jupyter_sphinx,141449.0,,,,2.0,,372.0,,,,,,,,,,,,,,,
53,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,21,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2022-10-17 19:47:53.000000,2022-02-03 18:32:34,1039.0,188.0,200.0,9326.0,,,,38698.0,,,,43.0,https://pypi.org/project/jupyterthemes,38698.0,,,,1.0,,636.0,,,,,,,,,,,,,,,
54,Perspective,True,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,21,finos/perspective,perspective-python,,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2022-10-09 08:56:04.000000,2022-10-07 04:54:11,523.0,83.0,481.0,4980.0,,,,4448.0,,6.0,6.0,72.0,https://pypi.org/project/perspective-python,3256.0,,,,1.0,,5355.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,1192.0,,,,,,,,,,,,
55,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2022-11-01 08:56:28.000000,2022-11-01 08:56:24,283.0,18.0,239.0,436.0,,,,10921.0,4.0,135.0,135.0,66.0,https://pypi.org/project/dockerspawner,10620.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,14489.0,1.0,,,,,,,,,,,,,,,,,
56,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2022-09-05 06:46:55.000000,2021-04-26 19:20:06,65.0,4.0,49.0,406.0,2020-06-09 08:17:47,0.8.0,,5089.0,8.0,329.0,329.0,8.0,https://pypi.org/project/appmode,2057.0,https://anaconda.org/conda-forge/appmode,2021-11-16 11:28:50.190,181929.0,1.0,,96.0,,,,,,,,,,,,,,,
57,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,21,mwouts/itables,itables,,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2022-11-01 22:55:52.000000,2022-11-01 22:54:10,30.0,10.0,47.0,342.0,2022-09-03 23:03:10,1.3.0,,18397.0,22.0,167.0,167.0,4.0,https://pypi.org/project/itables,18397.0,,,,2.0,,,,,,,,,,,,,,,,,
58,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,21,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2022-10-31 21:30:45.000000,2022-10-28 21:04:30,79.0,32.0,29.0,338.0,2022-10-06 08:59:34,0.6.3,92.0,44468.0,7.0,,,25.0,https://pypi.org/project/jupyter-resource-usage,28474.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,511715.0,1.0,,237.0,,,,,,,,,,,,,,,
59,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,21,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2022-10-02 08:28:15.000000,2022-09-20 10:06:02,44.0,48.0,124.0,268.0,2022-02-07 15:18:40,1.8.2,,111830.0,30.0,4.0,4.0,11.0,https://pypi.org/project/ipyvuetify,109510.0,https://anaconda.org/conda-forge/ipyvuetify,2022-09-02 13:29:25.078,92834.0,2.0,widgetti/ipyvuetify,214.0,,,,,,,,,,,,,,,
60,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,21,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2022-11-01 00:04:13.000000,2022-10-05 04:39:11,98.0,48.0,75.0,141.0,2022-10-05 04:46:29,1.2.0,,4359.0,10.0,23.0,23.0,42.0,https://pypi.org/project/batchspawner,4359.0,,,,1.0,,358.0,,,,,,,,,,,,,,,
61,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,20,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2022-10-27 07:18:58.000000,2022-08-17 07:13:17,654.0,120.0,167.0,5209.0,2022-04-08 03:02:43,0.9.1,,328.0,31.0,,,69.0,https://pypi.org/project/knowledge-repo,328.0,,,,2.0,,1013.0,,,,,,,,,,,,,,,
62,Contrib NBextensions,True,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,20,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,2013-07-13 17:05:16.000,2022-08-19 14:33:20.000000,2022-07-17 11:19:32,771.0,325.0,452.0,4925.0,2019-01-02 12:23:07,0.5.1,,311103.0,1.0,,,130.0,https://pypi.org/project/jupyter_contrib_nbextensions,311103.0,,,,2.0,,2629.0,,,,,,,,,,,,,,,
63,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,20,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2022-07-08 21:14:08.000000,2022-07-08 21:12:48,224.0,50.0,125.0,3410.0,2022-05-31 17:34:28,0.7.5,40.0,1049.0,17.0,8.0,8.0,29.0,,,,,,1.0,,400.0,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,86021.0,-2.0,,github.com/gopherdata/gophernotes,,,,
64,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,20,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2022-08-22 10:08:00.000000,2021-06-11 15:16:36,248.0,41.0,33.0,1837.0,,,,12851.0,,83.0,83.0,8.0,https://pypi.org/project/colabcode,12851.0,,,,3.0,,44.0,,,,,,,,,,,,,,,
65,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,20,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2022-10-28 07:38:24.000000,2022-10-03 16:26:09,292.0,213.0,619.0,1144.0,2022-09-27 08:13:34,0.8.1,62.0,5030.0,26.0,,,98.0,https://pypi.org/project/nbgrader,3241.0,https://anaconda.org/conda-forge/nbgrader,2022-09-28 03:43:17.179,125274.0,2.0,,,,,,,,,,,,,,,,,
66,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,20,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,38.0,17.0,245.0,544.0,2020-12-10 14:31:28,0.3.7,,84750.0,28.0,,,11.0,,,,,,1.0,,1174.0,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,84750.0,,,,,,,,,,,,
67,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,20,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2022-10-28 18:11:50.000000,2022-10-28 18:11:50,63.0,95.0,123.0,472.0,2022-07-11 19:38:44,0.32.2,66.0,11576.0,30.0,,,5.0,https://pypi.org/project/itkwidgets,10552.0,,,,3.0,,901.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,1023.0,,,,,,,,,,,,
68,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,20,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2022-11-03 14:05:14.000000,2022-11-03 13:15:45,254.0,54.0,243.0,436.0,,,,40420.0,,117.0,117.0,74.0,https://pypi.org/project/jupyterhub-kubespawner,40420.0,,,,2.0,,,,,,,,,,,,,,,,,
69,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,20,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,58.0,20.0,8.0,361.0,,,,13495.0,2.0,281.0,281.0,7.0,https://pypi.org/project/jupyterlab-dash,1303.0,,,,1.0,,41.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,12192.0,,,,,,,,,,,,
70,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,20,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2022-11-03 11:16:24.000000,2022-11-03 10:39:53,115.0,61.0,97.0,258.0,2018-12-10 14:39:58,0.8.8,,138149.0,16.0,4.0,4.0,64.0,https://pypi.org/project/jupyter-server-proxy,113286.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2022-09-08 09:19:11.744,1118841.0,2.0,,,,,,,,,,,,,,,,,
71,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,20,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2022-09-18 13:55:21.000000,2022-02-20 08:36:22,20.0,1.0,51.0,239.0,2022-02-12 12:24:45,0.1.0,,30299.0,16.0,207.0,207.0,4.0,https://pypi.org/project/ipytest,30299.0,,,,2.0,,,,,,,,,,,,,,,,,
72,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,20,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,,2015-04-09 06:58:55.000,2022-10-03 20:22:08.000000,2022-06-22 16:00:22,133.0,57.0,88.0,204.0,2022-06-22 16:01:33,6.4.4,66.0,3401380.0,4.0,,,59.0,https://pypi.org/project/jupyter-console,3401372.0,,,,3.0,,,,,,,,,,,,,,,,,
73,nbformat,True,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,20,jupyter/nbformat,nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,,2015-04-09 01:07:29.000,2022-11-01 02:32:53.000000,2022-11-01 02:32:51,133.0,51.0,77.0,191.0,2022-10-10 13:12:14,5.7.0,,11581911.0,20.0,,,69.0,https://pypi.org/project/nbformat,11439973.0,https://anaconda.org/conda-forge/nbformat,2022-10-10 18:22:46.575,11213156.0,2.0,,,,,,,,,,,,,,,,,
74,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,20,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2022-06-27 14:03:15.000000,2022-06-22 08:23:11,61.0,55.0,80.0,170.0,,,,10079.0,11.0,535.0,535.0,25.0,https://pypi.org/project/nbgitpuller,8955.0,https://anaconda.org/conda-forge/nbgitpuller,2022-03-20 01:46:35.034,46108.0,2.0,,,,,,,,,,,,,,,,,
75,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,20,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2022-11-01 00:04:05.000000,2022-09-09 11:32:12,54.0,24.0,70.0,55.0,2021-10-19 17:24:48,1.0.5,,10399.0,3.0,45.0,45.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,10399.0,,,,2.0,,,,,,,,,,,2.0,,,,,,
76,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,20,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,,2017-07-31 17:37:26.000,2022-08-24 16:21:19.099000,2022-08-22 17:02:57,8.0,2.0,8.0,33.0,2022-08-24 15:07:24,4.3.2,,78129.0,8.0,607.0,607.0,5.0,https://pypi.org/project/ipydatawidgets,74606.0,https://anaconda.org/conda-forge/ipydatawidgets,2022-08-24 16:21:19.099,186756.0,3.0,,297.0,,,,,,,,,,,,,,,
77,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,19,nteract/hydrogen,,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2022-09-25 13:59:40.000000,2022-03-25 21:26:26,318.0,166.0,1096.0,3822.0,2021-06-02 09:44:54,2.16.3,,,90.0,,,89.0,,,,,,3.0,,2361.0,,,,,,,,,,,,,,,
78,evidently,True,Interactive reports to analyze machine learning models during..,https://github.com/evidentlyai/evidently,,widgets,19,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2022-11-02 11:45:16.000000,2022-10-31 15:05:11,307.0,48.0,100.0,2837.0,,,,,38.0,775.0,775.0,29.0,,,,,,3.0,,,,,,,,,,,,,,,,,
79,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,19,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-10-27 14:38:52.000000,2021-11-22 20:42:15,343.0,3.0,85.0,2812.0,2021-07-13 22:12:59,0.13.2,,12117.0,4.0,,,11.0,,,,,,3.0,,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,25.0,508946.0,,,,,,,
80,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,19,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2022-10-25 17:37:15.000000,2022-10-24 17:51:04,817.0,14.0,284.0,2195.0,2022-10-19 13:41:37,7bc7dc4a89b73e0de1420b2f15f154152f1e0f36da029cda4676155fe10c1603,,2126.0,86.0,,,146.0,,,,,,3.0,,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2022-10-19 12:52:23.818674,164.0,193531.0,,,,,,,
81,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,19,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2022-11-01 10:05:52.000000,2022-10-31 09:59:33,499.0,167.0,404.0,2053.0,,,,22586.0,,8.0,8.0,91.0,,,,,,3.0,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2022-08-22 11:29:43.791515,29.0,2778163.0,,,,,,,
82,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,19,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,,2015-02-02 15:46:34.000,2022-01-24 13:30:29.000000,2022-01-24 13:30:28,146.0,53.0,178.0,1931.0,2021-11-15 23:43:33,5.2.1,,2003.0,33.0,65.0,65.0,15.0,,,,,,1.0,,331.0,ijavascript,https://www.npmjs.com/package/ijavascript,2003.0,,,,,,,,,,,,
83,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,19,almond-sh/almond,,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2022-11-02 11:22:53.000000,2022-10-24 08:19:59,220.0,100.0,198.0,1466.0,2022-08-15 19:45:01,0.13.1,1340.0,189.0,39.0,,,37.0,,,,,,1.0,,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2022-08-16 14:22:00.573334,6.0,15033.0,,,,,,,
84,NBextensions Configurator,True,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,19,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,2016-06-24 22:29:05.000,2022-09-10 13:04:03.000000,2022-07-09 09:08:49,109.0,50.0,32.0,911.0,2022-07-17 11:55:06,0.5.0,,338308.0,2.0,,,20.0,https://pypi.org/project/jupyter_nbextensions_configurator,338308.0,,,,2.0,,502.0,,,,,,,,,,,,,,,
85,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,19,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,91.0,39.0,29.0,835.0,,,,4891.0,1.0,193.0,193.0,7.0,https://pypi.org/project/notedown,4244.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,34311.0,3.0,,264.0,,,,,,,,,,,,,,,
86,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,19,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-10-29 02:53:04.000000,2022-01-05 20:19:46,142.0,60.0,54.0,754.0,2021-10-12 17:36:36,1.8.1,,13712.0,3.0,,,20.0,https://pypi.org/project/witwidget,9312.0,,,,3.0,,328.0,wit-widget,https://www.npmjs.com/package/wit-widget,4400.0,,,,,,,,,,,,
87,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,19,SciRuby/iruby,,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2022-10-19 00:01:06.000000,2022-10-19 00:01:06,21.0,45.0,141.0,733.0,2021-08-17 16:20:34,0.7.4,15.0,18.0,10.0,169.0,169.0,45.0,,,,,,1.0,,717.0,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2022-08-31 17:32:38.909630,3.0,1742.0,,,,iruby,,,
88,Apache Toree,True,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,19,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2022-03-15 19:55:24.000000,2022-03-15 19:55:24,216.0,,,705.0,,,,10536.0,,,,104.0,https://pypi.org/project/toree,10536.0,,,,1.0,,1150.0,,,,,,,,,,,,,,,
89,ipysheet,True,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,19,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,MIT,2017-07-10 13:46:31.000,2022-10-10 14:32:11.843000,2022-10-10 08:23:21,63.0,60.0,60.0,508.0,,,,49658.0,14.0,3.0,3.0,12.0,https://pypi.org/project/ipysheet,45455.0,https://anaconda.org/conda-forge/ipysheet,2022-10-10 14:32:11.843,61465.0,3.0,,304.0,ipysheet,https://www.npmjs.com/package/ipysheet,2867.0,,,,,,,,,,,,
90,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,19,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2022-10-29 16:32:26.594000,2020-11-30 15:55:07,57.0,35.0,99.0,483.0,2020-09-05 22:35:32,2.3.0,,11267.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2022-10-29 16:32:26.594,867559.0,1.0,,335.0,,,,,,,,,,,,,,,
91,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,19,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25,61.0,18.0,41.0,473.0,2018-01-15 18:11:51,0.9.0,,22969.0,8.0,273.0,273.0,3.0,https://pypi.org/project/pivottablejs,22969.0,,,,3.0,,32.0,,,,,,,,,,,,,,,
92,Metakernel,True,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,19,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2022-08-09 16:57:34.000000,2022-08-09 16:57:34,78.0,28.0,114.0,292.0,2022-08-08 15:44:17,0.29.2,46.0,80049.0,51.0,,,31.0,https://pypi.org/project/metakernel,72019.0,https://anaconda.org/conda-forge/metakernel,2022-08-09 13:33:11.047,634133.0,1.0,,,,,,,,,,,,,,,,,
93,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,19,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2022-11-02 09:51:07.642000,2022-11-02 00:22:40,53.0,39.0,96.0,276.0,2022-11-02 00:31:35,6.0.0,,71851.0,18.0,,,20.0,https://pypi.org/project/dask-labextension,51187.0,https://anaconda.org/conda-forge/dask-labextension,2022-11-02 09:51:07.642,775927.0,1.0,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,1739.0,,,,,,,,,,,,
94,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,19,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,19.0,34.0,39.0,187.0,2019-12-03 17:50:40,2.5.0,,31836.0,6.0,11.0,11.0,7.0,https://pypi.org/project/bookstore,31836.0,,,,3.0,,619.0,,,,,,,,,,,,,,,
