,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,license,updated_github_id,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
46,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,2020-02-05 13:46:52.000,2022-03-07 15:56:06.000000,2022-03-07 15:55:53,48.0,52.0,97.0,182.0,698.0,2021-11-27 02:44:57,1.3.0,3.0,1132.0,18.0,61.0,61.0,31.0,,,https://anaconda.org/conda-forge/ipycytoscape,2022-01-18 19:08:24.277,27178.0,2.0,BSD-3-Clause,cytoscape/ipycytoscape,,,,,,,,,,,,,,,
47,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,23,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,2016-01-17 05:11:49.000,2022-01-27 10:10:12.000000,2021-06-27 18:55:19,149.0,55.0,78.0,172.0,167.0,2018-06-14 12:02:35,1.2.2,,7459.0,3.0,88.0,88.0,30.0,https://pypi.org/project/jupyterhub-ldapauthenticator,6944.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,23213.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
48,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,22,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,2013-12-03 14:16:36.000,2021-11-18 19:15:17.218000,2021-01-21 14:02:57,372.0,345.0,4174.0,2635.0,1689.0,2018-12-04 18:27:21,1.3.0,31.0,21318.0,39.0,,,43.0,https://pypi.org/project/beakerx,9215.0,https://anaconda.org/conda-forge/beakerx,2021-11-18 19:15:17.218,491412.0,2.0,Apache-2.0,,beakerx,https://www.npmjs.com/package/beakerx,532.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,22.0,244686.0,,,,,,,
49,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,22,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,2012-08-05 11:42:33.000,2022-02-07 21:31:16.000000,2022-02-01 13:41:44,483.0,157.0,402.0,2006.0,1401.0,,,,24114.0,,7.0,7.0,87.0,,,,,,2.0,BSD-3-Clause,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2022-02-01 13:43:58.134185,27.0,2773157.0,,,,,,,
50,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,22,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000,2022-03-09 01:41:24.386506,2022-01-04 12:48:23,286.0,56.0,502.0,1504.0,588.0,2022-01-03 22:04:04,1.3,,13282.0,17.0,,,40.0,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173,58342.0,1.0,MIT,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2022-03-09 01:41:24.386506,43.0,1220323.0,,,IRkernel,,,,
51,repo2docker,True,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,22,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,2017-05-09 08:36:30.000,2022-03-06 15:35:02.000000,2022-03-06 15:35:02,277.0,142.0,319.0,1319.0,,2022-02-06 14:43:19,2022.02.0,,6751.0,11.0,145.0,145.0,106.0,https://pypi.org/project/jupyter-repo2docker,6751.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
52,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,22,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,2015-11-21 07:02:52.000,2022-03-10 14:04:38.000000,2022-03-10 14:04:38,232.0,51.0,224.0,396.0,,,,,457592.0,,103.0,103.0,66.0,https://pypi.org/project/jupyterhub-kubespawner,457592.0,,,,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
53,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,22,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,2014-09-23 21:37:06.000,2022-03-02 13:34:52.000000,2022-01-31 22:56:47,300.0,29.0,186.0,331.0,,,,,38614.0,12.0,253.0,253.0,104.0,https://pypi.org/project/oauthenticator,38040.0,https://anaconda.org/conda-forge/oauthenticator,2021-07-19 15:40:38.273,20120.0,1.0,BSD-3-Clause,,,,,,,,,,-2.0,,,,,,
54,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,22,vatlab/SOS,,,https://github.com/vatlab/sos,2016-02-13 00:46:46.000,2022-03-08 17:10:39.000000,2022-02-25 15:50:18,29.0,60.0,1358.0,218.0,7503.0,2019-05-21 01:06:30,0.9.11,,,51.0,1835.0,1835.0,33.0,,,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
55,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,22,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,2017-08-10 18:07:51.000,2022-03-02 02:46:30.000000,2021-03-29 11:25:59,31.0,29.0,20.0,205.0,209.0,,,,38265.0,8.0,447.0,447.0,9.0,https://pypi.org/project/ipywebrtc,33618.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,234234.0,2.0,MIT,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,389.0,,,,,,,,,,,,
56,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,21,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,2014-12-10 23:22:23.000,2022-02-03 18:32:35.000000,2022-02-03 18:32:34,995.0,186.0,197.0,9000.0,636.0,,,,40926.0,,,,43.0,https://pypi.org/project/jupyterthemes,40926.0,,,,1.0,MIT,,,,,,,,,,,,,,,,
57,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,21,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,2014-09-30 04:33:20.000,2021-06-25 03:13:35.000000,2020-04-07 18:56:49,372.0,147.0,125.0,2818.0,405.0,2020-04-07 16:34:17,1.3.1,,53769.0,21.0,,,30.0,https://pypi.org/project/qgrid,46198.0,https://anaconda.org/conda-forge/qgrid,2021-03-04 10:14:48.336,332430.0,2.0,Apache-2.0,,qgrid,https://www.npmjs.com/package/qgrid,787.0,,,,,,,,,,,,
58,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,21,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000,2022-01-24 13:30:29.000000,2022-01-24 13:30:28,145.0,49.0,175.0,1774.0,331.0,2021-11-15 23:43:33,5.2.1,,4551.0,33.0,57.0,57.0,15.0,,,,,,1.0,,,ijavascript,https://www.npmjs.com/package/ijavascript,4551.0,,,,,,,,,,,,
59,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,21,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,2014-09-13 03:27:36.000,2022-02-18 20:37:16.000000,2022-02-18 20:37:16,270.0,203.0,581.0,1067.0,3020.0,2021-05-08 15:44:14,0.6.2,,4583.0,19.0,,,84.0,https://pypi.org/project/nbgrader,2879.0,https://anaconda.org/conda-forge/nbgrader,2021-09-25 00:23:03.383,105671.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
60,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,21,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,2014-08-06 18:37:34.000,2021-08-16 19:04:35.000000,2021-08-16 17:52:48,244.0,224.0,667.0,970.0,2054.0,2021-08-16 19:04:35,1.2.20210816,,36480.0,19.0,,,52.0,https://pypi.org/project/datalab,36480.0,,,,3.0,Apache-2.0,,,,,,,,,,-3.0,,,,,,
61,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,21,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,2019-07-19 18:19:17.000,2022-01-15 06:45:20.000000,2021-03-31 14:20:34,38.0,17.0,245.0,540.0,1174.0,2020-12-10 14:31:28,0.3.7,,85638.0,28.0,,,11.0,,,,,,1.0,BSD-3-Clause,,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,85638.0,,,,,,,,,,,,
62,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000,2022-03-02 08:53:38.000000,2021-11-27 18:36:06,269.0,14.0,235.0,413.0,,,,,8200.0,4.0,116.0,116.0,62.0,https://pypi.org/project/dockerspawner,7941.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,10394.0,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
63,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,21,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,2016-09-21 19:18:45.000,2022-03-10 11:51:29.000000,2022-03-09 15:23:21,156.0,83.0,164.0,295.0,,2022-02-05 18:34:41,1.13.5,272.0,1757622.0,53.0,,,456.0,https://pypi.org/project/jupyter_server,1728867.0,https://anaconda.org/conda-forge/jupyter_server,2022-02-10 15:04:16.691,1207298.0,3.0,,,,,,,,,,,,,,,,,
64,Metakernel,True,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,21,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,2014-08-24 20:53:45.000,2021-12-02 15:51:29.961000,2021-12-02 13:02:55,75.0,27.0,113.0,269.0,1112.0,2021-12-02 13:04:26,0.28.2,21.0,45627.0,48.0,,,29.0,https://pypi.org/project/metakernel,37991.0,https://anaconda.org/conda-forge/metakernel,2021-12-02 15:51:29.961,541819.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
65,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,21,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,2019-05-14 17:35:51.000,2022-02-07 15:52:42.724000,2022-02-07 12:02:17,43.0,39.0,119.0,246.0,208.0,2022-02-07 15:18:40,1.8.2,,51667.0,28.0,4.0,4.0,10.0,https://pypi.org/project/ipyvuetify,49487.0,https://anaconda.org/conda-forge/ipyvuetify,2022-02-07 15:52:42.724,69775.0,2.0,MIT,widgetti/ipyvuetify,,,,,,,,,,,,,,,
66,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,21,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000,2022-03-01 18:24:47.000000,2022-02-28 06:11:28,104.0,60.0,92.0,215.0,,2018-12-10 14:39:58,0.8.8,,508866.0,15.0,4.0,4.0,61.0,https://pypi.org/project/jupyter-server-proxy,492626.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2022-01-25 03:13:58.218,600899.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
67,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000,2022-01-29 23:13:24.000000,2022-01-29 23:13:24,54.0,49.0,74.0,154.0,,,,,8357.0,10.0,442.0,442.0,24.0,https://pypi.org/project/nbgitpuller,7436.0,https://anaconda.org/conda-forge/nbgitpuller,2021-09-03 01:35:54.657,30394.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
68,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,20,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,2016-08-17 23:32:50.000,2022-03-10 04:40:17.000000,2022-03-10 04:40:17,639.0,118.0,166.0,5033.0,652.0,2021-01-20 07:24:58,0.9.0,,683.0,30.0,,,65.0,https://pypi.org/project/knowledge-repo,683.0,,,,3.0,Apache-2.0,,,,,,,,,,,,,,,,
69,Contrib NBextensions,True,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,20,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,2013-07-13 17:05:16.000,2021-12-03 07:25:49.000000,2021-04-06 05:51:36,749.0,314.0,450.0,4787.0,2608.0,2019-01-02 12:23:07,0.5.1,,315059.0,1.0,,,126.0,https://pypi.org/project/jupyter_contrib_nbextensions,315059.0,,,,2.0,,,,,,,,,,,,,,,,,
70,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,20,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,2020-09-09 10:06:26.000,2021-10-28 17:06:53.000000,2021-06-11 15:16:36,225.0,37.0,31.0,1707.0,44.0,,,,21865.0,,57.0,57.0,8.0,https://pypi.org/project/colabcode,21865.0,,,,3.0,MIT,,,,,,,,,,,,,,,,
71,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,20,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,2018-06-13 18:16:02.000,2022-02-27 11:16:41.000000,2021-10-19 16:52:05,78.0,40.0,114.0,892.0,165.0,2021-04-10 11:39:23,3.0.7,,9196.0,6.0,3.0,3.0,17.0,,,,,,2.0,BSD-3-Clause,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,9196.0,,,,,,,,,,,,
72,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,20,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,2013-12-23 17:02:11.000,2021-12-06 21:48:19.000000,2021-12-06 21:48:19,162.0,67.0,144.0,795.0,1667.0,,,,55460.0,15.0,19.0,19.0,29.0,https://pypi.org/project/pythreejs,44597.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505,366884.0,2.0,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,5622.0,,,,,,,,,,,,
73,Apache Toree,True,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,20,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000,2022-02-18 17:03:22.000000,2022-02-16 21:44:02,214.0,,,693.0,1149.0,,,,10270.0,,,,103.0,https://pypi.org/project/toree,10270.0,,,,2.0,Apache-2.0,,,,,,,,,,,,,,,,
74,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,20,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000,2022-02-13 02:37:18.000000,2022-01-05 20:19:46,126.0,54.0,47.0,641.0,328.0,2021-10-12 17:36:36,1.8.1,,10822.0,3.0,,,20.0,https://pypi.org/project/witwidget,6794.0,,,,2.0,Apache-2.0,,wit-widget,https://www.npmjs.com/package/wit-widget,4028.0,,,,,,,,,,,,
75,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter-server/enterprise_gateway,,kernels,20,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter-server/enterprise_gateway,2017-04-21 16:05:14.000,2022-03-08 00:16:44.000000,2022-03-05 01:45:56,155.0,66.0,434.0,490.0,1128.0,2022-01-27 22:17:10,2.6.0,14130.0,1845.0,29.0,,,89.0,https://pypi.org/project/jupyter_enterprise_gateway,1579.0,,,,2.0,,jupyter-server/enterprise_gateway,,,,,,,,,,,,,,,
76,Octave Kernel,True,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,20,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000,2022-02-07 17:21:40.000000,2022-02-07 17:21:35,57.0,25.0,141.0,394.0,395.0,2022-02-07 17:22:59,0.34.1,32.0,22290.0,5.0,,,17.0,https://pypi.org/project/octave_kernel,22290.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
77,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,20,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,2017-03-17 13:33:53.000,2021-11-16 11:28:50.190000,2021-04-26 19:20:06,66.0,3.0,49.0,389.0,96.0,2020-06-09 08:17:47,0.8.0,,5943.0,8.0,305.0,305.0,8.0,https://pypi.org/project/appmode,3064.0,https://anaconda.org/conda-forge/appmode,2021-11-16 11:28:50.190,149734.0,2.0,MIT,,,,,,,,,,,,,,,,
78,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,20,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,56.0,20.0,8.0,354.0,41.0,,,,14236.0,2.0,203.0,203.0,7.0,https://pypi.org/project/jupyterlab-dash,1311.0,,,,1.0,MIT,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,12925.0,,,,,,,,,,,,
79,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,20,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,2016-04-22 07:01:34.000,2022-02-27 23:05:29.000000,2021-12-06 09:55:23,66.0,28.0,27.0,300.0,183.0,2021-12-06 09:34:12,0.6.1,12.0,37276.0,5.0,,,20.0,https://pypi.org/project/jupyter-resource-usage,17473.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,475275.0,2.0,BSD-2-Clause,,,,,,,,,,,,,,,,
80,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,20,mwouts/itables,itables,,https://github.com/mwouts/itables,2019-04-15 22:09:44.000,2022-02-09 17:37:57.000000,2022-01-24 23:44:14,22.0,8.0,27.0,277.0,,2022-01-24 23:49:14,0.4.5,,5718.0,12.0,101.0,101.0,3.0,https://pypi.org/project/itables,5718.0,,,,2.0,MIT,,,,,,,,,,,,,,,,
81,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,20,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000,2022-03-07 16:00:33.000000,2022-03-07 16:00:25,124.0,57.0,85.0,189.0,,2022-03-07 16:01:45,6.4.3,14.0,3537362.0,3.0,,,58.0,https://pypi.org/project/jupyter-console,3537348.0,,,,3.0,,,,,,,,,,,,,,,,,
82,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,20,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000,2022-02-11 17:13:54.000000,2021-12-20 09:52:04,47.0,38.0,78.0,137.0,353.0,2020-09-21 17:37:11,0.3.2,,112704.0,3.0,,,24.0,https://pypi.org/project/jupyter_sphinx,112704.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
83,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,20,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,2015-10-27 03:53:10.000,2022-03-05 00:08:17.000000,2022-03-05 00:08:17,92.0,46.0,70.0,130.0,329.0,2021-04-07 15:14:35,1.1.0,,2494.0,9.0,12.0,12.0,38.0,https://pypi.org/project/batchspawner,2494.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
84,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,19,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,2019-05-27 16:55:15.000,2022-02-03 21:26:52.000000,2021-11-22 20:42:15,311.0,6.0,72.0,2470.0,,2021-07-13 22:12:59,0.13.2,,14770.0,4.0,,,10.0,,,,,,3.0,Apache-2.0,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,21.0,502181.0,,,,,,,
85,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,19,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,2017-04-20 15:35:44.000,2022-03-08 22:30:52.790000,2022-01-17 13:34:34,223.0,127.0,113.0,2127.0,472.0,,,,3489.0,15.0,,,20.0,,,https://anaconda.org/conda-forge/xeus-cling,2022-03-08 22:30:52.790,136075.0,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
86,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,19,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000,2022-03-06 15:04:05.000000,2022-02-26 19:50:26,775.0,16.0,269.0,2056.0,,2022-03-01 14:58:03,6055b70d2030b24955a25e2eeaf70d302e30ad4cbb51dcd6887682f3ddbe4980,,2321.0,63.0,,,144.0,,,,,,3.0,Apache-2.0,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2022-03-01 15:18:06.981714,159.0,192644.0,,,,,,,
87,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,19,almond-sh/almond,,,https://github.com/almond-sh/almond,2015-03-10 22:48:50.000,2022-03-07 11:10:47.000000,2021-09-01 14:23:22,212.0,98.0,192.0,1425.0,989.0,,,1161.0,191.0,37.0,,,35.0,,,,,,2.0,BSD-3-Clause,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2021-08-26 20:33:34.010515,6.0,13853.0,,,,,,,
88,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,19,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,2018-03-12 15:55:19.000,2022-02-11 19:35:52.000000,2021-08-10 23:33:21,101.0,64.0,51.0,719.0,523.0,2018-04-16 17:16:10,0.2.0,,99089.0,1.0,,,14.0,,,,,,2.0,BSD-3-Clause,,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,99089.0,,,,,,,,,,,,
89,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,19,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000,2022-01-22 02:09:55.000000,2021-06-29 12:29:51,59.0,39.0,25.0,519.0,101.0,,,,5139.0,,214.0,214.0,15.0,,,,,,2.0,BSD-3-Clause,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,5139.0,,,,,,,,,,,,
90,ipysheet,True,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,19,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,2017-07-10 13:46:31.000,2022-02-27 17:11:29.000000,2021-12-14 18:02:31,59.0,58.0,57.0,475.0,295.0,,,,34376.0,13.0,3.0,3.0,10.0,https://pypi.org/project/ipysheet,29545.0,https://anaconda.org/conda-forge/ipysheet,2021-08-11 12:55:17.098,42325.0,3.0,MIT,,ipysheet,https://www.npmjs.com/package/ipysheet,3718.0,,,,,,,,,,,,
91,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,19,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25,62.0,17.0,40.0,457.0,32.0,2018-01-15 18:11:51,0.9.0,,14793.0,8.0,217.0,217.0,3.0,https://pypi.org/project/pivottablejs,14793.0,,,,3.0,,,,,,,,,,,,,,,,,
92,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,19,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000,2022-03-07 16:17:17.000000,2021-09-17 20:07:43,52.0,73.0,100.0,420.0,877.0,2021-05-14 15:18:02,0.32.1,64.0,8515.0,13.0,,,20.0,https://pypi.org/project/itkwidgets,7367.0,,,,3.0,Apache-2.0,,itkwidgets,https://www.npmjs.com/package/itkwidgets,1146.0,,,,,,,,,,,,
93,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,19,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,2017-10-15 17:18:11.000,2022-01-22 07:38:11.000000,2021-12-10 09:26:11,83.0,21.0,36.0,318.0,228.0,2021-11-27 17:02:34,3.0.1,,3030.0,6.0,2.0,2.0,15.0,https://pypi.org/project/jupyterlab-github,1548.0,,,,2.0,BSD-3-Clause,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,1482.0,,,,,,,,,,,,
