,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,npm_id,npm_url,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
93,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,19,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2022-11-17 07:14:10.000000,2022-11-02 00:22:40,53.0,40.0,96.0,283.0,2022-11-02 00:31:35,6.0.0,,26710.0,18.0,,,21.0,https://pypi.org/project/dask-labextension,6150.0,https://anaconda.org/conda-forge/dask-labextension,2022-11-02 09:51:07.642,808293.0,1.0,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,1315.0,,,,,,,,,,,,
94,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,19,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2022-12-11 00:31:05.000000,2022-02-15 08:27:46,29.0,22.0,21.0,268.0,2021-02-04 22:39:49,0.8.0,,3447.0,2.0,73.0,73.0,7.0,,,,,,1.0,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,3447.0,,,,,,,,,,,,
95,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,19,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2022-12-10 17:50:30.000000,2022-12-10 17:49:24,39.0,21.0,11.0,208.0,2022-12-10 17:57:31,0.5.2,,3645.0,2.0,3.0,3.0,14.0,https://pypi.org/project/sidecar,3209.0,,,,1.0,,81.0,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,436.0,,,,,,,,,,,,
96,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,19,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,,2015-04-09 06:58:55.000,2022-10-03 20:22:08.000000,2022-06-22 16:00:22,133.0,57.0,88.0,206.0,2022-06-22 16:01:33,6.4.4,73.0,3654494.0,4.0,,,59.0,https://pypi.org/project/jupyter-console,3654486.0,,,,3.0,,,,,,,,,,,,,,,,,
97,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,19,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,20.0,34.0,39.0,187.0,2019-12-03 17:50:40,2.5.0,,42346.0,6.0,13.0,13.0,7.0,https://pypi.org/project/bookstore,42346.0,,,,2.0,,619.0,,,,,,,,,,,,,,,
98,mkdocs-jupyter,True,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,19,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2022-12-08 13:07:04.000000,2022-12-07 14:51:56,29.0,22.0,47.0,180.0,,,,20113.0,,598.0,598.0,14.0,https://pypi.org/project/mkdocs-jupyter,20113.0,,,,2.0,,,,,,4.0,,,,,,,,,,,
99,Darcula Theme,True,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,19,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2022-11-16 03:48:37.000000,2022-07-20 12:02:54,24.0,7.0,16.0,165.0,,,,771.0,,954.0,954.0,7.0,,,,,,1.0,,113.0,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,771.0,,,,,,,,,,,,
100,ipytree,True,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,19,QuantStack/ipytree,ipytree,conda-forge/ipytree,https://github.com/QuantStack/ipytree,MIT,2018-09-15 13:17:27.000,2022-11-23 09:34:01.000000,2022-11-23 09:34:00,26.0,19.0,17.0,99.0,2022-08-24 12:33:17,0.2.2,,92632.0,8.0,,,9.0,https://pypi.org/project/ipytree,91368.0,https://anaconda.org/conda-forge/ipytree,2022-08-23 16:41:28.248,56901.0,3.0,,111.0,,,,,,,,,,,,,,,
101,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,19,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2022-12-20 02:59:28.000000,2022-12-20 02:59:26,46.0,9.0,30.0,59.0,2022-08-25 15:31:47,0.12.3,37.0,302064.0,32.0,,,30.0,https://pypi.org/project/jupyter-packaging,289381.0,https://anaconda.org/conda-forge/jupyter-packaging,2022-08-25 23:51:15.963,393169.0,3.0,,,,,,,,,,,,,,,,,
102,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,19,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2022-12-21 14:21:35.000000,2022-12-21 14:21:27,57.0,25.0,70.0,57.0,2021-10-19 17:24:48,1.0.5,,6167.0,3.0,48.0,48.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,6167.0,,,,2.0,,,,,,,,,,,,,,,,,
103,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,19,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2022-12-10 05:32:40.000000,2022-12-10 05:32:39,6.0,3.0,17.0,43.0,2022-09-23 17:10:56,0.3.7,,66019.0,16.0,15.0,15.0,3.0,https://pypi.org/project/ipydagred3,186.0,,,,3.0,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,65833.0,,,,,,,,,,,,
104,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,18,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2022-12-05 15:43:05.000000,2022-12-05 14:58:49,255.0,140.0,118.0,2452.0,,,,3662.0,16.0,,,23.0,,,https://anaconda.org/conda-forge/xeus-cling,2022-11-02 18:56:54.904,175796.0,2.0,,,,,,,,,,,,,,,,,
105,ipyparallel,True,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,18,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2022-12-20 01:30:56.000000,2022-11-22 12:14:14,902.0,52.0,285.0,2323.0,,,,144972.0,24.0,,,112.0,https://pypi.org/project/ipyparallel,135661.0,https://anaconda.org/conda-forge/ipyparallel,2022-06-21 14:24:53.709,744928.0,2.0,,,,,,,,,,,,,,,,,
106,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,18,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2022-03-21 19:03:41.000000,2021-06-14 15:04:41,182.0,9.0,14.0,1008.0,2019-09-02 14:01:33,0.1.2,,9187.0,1.0,,,13.0,https://pypi.org/project/pyforest,9187.0,,,,2.0,,196.0,,,,,,,,,,,,,,,
107,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,18,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2022-04-15 13:31:22.000000,2019-07-22 06:22:45,145.0,71.0,137.0,747.0,2016-01-02 19:06:03,0.2,,10518.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,4789.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,286396.0,3.0,,1380.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1455.0,,,,,,,,,,,,
108,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,SciRuby/iruby,,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2022-11-28 11:28:45.126345,2022-10-19 00:01:06,20.0,44.0,143.0,742.0,2021-08-17 16:20:34,0.7.4,15.0,19.0,10.0,171.0,171.0,45.0,,,,,,2.0,,717.0,,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2022-11-28 11:28:45.126345,3.0,1776.0,,,iruby,,,
109,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,18,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-07-07 04:18:47.000000,2021-08-10 23:33:21,104.0,64.0,51.0,724.0,2018-04-16 17:16:10,0.2.0,,86488.0,1.0,,,14.0,,,,,,2.0,,523.0,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,86488.0,,,,,,,,,,,,
110,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,18,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2022-12-19 20:05:17.000000,2022-12-11 14:30:18,36.0,2.0,263.0,647.0,,,,41176.0,,,,22.0,https://pypi.org/project/nbqa,41176.0,,,,2.0,,628.0,,,,,,,,,,,,,,,
111,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,18,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2022-08-13 00:57:17.000000,2022-08-11 18:59:13,49.0,27.0,138.0,636.0,,,,100845.0,,,,37.0,https://pypi.org/project/jupyterlab_code_formatter,98477.0,,,,2.0,,428.0,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2368.0,,,,,,,,,,,,
112,Bash Kernel,True,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,18,takluyver/bash_kernel,bash_kernel,,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2022-12-18 09:16:32.000000,2022-12-18 09:16:32,109.0,33.0,63.0,616.0,2022-12-17 19:22:31,0.9.0,,9737.0,1.0,,,16.0,https://pypi.org/project/bash_kernel,9737.0,,,,2.0,,101.0,,,,,,,,,,,,,,,
113,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,18,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2022-12-03 05:47:54.000000,2022-11-18 19:34:59,60.0,29.0,55.0,538.0,2021-09-15 15:34:35,3.1.0,,3663.0,1.0,2.0,2.0,22.0,https://pypi.org/project/jupyterlab_latex,2417.0,,,,2.0,,438.0,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,1246.0,,,,,,,,,,,,
114,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,18,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2022-12-15 21:55:58.000000,2022-12-15 21:55:58,116.0,14.0,162.0,418.0,2021-08-25 00:19:46,2.5.1,105.0,31958.0,9.0,,,44.0,https://pypi.org/project/jupyter-kernel-gateway,31956.0,,,,2.0,jupyter-server/kernel_gateway,562.0,,,,,,,,,,,,,,,
115,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2022-12-03 05:47:53.000000,2022-04-28 22:45:01,73.0,33.0,65.0,381.0,2018-02-05 18:54:22,0.11.1,,1833.0,12.0,2.0,2.0,16.0,,,,,,2.0,,515.0,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,1833.0,,,,,,,,,,,,
116,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2022-12-05 16:11:57.491000,2022-12-01 01:09:48,57.0,13.0,82.0,335.0,,,,18043.0,27.0,,,11.0,https://pypi.org/project/vega,11284.0,https://anaconda.org/conda-forge/vega,2022-12-05 16:11:57.491,527230.0,3.0,,603.0,,,,,,,,,,,,,,,
117,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2022-12-12 23:16:12.000000,2022-12-12 23:16:08,33.0,4.0,71.0,240.0,2022-04-10 08:38:48,2.8.0,77590.0,1193.0,32.0,,,20.0,,,,,,2.0,,374.0,,,,,,,,,,,,,,,
118,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,18,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2022-12-08 08:38:24.000000,2022-12-08 08:38:23,23.0,14.0,39.0,229.0,2022-07-25 13:09:54,npm@3.1.0,2.0,1021.0,29.0,1.0,1.0,25.0,,,https://anaconda.org/conda-forge/mamba_gator,2022-07-26 15:26:35.721,23744.0,2.0,,617.0,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,72.0,,,,,,,,,,,,
119,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,18,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,,2016-11-21 02:23:14.000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57,29.0,18.0,19.0,169.0,2017-03-05 04:26:44,0.2.0,,4494.0,8.0,102.0,102.0,6.0,https://pypi.org/project/spylon-kernel,2984.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447,105724.0,2.0,vericast/spylon-kernel,188.0,,,,,,,,,,,,,,,
120,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,18,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2022-10-11 09:36:11.000000,2022-09-24 00:33:01,71.0,28.0,47.0,99.0,,,,5944.0,,42.0,42.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,5944.0,,,,2.0,,231.0,,,,,,,,,,,,,,,
121,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,18,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2022-09-26 08:51:09.246000,2022-09-22 15:26:02,12.0,2.0,5.0,45.0,2021-11-19 19:10:31,1.7.0,,132083.0,19.0,20.0,20.0,3.0,https://pypi.org/project/ipyvue,130444.0,https://anaconda.org/conda-forge/ipyvue,2022-09-26 08:51:09.246,65580.0,3.0,widgetti/ipyvue,89.0,,,,,,,,,,,,,,,
122,IHaskell,True,A Haskell kernel for IPython.,https://github.com/IHaskell/IHaskell,,kernels,17,gibiansky/IHaskell,,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2022-12-19 05:10:00.000000,2022-12-19 05:10:00,246.0,41.0,716.0,2435.0,2015-03-26 05:06:25,0.6,,3.0,1.0,,,111.0,,,,,,3.0,IHaskell/IHaskell,2156.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,3.0,,,,,,,,,,,,
123,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2022-11-10 22:08:26.000000,2019-07-16 04:37:36,73.0,57.0,42.0,931.0,2019-07-16 04:33:54,0.11.0,,346.0,14.0,3.0,3.0,8.0,,,,,,2.0,,60.0,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,346.0,,,,,,,,,,,,
124,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,17,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2022-05-25 03:24:04.000000,2019-12-08 22:22:20,171.0,70.0,57.0,873.0,2019-05-06 03:28:50,1.3.0,108139.0,2002.0,5.0,,,4.0,,,,,,3.0,,90.0,,,,,,,,,,,,,,,
125,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter-server/enterprise_gateway,,kernels,17,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2022-12-19 10:50:23.000000,2022-12-15 19:45:20,186.0,61.0,482.0,539.0,2022-12-01 19:53:52,3.1.0,23624.0,2295.0,34.0,,,108.0,https://pypi.org/project/jupyter_enterprise_gateway,1914.0,,,,3.0,jupyter-server/enterprise_gateway,,,,,,,,,,,,,,,,
126,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,17,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2022-11-23 09:46:51.000000,2022-11-23 09:46:51,62.0,25.0,35.0,487.0,2022-05-10 19:35:57,0.7.0,,35286.0,3.0,,,18.0,https://pypi.org/project/jupyterlab-nvdashboard,34413.0,,,,2.0,,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,873.0,,,,,,,,,,,,
127,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,17,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2022-12-05 08:06:46.000000,2022-12-05 08:06:05,68.0,33.0,72.0,451.0,,,,1697.0,,1.0,1.0,27.0,,,,,,3.0,,595.0,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,1697.0,,,,,,,,,,,,
128,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,17,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2022-12-20 09:07:10.000000,2022-12-20 09:07:10,262.0,55.0,249.0,443.0,,,,47911.0,,,,78.0,https://pypi.org/project/jupyterhub-kubespawner,47911.0,,,,2.0,,,,,,-3.0,,,,,,,,,,,
129,Octave Kernel,True,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,17,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2022-12-18 16:07:56.000000,2022-12-18 16:07:56,62.0,29.0,148.0,414.0,2022-11-29 02:04:58,0.35.1,81.0,7200.0,8.0,,,20.0,https://pypi.org/project/octave_kernel,7199.0,,,,3.0,,,,,,-3.0,,,,,,,,,,,
130,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,executablebooks/thebe,,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2022-12-15 15:10:28.000000,2022-12-09 12:30:52,59.0,74.0,87.0,306.0,2021-10-26 10:04:08,0.8.2,,,5.0,5.0,5.0,26.0,,,,,,3.0,,680.0,,,,,,,,,,,,,,,
131,treon,True,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,17,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2022-08-04 11:15:43.000000,2022-08-04 11:15:04,21.0,3.0,10.0,284.0,,,,3625.0,,60.0,60.0,5.0,https://pypi.org/project/treon,3625.0,,,,3.0,,66.0,,,,,,,,,,,,,,,
132,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,58.0,15.0,11.0,261.0,2020-02-03 15:59:07,1.0.0,1958.0,1107.0,8.0,,,7.0,,,,,,3.0,,220.0,,,,,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,44402.0,,,,,,
133,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,17,jtpio/jupyterlab-classic,jupyterlab-classic,,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2022-10-04 08:27:20.000000,2022-10-04 08:27:20,45.0,3.0,107.0,261.0,2022-05-04 07:37:18,0.3.21,831.0,84.0,50.0,95.0,95.0,17.0,https://pypi.org/project/jupyterlab-classic,50.0,,,,3.0,jupyterlab/retrolab,,,,,,,,,,,,,,,,
134,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,17,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,27.0,24.0,25.0,255.0,,,,27105.0,,180.0,180.0,11.0,https://pypi.org/project/nteract-scrapbook,27105.0,,,,3.0,,,,,,,,,,,,,,,,,
135,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,17,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2022-11-05 18:17:38.000000,2022-11-05 17:34:46,19.0,1.0,51.0,244.0,2022-11-05 17:38:31,0.13.0,,28809.0,17.0,,,4.0,https://pypi.org/project/ipytest,28809.0,,,,3.0,,,,,,-3.0,,,,,,,,,,,
136,HTTP-over-WebSocket,True,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,17,googlecolab/jupyter_http_over_ws,jupyter_http_over_ws,,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2022-11-09 21:06:35.000000,2021-08-30 21:48:24,42.0,20.0,9.0,242.0,,,,81451.0,,,,3.0,https://pypi.org/project/jupyter_http_over_ws,81451.0,,,,3.0,,29.0,,,,,,,,,,,,,,,
137,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,17,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2022-12-01 22:26:06.000000,2022-12-01 22:24:11,74.0,,58.0,191.0,2022-12-01 21:51:02,2.4.13,,2773.0,15.0,,,10.0,https://pypi.org/project/sas_kernel,2773.0,,,,3.0,,,,,,,,,,,,,,,,,
138,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2022-02-03 17:25:47.000000,2022-02-03 17:25:03,42.0,,80.0,175.0,2017-06-02 21:19:27,0.5.0,89.0,1279.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430,86945.0,3.0,,404.0,,,,,,,,,,,,,,,
139,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,49.0,15.0,7.0,170.0,2018-05-29 18:46:14,0.0.9,2418.0,2071.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,2021.0,,,,3.0,,215.0,,,,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,930.0,,,,,,
140,SystemdSpawner,True,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,17,jupyterhub/systemdspawner,jupyterhub-systemdspawner,,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2022-12-02 15:46:05.000000,2022-04-22 08:28:24,41.0,28.0,32.0,83.0,,,,1720.0,,21.0,21.0,17.0,https://pypi.org/project/jupyterhub-systemdspawner,1720.0,,,,2.0,,150.0,,,,,,,,,,,,,,,
141,ipyregulartable,True,"High performance, editable, stylable datagrids in jupyter..",https://github.com/finos/ipyregulartable,,widgets,17,jpmorganchase/ipyregulartable,ipyregulartable,,https://github.com/finos/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2022-12-16 05:38:02.000000,2022-12-16 05:38:02,14.0,10.0,15.0,75.0,,,,66023.0,6.0,11.0,11.0,5.0,https://pypi.org/project/ipyregulartable,190.0,,,,3.0,finos/ipyregulartable,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,65833.0,,,,,,,,,,,,
