,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,license,npm_url,npm_monthly_downloads,trending,go_id,cran_id,updated_github_id,gem_id,pypi,hex_id,bitbucket_id
92,nbtutor,True,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,19,lgpage/nbtutor,,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,2016-11-07 14:08:25.000000,2021-03-07 20:10:37.000000,2021-02-21 18:17:10.000000,32.0,18.0,11.0,386.0,176.0,2016-12-23 12:20:44.000000,1.0.4,,1498.0,2.0,19.0,19.0,3.0,,,https://anaconda.org/conda-forge/nbtutor,2020-10-15 14:07:05.970000,80908.0,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
93,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,19,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34.000000,49.0,20.0,8.0,348.0,41.0,,,,10265.0,2.0,121.0,121.0,7.0,https://pypi.org/project/jupyterlab-dash,1670.0,,,,1.0,,,,,,jupyterlab-dash,MIT,https://www.npmjs.com/package/jupyterlab-dash,8595.0,,,,,,,,
94,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,19,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000000,2021-05-30 06:38:31.000000,2021-05-28 07:50:08.000000,21.0,12.0,16.0,177.0,,2021-02-04 22:39:49.000000,0.8.0,,11311.0,2.0,7.0,7.0,5.0,,,,,,2.0,,,,,,jupyterlab-system-monitor,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-system-monitor,11311.0,1.0,,,,,,,
95,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,19,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000000,2021-06-02 07:55:09.000000,2021-03-24 00:04:45.000000,115.0,49.0,79.0,173.0,560.0,,,,7584328.0,,,,54.0,https://pypi.org/project/jupyter-console,7584328.0,,,,3.0,,,,,,,,,,,,,,,,,
96,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,19,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,2018-08-02 05:15:23.000000,2021-05-31 09:10:51.000000,2021-05-31 09:10:50.000000,17.0,12.0,34.0,155.0,593.0,2021-04-24 12:29:24.000000,5.1.1,1.0,1146.0,25.0,1.0,1.0,24.0,,,https://anaconda.org/conda-forge/mamba_gator,2021-04-24 15:21:50.973000,5595.0,2.0,,,,,,@mamba-org/gator-lab,BSD-3-Clause,https://www.npmjs.com/package/@mamba-org/gator-lab,347.0,,,,,,,,
97,BinderHub,True,"Run your code in the cloud, with technology so advanced, it feels..",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000000,2021-06-02 08:05:40.000000,2021-06-02 08:05:24.000000,281.0,245.0,332.0,1922.0,2308.0,,,,,1.0,5.0,5.0,76.0,,,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,binderhub,,
98,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,18,almond-sh/almond,,,https://github.com/almond-sh/almond,2015-03-10 22:48:50.000000,2021-05-31 18:10:59.000000,2021-05-21 08:17:06.000000,199.0,90.0,188.0,1378.0,958.0,,,1115.0,143.0,37.0,,,34.0,,,,,,2.0,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2021-04-01 10:48:08.962440,6.0,8334.0,,BSD-3-Clause,,,,,,,,,,
99,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,18,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,2014-02-17 17:28:59.000000,2021-03-10 10:08:52.000000,2017-11-16 19:29:56.000000,86.0,39.0,29.0,769.0,264.0,,,,5818.0,1.0,120.0,120.0,7.0,https://pypi.org/project/notedown,4936.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567000,31757.0,3.0,,,,,,,BSD-2-Clause,,,,,,,,,,
100,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,18,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,141.0,61.0,135.0,713.0,1380.0,2016-01-02 19:06:03.000000,0.2,,15287.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,8868.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,227105.0,3.0,,,,,,jupyter-gmaps,BSD-3-Clause,https://www.npmjs.com/package/jupyter-gmaps,1785.0,,,,,,,,
101,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,18,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000000,2021-05-31 00:57:44.000000,2021-04-02 15:15:07.000000,35.0,12.0,113.0,441.0,353.0,,,,21809.0,,,,30.0,https://pypi.org/project/jupyterlab_code_formatter,11999.0,,,,2.0,,,,,,@ryantam626/jupyterlab_code_formatter,MIT,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,9810.0,,,,,,,,
102,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,18,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,58.0,16.0,37.0,434.0,32.0,2018-01-15 18:11:51.000000,0.9.0,,10584.0,8.0,171.0,171.0,3.0,https://pypi.org/project/pivottablejs,10584.0,,,,3.0,,,,,,,,,,,,,,,,,
103,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,18,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,2019-08-12 15:22:10.000000,2021-05-29 13:12:48.000000,2021-05-25 19:26:51.000000,44.0,22.0,28.0,402.0,,2021-05-25 17:57:52.000000,0.6.0,,13380.0,2.0,,,15.0,https://pypi.org/project/jupyterlab-nvdashboard,2226.0,,,,2.0,,,,,,jupyterlab-nvdashboard,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-nvdashboard,11154.0,,,,,,,,
104,Octave Kernel,True,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,18,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000000,2020-05-23 09:47:50.000000,2020-05-23 09:47:43.000000,53.0,29.0,130.0,378.0,347.0,2017-10-09 17:56:29.000000,0.28.0,,11823.0,2.0,,,16.0,https://pypi.org/project/octave_kernel,11823.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,
105,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter/kernel_gateway,,kernels,18,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter/kernel_gateway,2015-09-21 15:34:11.000000,2021-05-24 20:34:30.000000,2021-04-21 22:07:30.000000,102.0,12.0,158.0,350.0,552.0,2021-04-19 20:13:02.000000,2.5.0,81.0,7778.0,8.0,,,42.0,https://pypi.org/project/jupyter-kernel-gateway,7776.0,,,,2.0,,,,,,,,,,,,,,,,,
106,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000000,2021-05-10 06:09:19.000000,2020-06-22 15:55:30.000000,64.0,27.0,65.0,344.0,511.0,2018-02-05 18:54:22.000000,0.11.1,,2139.0,12.0,2.0,2.0,13.0,,,,,,2.0,,,,,,@jupyterlab/google-drive,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/google-drive,2139.0,,,,,,,,
107,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000000,2021-06-02 21:19:58.000000,2021-06-02 21:19:52.000000,42.0,9.0,79.0,307.0,506.0,,,,35759.0,25.0,,,10.0,https://pypi.org/project/vega,28708.0,https://anaconda.org/conda-forge/vega,2020-12-10 15:03:57.175000,423072.0,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
108,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,18,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,2017-10-15 17:18:11.000000,2021-05-29 04:27:52.000000,2020-03-04 03:38:48.000000,71.0,23.0,34.0,288.0,192.0,2018-04-23 05:09:22.000000,0.7.1,,3013.0,5.0,2.0,2.0,12.0,https://pypi.org/project/jupyterlab-github,737.0,,,,2.0,,,,,,@jupyterlab/github,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/github,2276.0,,,,,,,,
109,tributary,True,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,18,timkpaine/tributary,tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000000,2021-04-21 02:18:31.000000,2021-03-23 03:29:09.000000,22.0,10.0,66.0,248.0,,2021-02-27 04:59:39.000000,0.1.5,,965.0,12.0,14.0,14.0,6.0,https://pypi.org/project/tributary,104.0,https://anaconda.org/conda-forge/tributary,2020-10-15 18:24:08.479000,10340.0,3.0,,,,,,,Apache-2.0,,,,,,,,,,
110,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,18,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000000,2021-05-27 00:09:53.000000,2021-05-27 00:09:52.000000,38.0,7.0,66.0,245.0,,2021-03-28 03:19:03.000000,0.3.1,,7336.0,13.0,4.0,4.0,13.0,https://pypi.org/project/jupyterlab_templates,3575.0,,,,2.0,,,,,,jupyterlab_templates,Apache-2.0,https://www.npmjs.com/package/jupyterlab_templates,3761.0,,,,,,,,
111,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000000,2021-06-02 23:46:47.000000,2021-06-02 23:43:51.000000,37.0,29.0,78.0,222.0,,2021-06-02 23:50:52.000000,5.0.2,,24235.0,13.0,,,17.0,https://pypi.org/project/dask-labextension,4970.0,https://anaconda.org/conda-forge/dask-labextension,2021-03-03 15:52:21.078000,278273.0,2.0,,,,,,dask-labextension,BSD-3-Clause,https://www.npmjs.com/package/dask-labextension,7671.0,,,,,,,,
112,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,18,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000000,2021-05-07 07:52:57.000000,2021-04-28 06:36:37.000000,22.0,22.0,24.0,215.0,,,,,63713.0,,35.0,35.0,11.0,https://pypi.org/project/nteract-scrapbook,63713.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
113,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,18,mwouts/itables,itables,,https://github.com/mwouts/itables,2019-04-15 22:09:44.000000,2021-02-04 23:19:55.000000,2021-02-04 23:19:48.000000,15.0,9.0,7.0,180.0,85.0,2020-12-14 21:50:21.000000,0.3.0,,2533.0,5.0,52.0,52.0,3.0,https://pypi.org/project/itables,2533.0,,,,3.0,,,,,,,MIT,,,,,,,,,,
114,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,18,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000000,2021-05-26 23:52:10.000000,2021-03-11 01:31:03.000000,32.0,19.0,10.0,177.0,49.0,2021-03-11 01:34:17.000000,0.5.1,,3908.0,1.0,3.0,3.0,11.0,https://pypi.org/project/sidecar,2323.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,1585.0,,,,,,,,
115,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,18,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000000,2021-05-21 18:47:54.000000,2021-05-21 18:43:15.000000,68.0,3.0,51.0,168.0,213.0,2021-05-21 18:47:55.000000,2.4.10,,884.0,13.0,,,7.0,https://pypi.org/project/sas_kernel,884.0,,,,2.0,,,,,,,Apache-2.0,,,,,,,,,,
116,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,18,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000000,2021-04-26 14:44:49.000000,2020-06-18 03:28:01.000000,23.0,86.0,93.0,67.0,269.0,2020-06-18 03:30:24.000000,0.5.10,,547.0,17.0,22.0,22.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,547.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
117,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/mariobuikhuizen/ipyvue,,widgets,18,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/mariobuikhuizen/ipyvue,2019-08-11 10:10:05.000000,2021-05-29 13:08:19.000000,2021-01-12 14:56:07.000000,7.0,2.0,1.0,30.0,64.0,2021-01-15 09:49:03.000000,1.5.0,,25037.0,15.0,16.0,16.0,2.0,https://pypi.org/project/ipyvue,23854.0,https://anaconda.org/conda-forge/ipyvue,2021-01-13 12:18:25.912000,26045.0,3.0,,,,,,,MIT,,,,,,,,,,
118,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,17,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000000,2020-08-24 06:43:31.000000,2020-08-18 05:47:40.000000,170.0,8.0,11.0,867.0,183.0,2019-09-02 14:01:33.000000,0.1.2,,3448.0,1.0,,,13.0,https://pypi.org/project/pyforest,3448.0,,,,2.0,,,,,,,MIT,,,,,,,,,,
119,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,2017-12-02 21:16:38.000000,2021-05-29 11:35:38.000000,2019-07-16 04:37:36.000000,70.0,52.0,41.0,863.0,60.0,2019-07-16 04:33:54.000000,0.11.0,,654.0,14.0,3.0,3.0,8.0,,,,,,2.0,,,,,,jupyterlab_vim,MIT,https://www.npmjs.com/package/jupyterlab_vim,654.0,,,,,,,,
120,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter/enterprise_gateway,,kernels,17,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter/enterprise_gateway,2017-04-21 16:05:14.000000,2021-06-01 17:55:33.000000,2021-06-01 17:55:33.000000,141.0,83.0,389.0,432.0,1089.0,2021-02-16 22:52:25.000000,2.5.0,9563.0,865.0,26.0,,,81.0,https://pypi.org/project/jupyter_enterprise_gateway,648.0,,,,2.0,,,,,,,,,,,,,,,,,
121,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,17,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000000,2021-01-30 00:58:02.504000,2020-11-30 15:55:07.000000,50.0,24.0,95.0,375.0,335.0,2020-09-05 22:35:32.000000,2.3.0,,7167.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2021-01-30 00:58:02.504000,430049.0,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,
122,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,17,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000000,2021-05-11 19:17:24.000000,2021-05-11 19:17:24.000000,59.0,47.0,39.0,367.0,622.0,,,,284.0,,3.0,3.0,27.0,,,,,,3.0,,,,,,@nteract/commuter,BSD-3-Clause,https://www.npmjs.com/package/@nteract/commuter,284.0,,,,,,,,
123,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,executablebooks/thebe,,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000000,2021-05-31 05:33:41.000000,2021-04-09 16:16:09.000000,47.0,58.0,59.0,217.0,533.0,2021-04-09 14:39:39.000000,0.7.1,,,2.0,,,24.0,,,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
124,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,17,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000000,2021-03-28 05:36:45.000000,2021-03-28 05:32:11.000000,24.0,3.0,63.0,185.0,314.0,2021-03-28 05:43:45.000000,2.7.4,45913.0,976.0,26.0,,,16.0,,,,,,2.0,,,,,,,MIT,,,,,,,,,,
125,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,2019-06-26 15:05:50.000000,2020-10-19 09:31:37.000000,2020-10-02 15:10:06.000000,37.0,10.0,8.0,169.0,217.0,2020-02-03 15:59:07.000000,1.0.0,1211.0,1793.0,8.0,,,5.0,,,,,,3.0,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,41686.0,,Apache-2.0,,,,,,,,,,
126,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000000,2019-08-27 12:36:47.000000,2019-08-27 12:36:11.000000,41.0,10.0,69.0,169.0,393.0,2017-06-02 21:19:27.000000,0.5.0,66.0,1381.0,15.0,,,8.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430000,69002.0,2.0,,,,,,,Apache-2.0,,,,,,,,,,
127,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,17,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,2018-10-16 18:54:00.000000,2019-12-09 16:52:17.000000,2019-12-09 16:52:07.000000,16.0,34.0,39.0,164.0,619.0,2019-12-03 17:50:40.000000,2.5.0,,1472.0,6.0,4.0,4.0,7.0,https://pypi.org/project/bookstore,1472.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
128,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,2017-05-31 09:13:01.000000,2021-02-03 03:28:03.000000,2021-02-03 03:28:02.000000,47.0,15.0,7.0,155.0,214.0,2018-05-29 18:46:14.000000,0.0.9,2343.0,1535.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,1469.0,,,,2.0,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,869.0,,Apache-2.0,,,,,,,,,,
129,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,17,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,2016-11-21 02:23:14.000000,2018-10-05 21:02:27.447000,2018-09-20 15:43:57.000000,22.0,15.0,18.0,133.0,188.0,2017-03-05 04:26:44.000000,0.2.0,,5193.0,8.0,60.0,60.0,6.0,https://pypi.org/project/spylon-kernel,3887.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447000,67925.0,2.0,,,,,,,,,,,,,vericast/spylon-kernel,,,,
130,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,17,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,2016-12-09 06:26:18.000000,2021-04-14 17:03:41.000000,2021-02-10 20:53:07.000000,49.0,24.0,34.0,75.0,182.0,,,,1602.0,,23.0,23.0,16.0,https://pypi.org/project/jupyter-rsession-proxy,1602.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,
131,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,17,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,2017-12-15 02:54:15.000000,2021-06-03 02:11:19.000000,2021-05-17 14:33:12.000000,31.0,7.0,17.0,46.0,93.0,2018-08-01 22:05:38.000000,0.3,,3642.0,1.0,59.0,59.0,8.0,https://pypi.org/project/jupyterhub-ltiauthenticator,3642.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,
132,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,17,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,2018-12-03 17:38:18.000000,2021-05-10 20:32:56.000000,2021-05-10 14:32:04.000000,41.0,17.0,46.0,39.0,269.0,,,,4952.0,,26.0,26.0,16.0,https://pypi.org/project/jupyterhub-nativeauthenticator,4952.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,
133,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,17,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000000,2021-05-30 11:33:20.000000,2021-05-30 11:33:17.000000,5.0,5.0,13.0,24.0,,2020-12-31 23:04:43.000000,0.3.0,,122848.0,9.0,7.0,7.0,3.0,https://pypi.org/project/ipydagred3,280.0,,,,3.0,,,,,,@jupyter-widgets/jupyterlab-manager,Apache-2.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,122568.0,,,,,,,,
134,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,17,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000000,2021-01-06 10:43:12.012000,2021-01-04 10:18:53.000000,6.0,3.0,5.0,24.0,266.0,,,,32126.0,6.0,313.0,313.0,5.0,https://pypi.org/project/ipydatawidgets,29683.0,https://anaconda.org/conda-forge/ipydatawidgets,2021-01-06 10:43:12.012000,87963.0,3.0,,,,,,,,,,,,,,,,,
135,NBextensions Configurator,True,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,16,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,2016-06-24 22:29:05.000000,2021-01-11 10:02:27.000000,2020-03-01 13:46:17.000000,93.0,47.0,32.0,831.0,488.0,2018-12-29 10:52:13.000000,0.4.1,,228587.0,1.0,,,17.0,https://pypi.org/project/jupyter_nbextensions_configurator,228587.0,,,,3.0,,,,,,,,,,,,,,,,,
136,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,16,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,2017-10-08 04:42:46.000000,2020-09-28 07:59:11.000000,2019-12-08 22:22:20.000000,124.0,57.0,56.0,655.0,90.0,2019-05-06 03:28:50.000000,1.3.0,50129.0,1392.0,5.0,,,4.0,,,,,,3.0,,,,,,,MIT,,,,,,,,,,
137,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,16,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,2017-10-24 02:12:37.000000,2021-05-29 04:27:52.000000,2021-02-02 21:32:06.000000,50.0,44.0,30.0,474.0,322.0,,,,4108.0,,2.0,2.0,17.0,https://pypi.org/project/jupyterlab_latex,967.0,,,,2.0,,,,,,@jupyterlab/latex,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/latex,3141.0,,,,,,,,
138,Ansible Kernel,True,Jupyter Notebook Kernel for running Ansible Tasks and..,https://github.com/ansible/ansible-jupyter-kernel,,kernels,16,ansible/ansible-jupyter-kernel,ansible-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,2018-06-26 14:28:02.000000,2021-03-05 18:39:25.000000,2021-03-05 18:39:24.000000,45.0,12.0,29.0,463.0,208.0,,,,2248.0,1.0,8.0,8.0,9.0,https://pypi.org/project/ansible-kernel,113.0,https://anaconda.org/conda-forge/ansible-kernel,2020-01-14 12:34:24.230000,7031.0,3.0,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66357.0,,Apache-2.0,,,,,,,,,,
