,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,commit_count,npm_url,npm_monthly_downloads,updated_github_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
153,JupyterLab Data Explorer,True,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,16,jupyterlab/jupyterlab-data-explorer,,,https://github.com/jupyterlab/jupyterlab-data-explorer,BSD-3-Clause,2019-01-03 21:57:42.000,2022-05-23 15:47:39.000000,2020-05-24 13:16:16,34.0,57.0,34.0,170.0,,,,176.0,,10.0,10.0,9.0,,,,,,2.0,@jupyterlab/dataregistry-extension,426.0,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,176.0,,,,,,,,,,,,,
154,JupyterLab Spreadsheet,True,"JupyterLab plugin for viewing spreadsheets, such as..",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,16,quigleyj97/jupyterlab-spreadsheet,,,https://github.com/quigleyj97/jupyterlab-spreadsheet,BSD-3-Clause,2018-10-13 22:51:03.000,2022-07-18 18:08:54.000000,2022-07-18 18:08:51,14.0,5.0,18.0,155.0,2021-07-17 23:45:44,0.4.1,,4019.0,5.0,3.0,3.0,4.0,,,,,,3.0,jupyterlab-spreadsheet,,https://www.npmjs.com/package/jupyterlab-spreadsheet,4019.0,,,,,,,,,,,,,
155,nb_conda,True,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,16,Anaconda-Platform/nb_conda,,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2022-06-05 15:35:11.087000,2020-09-11 21:06:00,29.0,35.0,28.0,129.0,,,,5403.0,4.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda,2022-06-05 15:35:11.087,394426.0,3.0,,158.0,,,,,,,,,,,,,,,
156,JupyterLab IFrame,True,JupyterLab iframe widget.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,16,timkpaine/jupyterlab_iframe,jupyterlab_iframe,,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2022-07-21 13:47:17.000000,2022-07-21 13:47:16,15.0,4.0,62.0,81.0,2022-04-11 20:18:27,0.4.4,,1882.0,17.0,3.0,3.0,5.0,https://pypi.org/project/jupyterlab_iframe,958.0,,,,2.0,jupyterlab_iframe,,https://www.npmjs.com/package/jupyterlab_iframe,924.0,,,,,,,,,,,,,
157,ipyregulartable,True,"High performance, editable, stylable datagrids in jupyter..",https://github.com/jpmorganchase/ipyregulartable,,widgets,16,jpmorganchase/ipyregulartable,ipyregulartable,,https://github.com/jpmorganchase/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2022-08-25 14:15:42.000000,2022-07-20 19:51:49,13.0,10.0,15.0,66.0,,,,79492.0,5.0,9.0,9.0,5.0,https://pypi.org/project/ipyregulartable,230.0,,,,3.0,@jupyter-widgets/jupyterlab-manager,,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,79262.0,,,,,,,,,,,,,
158,jupyter-archive,True,"A Jupyter/Jupyterlab extension to make, download and extract..",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,16,jupyterlab-contrib/jupyter-archive,,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2022-07-20 08:18:21.000000,2022-07-20 08:18:20,10.0,1.0,32.0,56.0,2022-04-08 13:49:20,3.3.1,3252.0,898.0,24.0,,,9.0,,,https://anaconda.org/conda-forge/jupyter-archive,2022-04-08 17:06:07.608,27311.0,3.0,,211.0,,,,,,,,,,,,,,,
159,First Use Authenticator,True,JupyterHub Authenticator that lets users set..,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,16,jupyterhub/firstuseauthenticator,jupyterhub-firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,BSD-3-Clause,2016-10-25 03:09:14.000,2022-02-28 01:42:16.000000,2021-10-28 11:33:41,21.0,6.0,17.0,40.0,2019-01-24 17:18:45,0.12,,3764.0,2.0,66.0,66.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,3764.0,,,,2.0,,,,,,,,,,,,,,,,,
160,ipyscales,True,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,16,vidartf/ipyscales,ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,BSD-3-Clause,2017-08-24 20:16:19.000,2021-01-06 10:53:16.793000,2021-01-05 12:56:43,3.0,2.0,4.0,13.0,,,,1131.0,7.0,53.0,53.0,4.0,https://pypi.org/project/ipyscales,60.0,https://anaconda.org/conda-forge/ipyscales,2021-01-06 10:53:16.793,53561.0,3.0,,172.0,,,,,,,,,,,,,,,
161,geonotebook,True,A Jupyter notebook extension for geospatial visualization and..,https://github.com/OpenGeoscience/geonotebook,,widgets,15,OpenGeoscience/geonotebook,,,https://github.com/OpenGeoscience/geonotebook,Apache-2.0,2016-07-26 19:48:45.000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00,136.0,37.0,46.0,1052.0,,,,1798.0,,,,9.0,,,,,,3.0,,647.0,,,,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,7.0,131280.0,,,,,,,
162,Wolfram Kernel,True,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,15,WolframResearch/WolframLanguageForJupyter,,,https://github.com/WolframResearch/WolframLanguageForJupyter,MIT,2019-01-18 19:37:06.000,2022-08-23 18:11:54.000000,2022-02-19 09:55:04,91.0,30.0,66.0,752.0,,,6110.0,160.0,3.0,,,7.0,,,,,,3.0,,143.0,,,,,,,,,,,,,,,
163,Bash Kernel,True,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,15,takluyver/bash_kernel,bash_kernel,,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2022-08-22 11:07:41.000000,2022-08-22 11:07:11,105.0,35.0,59.0,595.0,,,,6044.0,,,,14.0,https://pypi.org/project/bash_kernel,6044.0,,,,3.0,,93.0,,,,,,,,,,,,,,,
164,Ansible Kernel,True,Jupyter Notebook Kernel for running Ansible Tasks and..,https://github.com/ansible/ansible-jupyter-kernel,,kernels,15,ansible/ansible-jupyter-kernel,ansible-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,,2018-06-26 14:28:02.000,2022-02-12 03:05:54.538000,2022-02-11 15:18:23,54.0,15.0,29.0,500.0,,,,1895.0,2.0,9.0,9.0,10.0,https://pypi.org/project/ansible-kernel,281.0,https://anaconda.org/conda-forge/ansible-kernel,2022-02-12 03:05:54.538,10871.0,3.0,,212.0,,,,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66446.0,,,,,,,
165,jupyter-tensorboard,True,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,15,lspvic/jupyter_tensorboard,jupyter-tensorboard,,https://github.com/lspvic/jupyter_tensorboard,MIT,2017-08-22 08:05:13.000,2022-06-14 12:29:55.000000,2020-02-16 06:42:48,70.0,40.0,29.0,457.0,,,,2533.0,,,,4.0,https://pypi.org/project/jupyter-tensorboard,2533.0,,,,3.0,,69.0,,,,,,,,,,,,,,,
166,Lantern,True,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,15,timkpaine/lantern,pylantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2022-06-13 13:36:59.000000,2022-06-13 13:36:58,20.0,10.0,188.0,320.0,2020-02-02 22:32:28,0.1.6,,56.0,26.0,17.0,17.0,3.0,https://pypi.org/project/pylantern,56.0,,,,2.0,,,,,,,,,,,,,,,,,
167,blackcellmagic,True,IPython magic command to format python code in cell using..,https://github.com/csurfer/blackcellmagic,,magic,15,csurfer/blackcellmagic,blackcellmagic,,https://github.com/csurfer/blackcellmagic,MIT,2018-04-25 14:27:26.000,2022-05-31 19:59:44.000000,2021-09-18 19:09:46,12.0,4.0,5.0,299.0,,,,2888.0,,159.0,159.0,3.0,https://pypi.org/project/blackcellmagic,2888.0,,,,3.0,,18.0,,,,,,,,,,,,,,,
168,JupyterLab Tensorboard,True,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,15,chaoleili/jupyterlab_tensorboard,,,https://github.com/chaoleili/jupyterlab_tensorboard,MIT,2018-08-14 12:36:26.000,2022-07-21 07:29:55.000000,2022-07-18 10:51:06,32.0,17.0,10.0,295.0,,,,6229.0,,2.0,2.0,7.0,,,,,,2.0,jupyterlab_tensorboard,37.0,https://www.npmjs.com/package/jupyterlab_tensorboard,6229.0,,,,,,,,,,,,,
169,HTTP-over-WebSocket,True,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,15,googlecolab/jupyter_http_over_ws,jupyter_http_over_ws,,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2022-04-01 12:43:46.000000,2021-08-30 21:48:24,38.0,21.0,8.0,231.0,,,,51866.0,,,,3.0,https://pypi.org/project/jupyter_http_over_ws,51866.0,,,,3.0,,29.0,,,,,,,,,,,,,,,
170,jupyterlab-execute-time,True,Execute Time Plugin for Jupyter Lab.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,15,deshaw/jupyterlab-execute-time,,,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2022-08-12 19:12:18.000000,2022-08-12 19:12:00,32.0,4.0,30.0,227.0,,,,2746.0,,,,11.0,,,,,,2.0,jupyterlab-execute-time,37.0,https://www.npmjs.com/package/jupyterlab-execute-time,2746.0,,,,,,,,,,,,,
171,nbinteract,True,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,15,SamLau95/nbinteract,nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2022-07-22 02:00:04.000000,2021-04-15 20:39:36,20.0,29.0,41.0,216.0,,,,1515.0,,1.0,1.0,8.0,https://pypi.org/project/nbinteract,1515.0,,,,3.0,,590.0,,,,,,,,,,,,,,,
172,Jupyter Bokeh,True,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,15,bokeh/jupyter_bokeh,jupyter-bokeh,,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2022-08-12 21:24:48.000000,2022-08-12 21:24:08,41.0,11.0,78.0,205.0,,,,51863.0,,,,17.0,https://pypi.org/project/jupyter-bokeh,44615.0,,,,2.0,@bokeh/jupyter_bokeh,,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,7248.0,,,,,,,,,,,,,
173,Jupyter Spark,True,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,15,mozilla/jupyter-spark,jupyter-spark,,https://github.com/mozilla/jupyter-spark,MPL-2.0,2016-01-27 15:38:50.000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11,29.0,13.0,14.0,190.0,,,,556.0,,16.0,16.0,12.0,https://pypi.org/project/jupyter-spark,556.0,,,,3.0,,106.0,,,,,,,,,,,,,,,
174,mkdocs-jupyter,True,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,15,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2022-08-23 19:05:02.000000,2022-05-04 20:37:55,21.0,13.0,44.0,152.0,,,,23594.0,,,,13.0,https://pypi.org/project/mkdocs-jupyter,23594.0,,,,3.0,,,,,,,,,,,6.0,,,,,,
175,ipylab,True,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,15,jtpio/ipylab,ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2022-08-25 11:30:14.285000,2022-08-25 07:43:57,7.0,11.0,19.0,114.0,2022-08-25 07:45:29,0.6.0,35.0,4685.0,12.0,,,6.0,https://pypi.org/project/ipylab,4297.0,https://anaconda.org/conda-forge/ipylab,2022-08-25 11:30:14.285,12778.0,2.0,,,,,,,,,,,,,,,,,
176,nbzip,True,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,15,data-8/nbzip,nbzip,,https://github.com/data-8/nbzip,Apache-2.0,2017-09-30 17:32:31.000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25,15.0,9.0,5.0,80.0,,,,724.0,,289.0,289.0,6.0,https://pypi.org/project/nbzip,724.0,,,,3.0,,43.0,,,,,,,,,,,,,,,
177,niwidgets,True,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,15,nipy/niwidgets,niwidgets,,https://github.com/nipy/niwidgets,Apache-2.0,2017-09-11 22:20:27.000,2022-08-23 17:36:18.000000,2020-03-24 14:27:42,33.0,17.0,17.0,76.0,,,,72.0,,28.0,28.0,16.0,https://pypi.org/project/niwidgets,72.0,,,,3.0,,242.0,,,,,,,,,,,,,,,
178,jupyterlab-sos,True,Jupyterlab extension for SoS Polyglot Notebook and Workflow..,https://github.com/vatlab/jupyterlab-sos,,lab-extensions,15,vatlab/jupyterlab-sos,,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,BSD-3-Clause,2018-03-20 16:07:18.000,2022-08-03 01:48:01.130000,2022-08-02 18:58:37,3.0,9.0,50.0,54.0,2019-09-02 19:30:02,0.5.0,,642.0,13.0,,,4.0,,,https://anaconda.org/conda-forge/jupyterlab-sos,2022-08-03 01:48:01.130,17747.0,2.0,jupyterlab-sos,325.0,https://www.npmjs.com/package/jupyterlab-sos,135.0,,,,,,,,,,,,,
179,nbgather,True,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,14,microsoft/gather,,,https://github.com/microsoft/gather,MIT,2018-10-08 23:32:10.000,2022-08-17 14:51:55.000000,2020-02-14 15:11:45,29.0,11.0,16.0,448.0,,,,51.0,,,,12.0,,,,,,3.0,nbgather,343.0,https://www.npmjs.com/package/nbgather,51.0,,,,,,,,,,,,,
180,nbtutor,True,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,14,lgpage/nbtutor,,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,,2016-11-07 14:08:25.000,2022-04-19 19:03:10.872000,2022-04-04 19:36:18,38.0,10.0,24.0,404.0,,,,1600.0,4.0,28.0,28.0,3.0,,,https://anaconda.org/conda-forge/nbtutor,2022-04-19 19:03:10.872,108826.0,3.0,,,,,,,,,,,,,,,,,
181,gpu-jupyter,True,Leverage the flexibility of Jupyterlab through the power of your..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,14,iot-salzburg/gpu-jupyter,,,https://github.com/iot-salzburg/gpu-jupyter,Apache-2.0,2019-11-12 20:10:23.000,2022-07-21 16:45:46.000000,2022-07-21 16:45:46,141.0,12.0,44.0,386.0,2021-04-08 06:54:08,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,10.0,,,,,,3.0,,221.0,,,,,,,,,,,,,,,
182,JupyterLab SQL,True,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,14,pbugnion/jupyterlab-sql,jupyterlab_sql,,https://github.com/pbugnion/jupyterlab-sql,MIT,2019-02-01 09:37:05.000,2022-07-07 15:24:16.000000,2020-01-04 12:02:35,44.0,37.0,37.0,375.0,,,,448.0,,,,2.0,https://pypi.org/project/jupyterlab_sql,448.0,,,,3.0,,634.0,,,,,,,,,,,,,,,
183,LFortran,True,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit..,https://github.com/lfortran/lfortran,,kernels,14,lfortran/lfortran,lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,,2019-03-24 13:22:20.000,2022-08-25 13:22:46.000000,2022-08-25 13:22:46,38.0,448.0,20.0,372.0,,,,1190.0,12.0,,,38.0,https://pypi.org/project/lfortran,107.0,https://anaconda.org/conda-forge/lfortran,2021-09-23 07:31:07.722,40086.0,3.0,,,,,,,,,,,,,,,,,
184,JupyterWith,True,declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyterWith,,notebook-tools,14,tweag/jupyterWith,,,https://github.com/tweag/jupyterWith,MIT,2018-12-18 10:10:58.000,2022-08-24 00:28:29.000000,2022-08-22 19:45:53,79.0,11.0,103.0,354.0,,,,,,,,31.0,,,,,,3.0,,404.0,,,,,,,,,,,,,,,
185,IElixir,True,Jupyter's kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,14,pprzetacznik/IElixir,,,https://github.com/pprzetacznik/IElixir,Apache-2.0,2015-07-06 11:39:08.000,2021-12-03 09:17:20.000000,2021-03-20 17:27:38,39.0,10.0,20.0,344.0,2020-11-15 17:48:03,0.9.21,,4.0,8.0,,,19.0,,,,,,3.0,,282.0,,,,pprzetacznik/ielixir,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,345.0,,,,,,ielixir,
186,testbook,True,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,14,nteract/testbook,,,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2022-08-12 17:58:32.000000,2022-08-12 17:58:32,30.0,41.0,46.0,318.0,,,,,,139.0,139.0,14.0,,,,,,3.0,,,,,,,,,,,,,,,,,
187,cdsdashboards,True,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,14,ideonate/cdsdashboards,cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,,2020-04-28 13:51:31.000,2022-04-29 14:54:24.213000,2022-04-29 11:09:30,33.0,31.0,57.0,172.0,,,,1463.0,21.0,,,13.0,https://pypi.org/project/cdsdashboards,258.0,https://anaconda.org/conda-forge/cdsdashboards,2022-04-29 14:54:24.213,30134.0,3.0,,461.0,,,,,,,,,,,,,,,
188,Collapsible Headings,True,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,14,aquirdTurtle/Collapsible_Headings,,,https://github.com/aquirdTurtle/Collapsible_Headings,BSD-3-Clause,2019-07-29 01:45:30.000,2022-07-20 03:22:41.000000,2021-05-22 01:41:35,7.0,9.0,22.0,170.0,,,,1570.0,,,,6.0,,,,,,3.0,@aquirdturtle/collapsible_headings,98.0,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,1570.0,,,,,,,,,,,,,
189,nbmake-action,True,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,14,treebeardtech/nbmake-action,,,https://github.com/treebeardtech/nbmake-action,Apache-2.0,2020-02-06 15:49:32.000,2021-09-21 08:52:43.000000,2021-09-21 08:52:40,6.0,,24.0,156.0,2020-12-11 15:26:11,0.2.1,,,5.0,27.0,27.0,2.0,,,,,,3.0,,731.0,,,,,,,,,,,,,,,
190,Kernel Detection,True,An Jupyter plugin to enable the automatic detection of..,https://github.com/Cadair/jupyter_environment_kernels,,kernels,14,Cadair/jupyter_environment_kernels,environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2018-02-20 00:36:41.000000,2018-02-12 13:00:01,16.0,7.0,22.0,144.0,2018-02-12 13:01:06,1.1.1,,2588.0,2.0,,,6.0,https://pypi.org/project/environment_kernels,2588.0,,,,3.0,,77.0,,,,,,,,,,,,,,,
191,JupyterLab HDF5,True,Open and explore HDF5 files in JupyterLab. Can handle very..,https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,14,jupyterlab/jupyterlab-hdf5,jupyterlab_hdf,,https://github.com/jupyterlab/jupyterlab-hdf5,BSD-3-Clause,2018-10-02 18:20:20.000,2022-07-07 10:57:13.000000,2022-02-21 08:59:58,19.0,11.0,33.0,95.0,,,,1688.0,,,,6.0,https://pypi.org/project/jupyterlab_hdf,1009.0,,,,3.0,@jupyterlab/hdf5,337.0,https://www.npmjs.com/package/@jupyterlab/hdf5,679.0,,,,,,,,,,,,,
192,Content Management,True,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,14,jupyter-incubator/contentmanagement,jupyter_cms,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,BSD-3-Clause,2015-09-21 15:41:02.000,2021-11-17 19:16:08.958000,2018-06-11 01:51:34,25.0,7.0,20.0,76.0,,,,1230.0,3.0,,,8.0,https://pypi.org/project/jupyter_cms,151.0,https://anaconda.org/conda-forge/jupyter_cms,2021-11-17 19:16:08.958,76635.0,3.0,,136.0,,,,,,,,,,,,,,,
193,JupyterLab Quickopen,True,Quickly open a file in JupyterLab by typing part of its..,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,14,parente/jupyterlab-quickopen,jupyterlab-quickopen,,https://github.com/parente/jupyterlab-quickopen,BSD-3-Clause,2018-12-04 01:00:58.000,2022-07-20 09:01:23.000000,2021-12-12 18:25:55,8.0,,,75.0,2021-12-12 18:28:02,1.2.0,,487.0,3.0,,,5.0,https://pypi.org/project/jupyterlab-quickopen,428.0,,,,3.0,@parente/jupyterlab-quickopen,56.0,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,59.0,,,,,,,,,,,,,
194,JupyterLab Kernelspy,True,A Jupyter Lab extension for inspecting messages to/from..,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,14,jupyterlab-contrib/jupyterlab-kernelspy,,,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,2018-04-20 16:11:58.000,2022-07-20 08:19:17.000000,2022-07-20 08:19:16,9.0,2.0,11.0,68.0,2022-04-19 08:14:02,3.1.0,,192.0,5.0,3.0,3.0,4.0,,,,,,3.0,jupyterlab-kernelspy,136.0,https://www.npmjs.com/package/jupyterlab-kernelspy,192.0,,,,,,,,,,,,,
195,jupyterlab-theme-solarized-dark,True,JupyterLab 2.x Solarized Dark extension.,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,,lab-themes,14,AllanChain/jupyterlab-theme-solarized-dark,jupyterlab_theme_solarized_dark,,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,BSD-3-Clause,2020-04-05 12:18:48.000,2022-07-21 07:55:39.000000,2022-07-21 07:55:38,9.0,1.0,2.0,66.0,2021-09-26 00:52:38,2.0.1,,10106.0,9.0,,,2.0,https://pypi.org/project/jupyterlab_theme_solarized_dark,6297.0,,,,2.0,jupyterlab-theme-solarized-dark,,https://www.npmjs.com/package/jupyterlab-theme-solarized-dark,3809.0,,,,,,,,,,,,,
196,JupyterLab Autoversion,True,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,14,timkpaine/jupyterlab_autoversion,jupyterlab_autoversion,,https://github.com/timkpaine/jupyterlab_autoversion,Apache-2.0,2018-08-23 23:49:52.000,2022-07-21 12:41:47.000000,2022-07-21 12:41:46,9.0,3.0,29.0,58.0,2022-04-11 15:35:12,0.3.6,,153.0,12.0,,,5.0,https://pypi.org/project/jupyterlab_autoversion,84.0,,,,3.0,jupyterlab_autoversion,,https://www.npmjs.com/package/jupyterlab_autoversion,69.0,,,,,,,,,,,,,
197,JupyterLab Shortcutui,True,A JupyterLab extension for managing keyboard shortcuts.,https://github.com/jupyterlab/jupyterlab-shortcutui,,lab-extensions,14,jupyterlab/jupyterlab-shortcutui,,,https://github.com/jupyterlab/jupyterlab-shortcutui,BSD-3-Clause,2018-06-18 22:07:19.000,2020-01-17 16:59:32.000000,2020-01-17 16:59:32,14.0,7.0,6.0,55.0,2019-09-05 11:54:07,0.4.0,,297.0,3.0,,,8.0,,,,,,3.0,@jupyterlab/shortcutui,191.0,https://www.npmjs.com/package/@jupyterlab/shortcutui,297.0,,,,,,,,,,,,,
198,WrapSpawner,True,Mechanism for runtime configuration of spawners for JupyterHub.,https://github.com/jupyterhub/wrapspawner,,hub-spawners,14,jupyterhub/wrapspawner,,,https://github.com/jupyterhub/wrapspawner,BSD-3-Clause,2016-09-21 21:48:31.000,2022-05-19 19:03:08.000000,2022-03-04 23:33:51,49.0,17.0,14.0,54.0,2022-03-02 16:00:43,1.0.1,,,2.0,7.0,7.0,16.0,,,,,,3.0,,35.0,,,,,,,,,,,,,,,
199,SudoSpawner,True,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,14,jupyterhub/sudospawner,sudospawner,,https://github.com/jupyterhub/sudospawner,BSD-3-Clause,2014-11-24 23:21:36.000,2021-09-10 08:58:36.000000,2021-09-10 08:58:36,36.0,17.0,20.0,44.0,,,,823.0,,40.0,40.0,14.0,https://pypi.org/project/sudospawner,823.0,,,,3.0,,115.0,,,,,,,,,,,,,,,
200,dummyauthenticator,True,A Dummy JupyterHub Authenticator to make testing easy.,https://github.com/jupyterhub/dummyauthenticator,,hub-auth,14,jupyterhub/dummyauthenticator,jupyterhub-dummyauthenticator,,https://github.com/jupyterhub/dummyauthenticator,BSD-3-Clause,2016-02-14 21:57:32.000,2021-02-12 08:19:02.000000,2021-02-12 08:19:00,14.0,5.0,2.0,28.0,,,,4244.0,,103.0,103.0,,https://pypi.org/project/jupyterhub-dummyauthenticator,4244.0,,,,2.0,,7.0,,,,,,,,,,,,,,,
201,lgo,True,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,13,yunabe/lgo,,,https://github.com/yunabe/lgo,BSD-3-Clause,2017-10-05 15:29:10.000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17,114.0,23.0,53.0,2255.0,,,,,,,,9.0,,,,,,3.0,,169.0,,,,,,,,,,,,,,,
202,nbopen,True,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,13,takluyver/nbopen,nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2018-04-25 07:37:01.000000,2018-04-25 07:36:18,53.0,37.0,26.0,280.0,,,,762.0,,,,10.0,https://pypi.org/project/nbopen,762.0,,,,3.0,,57.0,,,,,,,,,,,,,,,
203,JupyterLab Voyager,True,JupyterLab extension visualize data with Voyager.,https://github.com/altair-viz/jupyterlab_voyager,,lab-renderer,13,altair-viz/jupyterlab_voyager,,,https://github.com/altair-viz/jupyterlab_voyager,BSD-3-Clause,2017-08-26 15:50:13.000,2022-07-20 06:02:59.000000,2019-08-14 17:21:34,32.0,40.0,20.0,274.0,,,,68.0,,,,6.0,,,,,,3.0,jupyterlab_voyager,87.0,https://www.npmjs.com/package/jupyterlab_voyager,68.0,,,,,,,,,,,,,
