,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,license,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
92,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,18,jupyterlab_latex,jupyterlab/jupyterlab-latex,,,https://github.com/jupyterlab/jupyterlab-latex,2017-10-24 02:12:37.000000,2021-09-30 00:15:47.000000,2021-09-28 17:02:12.000000,55.0,28.0,54.0,506.0,413.0,2021-09-15 15:34:35.000000,3.1.0,,2294.0,1.0,2.0,2.0,21.0,https://pypi.org/project/jupyterlab_latex,,,,,,,,,2.0,BSD-3-Clause,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,2294.0,,,,,,,
93,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter/enterprise_gateway,,kernels,18,jupyter_enterprise_gateway,jupyter/enterprise_gateway,,,https://github.com/jupyter/enterprise_gateway,2017-04-21 16:05:14.000000,2021-12-02 08:58:05.000000,2021-10-11 16:07:37.000000,147.0,91.0,399.0,473.0,1102.0,2021-08-18 15:16:46.000000,2.5.1,11543.0,865.0,27.0,,,84.0,https://pypi.org/project/jupyter_enterprise_gateway,635.0,,,,,,,,2.0,,,,,,,,,,,,
94,ipysheet,True,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,18,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,,https://github.com/QuantStack/ipysheet,2017-07-10 13:46:31.000000,2021-10-07 22:34:47.000000,2021-08-11 12:20:28.000000,57.0,58.0,56.0,459.0,293.0,,,,4455.0,13.0,3.0,3.0,9.0,https://pypi.org/project/ipysheet,,https://anaconda.org/conda-forge/ipysheet,2021-08-11 12:55:17.098000,40433.0,,,,,3.0,MIT,,ipysheet,https://www.npmjs.com/package/ipysheet,3300.0,,,,,,,
95,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,18,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000000,2021-11-15 18:27:32.236000,2020-11-30 15:55:07.000000,51.0,31.0,95.0,414.0,335.0,2020-09-05 22:35:32.000000,2.3.0,,7787.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2021-11-15 18:27:32.236000,513974.0,,,,,2.0,BSD-3-Clause,,,,,,,,,,,
96,nbtutor,True,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,18,,lgpage/nbtutor,conda-forge/nbtutor,,https://github.com/lgpage/nbtutor,2016-11-07 14:08:25.000000,2021-11-16 20:29:38.101000,2021-07-29 16:32:39.000000,34.0,18.0,13.0,391.0,177.0,2016-12-23 12:20:44.000000,1.0.4,,1547.0,2.0,23.0,23.0,3.0,,,https://anaconda.org/conda-forge/nbtutor,2021-11-16 20:29:38.101000,92843.0,,,,,3.0,,,,,,,,,,,,
97,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,18,jupyterlab_templates,jpmorganchase/jupyterlab_templates,,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000000,2021-11-29 04:42:17.000000,2021-11-29 04:42:16.000000,48.0,8.0,69.0,276.0,,2021-03-28 03:19:03.000000,0.3.1,,9663.0,13.0,4.0,4.0,14.0,https://pypi.org/project/jupyterlab_templates,2989.0,,,,,,,,2.0,Apache-2.0,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,6674.0,,,,,,,
98,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,18,,executablebooks/thebe,,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000000,2021-11-19 12:51:09.000000,2021-11-19 12:06:20.000000,53.0,54.0,82.0,258.0,676.0,2021-10-26 10:04:08.000000,0.8.2,,,5.0,5.0,5.0,26.0,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
99,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,18,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000000,2021-11-08 21:42:16.000000,2021-11-08 21:42:15.000000,44.0,10.0,70.0,177.0,403.0,2017-06-02 21:19:27.000000,0.5.0,76.0,1333.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430000,74630.0,,,,,2.0,Apache-2.0,,,,,,,,,,,
100,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,18,jupyter_sphinx,jupyter/jupyter-sphinx,,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000000,2021-09-10 20:37:28.000000,2021-09-10 20:37:28.000000,46.0,35.0,75.0,132.0,351.0,2020-09-21 17:37:11.000000,0.3.2,,49397.0,3.0,,,24.0,https://pypi.org/project/jupyter_sphinx,49397.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
101,IHaskell,True,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,17,,gibiansky/IHaskell,,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000000,2021-12-02 12:45:20.000000,2021-12-02 12:45:20.000000,234.0,30.0,688.0,2308.0,2093.0,2015-03-26 05:06:25.000000,0.6,,10.0,1.0,,,104.0,,,,,,,,,,2.0,MIT,,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,10.0,,,,,,,
102,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,17,pyforest,8080labs/pyforest,,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000000,2021-07-12 20:54:11.000000,2021-06-14 15:04:41.000000,176.0,8.0,14.0,937.0,196.0,2019-09-02 14:01:33.000000,0.1.2,,4525.0,1.0,,,13.0,https://pypi.org/project/pyforest,4525.0,,,,,,,,2.0,MIT,,,,,,,,,,,
103,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,17,gmaps,pbugnion/gmaps,conda-forge/gmaps,,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,142.0,62.0,136.0,722.0,1380.0,2016-01-02 19:06:03.000000,0.2,,6433.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,248930.0,,,,,3.0,BSD-3-Clause,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1907.0,,,,,,,
104,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,17,,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000000,2021-08-31 21:53:11.000000,2021-06-29 12:29:51.000000,55.0,39.0,25.0,510.0,101.0,,,,5168.0,,156.0,156.0,15.0,,,,,,,,,,2.0,BSD-3-Clause,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,5168.0,,,,,,,
105,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,17,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000000,2021-09-15 11:30:58.000000,2021-04-02 15:15:07.000000,39.0,21.0,114.0,482.0,353.0,,,,21007.0,,,,30.0,https://pypi.org/project/jupyterlab_code_formatter,13665.0,,,,,,,,2.0,MIT,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,7342.0,,,,,,,
106,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,17,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,,,https://github.com/rapidsai/jupyterlab-nvdashboard,2019-08-12 15:22:10.000000,2021-10-12 08:51:06.000000,2021-10-12 08:51:05.000000,51.0,23.0,28.0,437.0,,2021-05-25 17:57:52.000000,0.6.0,,9849.0,2.0,,,15.0,https://pypi.org/project/jupyterlab-nvdashboard,2174.0,,,,,,,,2.0,BSD-3-Clause,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,7675.0,,,,,,,
107,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,17,,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000000,2021-08-31 17:28:38.000000,2021-08-31 17:28:35.000000,59.0,31.0,69.0,417.0,525.0,,,,11596.0,,1.0,1.0,23.0,,,,,,,,,,2.0,BSD-3-Clause,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,11596.0,,,,,,,
108,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,17,itkwidgets,InsightSoftwareConsortium/itkwidgets,,,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000000,2021-09-17 20:07:43.000000,2021-09-17 20:07:43.000000,48.0,71.0,100.0,396.0,877.0,2021-05-14 15:18:02.000000,0.32.1,64.0,2284.0,13.0,,,20.0,https://pypi.org/project/itkwidgets,,,,,,,,,3.0,Apache-2.0,,itkwidgets,https://www.npmjs.com/package/itkwidgets,2282.0,,,,,,,
109,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,17,,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000000,2021-11-17 00:58:15.000000,2021-11-17 00:58:05.000000,63.0,51.0,39.0,388.0,633.0,,,,231.0,,3.0,3.0,27.0,,,,,,,,,,3.0,BSD-3-Clause,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,231.0,,,,,,,
110,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter/kernel_gateway,,kernels,17,jupyter-kernel-gateway,jupyter/kernel_gateway,,,https://github.com/jupyter/kernel_gateway,2015-09-21 15:34:11.000000,2021-08-24 23:56:48.000000,2021-08-24 23:55:59.000000,108.0,14.0,161.0,370.0,557.0,2021-08-25 00:19:46.000000,2.5.1,104.0,3410.0,9.0,,,43.0,https://pypi.org/project/jupyter-kernel-gateway,3408.0,,,,,,,,2.0,,,,,,,,,,,,
111,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,17,,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000000,2021-08-10 23:33:48.000000,2021-08-10 23:33:46.000000,67.0,30.0,65.0,348.0,513.0,2018-02-05 18:54:22.000000,0.11.1,,4081.0,12.0,2.0,2.0,15.0,,,,,,,,,,2.0,BSD-3-Clause,,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,4081.0,,,,,,,
112,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,17,vega,vega/ipyvega,conda-forge/vega,,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000000,2021-12-02 08:13:41.000000,2021-12-02 08:13:40.000000,51.0,11.0,81.0,315.0,541.0,,,,7069.0,26.0,,,10.0,https://pypi.org/project/vega,,https://anaconda.org/conda-forge/vega,2021-11-18 16:21:37.805000,466607.0,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
113,tributary,True,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,17,tributary,timkpaine/tributary,conda-forge/tributary,,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000000,2021-11-29 03:14:10.000000,2021-11-29 03:14:09.000000,25.0,10.0,69.0,282.0,,2021-02-27 04:59:39.000000,0.1.5,,805.0,12.0,15.0,15.0,7.0,https://pypi.org/project/tributary,,https://anaconda.org/conda-forge/tributary,2021-11-17 22:00:58.159000,14498.0,,,,,3.0,Apache-2.0,,,,,,,,,,,
114,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,17,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000000,2021-11-16 04:19:06.003000,2021-08-05 17:00:09.000000,44.0,34.0,83.0,237.0,,2021-06-02 23:50:52.000000,5.0.2,,25038.0,15.0,,,18.0,https://pypi.org/project/dask-labextension,3586.0,https://anaconda.org/conda-forge/dask-labextension,2021-11-16 04:19:06.003000,487609.0,,,,,2.0,BSD-3-Clause,,dask-labextension,https://www.npmjs.com/package/dask-labextension,5199.0,,,,,,,
115,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,17,nteract-scrapbook,nteract/scrapbook,,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000000,2021-05-07 07:52:57.000000,2021-04-28 06:36:37.000000,23.0,23.0,25.0,227.0,,,,,59711.0,,77.0,77.0,11.0,https://pypi.org/project/nteract-scrapbook,59711.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
116,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,17,jupyterlab-classic,jtpio/jupyterlab-classic,,,https://github.com/jupyterlab/retrolab,2020-12-07 16:37:07.000000,2021-12-02 00:19:09.000000,2021-12-01 12:14:25.000000,32.0,35.0,77.0,212.0,,2021-11-12 19:52:24.000000,0.3.13,271.0,72.0,40.0,40.0,40.0,13.0,https://pypi.org/project/jupyterlab-classic,50.0,,,,,,,,3.0,BSD-3-Clause,,,,,jupyterlab/retrolab,,,,,,
117,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,17,,mamba-org/gator,conda-forge/mamba_gator,,https://github.com/mamba-org/gator,2018-08-02 05:15:23.000000,2021-11-29 17:12:07.000000,2021-10-29 07:36:43.000000,19.0,13.0,37.0,203.0,602.0,2021-09-03 07:26:55.000000,npm@3.0.2,2.0,962.0,27.0,1.0,1.0,24.0,,,https://anaconda.org/conda-forge/mamba_gator,2021-09-03 12:29:39.360000,10804.0,,,,,2.0,BSD-3-Clause,,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,131.0,,,,,,,
118,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,17,,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000000,2021-08-10 10:07:02.000000,2021-08-07 23:37:29.000000,29.0,3.0,64.0,199.0,316.0,2021-08-10 10:14:25.000000,2.7.5,53780.0,1014.0,27.0,,,17.0,,,,,,,,,,2.0,MIT,,,,,,,,,,,
119,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,17,sidecar,jupyter-widgets/jupyterlab-sidecar,,,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000000,2021-10-26 14:58:49.000000,2021-07-04 21:12:58.000000,35.0,19.0,10.0,189.0,69.0,2021-03-11 01:34:17.000000,0.5.1,,2119.0,1.0,3.0,3.0,13.0,https://pypi.org/project/sidecar,1057.0,,,,,,,,2.0,BSD-3-Clause,,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,1062.0,,,,,,,
120,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,17,sas_kernel,sassoftware/sas_kernel,,,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000000,2021-09-21 14:53:24.000000,2021-09-21 14:53:24.000000,71.0,3.0,52.0,180.0,213.0,2021-07-14 17:27:18.000000,2.4.11,,491.0,14.0,,,7.0,https://pypi.org/project/sas_kernel,491.0,,,,,,,,2.0,Apache-2.0,,,,,,,,,,,
121,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,17,spylon-kernel,Valassis-Digital-Media/spylon-kernel,conda-forge/spylon-kernel,,https://github.com/vericast/spylon-kernel,2016-11-21 02:23:14.000000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57.000000,23.0,16.0,18.0,148.0,188.0,2017-03-05 04:26:44.000000,0.2.0,,5388.0,8.0,67.0,67.0,6.0,https://pypi.org/project/spylon-kernel,4040.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447000,78193.0,,,,,2.0,,,,,,vericast/spylon-kernel,,,,,,
122,JupyterLab Spellchecker,True,Spellchecker for JupyterLab notebook markdown cells..,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,17,,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,2018-04-02 07:47:30.000000,2021-10-08 10:06:16.000000,2021-10-08 10:02:41.000000,16.0,9.0,33.0,134.0,150.0,2021-10-08 10:06:16.000000,0.7.2,,2611.0,7.0,1.0,1.0,6.0,,,,,,,,,,2.0,BSD-3-Clause,,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,2611.0,jupyterlab-contrib/spellchecker,,,,,,
123,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000000,2021-04-26 14:44:49.000000,2020-06-18 03:28:01.000000,23.0,88.0,93.0,72.0,269.0,2020-06-18 03:30:24.000000,0.5.10,,329.0,17.0,24.0,24.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,329.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
124,First Use Authenticator,True,JupyterHub Authenticator that lets users set..,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,17,jupyterhub-firstuseauthenticator,jupyterhub/firstuseauthenticator,,,https://github.com/jupyterhub/firstuseauthenticator,2016-10-25 03:09:14.000000,2021-10-28 11:34:33.000000,2021-10-28 11:33:41.000000,21.0,5.0,17.0,38.0,,2019-01-24 17:18:45.000000,0.12,,3910.0,2.0,54.0,54.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,3910.0,,,,,,,,2.0,BSD-3-Clause,,,,,,,,,,,
125,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,17,ipydagred3,timkpaine/ipydagred3,,,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000000,2021-11-29 03:15:49.000000,2021-11-29 03:15:48.000000,5.0,5.0,14.0,29.0,,2020-12-31 23:04:43.000000,0.3.0,,142479.0,9.0,8.0,8.0,3.0,https://pypi.org/project/ipydagred3,347.0,,,,,,,,3.0,Apache-2.0,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,142132.0,,,,,,,
126,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,16,jupyterthemes,dunovank/jupyter-themes,,,https://github.com/dunovank/jupyter-themes,2014-12-10 23:22:23.000000,2021-08-23 17:19:43.000000,2021-08-23 17:19:38.000000,980.0,186.0,197.0,8858.0,634.0,,,,,,,,42.0,https://pypi.org/project/jupyterthemes,,,,,,,,,2.0,MIT,,,,,,,,,,,
127,heat,True,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,16,py-heat-magic,csurfer/pyheatmagic,,,https://github.com/csurfer/pyheatmagic,2017-08-18 20:35:01.000000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13.000000,21.0,2.0,3.0,960.0,34.0,,,,2637.0,,24.0,24.0,3.0,https://pypi.org/project/py-heat-magic,2637.0,,,,,,,,2.0,MIT,,,,,,,,,,,
128,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,16,,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,2017-12-02 21:16:38.000000,2021-06-15 20:32:15.000000,2019-07-16 04:37:36.000000,70.0,54.0,42.0,894.0,60.0,2019-07-16 04:33:54.000000,0.11.0,,613.0,14.0,3.0,3.0,8.0,,,,,,,,,,2.0,MIT,,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,613.0,,,,,,,
129,NBextensions Configurator,True,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,16,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,2016-06-24 22:29:05.000000,2021-01-11 10:02:27.000000,2020-03-01 13:46:17.000000,98.0,47.0,32.0,862.0,488.0,2018-12-29 10:52:13.000000,0.4.1,,232535.0,1.0,,,17.0,https://pypi.org/project/jupyter_nbextensions_configurator,232535.0,,,,,,,,2.0,,,,,,,,,,,,
130,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,16,,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,2017-10-08 04:42:46.000000,2020-09-28 07:59:11.000000,2019-12-08 22:22:20.000000,137.0,60.0,57.0,720.0,90.0,2019-05-06 03:28:50.000000,1.3.0,66669.0,1587.0,5.0,,,4.0,,,,,,,,,,3.0,MIT,,,,,,,,,,,
131,clojupyter,True,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,16,,clojupyter/clojupyter,simplect/clojupyter,simplect/clojupyter,https://github.com/clojupyter/clojupyter,2014-05-09 07:09:06.000000,2021-11-25 13:40:28.000000,2021-11-12 13:54:30.000000,74.0,21.0,71.0,712.0,272.0,,,,93.0,7.0,,,26.0,,,https://anaconda.org/simplect/clojupyter,2020-03-02 14:14:22.302000,2636.0,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,342.0,3.0,MIT,,,,,,,,,,,
132,VSCode Jupyter,True,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,16,,microsoft/vscode-jupyter,,,https://github.com/microsoft/vscode-jupyter,2020-09-10 23:39:14.000000,2021-12-02 00:11:02.000000,2021-12-01 23:31:38.000000,92.0,621.0,5847.0,480.0,,2021-08-17 23:55:18.000000,2021.8.12,,,18.0,,,239.0,,,,,,,,,,3.0,MIT,,,,,,,,,,,
133,Ansible Kernel,True,Jupyter Notebook Kernel for running Ansible Tasks and..,https://github.com/ansible/ansible-jupyter-kernel,,kernels,16,ansible-kernel,ansible/ansible-jupyter-kernel,conda-forge/ansible-kernel,benthomasson/ansible-jupyter-kernel,https://github.com/ansible/ansible-jupyter-kernel,2018-06-26 14:28:02.000000,2021-03-05 18:39:25.000000,2021-03-05 18:39:24.000000,48.0,12.0,29.0,478.0,208.0,,,,1980.0,1.0,8.0,8.0,9.0,https://pypi.org/project/ansible-kernel,119.0,https://anaconda.org/conda-forge/ansible-kernel,2020-01-14 12:34:24.230000,8422.0,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66405.0,3.0,Apache-2.0,,,,,,,,,,,
134,F# Kernel,True,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,16,,fsprojects/IfSharp,,fsprojects/ifsharp,https://github.com/fsprojects/IfSharp,2013-12-03 21:25:01.000000,2020-09-10 16:17:07.000000,2020-09-10 16:17:02.000000,68.0,14.0,126.0,434.0,335.0,2020-03-08 20:03:38.000000,3.0.4,5306.0,62.0,15.0,,,27.0,,,,,,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,650.0,3.0,BSD-3-Clause,,,,,,,,,,,
135,LFortran,True,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit..,https://github.com/lfortran/lfortran,,kernels,16,lfortran,lfortran/lfortran,conda-forge/lfortran,,https://github.com/lfortran/lfortran,2019-03-24 13:22:20.000000,2021-12-02 11:51:41.000000,2021-12-02 11:51:24.000000,15.0,,,291.0,8163.0,,,,1138.0,12.0,,,19.0,https://pypi.org/project/lfortran,89.0,https://anaconda.org/conda-forge/lfortran,2021-09-23 07:31:07.722000,30445.0,,,,,3.0,,,,,,,,,,,,
136,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,16,itables,mwouts/itables,,,https://github.com/mwouts/itables,2019-04-15 22:09:44.000000,2021-11-19 09:39:53.000000,2021-02-04 23:19:48.000000,19.0,14.0,8.0,214.0,85.0,2020-12-14 21:50:21.000000,0.3.0,,,5.0,81.0,81.0,3.0,https://pypi.org/project/itables,,,,,,,,,3.0,MIT,,,,,,,,,,,
137,JupyterLab Go-To-Definition,True,Navigate to variable's definition with a click in..,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,16,,krassowski/jupyterlab-go-to-definition,,,https://github.com/krassowski/jupyterlab-go-to-definition,2018-12-22 01:18:42.000000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05.000000,9.0,10.0,13.0,207.0,89.0,2019-07-05 21:26:30.000000,0.5.0,,4107.0,5.0,11.0,11.0,2.0,,,,,,,,,,2.0,BSD-3-Clause,,@krassowski/jupyterlab_go_to_definition,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,4107.0,,,,,,,
138,JupyterLab Data Explorer,True,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,16,,jupyterlab/jupyterlab-data-explorer,,,https://github.com/jupyterlab/jupyterlab-data-explorer,2019-01-03 21:57:42.000000,2021-11-23 19:20:21.000000,2020-05-24 13:16:16.000000,34.0,57.0,34.0,160.0,426.0,,,,100.0,,10.0,10.0,9.0,,,,,,,,,,2.0,BSD-3-Clause,,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,100.0,,,,,,,
