,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
94,Stencila,True,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,19,stencila/stencila,,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2023-11-23 12:38:14.000000,2023-11-23 09:52:34,40.0,9.0,578.0,741.0,2023-11-19 06:44:07,2.0.0-alpha.22,3778.0,432.0,100.0,19.0,19.0,38.0,,,,,,3.0,,,-4.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16465.0,stencila,https://www.npmjs.com/package/stencila,168.0,,,,,,
95,Apache Toree,True,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,19,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2023-10-01 17:07:29.000000,2023-10-01 17:07:29,220.0,,,724.0,,,,7760.0,,,,107.0,https://pypi.org/project/toree,7760.0,,,,2.0,,1172.0,,,,,,,,,,,,,,,
96,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,19,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2023-08-31 16:23:08.000000,2018-12-04 14:43:25,79.0,23.0,41.0,621.0,2018-01-15 18:11:51,0.9.0,,20464.0,8.0,377.0,377.0,3.0,https://pypi.org/project/pivottablejs,20464.0,,,,3.0,,32.0,,,,,,,,,,,,,,,
97,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,19,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-10-31 13:45:02.000000,2023-10-31 13:44:58,66.0,32.0,57.0,583.0,2023-05-31 04:26:11,3.2.0,,2015.0,2.0,,,23.0,https://pypi.org/project/jupyterlab_latex,1483.0,,,,1.0,,446.0,,,,,,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,532.0,,,,,,
98,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,19,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2023-01-07 04:35:11.000000,2021-06-29 12:29:51,68.0,42.0,25.0,577.0,,,,2539.0,,1343.0,1343.0,15.0,,,,,,1.0,,101.0,,,,,,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2539.0,,,,,,
99,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,19,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2023-11-20 14:26:50.000000,2020-11-30 15:55:07,65.0,42.0,100.0,545.0,2020-09-05 22:35:32,2.3.0,,31812.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2023-11-14 17:00:09.054,1240696.0,2.0,,335.0,,,,,,,,,,,,,,,
100,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,19,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2023-10-19 17:35:49.000000,2023-08-25 13:35:42,70.0,31.0,40.0,527.0,2023-08-25 13:39:24,0.9.0,,87001.0,5.0,2.0,2.0,18.0,https://pypi.org/project/jupyterlab-nvdashboard,86699.0,,,,2.0,,,,,,,,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,302.0,,,,,,
101,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,19,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2023-10-09 19:22:17.000000,2023-03-02 17:55:59,120.0,15.0,168.0,459.0,2023-02-06 19:49:08,2.5.2,139.0,11997.0,10.0,45.0,45.0,44.0,https://pypi.org/project/jupyter-kernel-gateway,11995.0,,,,2.0,jupyter-server/kernel_gateway,,,,,,,,,,,,,,,,
102,Octave Kernel,True,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,19,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2022-12-18 16:07:56.000000,2022-12-18 16:07:56,64.0,32.0,150.0,436.0,2022-11-29 02:04:58,0.35.1,144.0,10688.0,8.0,62.0,62.0,20.0,https://pypi.org/project/octave_kernel,10687.0,,,,2.0,,,,,,,,,,,,,,,,,
103,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,19,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,55.0,20.0,8.0,359.0,,,,4428.0,2.0,549.0,549.0,7.0,https://pypi.org/project/jupyterlab-dash,1300.0,,,,1.0,,41.0,,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,3128.0,,,,,,
104,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,19,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2023-11-17 20:08:09.000000,2023-11-12 01:39:16,59.0,7.0,81.0,353.0,2023-07-14 16:46:17,0.5.0,,19063.0,16.0,7.0,7.0,19.0,https://pypi.org/project/jupyterlab_templates,15770.0,,,,2.0,finos/jupyterlab_templates,,,,,,,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,3293.0,,,,,,
105,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,19,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2023-11-22 11:10:33.000000,2023-11-17 13:49:30,130.0,65.0,122.0,311.0,2018-12-10 14:39:58,0.8.8,,246076.0,18.0,2.0,2.0,70.0,https://pypi.org/project/jupyter-server-proxy,212097.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2023-09-25 14:14:34.674,1427127.0,2.0,,,,,,,,,,,,,,,,,
106,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,19,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2023-08-11 05:33:07.000000,2023-08-11 05:18:21,38.0,6.0,72.0,268.0,2023-08-11 02:56:40,2.8.3,107405.0,1413.0,35.0,,,23.0,,,,,,2.0,,385.0,,,,,,,,,,,,,,,
107,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,19,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2023-08-30 15:30:11.000000,2023-08-30 15:29:37,40.0,22.0,12.0,231.0,2023-08-30 15:30:33,0.7.0,,10219.0,3.0,6.0,6.0,16.0,https://pypi.org/project/sidecar,9552.0,,,,2.0,,94.0,,,,,,,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,667.0,,,,,,
108,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,19,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2023-11-21 01:40:57.000000,2023-11-01 12:37:11,116.0,56.0,83.0,164.0,2022-10-05 04:46:29,1.2.0,,4012.0,10.0,30.0,30.0,43.0,https://pypi.org/project/batchspawner,4012.0,,,,2.0,,,,,,,,,,,,,,,,,
109,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,19,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2023-06-23 00:49:02.000000,2023-06-23 00:48:01,75.0,30.0,48.0,109.0,,,,9797.0,,45.0,45.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,9797.0,,,,2.0,,236.0,,,,,,,,,,,,,,,
110,jdaviz,True,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,19,spacetelescope/jdaviz,jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2023-11-22 21:09:36.000000,2023-11-22 14:51:47,53.0,323.0,645.0,109.0,2023-10-25 18:14:16,3.7.1,,2741.0,30.0,32.0,32.0,31.0,https://pypi.org/project/jdaviz,2741.0,,,,3.0,,,,,,,,,,,,,,,,,
111,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,18,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2023-11-11 12:27:30.968000,2023-08-05 06:50:25,276.0,155.0,123.0,2814.0,,,,5549.0,20.0,,,26.0,,,https://anaconda.org/conda-forge/xeus-cling,2023-11-11 12:27:30.968,227515.0,2.0,,,,,,,,,,,,,,,,,
112,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,18,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2023-08-18 00:03:30.000000,2023-06-02 22:48:38,397.0,122.0,704.0,2689.0,2023-06-02 17:41:48,1.24.2,,,45.0,,,106.0,,,,,,2.0,,718.0,,,,,,,,,,,,,,,
113,ipyparallel,True,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,18,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-11-21 09:41:29.000000,2023-11-21 09:41:29,957.0,55.0,292.0,2508.0,,,,236358.0,28.0,,,112.0,https://pypi.org/project/ipyparallel,226074.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,935844.0,3.0,,,,,,,,,,,,,,,,,
114,IHaskell,True,A Haskell kernel for IPython.,https://github.com/IHaskell/IHaskell,,kernels,18,gibiansky/IHaskell,,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2023-11-21 14:26:26.000000,2023-11-21 14:26:12,248.0,39.0,737.0,2501.0,,,,21.0,,,,112.0,,,,,,2.0,IHaskell/IHaskell,2210.0,,,,,,,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,21.0,,,,,,
115,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,18,almond-sh/almond,,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2023-11-19 10:39:14.000000,2023-11-17 14:12:50,226.0,112.0,206.0,1561.0,2023-05-15 14:58:56,0.13.14,2230.0,211.0,66.0,,,40.0,,,,,,2.0,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2023-10-19 23:11:45.308515,6.0,18341.0,,,,,,,,,
116,VSCode Jupyter,True,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,18,microsoft/vscode-jupyter,,,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2023-11-23 03:17:25.000000,2023-11-22 21:03:24,244.0,567.0,8845.0,1138.0,2023-11-14 18:47:44,2023.10.1100000000,,,33.0,2.0,2.0,266.0,,,,,,3.0,,,,,,,,,,,,,,,,,
117,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,18,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2023-10-13 08:07:19.000000,2019-12-08 22:22:20,185.0,75.0,58.0,995.0,2019-05-06 03:28:50,1.3.0,143578.0,2208.0,5.0,,,4.0,,,,,,2.0,,90.0,,,,,,,,,,,,,,,
118,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,18,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-07-07 04:18:47.000000,2021-08-10 23:33:21,102.0,64.0,51.0,726.0,2018-04-16 17:16:10,0.2.0,,104268.0,1.0,,,14.0,,,,,,2.0,,523.0,,,,,,,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,104268.0,,,,,,
119,ipysheet,True,Jupyter handsontable integration.,https://github.com/jupyter-widgets-contrib/ipysheet,,widgets,18,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/jupyter-widgets-contrib/ipysheet,MIT,2017-07-10 13:46:31.000,2023-07-20 08:10:20.000000,2023-07-20 08:10:20,65.0,63.0,60.0,527.0,,,,52088.0,15.0,6.0,6.0,13.0,https://pypi.org/project/ipysheet,49258.0,https://anaconda.org/conda-forge/ipysheet,2023-06-16 16:13:19.853,101520.0,3.0,jupyter-widgets-contrib/ipysheet,309.0,,,,,,,ipysheet,https://www.npmjs.com/package/ipysheet,1080.0,,,,,,
120,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-08-04 21:07:12.374000,2023-08-04 14:43:59,58.0,45.0,101.0,295.0,2023-11-07 09:41:30,7.0.0,,32698.0,21.0,2.0,2.0,24.0,https://pypi.org/project/dask-labextension,7641.0,https://anaconda.org/conda-forge/dask-labextension,2023-08-04 21:07:12.374,935424.0,2.0,,,,,,,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,1072.0,,,,,,
121,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,18,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-07-28 15:17:36.000000,2023-07-28 15:17:32,29.0,,44.0,293.0,2021-02-04 22:39:49,0.8.0,,2727.0,2.0,148.0,148.0,7.0,,,,,,2.0,,,,,,,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2727.0,,,,,,
122,treon,True,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,18,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2022-08-04 11:15:43.000000,2022-08-04 11:15:04,23.0,3.0,10.0,291.0,,,,15506.0,,92.0,92.0,5.0,https://pypi.org/project/treon,15506.0,,,,3.0,,66.0,,,,,,,,,,,,,,,
123,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,18,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,27.0,25.0,25.0,273.0,,,,18420.0,,298.0,298.0,11.0,https://pypi.org/project/nteract-scrapbook,18420.0,,,,3.0,,,,,,,,,,,,,,,,,
124,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,18,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2023-11-18 14:31:27.000000,2023-10-26 14:20:46,26.0,13.0,43.0,250.0,2023-05-05 13:00:11,5.2.1,2.0,1149.0,30.0,4.0,4.0,26.0,,,https://anaconda.org/conda-forge/mamba_gator,2023-06-16 19:23:51.106,38286.0,3.0,,,,,,,,,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,86.0,,,,,,
125,Darcula Theme,True,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,18,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2023-06-06 08:38:20.000000,2022-07-20 12:02:54,28.0,8.0,17.0,193.0,,,,212.0,,1300.0,1300.0,7.0,,,,,,1.0,,113.0,,,,,,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,212.0,,,,,,
126,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,18,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,,2016-11-21 02:23:14.000,2023-06-16 13:20:41.310000,2018-09-20 15:43:57,31.0,20.0,20.0,180.0,2017-03-05 04:26:44,0.2.0,,4425.0,8.0,138.0,138.0,6.0,https://pypi.org/project/spylon-kernel,2860.0,https://anaconda.org/conda-forge/spylon-kernel,2023-06-16 13:20:41.310,126765.0,2.0,vericast/spylon-kernel,188.0,,,,,,,,,,,,,,,
127,jupyter-archive,True,"A Jupyter/Jupyterlab extension to make, download and extract..",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,18,jupyterlab-contrib/jupyter-archive,,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2023-10-26 14:17:38.000000,2023-10-26 14:17:37,13.0,2.0,36.0,68.0,2023-08-15 15:28:38,3.4.0,3269.0,1512.0,28.0,102.0,102.0,10.0,,,https://anaconda.org/conda-forge/jupyter-archive,2023-08-16 14:54:33.988,57862.0,3.0,,,,,,,,,,,,,,,,,
128,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,18,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2023-11-06 20:40:42.000000,2023-04-15 13:12:28,46.0,11.0,30.0,62.0,2022-08-25 15:31:47,0.12.3,61.0,293645.0,32.0,,,30.0,https://pypi.org/project/jupyter-packaging,280669.0,https://anaconda.org/conda-forge/jupyter-packaging,2023-06-16 19:19:02.319,544983.0,3.0,,,,,,,,,,,,,,,,,
129,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,18,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2023-11-12 17:09:04.000000,2023-11-12 17:09:03,45.0,3.0,43.0,61.0,2023-03-31 10:44:15,1.5.0,,2838.0,8.0,98.0,98.0,18.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2838.0,,,,2.0,,,,,,,,,,,,,,,,,
130,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,17,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2023-06-07 10:33:18.000000,2021-06-14 15:04:41,194.0,13.0,14.0,1063.0,2019-09-02 14:01:33,0.1.2,,4484.0,1.0,,,13.0,https://pypi.org/project/pyforest,4484.0,,,,3.0,,196.0,,,,,,,,,,,,,,,
131,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,17,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2023-08-03 16:55:22.000000,2023-08-03 16:55:22,72.0,,99.0,396.0,2018-02-05 18:54:22,0.11.1,,395.0,12.0,4.0,4.0,17.0,,,,,,2.0,,516.0,,,,,,,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,395.0,,,,,,
132,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,17,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2023-08-03 14:11:51.000000,2023-08-03 14:11:49,97.0,20.0,41.0,386.0,2023-08-03 14:12:11,4.0.0,24.0,3216.0,7.0,5.0,5.0,17.0,https://pypi.org/project/jupyterlab-github,2260.0,,,,2.0,,,,,,,,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,956.0,,,,,,
133,nbopen,True,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,17,takluyver/nbopen,nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2023-09-08 12:57:22.000000,2023-09-08 12:54:36,56.0,38.0,27.0,296.0,,,,972.0,,122.0,122.0,11.0,https://pypi.org/project/nbopen,972.0,,,,3.0,,64.0,,,,,,,,,,,,,,,
134,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2023-06-16 13:18:35.621000,2022-02-03 17:25:03,41.0,,80.0,175.0,2017-06-02 21:19:27,0.5.0,107.0,1256.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2023-06-16 13:18:35.621,99177.0,3.0,,404.0,,,,,,,,,,,,,,,
135,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,49.0,15.0,7.0,173.0,2018-05-29 18:46:14,0.0.9,2467.0,1975.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,1931.0,,,,3.0,,215.0,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,949.0,,,,,,,,,
136,jupyter-fs,True,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,17,jpmorganchase/jupyter-fs,jupyter-fs,,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2023-11-18 18:07:30.000000,2023-11-11 18:56:51,32.0,12.0,56.0,170.0,2023-11-11 19:00:26,0.4.1,,910.0,2.0,5.0,5.0,15.0,https://pypi.org/project/jupyter-fs,910.0,,,,2.0,,,,,,,,,,,,,,,,,
137,ipysigma,True,A custom Jupyter widget library to display graphs using sigma.js.,https://github.com/medialab/ipysigma,,widgets,17,Yomguithereal/ipysigma,ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2023-10-20 11:44:29.000000,2023-10-20 08:08:59,13.0,48.0,154.0,126.0,2023-01-10 16:02:53,0.24.0,,1020.0,2.0,25.0,25.0,6.0,https://pypi.org/project/ipysigma,686.0,,,,3.0,medialab/ipysigma,359.0,,,,,,,ipysigma,https://www.npmjs.com/package/ipysigma,334.0,,,,,,
138,ipytree,True,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/jupyter-widgets-contrib/ipytree,,widgets,17,QuantStack/ipytree,ipytree,conda-forge/ipytree,https://github.com/jupyter-widgets-contrib/ipytree,MIT,2018-09-15 13:17:27.000,2023-10-25 14:25:25.000000,2022-11-23 09:34:00,29.0,21.0,18.0,117.0,2022-08-24 12:33:17,0.2.2,,56131.0,8.0,,,9.0,https://pypi.org/project/ipytree,54423.0,https://anaconda.org/conda-forge/ipytree,2023-06-16 16:14:42.506,95666.0,3.0,jupyter-widgets-contrib/ipytree,111.0,,,,,,,,,,,,,,,
139,nbzip,True,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,17,data-8/nbzip,nbzip,,https://github.com/data-8/nbzip,Apache-2.0,2017-09-30 17:32:31.000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25,18.0,9.0,5.0,83.0,,,,14648.0,,375.0,375.0,6.0,https://pypi.org/project/nbzip,14648.0,,,,3.0,,43.0,,,,,,,,,,,,,,,
140,Content Management,True,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,17,jupyter-incubator/contentmanagement,jupyter_cms,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,BSD-3-Clause,2015-09-21 15:41:02.000,2023-10-06 09:59:54.551000,2018-06-11 01:51:34,26.0,7.0,20.0,77.0,,,,2827.0,3.0,14.0,14.0,8.0,https://pypi.org/project/jupyter_cms,475.0,https://anaconda.org/conda-forge/jupyter_cms,2023-10-06 09:59:54.551,94106.0,3.0,,136.0,,,,,,,,,,,,,,,
141,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,23.0,88.0,93.0,73.0,2020-06-18 03:30:24,0.5.10,,451.0,17.0,34.0,34.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,451.0,,,,3.0,,269.0,,,,,,,,,,,,,,,
142,LFortran,True,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit..,https://github.com/lfortran/lfortran,,kernels,16,lfortran/lfortran,lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,,2019-03-24 13:22:20.000,2023-11-23 13:18:10.000000,2023-11-23 08:26:33,94.0,855.0,580.0,770.0,2023-10-28 18:55:18,0.29.0,371.0,1988.0,29.0,,,67.0,https://pypi.org/project/lfortran,51.0,https://anaconda.org/conda-forge/lfortran,2023-10-28 22:30:45.432,73508.0,3.0,,,,,,,,,,,,,,,,,
