,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,npm_id,license,npm_url,npm_monthly_downloads,go_id,cran_id,updated_github_id,gem_id,pypi,hex_id,bitbucket_id
92,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,19,jupyterlab-dash,plotly/jupyterlab-dash,,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34.000000,51.0,20.0,8.0,350.0,41.0,,,,12125.0,2.0,129.0,129.0,7.0,https://pypi.org/project/jupyterlab-dash,1588.0,,,,,,,,1.0,,jupyterlab-dash,MIT,https://www.npmjs.com/package/jupyterlab-dash,10537.0,,,,,,,
93,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,19,nteract-scrapbook,nteract/scrapbook,,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000000,2021-05-07 07:52:57.000000,2021-04-28 06:36:37.000000,23.0,22.0,25.0,216.0,,,,,64548.0,,43.0,43.0,11.0,https://pypi.org/project/nteract-scrapbook,64548.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
94,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,19,jupyter-console,jupyter/jupyter_console,,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000000,2021-06-02 07:55:09.000000,2021-03-24 00:04:45.000000,117.0,50.0,79.0,177.0,560.0,,,,6312228.0,,,,54.0,https://pypi.org/project/jupyter-console,6312228.0,,,,,,,,3.0,,,,,,,,,,,,
95,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,19,,mamba-org/gator,conda-forge/mamba_gator,,https://github.com/mamba-org/gator,2018-08-02 05:15:23.000000,2021-07-07 14:07:37.000000,2021-06-16 05:13:27.000000,18.0,12.0,35.0,161.0,594.0,2021-04-24 12:29:24.000000,5.1.1,2.0,1144.0,25.0,1.0,1.0,24.0,,,https://anaconda.org/conda-forge/mamba_gator,2021-04-24 15:21:50.973000,6992.0,,,,,2.0,,@mamba-org/gator-lab,BSD-3-Clause,https://www.npmjs.com/package/@mamba-org/gator-lab,270.0,,,,,,,
96,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,19,jupyter_sphinx,jupyter/jupyter-sphinx,,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000000,2021-04-29 18:43:27.000000,2021-04-29 18:43:27.000000,42.0,32.0,73.0,126.0,346.0,2020-09-21 17:37:11.000000,0.3.2,,66434.0,3.0,,,23.0,https://pypi.org/project/jupyter_sphinx,66434.0,,,,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
97,BinderHub,True,"Run your code in the cloud, with technology so advanced, it feels..",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000000,2021-07-21 19:25:34.000000,2021-07-19 10:01:35.000000,288.0,246.0,346.0,1953.0,2371.0,,,,,1.0,5.0,5.0,77.0,,,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,binderhub,,
98,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,18,,almond-sh/almond,,almondsh/almond,https://github.com/almond-sh/almond,2015-03-10 22:48:50.000000,2021-07-22 14:06:23.000000,2021-05-21 08:17:06.000000,202.0,92.0,188.0,1385.0,958.0,,,1123.0,147.0,37.0,,,34.0,,,,,,https://hub.docker.com/r/almondsh/almond,2021-04-01 10:48:08.962440,6.0,8773.0,2.0,,,BSD-3-Clause,,,,,,,,,
99,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,18,pyforest,8080labs/pyforest,,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000000,2021-07-12 20:54:11.000000,2021-06-14 15:04:41.000000,176.0,8.0,13.0,893.0,196.0,2019-09-02 14:01:33.000000,0.1.2,,5032.0,1.0,,,13.0,https://pypi.org/project/pyforest,5032.0,,,,,,,,2.0,,,MIT,,,,,,,,,
100,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,18,notedown,aaren/notedown,conda-forge/notedown,,https://github.com/aaren/notedown,2014-02-17 17:28:59.000000,2021-03-10 10:08:52.000000,2017-11-16 19:29:56.000000,87.0,39.0,29.0,774.0,264.0,,,,5261.0,1.0,126.0,126.0,7.0,https://pypi.org/project/notedown,4397.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567000,31970.0,,,,,3.0,,,BSD-2-Clause,,,,,,,,,
101,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,18,gmaps,pbugnion/gmaps,conda-forge/gmaps,,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,141.0,62.0,136.0,717.0,1380.0,2016-01-02 19:06:03.000000,0.2,,15933.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,9564.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,235928.0,,,,,3.0,,jupyter-gmaps,BSD-3-Clause,https://www.npmjs.com/package/jupyter-gmaps,1651.0,,,,,,,
102,jupyter-notify,True,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,18,jupyternotify,ShopRunner/jupyter-notify,,,https://github.com/ShopRunner/jupyter-notify,2017-06-01 14:08:55.000000,2021-04-27 16:57:08.000000,2021-04-27 14:56:38.000000,33.0,10.0,11.0,530.0,,2018-01-08 14:51:41.000000,0.1.15,,1367.0,4.0,66.0,66.0,10.0,https://pypi.org/project/jupyternotify,1367.0,,,,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
103,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,18,,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000000,2021-07-02 10:22:51.000000,2021-06-29 12:29:51.000000,56.0,36.0,25.0,483.0,101.0,,,,5878.0,,65.0,65.0,15.0,,,,,,,,,,2.0,2.0,jupyterlab-drawio,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-drawio,5878.0,,,,,,,
104,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,18,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000000,2021-06-23 17:16:32.000000,2021-04-02 15:15:07.000000,37.0,19.0,113.0,457.0,353.0,,,,24943.0,,,,30.0,https://pypi.org/project/jupyterlab_code_formatter,15703.0,,,,,,,,2.0,,@ryantam626/jupyterlab_code_formatter,MIT,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,9240.0,,,,,,,
105,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,18,pivottablejs,nicolaskruchten/jupyter_pivottablejs,,,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,59.0,16.0,37.0,440.0,32.0,2018-01-15 18:11:51.000000,0.9.0,,13469.0,8.0,176.0,176.0,3.0,https://pypi.org/project/pivottablejs,13469.0,,,,,,,,3.0,,,,,,,,,,,,
106,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,18,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,,,https://github.com/rapidsai/jupyterlab-nvdashboard,2019-08-12 15:22:10.000000,2021-07-06 14:40:46.000000,2021-07-06 14:40:43.000000,45.0,22.0,28.0,407.0,,2021-05-25 17:57:52.000000,0.6.0,,11935.0,2.0,,,15.0,https://pypi.org/project/jupyterlab-nvdashboard,3382.0,,,,,,,,2.0,,jupyterlab-nvdashboard,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-nvdashboard,8553.0,,,,,,,
107,Octave Kernel,True,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,18,octave_kernel,calysto/octave_kernel,,,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000000,2020-05-23 09:47:50.000000,2020-05-23 09:47:43.000000,54.0,30.0,130.0,379.0,347.0,2017-10-09 17:56:29.000000,0.28.0,,19064.0,2.0,,,16.0,https://pypi.org/project/octave_kernel,19064.0,,,,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
108,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter/kernel_gateway,,kernels,18,jupyter-kernel-gateway,jupyter/kernel_gateway,,,https://github.com/jupyter/kernel_gateway,2015-09-21 15:34:11.000000,2021-06-08 23:54:42.000000,2021-06-08 23:54:42.000000,105.0,13.0,158.0,355.0,554.0,2021-04-19 20:13:02.000000,2.5.0,94.0,4797.0,8.0,,,42.0,https://pypi.org/project/jupyter-kernel-gateway,4795.0,,,,,,,,2.0,,,,,,,,,,,,
109,VSCode Jupyter,True,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,18,,microsoft/vscode-jupyter,,,https://github.com/microsoft/vscode-jupyter,2020-09-10 23:39:14.000000,2021-07-22 06:18:08.000000,2021-07-22 04:36:03.000000,66.0,992.0,4496.0,351.0,,2021-07-19 22:56:37.000000,2021.8.1,,,16.0,16.0,16.0,233.0,,,,,,,,,,3.0,2.0,,MIT,,,,,,,,,
110,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000000,2021-06-15 21:32:46.000000,2020-06-22 15:55:30.000000,65.0,28.0,65.0,344.0,511.0,2018-02-05 18:54:22.000000,0.11.1,,1713.0,12.0,2.0,2.0,13.0,,,,,,,,,,2.0,,@jupyterlab/google-drive,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/google-drive,1713.0,,,,,,,
111,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,18,vega,vega/ipyvega,conda-forge/vega,,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000000,2021-07-12 15:59:19.000000,2021-07-02 11:08:37.000000,44.0,9.0,80.0,308.0,518.0,,,,31992.0,26.0,,,10.0,https://pypi.org/project/vega,24718.0,https://anaconda.org/conda-forge/vega,2021-06-03 23:34:43.187000,443763.0,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
112,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,18,jupyterlab-github,jupyterlab/jupyterlab-github,,,https://github.com/jupyterlab/jupyterlab-github,2017-10-15 17:18:11.000000,2021-06-15 21:32:44.000000,2020-03-04 03:38:48.000000,72.0,23.0,34.0,292.0,192.0,2018-04-23 05:09:22.000000,0.7.1,,2678.0,5.0,2.0,2.0,12.0,https://pypi.org/project/jupyterlab-github,550.0,,,,,,,,2.0,,@jupyterlab/github,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/github,2128.0,,,,,,,
113,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,18,jupyterlab_templates,jpmorganchase/jupyterlab_templates,,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000000,2021-06-12 14:17:38.000000,2021-06-12 14:17:38.000000,41.0,7.0,66.0,255.0,,2021-03-28 03:19:03.000000,0.3.1,,7682.0,13.0,4.0,4.0,13.0,https://pypi.org/project/jupyterlab_templates,4417.0,,,,,,,,2.0,,jupyterlab_templates,Apache-2.0,https://www.npmjs.com/package/jupyterlab_templates,3265.0,,,,,,,
114,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000000,2021-07-20 12:39:13.000000,2021-07-20 12:39:13.000000,37.0,29.0,81.0,226.0,,2021-06-02 23:50:52.000000,5.0.2,,25667.0,14.0,,,17.0,https://pypi.org/project/dask-labextension,5752.0,https://anaconda.org/conda-forge/dask-labextension,2021-06-03 19:31:09.600000,323004.0,,,,,2.0,,dask-labextension,BSD-3-Clause,https://www.npmjs.com/package/dask-labextension,6995.0,,,,,,,
115,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,18,itables,mwouts/itables,,,https://github.com/mwouts/itables,2019-04-15 22:09:44.000000,2021-02-04 23:19:55.000000,2021-02-04 23:19:48.000000,15.0,9.0,8.0,181.0,85.0,2020-12-14 21:50:21.000000,0.3.0,,3886.0,5.0,58.0,58.0,3.0,https://pypi.org/project/itables,3886.0,,,,,,,,3.0,,,MIT,,,,,,,,,
116,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,18,sidecar,jupyter-widgets/jupyterlab-sidecar,,,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000000,2021-07-04 21:13:02.000000,2021-07-04 21:12:58.000000,33.0,19.0,10.0,179.0,69.0,2021-03-11 01:34:17.000000,0.5.1,,3585.0,1.0,3.0,3.0,13.0,https://pypi.org/project/sidecar,1887.0,,,,,,,,2.0,,@jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,1698.0,,,,,,,
117,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,18,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000000,2021-07-09 17:21:04.000000,2021-07-09 17:20:28.000000,42.0,9.0,70.0,172.0,402.0,2017-06-02 21:19:27.000000,0.5.0,73.0,1400.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430000,71385.0,,,,,2.0,,,Apache-2.0,,,,,,,,,
118,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,18,sas_kernel,sassoftware/sas_kernel,,,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000000,2021-07-21 17:40:35.000000,2021-07-21 17:40:35.000000,69.0,3.0,51.0,172.0,213.0,2021-07-14 17:27:18.000000,2.4.11,,749.0,14.0,,,7.0,https://pypi.org/project/sas_kernel,749.0,,,,,,,,2.0,,,Apache-2.0,,,,,,,,,
119,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,18,jupyterlab-classic,jtpio/jupyterlab-classic,,,https://github.com/jupyterlab/retrolab,2020-12-07 16:37:07.000000,2021-07-22 14:11:38.000000,2021-07-20 12:55:24.000000,24.0,30.0,49.0,165.0,,2021-05-31 19:23:51.000000,0.2.2,,158.0,25.0,14.0,14.0,7.0,https://pypi.org/project/jupyterlab-classic,158.0,,,,,,,,3.0,3.0,,BSD-3-Clause,,,,,jupyterlab/retrolab,,,,
120,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,18,spylon-kernel,Valassis-Digital-Media/spylon-kernel,conda-forge/spylon-kernel,,https://github.com/vericast/spylon-kernel,2016-11-21 02:23:14.000000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57.000000,23.0,16.0,18.0,135.0,188.0,2017-03-05 04:26:44.000000,0.2.0,,5825.0,8.0,62.0,62.0,6.0,https://pypi.org/project/spylon-kernel,4484.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447000,71115.0,,,,,2.0,,,,,,,,vericast/spylon-kernel,,,,
121,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,2017-12-02 21:16:38.000000,2021-06-15 20:32:15.000000,2019-07-16 04:37:36.000000,72.0,52.0,42.0,869.0,60.0,2019-07-16 04:33:54.000000,0.11.0,,694.0,14.0,3.0,3.0,8.0,,,,,,,,,,2.0,,jupyterlab_vim,MIT,https://www.npmjs.com/package/jupyterlab_vim,694.0,,,,,,,
122,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter/enterprise_gateway,,kernels,17,jupyter_enterprise_gateway,jupyter/enterprise_gateway,,,https://github.com/jupyter/enterprise_gateway,2017-04-21 16:05:14.000000,2021-07-21 22:19:01.000000,2021-06-10 19:14:00.000000,143.0,85.0,392.0,440.0,1090.0,2021-02-16 22:52:25.000000,2.5.0,10067.0,862.0,26.0,,,81.0,https://pypi.org/project/jupyter_enterprise_gateway,639.0,,,,,,,,3.0,,,,,,,,,,,,
123,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,17,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000000,2021-01-30 00:58:02.504000,2020-11-30 15:55:07.000000,51.0,25.0,95.0,381.0,335.0,2020-09-05 22:35:32.000000,2.3.0,,7432.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2021-01-30 00:58:02.504000,453353.0,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
124,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,17,,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000000,2021-05-11 19:17:24.000000,2021-05-11 19:17:24.000000,60.0,49.0,39.0,372.0,622.0,,,,423.0,,3.0,3.0,27.0,,,,,,,,,,3.0,,@nteract/commuter,BSD-3-Clause,https://www.npmjs.com/package/@nteract/commuter,423.0,,,,,,,
125,tributary,True,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,17,tributary,timkpaine/tributary,conda-forge/tributary,,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000000,2021-04-21 02:18:31.000000,2021-03-23 03:29:09.000000,22.0,10.0,66.0,262.0,,2021-02-27 04:59:39.000000,0.1.5,,1081.0,12.0,14.0,14.0,6.0,https://pypi.org/project/tributary,159.0,https://anaconda.org/conda-forge/tributary,2020-10-15 18:24:08.479000,11987.0,,,,,3.0,,,Apache-2.0,,,,,,,,,
126,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,,executablebooks/thebe,,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000000,2021-07-22 08:18:16.000000,2021-07-22 08:12:09.000000,48.0,61.0,60.0,221.0,534.0,2021-04-09 14:39:39.000000,0.7.1,,,2.0,,,24.0,,,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
127,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,17,,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000000,2021-03-28 05:36:45.000000,2021-03-28 05:32:11.000000,24.0,3.0,63.0,188.0,314.0,2021-03-28 05:43:45.000000,2.7.4,47828.0,996.0,26.0,,,16.0,,,,,,,,,,3.0,,,MIT,,,,,,,,,
128,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,,ml-tooling/ml-hub,,mltooling/ml-hub,https://github.com/ml-tooling/ml-hub,2019-06-26 15:05:50.000000,2020-10-19 09:31:37.000000,2020-10-02 15:10:06.000000,39.0,10.0,8.0,179.0,217.0,2020-02-03 15:59:07.000000,1.0.0,1312.0,1738.0,8.0,,,5.0,,,,,,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,41999.0,3.0,,,Apache-2.0,,,,,,,,,
129,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,17,bookstore,nteract/bookstore,,,https://github.com/nteract/bookstore,2018-10-16 18:54:00.000000,2019-12-09 16:52:17.000000,2019-12-09 16:52:07.000000,16.0,34.0,39.0,165.0,619.0,2019-12-03 17:50:40.000000,2.5.0,,1944.0,6.0,4.0,4.0,7.0,https://pypi.org/project/bookstore,1944.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
130,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,sparkmonitor,krishnan-r/sparkmonitor,,krishnanr/sparkmonitor,https://github.com/krishnan-r/sparkmonitor,2017-05-31 09:13:01.000000,2021-02-03 03:28:03.000000,2021-02-03 03:28:02.000000,47.0,15.0,7.0,155.0,214.0,2018-05-29 18:46:14.000000,0.0.9,2367.0,1582.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,1516.0,,,,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,876.0,3.0,,,Apache-2.0,,,,,,,,,
131,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,17,ipytest,chmp/ipytest,,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000000,2021-07-02 19:26:01.000000,2021-06-29 19:30:08.000000,12.0,3.0,39.0,154.0,,,,,15365.0,,103.0,103.0,3.0,https://pypi.org/project/ipytest,15365.0,,,,,,,,3.0,,,MIT,,,,,,,,,
132,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,17,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,,,https://github.com/jupyterhub/jupyter-rsession-proxy,2016-12-09 06:26:18.000000,2021-07-03 06:56:52.000000,2021-07-03 06:55:54.000000,51.0,24.0,36.0,77.0,191.0,,,,1145.0,,25.0,25.0,16.0,https://pypi.org/project/jupyter-rsession-proxy,1145.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
133,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000000,2021-04-26 14:44:49.000000,2020-06-18 03:28:01.000000,23.0,86.0,93.0,67.0,269.0,2020-06-18 03:30:24.000000,0.5.10,,541.0,17.0,23.0,23.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,541.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
134,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,17,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,,https://github.com/jupyterhub/ltiauthenticator,2017-12-15 02:54:15.000000,2021-06-16 03:44:17.000000,2021-06-16 03:44:17.000000,33.0,6.0,18.0,46.0,100.0,2018-08-01 22:05:38.000000,0.3,,3023.0,1.0,61.0,61.0,8.0,https://pypi.org/project/jupyterhub-ltiauthenticator,3023.0,,,,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
135,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,17,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,,https://github.com/jupyterhub/nativeauthenticator,2018-12-03 17:38:18.000000,2021-05-10 20:32:56.000000,2021-05-10 14:32:04.000000,44.0,17.0,46.0,41.0,269.0,,,,4786.0,,27.0,27.0,16.0,https://pypi.org/project/jupyterhub-nativeauthenticator,4786.0,,,,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
136,ipyvue,True,Jupyter widgets base for Vue libraries.,https://github.com/mariobuikhuizen/ipyvue,,widgets,17,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,,https://github.com/mariobuikhuizen/ipyvue,2019-08-11 10:10:05.000000,2021-06-22 17:30:57.000000,2021-06-22 17:30:57.000000,7.0,2.0,1.0,30.0,67.0,2021-01-15 09:49:03.000000,1.5.0,,38300.0,15.0,16.0,16.0,2.0,https://pypi.org/project/ipyvue,37020.0,https://anaconda.org/conda-forge/ipyvue,2021-01-13 12:18:25.912000,29447.0,,,,,3.0,,,MIT,,,,,,,,,
137,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,17,ipydagred3,timkpaine/ipydagred3,,,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000000,2021-06-27 17:45:43.000000,2021-06-27 17:45:42.000000,5.0,5.0,13.0,26.0,,2020-12-31 23:04:43.000000,0.3.0,,115256.0,9.0,7.0,7.0,3.0,https://pypi.org/project/ipydagred3,324.0,,,,,,,,3.0,,@jupyter-widgets/jupyterlab-manager,Apache-2.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,114932.0,,,,,,,
138,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,17,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000000,2021-01-06 10:43:12.012000,2021-01-04 10:18:53.000000,6.0,3.0,5.0,24.0,266.0,,,,45153.0,6.0,342.0,342.0,5.0,https://pypi.org/project/ipydatawidgets,42564.0,https://anaconda.org/conda-forge/ipydatawidgets,2021-01-06 10:43:12.012000,95796.0,,,,,3.0,,,,,,,,,,,,
139,NBextensions Configurator,True,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,16,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,2016-06-24 22:29:05.000000,2021-01-11 10:02:27.000000,2020-03-01 13:46:17.000000,97.0,47.0,32.0,842.0,488.0,2018-12-29 10:52:13.000000,0.4.1,,231395.0,1.0,,,17.0,https://pypi.org/project/jupyter_nbextensions_configurator,231395.0,,,,,,,,3.0,,,,,,,,,,,,
