,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
93,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2023-08-18 00:03:30.000000,2023-06-02 22:48:38,393.0,122.0,702.0,2683.0,2023-06-02 17:41:48,1.24.2,,,45.0,,,106.0,,,,,,2.0,,718.0,,,,,,,,,,,,,,,
94,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,19,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2023-05-31 15:54:53.000000,2021-06-11 15:16:36,259.0,43.0,33.0,1970.0,,,,3253.0,,140.0,140.0,8.0,https://pypi.org/project/colabcode,3253.0,,,,3.0,,44.0,,,,,,,,,,,,,,,
95,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,19,almond-sh/almond,,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2023-10-04 12:34:11.000000,2023-09-28 14:16:14,223.0,112.0,206.0,1554.0,2023-05-15 14:58:56,0.13.14,2206.0,211.0,65.0,,,40.0,,,,,,2.0,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2023-07-17 13:12:50.397725,6.0,18160.0,,,,,,,,,
96,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,,lab-extensions,19,lckr/jupyterlab-variableInspector,,,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-09-26 08:25:52.000000,2023-09-26 08:25:48,83.0,45.0,124.0,1006.0,2021-04-10 11:39:23,3.0.7,,3803.0,6.0,5.0,5.0,20.0,,,,,,2.0,jupyterlab-contrib/jupyterlab-variableInspector,171.0,,,,,,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,3803.0,,,,,,
97,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,19,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2023-09-27 20:57:02.000000,2023-04-27 23:44:02,154.0,64.0,56.0,840.0,2021-10-12 17:36:36,1.8.1,,5683.0,3.0,,,20.0,https://pypi.org/project/witwidget,4806.0,,,,3.0,,329.0,,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,877.0,,,,,,
98,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,19,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,146.0,73.0,137.0,756.0,2016-01-02 19:06:03,0.2,,10507.0,20.0,3.0,3.0,16.0,https://pypi.org/project/gmaps,5343.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,308112.0,3.0,,1380.0,,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1163.0,,,,,,
99,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,19,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2023-09-12 11:35:01.000000,2023-06-18 21:06:46,54.0,25.0,163.0,751.0,,,,95217.0,,,,42.0,https://pypi.org/project/jupyterlab_code_formatter,92977.0,,,,2.0,,488.0,,,,,,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2240.0,,,,,,
100,Stencila,True,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,19,stencila/stencila,,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2023-10-04 09:13:51.000000,2023-10-04 07:38:56,39.0,8.0,569.0,728.0,2023-10-04 06:50:37,2.0.0-alpha.12,3859.0,360.0,100.0,19.0,19.0,37.0,,,,,,3.0,,,-4.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16465.0,stencila,https://www.npmjs.com/package/stencila,92.0,,,,,,
101,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,19,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2023-01-07 04:35:11.000000,2021-06-29 12:29:51,67.0,42.0,25.0,574.0,,,,2429.0,,1335.0,1335.0,15.0,,,,,,2.0,,101.0,,,,,,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2429.0,,,,,,
102,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,19,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2023-09-28 05:20:50.000000,2023-08-25 13:35:42,67.0,29.0,40.0,523.0,2023-08-25 13:39:24,0.9.0,,70745.0,5.0,2.0,2.0,18.0,https://pypi.org/project/jupyterlab-nvdashboard,70410.0,,,,2.0,,,,,,,,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,335.0,,,,,,
103,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,19,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,55.0,20.0,8.0,359.0,,,,4362.0,2.0,490.0,490.0,7.0,https://pypi.org/project/jupyterlab-dash,1108.0,,,,2.0,,41.0,,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,3254.0,,,,,,
104,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,19,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2023-09-11 12:26:31.000000,2023-09-11 12:26:30,60.0,6.0,81.0,349.0,2023-07-14 16:46:17,0.5.0,,15790.0,16.0,7.0,7.0,18.0,https://pypi.org/project/jupyterlab_templates,12497.0,,,,2.0,finos/jupyterlab_templates,,,,,,,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,3293.0,,,,,,
105,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,19,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2023-10-03 10:43:09.000000,2023-10-03 10:43:08,127.0,64.0,121.0,306.0,2018-12-10 14:39:58,0.8.8,,256288.0,18.0,2.0,2.0,70.0,https://pypi.org/project/jupyter-server-proxy,222308.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2023-09-25 14:14:34.674,1393209.0,2.0,,,,,,,,,,,,,,,,,
106,JupyterLab Spellchecker,True,Spellchecker for JupyterLab notebook markdown cells..,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,19,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-07-28 20:17:21.000000,2023-07-28 20:05:17,18.0,16.0,39.0,188.0,2023-07-28 20:17:21,0.8.4,,803.0,13.0,188.0,188.0,6.0,,,,,,2.0,jupyterlab-contrib/spellchecker,217.0,,,,,,,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,803.0,,,,,,
107,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,19,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2023-10-03 10:42:24.000000,2023-10-03 10:42:23,115.0,59.0,80.0,159.0,2022-10-05 04:46:29,1.2.0,,5340.0,10.0,30.0,30.0,42.0,https://pypi.org/project/batchspawner,5340.0,,,,2.0,,,,,,,,,,,,,,,,,
108,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,19,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2023-06-23 00:49:02.000000,2023-06-23 00:48:01,75.0,29.0,48.0,109.0,,,,8132.0,,45.0,45.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,8132.0,,,,2.0,,236.0,,,,,,,,,,,,,,,
109,jdaviz,True,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,19,spacetelescope/jdaviz,jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2023-10-05 13:30:06.000000,2023-10-04 16:43:37,52.0,315.0,635.0,106.0,2023-09-21 21:46:10,3.7.0,,2496.0,29.0,30.0,30.0,30.0,https://pypi.org/project/jdaviz,2496.0,,,,3.0,,,,,,,,,,,,,,,,,
110,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,18,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-12-25 14:22:01.000000,2021-11-22 20:42:15,388.0,1.0,91.0,3187.0,2021-07-13 22:12:59,0.13.2,,10235.0,4.0,,,11.0,,,,,,3.0,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,27.0,542500.0,,,,,,,,,
111,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,18,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2023-09-25 10:00:46.000000,2023-08-05 06:50:25,267.0,149.0,123.0,2775.0,,,,5495.0,20.0,,,26.0,,,https://anaconda.org/conda-forge/xeus-cling,2023-09-10 19:24:00.969,219836.0,2.0,,,,,,,,,,,,,,,,,
112,ipyparallel,True,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,18,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-10-03 12:23:02.000000,2023-10-03 12:23:01,949.0,53.0,291.0,2484.0,,,,309822.0,28.0,,,112.0,https://pypi.org/project/ipyparallel,299717.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,909470.0,3.0,,,,,,,,,,,,,,,,,
113,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,18,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-07-07 04:18:47.000000,2021-08-10 23:33:21,102.0,64.0,51.0,726.0,2018-04-16 17:16:10,0.2.0,,101727.0,1.0,,,14.0,,,,,,2.0,,523.0,,,,,,,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,101727.0,,,,,,
114,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,18,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2023-07-31 14:11:12.000000,2020-11-30 15:55:07,62.0,41.0,100.0,537.0,2020-09-05 22:35:32,2.3.0,,13671.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2023-06-16 13:16:37.337,1203070.0,2.0,,335.0,,,,,,,,,,,,,,,
115,ipysheet,True,Jupyter handsontable integration.,https://github.com/jupyter-widgets-contrib/ipysheet,,widgets,18,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/jupyter-widgets-contrib/ipysheet,MIT,2017-07-10 13:46:31.000,2023-07-20 08:10:20.000000,2023-07-20 08:10:20,64.0,63.0,60.0,525.0,,,,47629.0,15.0,6.0,6.0,13.0,https://pypi.org/project/ipysheet,44713.0,https://anaconda.org/conda-forge/ipysheet,2023-06-16 16:13:19.853,96653.0,3.0,jupyter-widgets-contrib/ipysheet,309.0,,,,,,,ipysheet,https://www.npmjs.com/package/ipysheet,1221.0,,,,,,
116,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,18,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2023-04-03 21:54:23.000000,2023-03-02 17:55:59,120.0,15.0,168.0,453.0,2023-02-06 19:49:08,2.5.2,139.0,13829.0,10.0,43.0,43.0,44.0,https://pypi.org/project/jupyter-kernel-gateway,13827.0,,,,2.0,jupyter-server/kernel_gateway,,,,,,,,,,,,,,,,
117,Octave Kernel,True,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,18,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2022-12-18 16:07:56.000000,2022-12-18 16:07:56,64.0,32.0,150.0,431.0,2022-11-29 02:04:58,0.35.1,139.0,7082.0,8.0,54.0,54.0,20.0,https://pypi.org/project/octave_kernel,7081.0,,,,2.0,,,,,,,,,,,,,,,,,
118,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2023-08-03 16:55:22.000000,2023-08-03 16:55:22,72.0,,99.0,395.0,2018-02-05 18:54:22,0.11.1,,610.0,12.0,4.0,4.0,17.0,,,,,,2.0,,516.0,,,,,,,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,610.0,,,,,,
119,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,18,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2023-08-03 14:11:51.000000,2023-08-03 14:11:49,97.0,20.0,41.0,381.0,2023-08-03 14:12:11,4.0.0,24.0,3498.0,7.0,5.0,5.0,17.0,https://pypi.org/project/jupyterlab-github,2211.0,,,,2.0,,,,,,,,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,1287.0,,,,,,
120,nbopen,True,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,18,takluyver/nbopen,nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2023-09-08 12:57:22.000000,2023-09-08 12:54:36,56.0,38.0,27.0,294.0,,,,1868.0,,119.0,119.0,11.0,https://pypi.org/project/nbopen,1868.0,,,,3.0,,64.0,,,,,,,,,,,,,,,
121,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-08-04 21:07:12.374000,2023-08-04 14:43:59,59.0,44.0,101.0,294.0,2023-02-19 00:41:36,6.1.0,,32918.0,21.0,2.0,2.0,24.0,https://pypi.org/project/dask-labextension,7742.0,https://anaconda.org/conda-forge/dask-labextension,2023-08-04 21:07:12.374,918598.0,2.0,,,,,,,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,1003.0,,,,,,
122,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,18,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-07-28 15:17:36.000000,2023-07-28 15:17:32,29.0,,44.0,293.0,2021-02-04 22:39:49,0.8.0,,3459.0,2.0,143.0,143.0,7.0,,,,,,2.0,,,,,,,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,3459.0,,,,,,
123,treon,True,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,18,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2022-08-04 11:15:43.000000,2022-08-04 11:15:04,23.0,3.0,10.0,291.0,,,,16998.0,,84.0,84.0,5.0,https://pypi.org/project/treon,16998.0,,,,3.0,,66.0,,,,,,,,,,,,,,,
124,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,18,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,27.0,24.0,25.0,268.0,,,,12989.0,,287.0,287.0,11.0,https://pypi.org/project/nteract-scrapbook,12989.0,,,,3.0,,,,,,,,,,,,,,,,,
125,Darcula Theme,True,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,18,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2023-06-06 08:38:20.000000,2022-07-20 12:02:54,29.0,9.0,16.0,189.0,,,,303.0,,1285.0,1285.0,7.0,,,,,,1.0,,113.0,,,,,,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,303.0,,,,,,
126,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,18,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,,2016-11-21 02:23:14.000,2023-06-16 13:20:41.310000,2018-09-20 15:43:57,31.0,20.0,20.0,179.0,2017-03-05 04:26:44,0.2.0,,4509.0,8.0,129.0,129.0,6.0,https://pypi.org/project/spylon-kernel,2951.0,https://anaconda.org/conda-forge/spylon-kernel,2023-06-16 13:20:41.310,124711.0,2.0,vericast/spylon-kernel,188.0,,,,,,,,,,,,,,,
127,jupyter-archive,True,"A Jupyter/Jupyterlab extension to make, download and extract..",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,18,jupyterlab-contrib/jupyter-archive,,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2023-09-25 12:30:09.000000,2023-09-25 12:30:07,12.0,1.0,36.0,66.0,2023-08-15 15:28:38,3.4.0,3269.0,1463.0,28.0,94.0,94.0,10.0,,,https://anaconda.org/conda-forge/jupyter-archive,2023-08-16 14:54:33.988,54437.0,3.0,,,,,,,,,,,,,,,,,
128,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,18,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2023-10-03 11:40:54.000000,2023-04-15 13:12:28,46.0,11.0,30.0,62.0,2022-08-25 15:31:47,0.12.3,61.0,324004.0,32.0,,,30.0,https://pypi.org/project/jupyter-packaging,310851.0,https://anaconda.org/conda-forge/jupyter-packaging,2023-06-16 19:19:02.319,539263.0,3.0,,,,,,,,,,,,,,,,,
129,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,18,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2023-10-03 10:43:22.000000,2023-10-03 10:43:21,45.0,2.0,43.0,61.0,2023-03-31 10:44:15,1.5.0,,2216.0,8.0,96.0,96.0,18.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2216.0,,,,2.0,,,,,,,,,,,,,,,,,
130,IHaskell,True,A Haskell kernel for IPython.,https://github.com/IHaskell/IHaskell,,kernels,17,gibiansky/IHaskell,,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2023-10-02 05:21:49.000000,2023-10-02 05:21:48,249.0,47.0,726.0,2493.0,2015-03-26 05:06:25,0.6,,13.0,1.0,,,112.0,,,,,,3.0,IHaskell/IHaskell,2200.0,,,,,,,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,13.0,,,,,,
131,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,17,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2023-06-07 10:33:18.000000,2021-06-14 15:04:41,191.0,12.0,14.0,1054.0,2019-09-02 14:01:33,0.1.2,,5313.0,1.0,,,13.0,https://pypi.org/project/pyforest,5313.0,,,,3.0,,196.0,,,,,,,,,,,,,,,
132,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,17,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2023-05-18 06:09:30.000000,2019-12-08 22:22:20,182.0,75.0,58.0,981.0,2019-05-06 03:28:50,1.3.0,137407.0,2146.0,5.0,,,4.0,,,,,,3.0,,90.0,,,,,,,,,,,,,,,
133,JupyterLab Data Explorer,True,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,17,jupyterlab/jupyterlab-data-explorer,,,https://github.com/jupyterlab/jupyterlab-data-explorer,BSD-3-Clause,2019-01-03 21:57:42.000,2023-08-08 06:45:57.000000,2023-08-08 06:45:57,35.0,,93.0,176.0,,,,172.0,,13.0,13.0,10.0,,,,,,2.0,,427.0,,,,,,,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,172.0,,,,,,
134,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2023-06-16 13:18:35.621000,2022-02-03 17:25:03,41.0,,80.0,174.0,2017-06-02 21:19:27,0.5.0,106.0,1255.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2023-06-16 13:18:35.621,97876.0,3.0,,404.0,,,,,,,,,,,,,,,
135,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,49.0,15.0,7.0,172.0,2018-05-29 18:46:14,0.0.9,2466.0,2318.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,2274.0,,,,3.0,,215.0,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,948.0,,,,,,,,,
136,ipytree,True,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/jupyter-widgets-contrib/ipytree,,widgets,17,QuantStack/ipytree,ipytree,conda-forge/ipytree,https://github.com/jupyter-widgets-contrib/ipytree,MIT,2018-09-15 13:17:27.000,2023-07-20 07:28:33.000000,2022-11-23 09:34:00,28.0,21.0,18.0,116.0,2022-08-24 12:33:17,0.2.2,,63264.0,8.0,,,9.0,https://pypi.org/project/ipytree,61621.0,https://anaconda.org/conda-forge/ipytree,2023-06-16 16:14:42.506,90380.0,3.0,jupyter-widgets-contrib/ipytree,111.0,,,,,,,,,,,,,,,
137,nbzip,True,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,17,data-8/nbzip,nbzip,,https://github.com/data-8/nbzip,Apache-2.0,2017-09-30 17:32:31.000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25,16.0,9.0,5.0,82.0,,,,10949.0,,366.0,366.0,6.0,https://pypi.org/project/nbzip,10949.0,,,,3.0,,43.0,,,,,,,,,,,,,,,
138,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,23.0,88.0,93.0,73.0,2020-06-18 03:30:24,0.5.10,,350.0,17.0,33.0,33.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,350.0,,,,3.0,,269.0,,,,,,,,,,,,,,,
139,JupyterLab LSP,True,Coding assistance for JupyterLab (code navigation + hover..,https://github.com/krassowski/jupyterlab-lsp,,lab-extensions,17,krassowski/jupyterlab-lsp,,,https://github.com/krassowski/jupyterlab-lsp,BSD-3-Clause,2022-08-23 00:02:21.000,2023-09-30 13:47:27.000000,2023-01-02 17:38:53,,,,70.0,,,,1960.0,,24.0,24.0,46.0,,,,,,2.0,,2558.0,,,,,,,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,1960.0,,,,,,
140,VSCode Jupyter,True,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,16,microsoft/vscode-jupyter,,,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2023-10-05 11:32:05.000000,2023-10-05 11:03:16,234.0,573.0,8692.0,1116.0,2022-10-12 16:44:26,2022.09.120,,,32.0,2.0,2.0,265.0,,,,,,3.0,,,,,,,,,,,,,,,,,
