,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,license,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
139,JupyterLab Go-To-Definition,True,Navigate to variable's definition with a click in..,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,16,,krassowski/jupyterlab-go-to-definition,,,https://github.com/krassowski/jupyterlab-go-to-definition,2018-12-22 01:18:42.000000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05.000000,9.0,10.0,13.0,208.0,89.0,2019-07-05 21:26:30.000000,0.5.0,,4310.0,5.0,11.0,11.0,2.0,,,,,,,,,,2.0,BSD-3-Clause,,@krassowski/jupyterlab_go_to_definition,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,4310.0,,,,,,,
140,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,16,ipytest,chmp/ipytest,,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000000,2021-07-28 17:52:52.000000,2021-07-28 17:34:15.000000,18.0,2.0,41.0,176.0,,,,,15072.0,,127.0,127.0,4.0,https://pypi.org/project/ipytest,15072.0,,,,,,,,3.0,MIT,,,,,,,,,,,
141,JupyterLab Data Explorer,True,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,16,,jupyterlab/jupyterlab-data-explorer,,,https://github.com/jupyterlab/jupyterlab-data-explorer,2019-01-03 21:57:42.000000,2021-11-23 19:20:21.000000,2020-05-24 13:16:16.000000,34.0,57.0,34.0,160.0,426.0,,,,125.0,,10.0,10.0,9.0,,,,,,,,,,2.0,BSD-3-Clause,,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,125.0,,,,,,,
142,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,16,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,,,https://github.com/jupyterhub/jupyter-rsession-proxy,2016-12-09 06:26:18.000000,2021-11-12 21:51:20.000000,2021-11-12 21:51:20.000000,56.0,24.0,37.0,80.0,197.0,,,,878.0,,30.0,30.0,17.0,https://pypi.org/project/jupyter-rsession-proxy,878.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
143,JupyterLab IFrame,True,JupyterLab iframe widget.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,16,jupyterlab_iframe,timkpaine/jupyterlab_iframe,,,https://github.com/timkpaine/jupyterlab_iframe,2018-03-12 02:34:47.000000,2021-10-14 05:03:55.000000,2021-06-18 13:29:32.000000,15.0,5.0,56.0,77.0,,2021-06-18 13:30:57.000000,0.4.0,,1608.0,13.0,3.0,3.0,4.0,https://pypi.org/project/jupyterlab_iframe,590.0,,,,,,,,2.0,Apache-2.0,,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,1018.0,,,,,,,
144,ipyregulartable,True,"High performance, editable, stylable datagrids in jupyter..",https://github.com/jpmorganchase/ipyregulartable,,widgets,16,ipyregulartable,jpmorganchase/ipyregulartable,,,https://github.com/jpmorganchase/ipyregulartable,2020-06-15 21:45:08.000000,2021-10-14 04:42:06.000000,2021-09-22 02:08:33.000000,9.0,9.0,14.0,51.0,,,,,157859.0,5.0,8.0,8.0,4.0,https://pypi.org/project/ipyregulartable,,,,,,,,,3.0,Apache-2.0,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,157859.0,,,,,,,
145,jupyter-archive,True,"A Jupyter/Jupyterlab extension to make, download and extract..",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,16,,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,,https://github.com/jupyterlab-contrib/jupyter-archive,2019-07-25 17:15:19.000000,2021-11-25 02:09:26.000000,2021-10-14 14:56:05.000000,7.0,1.0,28.0,50.0,195.0,2021-10-13 09:52:26.000000,3.2.1,3251.0,866.0,21.0,,,8.0,,,https://anaconda.org/conda-forge/jupyter-archive,2021-10-13 13:44:42.346000,18423.0,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
146,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,16,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,,https://github.com/jupyterhub/ltiauthenticator,2017-12-15 02:54:15.000000,2021-11-22 20:51:22.000000,2021-11-15 18:45:22.000000,36.0,5.0,26.0,48.0,,2021-11-15 20:10:09.000000,1.3.0,,,6.0,68.0,68.0,11.0,https://pypi.org/project/jupyterhub-ltiauthenticator,,,,,,,,,2.0,BSD-3-Clause,,,,,,,,,,,
147,jupyterlab-sos,True,Jupyterlab extension for SoS Polyglot Notebook and Workflow..,https://github.com/vatlab/jupyterlab-sos,,lab-extensions,16,,vatlab/jupyterlab-sos,conda-forge/jupyterlab-sos,,https://github.com/vatlab/jupyterlab-sos,2018-03-20 16:07:18.000000,2021-11-12 20:41:39.000000,2021-11-12 20:41:32.000000,3.0,10.0,48.0,47.0,301.0,2019-09-02 19:30:02.000000,0.5.0,,683.0,11.0,5.0,5.0,4.0,,,https://anaconda.org/conda-forge/jupyterlab-sos,2021-04-16 15:33:43.971000,12739.0,,,,,2.0,BSD-3-Clause,,jupyterlab-sos,https://www.npmjs.com/package/jupyterlab-sos,194.0,,,,,,,
148,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,16,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000000,2021-01-06 10:43:12.012000,2021-01-04 10:18:53.000000,7.0,3.0,5.0,25.0,266.0,,,,2862.0,6.0,397.0,397.0,5.0,https://pypi.org/project/ipydatawidgets,,https://anaconda.org/conda-forge/ipydatawidgets,2021-01-06 10:43:12.012000,117362.0,,,,,3.0,,,,,,,,,,,,
149,ipyscales,True,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,16,ipyscales,vidartf/ipyscales,conda-forge/ipyscales,,https://github.com/vidartf/ipyscales,2017-08-24 20:16:19.000000,2021-01-06 10:53:16.793000,2021-01-05 12:56:43.000000,3.0,2.0,4.0,13.0,172.0,,,,1331.0,7.0,48.0,48.0,4.0,https://pypi.org/project/ipyscales,93.0,https://anaconda.org/conda-forge/ipyscales,2021-01-06 10:53:16.793000,50766.0,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
150,evidently,True,Interactive reports to analyze machine learning models during..,https://github.com/evidentlyai/evidently,,widgets,15,,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,2020-11-25 15:20:08.000000,2021-11-25 05:33:38.000000,2021-11-25 05:33:16.000000,143.0,26.0,23.0,1645.0,,,,,,13.0,22.0,22.0,6.0,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
151,geonotebook,True,A Jupyter notebook extension for geospatial visualization and..,https://github.com/OpenGeoscience/geonotebook,,widgets,15,,OpenGeoscience/geonotebook,,geonotebook/geonotebook,https://github.com/OpenGeoscience/geonotebook,2016-07-26 19:48:45.000000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00.000000,136.0,37.0,46.0,1034.0,647.0,,,,2050.0,,,,9.0,,,,,,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,6.0,131259.0,3.0,Apache-2.0,,,,,,,,,,,
152,Wolfram Kernel,True,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,15,,WolframResearch/WolframLanguageForJupyter,,,https://github.com/WolframResearch/WolframLanguageForJupyter,2019-01-18 19:37:06.000000,2021-10-21 20:09:40.000000,2021-10-21 20:09:40.000000,81.0,17.0,62.0,639.0,141.0,,,4535.0,156.0,2.0,,,7.0,,,,,,,,,,3.0,MIT,,,,,,,,,,,
153,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,15,pivottablejs,nicolaskruchten/jupyter_pivottablejs,,,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,60.0,17.0,39.0,452.0,32.0,2018-01-15 18:11:51.000000,0.9.0,,,8.0,205.0,205.0,3.0,https://pypi.org/project/pivottablejs,,,,,,,,,3.0,,,,,,,,,,,,
154,Matlab Kernel,True,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,15,matlab_kernel,calysto/matlab_kernel,,,https://github.com/Calysto/matlab_kernel,2015-01-31 12:51:06.000000,2021-09-14 19:55:27.000000,2020-11-09 20:41:43.000000,72.0,25.0,102.0,407.0,210.0,2017-10-17 21:39:32.000000,0.15.0,,1208.0,1.0,,,17.0,https://pypi.org/project/matlab_kernel,1208.0,,,,,,,,3.0,,,,,,,,,,,,
155,Lantern,True,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,15,pylantern,timkpaine/lantern,,,https://github.com/timkpaine/lantern,2017-07-15 03:49:10.000000,2021-02-27 21:52:34.000000,2021-02-27 21:52:33.000000,19.0,10.0,188.0,299.0,495.0,2020-02-02 22:32:28.000000,0.1.6,,104.0,26.0,14.0,14.0,2.0,https://pypi.org/project/pylantern,104.0,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
156,LFortran,True,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit..,https://github.com/lfortran/lfortran,,kernels,15,lfortran,lfortran/lfortran,conda-forge/lfortran,,https://github.com/lfortran/lfortran,2019-03-24 13:22:20.000000,2021-11-23 16:22:53.000000,2021-11-23 16:22:34.000000,14.0,,,289.0,8087.0,,,,1210.0,12.0,,,19.0,https://pypi.org/project/lfortran,129.0,https://anaconda.org/conda-forge/lfortran,2021-09-23 07:31:07.722000,30292.0,,,,,3.0,,,,,,,,,,,,
157,treon,True,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,15,treon,ReviewNB/treon,,,https://github.com/ReviewNB/treon,2019-03-29 15:02:35.000000,2020-10-08 09:00:07.000000,2020-10-08 09:00:06.000000,18.0,2.0,9.0,273.0,56.0,,,,4671.0,,35.0,35.0,4.0,https://pypi.org/project/treon,4671.0,,,,,,,,3.0,MIT,,,,,,,,,,,
158,nbinteract,True,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,15,nbinteract,SamLau95/nbinteract,,,https://github.com/SamLau95/nbinteract,2017-08-31 00:16:20.000000,2021-10-26 15:14:42.000000,2021-04-15 20:39:36.000000,21.0,29.0,41.0,203.0,590.0,,,,971.0,,1.0,1.0,8.0,https://pypi.org/project/nbinteract,971.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
159,Jupyter Spark,True,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,15,jupyter-spark,mozilla/jupyter-spark,,,https://github.com/mozilla/jupyter-spark,2016-01-27 15:38:50.000000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11.000000,30.0,13.0,14.0,191.0,106.0,,,,948.0,,15.0,15.0,12.0,https://pypi.org/project/jupyter-spark,948.0,,,,,,,,3.0,MPL-2.0,,,,,,,,,,,
160,Jupyter Bokeh,True,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,15,jupyter-bokeh,bokeh/jupyter_bokeh,,,https://github.com/bokeh/jupyter_bokeh,2017-08-14 23:01:29.000000,2021-09-30 18:18:05.000000,2021-09-30 18:17:17.000000,35.0,8.0,70.0,186.0,,,,,40056.0,,,,16.0,https://pypi.org/project/jupyter-bokeh,5801.0,,,,,,,,3.0,BSD-3-Clause,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,34255.0,,,,,,,
161,jupyterlab-execute-time,True,Execute Time Plugin for Jupyter Lab.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,15,,deshaw/jupyterlab-execute-time,,,https://github.com/deshaw/jupyterlab-execute-time,2020-04-07 22:27:30.000000,2021-10-01 15:38:50.000000,2021-10-01 15:21:38.000000,22.0,1.0,24.0,182.0,35.0,,,,4300.0,,,,10.0,,,,,,,,,,3.0,BSD-3-Clause,,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,4300.0,,,,,,,
162,JupyterLab Spreadsheet,True,"JupyterLab plugin for viewing spreadsheets, such as..",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,,quigleyj97/jupyterlab-spreadsheet,,,https://github.com/quigleyj97/jupyterlab-spreadsheet,2018-10-13 22:51:03.000000,2021-11-20 21:43:58.000000,2021-11-20 21:43:48.000000,9.0,5.0,18.0,131.0,,2021-07-17 23:45:44.000000,0.4.1,,5054.0,5.0,,,4.0,,,,,,,,,,3.0,BSD-3-Clause,,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,5054.0,,,,,,,
163,nb_conda,True,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,,Anaconda-Platform/nb_conda,conda-forge/nb_conda,,https://github.com/Anaconda-Platform/nb_conda,2015-12-09 23:12:58.000000,2021-02-08 11:04:25.512000,2020-09-11 21:06:00.000000,28.0,33.0,28.0,123.0,158.0,,,,4900.0,4.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda,2021-02-08 11:04:25.512000,313660.0,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
164,Darcula Theme,True,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,15,,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,2019-01-21 04:39:42.000000,2021-08-26 08:02:21.000000,2021-08-26 08:02:18.000000,18.0,5.0,16.0,122.0,111.0,,,,3195.0,,134.0,134.0,7.0,,,,,,,,,,1.0,BSD-3-Clause,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,3195.0,,,,,,,
165,jupyterlab-celltags,True,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,15,,jupyterlab/jupyterlab-celltags,,,https://github.com/jupyterlab/jupyterlab-celltags,2018-06-18 22:02:23.000000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29.000000,25.0,11.0,7.0,111.0,441.0,,,,,,309.0,309.0,10.0,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
166,ipytree,True,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,15,ipytree,QuantStack/ipytree,conda-forge/ipytree,,https://github.com/QuantStack/ipytree,2018-09-15 13:17:27.000000,2021-08-31 22:23:58.000000,2021-08-10 09:03:01.000000,23.0,14.0,13.0,86.0,103.0,,,,11942.0,7.0,,,8.0,https://pypi.org/project/ipytree,11103.0,https://anaconda.org/conda-forge/ipytree,2021-03-03 13:15:38.895000,26863.0,,,,,3.0,MIT,,,,,,,,,,,
167,SystemdSpawner,True,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,15,jupyterhub-systemdspawner,jupyterhub/systemdspawner,,,https://github.com/jupyterhub/systemdspawner,2016-09-06 07:20:44.000000,2021-08-06 12:10:14.000000,2021-08-06 12:10:14.000000,37.0,25.0,28.0,75.0,146.0,,,,3643.0,,19.0,19.0,17.0,https://pypi.org/project/jupyterhub-systemdspawner,3643.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
168,Content Management,True,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,15,jupyter_cms,jupyter-incubator/contentmanagement,conda-forge/jupyter_cms,,https://github.com/jupyter-incubator/contentmanagement,2015-09-21 15:41:02.000000,2021-11-17 19:16:08.958000,2018-06-11 01:51:34.000000,25.0,7.0,20.0,75.0,136.0,,,,1317.0,3.0,,,8.0,https://pypi.org/project/jupyter_cms,197.0,https://anaconda.org/conda-forge/jupyter_cms,2021-11-17 19:16:08.958000,69458.0,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
169,nbzip,True,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,15,nbzip,data-8/nbzip,,,https://github.com/data-8/nbzip,2017-09-30 17:32:31.000000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25.000000,15.0,9.0,5.0,74.0,43.0,,,,758.0,,238.0,238.0,6.0,https://pypi.org/project/nbzip,758.0,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
170,jupyterlab-theme-solarized-dark,True,JupyterLab 2.x Solarized Dark extension.,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,,lab-themes,15,jupyterlab_theme_solarized_dark,AllanChain/jupyterlab-theme-solarized-dark,,,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,2020-04-05 12:18:48.000000,2021-11-16 02:56:15.000000,2021-11-16 02:48:11.000000,6.0,1.0,1.0,48.0,68.0,2021-09-26 00:52:38.000000,2.0.1,,4844.0,9.0,,,2.0,https://pypi.org/project/jupyterlab_theme_solarized_dark,374.0,,,,,,,,1.0,BSD-3-Clause,,jupyterlab-theme-solarized-dark,https://www.npmjs.com/package/jupyterlab-theme-solarized-dark,4470.0,,,,,,,
171,jupyter-tensorboard,True,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,14,jupyter-tensorboard,lspvic/jupyter_tensorboard,,,https://github.com/lspvic/jupyter_tensorboard,2017-08-22 08:05:13.000000,2021-02-25 23:36:10.000000,2020-02-16 06:42:48.000000,68.0,38.0,29.0,449.0,69.0,,,,2966.0,,,,4.0,https://pypi.org/project/jupyter-tensorboard,2966.0,,,,,,,,3.0,MIT,,,,,,,,,,,
172,nbgather,True,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,14,,microsoft/gather,,,https://github.com/microsoft/gather,2018-10-08 23:32:10.000000,2021-09-21 17:26:54.000000,2020-02-14 15:11:45.000000,27.0,10.0,16.0,419.0,343.0,,,,45.0,,,,12.0,,,,,,,,,,3.0,MIT,,nbgather,https://www.npmjs.com/package/nbgather,45.0,,,,,,,
173,JupyterLab SQL,True,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,14,jupyterlab_sql,pbugnion/jupyterlab-sql,,,https://github.com/pbugnion/jupyterlab-sql,2019-02-01 09:37:05.000000,2021-10-06 09:31:32.000000,2020-01-04 12:02:35.000000,41.0,37.0,37.0,360.0,634.0,,,,817.0,,,,2.0,https://pypi.org/project/jupyterlab_sql,817.0,,,,,,,,3.0,MIT,,,,,,,,,,,
174,IElixir,True,Jupyter's kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,14,,pprzetacznik/IElixir,,pprzetacznik/ielixir,https://github.com/pprzetacznik/IElixir,2015-07-06 11:39:08.000000,2021-08-28 04:15:14.000000,2021-03-20 17:27:38.000000,37.0,10.0,20.0,332.0,282.0,2020-11-15 17:48:03.000000,0.9.21,,3.0,8.0,,,19.0,,,,,,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,302.0,3.0,Apache-2.0,,,,,,,,,,ielixir,
175,JupyterWith,True,declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyterWith,,notebook-tools,14,,tweag/jupyterWith,,,https://github.com/tweag/jupyterWith,2018-12-18 10:10:58.000000,2021-11-22 13:44:03.000000,2021-11-22 13:21:04.000000,68.0,46.0,40.0,297.0,326.0,,,,,,,,21.0,,,,,,,,,,3.0,MIT,,,,,,,,,,,
176,JupyterLab Tensorboard,True,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,14,,chaoleili/jupyterlab_tensorboard,,,https://github.com/chaoleili/jupyterlab_tensorboard,2018-08-14 12:36:26.000000,2021-08-31 22:18:16.000000,2021-02-24 06:31:50.000000,27.0,16.0,10.0,274.0,31.0,,,,6745.0,,2.0,2.0,6.0,,,,,,,,,,3.0,MIT,,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,6745.0,,,,,,,
177,gpu-jupyter,True,Leverage the flexibility of Jupyterlab through the power of your..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,14,,iot-salzburg/gpu-jupyter,,,https://github.com/iot-salzburg/gpu-jupyter,2019-11-12 20:10:23.000000,2021-11-22 09:07:18.000000,2021-11-22 09:07:17.000000,102.0,6.0,39.0,272.0,210.0,2021-04-08 06:54:08.000000,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,10.0,,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
178,nbopen,True,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,14,nbopen,takluyver/nbopen,,,https://github.com/takluyver/nbopen,2014-07-09 03:24:47.000000,2018-04-25 07:37:01.000000,2018-04-25 07:36:18.000000,50.0,35.0,25.0,266.0,57.0,,,,1469.0,,,,10.0,https://pypi.org/project/nbopen,1469.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
179,testbook,True,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,14,,nteract/testbook,,,https://github.com/nteract/testbook,2020-02-26 19:43:22.000000,2021-09-21 04:29:33.000000,2021-09-21 04:29:32.000000,25.0,34.0,45.0,263.0,,,,,,,65.0,65.0,14.0,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
180,JupyterLab Chart Editor,True,JupyterLab extension for Plotly's react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,14,,plotly/jupyterlab-chart-editor,,,https://github.com/plotly/jupyterlab-chart-editor,2018-01-23 18:18:38.000000,2021-08-10 22:24:09.000000,2021-03-10 20:56:11.000000,20.0,12.0,19.0,204.0,71.0,2021-03-10 20:57:44.000000,4.14.3,,2195.0,6.0,3.0,3.0,5.0,,,,,,,,,,3.0,,,jupyterlab-chart-editor,https://www.npmjs.com/package/jupyterlab-chart-editor,2195.0,,,,,,,
181,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,14,bookstore,nteract/bookstore,,,https://github.com/nteract/bookstore,2018-10-16 18:54:00.000000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07.000000,18.0,34.0,39.0,177.0,619.0,2019-12-03 17:50:40.000000,2.5.0,,,6.0,5.0,5.0,7.0,https://pypi.org/project/bookstore,,,,,,,,,3.0,BSD-3-Clause,-6.0,,,,,,,,,,
182,igv.js widget,True,Extension for Jupyter Notebook which integrates igv.js.,https://github.com/igvteam/igv-jupyter,,widgets,14,igv-jupyter,igvteam/igv-jupyter,,,https://github.com/igvteam/igv-jupyter,2016-07-21 18:44:38.000000,2021-11-22 19:09:03.000000,2021-11-22 18:54:33.000000,14.0,,39.0,139.0,119.0,2021-11-22 19:09:03.000000,0.10.4,,,8.0,6.0,6.0,4.0,https://pypi.org/project/igv-jupyter,,,,,,,,,3.0,MIT,,,,,,,,,,,
183,ipylab,True,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,14,ipylab,jtpio/ipylab,conda-forge/ipylab,,https://github.com/jtpio/ipylab,2019-11-15 19:52:12.000000,2021-11-14 22:01:52.000000,2021-11-14 22:01:52.000000,4.0,8.0,17.0,87.0,,2021-11-13 10:58:20.000000,0.5.2,18.0,1069.0,11.0,,,5.0,https://pypi.org/project/ipylab,752.0,https://anaconda.org/conda-forge/ipylab,2021-11-13 16:03:39.438000,7609.0,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
184,JupyterLab HDF5,True,Open and explore HDF5 files in JupyterLab. Can handle very..,https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,14,jupyterlab_hdf,jupyterlab/jupyterlab-hdf5,,,https://github.com/jupyterlab/jupyterlab-hdf5,2018-10-02 18:20:20.000000,2021-10-25 07:48:27.000000,2021-10-22 09:21:12.000000,16.0,9.0,33.0,81.0,329.0,,,,1281.0,,,,6.0,https://pypi.org/project/jupyterlab_hdf,634.0,,,,,,,,3.0,BSD-3-Clause,,@jupyterlab/hdf5,https://www.npmjs.com/package/@jupyterlab/hdf5,647.0,,,,,,,
185,niwidgets,True,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,14,niwidgets,nipy/niwidgets,,,https://github.com/nipy/niwidgets,2017-09-11 22:20:27.000000,2021-10-21 18:19:17.000000,2020-03-24 14:27:42.000000,33.0,17.0,17.0,70.0,242.0,,,,,,27.0,27.0,16.0,https://pypi.org/project/niwidgets,,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
186,JupyterLab Quickopen,True,Quickly open a file in JupyterLab by typing part of its..,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,14,jupyterlab-quickopen,parente/jupyterlab-quickopen,,,https://github.com/parente/jupyterlab-quickopen,2018-12-04 01:00:58.000000,2021-08-14 21:32:12.000000,2021-08-14 21:29:39.000000,6.0,,,69.0,54.0,2021-08-14 21:40:58.000000,1.1.0,,501.0,2.0,,,5.0,https://pypi.org/project/jupyterlab-quickopen,366.0,,,,,,,,3.0,BSD-3-Clause,,@parente/jupyterlab-quickopen,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,135.0,,,,,,,
187,JupyterLab Kernelspy,True,A Jupyter Lab extension for inspecting messages to/from..,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,14,,jupyterlab-contrib/jupyterlab-kernelspy,,,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,2018-04-20 16:11:58.000000,2021-10-01 08:10:31.000000,2021-10-01 08:10:31.000000,7.0,2.0,11.0,60.0,120.0,2021-09-02 09:10:11.000000,3.0.6,,303.0,4.0,3.0,3.0,4.0,,,,,,,,,,3.0,,,jupyterlab-kernelspy,https://www.npmjs.com/package/jupyterlab-kernelspy,303.0,,,,,,,
188,JupyterLab Shortcutui,True,A JupyterLab extension for managing keyboard shortcuts.,https://github.com/jupyterlab/jupyterlab-shortcutui,,lab-extensions,14,,jupyterlab/jupyterlab-shortcutui,,,https://github.com/jupyterlab/jupyterlab-shortcutui,2018-06-18 22:07:19.000000,2020-01-17 16:59:32.000000,2020-01-17 16:59:32.000000,15.0,7.0,6.0,56.0,191.0,2019-09-05 11:54:07.000000,0.4.0,,573.0,3.0,,,8.0,,,,,,,,,,3.0,BSD-3-Clause,,@jupyterlab/shortcutui,https://www.npmjs.com/package/@jupyterlab/shortcutui,573.0,,,,,,,
