,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,license,updated_github_id,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
46,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,2020-02-05 13:46:52.000,2022-03-07 15:56:06.000000,2022-03-07 15:55:53,48.0,54.0,98.0,182.0,698.0,2021-11-27 02:44:57,1.3.0,3.0,1150.0,18.0,64.0,64.0,31.0,,,https://anaconda.org/conda-forge/ipycytoscape,2022-01-18 19:08:24.277,27601.0,2.0,BSD-3-Clause,cytoscape/ipycytoscape,,,,,,,,,,,,,,,
47,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,22,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,2014-09-30 04:33:20.000,2022-03-15 15:20:24.000000,2020-04-07 18:56:49,374.0,148.0,125.0,2822.0,405.0,2020-04-07 16:34:17,1.3.1,,52163.0,21.0,,,30.0,https://pypi.org/project/qgrid,44645.0,https://anaconda.org/conda-forge/qgrid,2021-03-04 10:14:48.336,333409.0,2.0,Apache-2.0,,qgrid,https://www.npmjs.com/package/qgrid,714.0,,,,,,,,,,,,
48,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,22,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,2013-12-03 14:16:36.000,2021-11-18 19:15:17.218000,2021-01-21 14:02:57,373.0,345.0,4174.0,2647.0,1689.0,2018-12-04 18:27:21,1.3.0,31.0,23401.0,39.0,,,43.0,https://pypi.org/project/beakerx,11304.0,https://anaconda.org/conda-forge/beakerx,2021-11-18 19:15:17.218,494098.0,2.0,Apache-2.0,,beakerx,https://www.npmjs.com/package/beakerx,477.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,244697.0,,,,,,,
49,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,22,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,2012-08-05 11:42:33.000,2022-03-15 14:29:29.000000,2022-03-15 12:00:47,483.0,156.0,403.0,2006.0,1409.0,,,,24117.0,,7.0,7.0,89.0,,,,,,2.0,BSD-3-Clause,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2022-03-15 12:02:39.244788,27.0,2773537.0,,,,,,,
50,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,22,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000,2022-03-21 20:03:13.428064,2022-01-04 12:48:23,284.0,56.0,503.0,1506.0,588.0,2022-01-03 22:04:04,1.3,,13442.0,17.0,,,40.0,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173,59724.0,1.0,MIT,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2022-03-21 20:03:13.428064,43.0,1234190.0,,,IRkernel,,,,
51,repo2docker,True,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,22,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,2017-05-09 08:36:30.000,2022-03-15 08:12:59.000000,2022-03-15 07:28:49,279.0,144.0,319.0,1319.0,,2022-02-06 14:43:19,2022.02.0,,6007.0,11.0,146.0,146.0,106.0,https://pypi.org/project/jupyter-repo2docker,6007.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
52,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,22,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,2014-08-06 18:37:34.000,2022-03-18 08:36:18.000000,2021-08-16 17:52:48,245.0,224.0,667.0,972.0,2054.0,2021-08-16 19:04:35,1.2.20210816,,41494.0,19.0,,,52.0,https://pypi.org/project/datalab,41494.0,,,,2.0,Apache-2.0,,,,,,,,,,,,,,,,
53,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,22,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,2015-11-21 07:02:52.000,2022-03-23 07:34:21.000000,2022-03-23 07:06:18,236.0,48.0,234.0,400.0,,,,,583157.0,,104.0,104.0,67.0,https://pypi.org/project/jupyterhub-kubespawner,583157.0,,,,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
54,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,22,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,2014-09-23 21:37:06.000,2022-03-22 05:37:58.000000,2022-03-22 05:37:58,301.0,31.0,186.0,331.0,,,,,39037.0,12.0,254.0,254.0,104.0,https://pypi.org/project/oauthenticator,38454.0,https://anaconda.org/conda-forge/oauthenticator,2021-07-19 15:40:38.273,20433.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
55,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,22,vatlab/SOS,,,https://github.com/vatlab/sos,2016-02-13 00:46:46.000,2022-03-24 13:50:04.000000,2022-03-23 16:02:50,31.0,59.0,1359.0,220.0,7521.0,2019-05-21 01:06:30,0.9.11,,,51.0,1900.0,1900.0,36.0,,,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
56,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,22,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,2017-08-10 18:07:51.000,2022-03-02 02:46:30.000000,2021-03-29 11:25:59,31.0,29.0,20.0,205.0,209.0,,,,37809.0,8.0,455.0,455.0,9.0,https://pypi.org/project/ipywebrtc,33199.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,235591.0,2.0,MIT,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,327.0,,,,,,,,,,,,
57,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,21,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,2014-12-10 23:22:23.000,2022-02-03 18:32:35.000000,2022-02-03 18:32:34,999.0,186.0,197.0,9022.0,636.0,,,,42343.0,,,,43.0,https://pypi.org/project/jupyterthemes,42343.0,,,,1.0,MIT,,,,,,,,,,,,,,,,
58,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,21,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000,2022-01-24 13:30:29.000000,2022-01-24 13:30:28,145.0,50.0,175.0,1786.0,331.0,2021-11-15 23:43:33,5.2.1,,2989.0,33.0,58.0,58.0,15.0,,,,,,1.0,,,ijavascript,https://www.npmjs.com/package/ijavascript,2989.0,,,,,,,,,,,,
59,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,21,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,2014-09-13 03:27:36.000,2022-03-18 05:12:41.000000,2022-02-18 20:37:16,272.0,204.0,581.0,1070.0,3020.0,2021-05-08 15:44:14,0.6.2,,4405.0,19.0,,,84.0,https://pypi.org/project/nbgrader,2688.0,https://anaconda.org/conda-forge/nbgrader,2022-03-10 21:40:20.470,106494.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
60,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,21,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,38.0,17.0,245.0,540.0,1174.0,2020-12-10 14:31:28,0.3.7,,88817.0,28.0,,,11.0,,,,,,1.0,BSD-3-Clause,,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,88817.0,,,,,,,,,,,,
61,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000,2022-03-02 08:53:38.000000,2021-11-27 18:36:06,269.0,14.0,235.0,415.0,,,,,9848.0,4.0,117.0,117.0,62.0,https://pypi.org/project/dockerspawner,9586.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,10500.0,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
62,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,21,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,2016-09-21 19:18:45.000,2022-03-24 13:39:56.000000,2022-03-23 16:27:25,161.0,84.0,169.0,299.0,,2022-03-16 20:41:49,1.15.6,304.0,1997005.0,58.0,,,460.0,https://pypi.org/project/jupyter_server,1967355.0,https://anaconda.org/conda-forge/jupyter_server,2022-03-22 09:27:30.791,1244868.0,3.0,,,,,,,,,,,,,,,,,
63,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,21,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,2019-05-14 17:35:51.000,2022-02-07 15:52:42.724000,2022-02-07 12:02:17,43.0,40.0,120.0,250.0,208.0,2022-02-07 15:18:40,1.8.2,,48384.0,28.0,4.0,4.0,10.0,https://pypi.org/project/ipyvuetify,46179.0,https://anaconda.org/conda-forge/ipyvuetify,2022-02-07 15:52:42.724,70568.0,2.0,MIT,widgetti/ipyvuetify,,,,,,,,,,,,,,,
64,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,21,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000,2022-03-10 17:46:41.000000,2022-03-10 17:46:41,105.0,61.0,92.0,217.0,,2018-12-10 14:39:58,0.8.8,,635359.0,15.0,4.0,4.0,62.0,https://pypi.org/project/jupyter-server-proxy,619003.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2022-01-25 03:13:58.218,605198.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
65,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000,2022-03-23 13:36:08.000000,2022-03-19 21:50:53,56.0,51.0,76.0,155.0,,,,,9726.0,11.0,445.0,445.0,25.0,https://pypi.org/project/nbgitpuller,8787.0,https://anaconda.org/conda-forge/nbgitpuller,2022-03-20 01:46:35.034,30993.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
66,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,20,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,2016-08-17 23:32:50.000,2022-03-24 07:11:08.000000,2022-03-24 02:04:20,641.0,118.0,166.0,5043.0,768.0,2021-01-20 07:24:58,0.9.0,,691.0,30.0,,,65.0,https://pypi.org/project/knowledge-repo,691.0,,,,3.0,Apache-2.0,,,,,,,,,,,,,,,,
67,Contrib NBextensions,True,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,20,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,2013-07-13 17:05:16.000,2021-12-03 07:25:49.000000,2021-04-06 05:51:36,749.0,316.0,450.0,4797.0,2608.0,2019-01-02 12:23:07,0.5.1,,348697.0,1.0,,,126.0,https://pypi.org/project/jupyter_contrib_nbextensions,348697.0,,,,2.0,,,,,,,,,,,,,,,,,
68,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,20,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,2020-09-09 10:06:26.000,2021-10-28 17:06:53.000000,2021-06-11 15:16:36,225.0,38.0,31.0,1721.0,44.0,,,,28644.0,,58.0,58.0,8.0,https://pypi.org/project/colabcode,28644.0,,,,3.0,MIT,,,,,,,,,,,,,,,,
69,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,20,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,2018-06-13 18:16:02.000,2022-02-27 11:16:41.000000,2021-10-19 16:52:05,80.0,40.0,114.0,897.0,165.0,2021-04-10 11:39:23,3.0.7,,10030.0,6.0,3.0,3.0,17.0,,,,,,2.0,BSD-3-Clause,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,10030.0,,,,,,,,,,,,
70,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,20,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,2013-12-23 17:02:11.000,2021-12-06 21:48:19.000000,2021-12-06 21:48:19,163.0,67.0,144.0,797.0,1667.0,,,,58854.0,15.0,19.0,19.0,29.0,https://pypi.org/project/pythreejs,48164.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505,368720.0,2.0,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,5423.0,,,,,,,,,,,,
71,Apache Toree,True,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,20,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000,2022-03-15 19:55:24.000000,2022-03-15 19:55:24,215.0,,,695.0,1150.0,,,,12886.0,,,,103.0,https://pypi.org/project/toree,12886.0,,,,2.0,Apache-2.0,,,,,,,,,,,,,,,,
72,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,20,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000,2022-02-13 02:37:18.000000,2022-01-05 20:19:46,126.0,55.0,48.0,652.0,328.0,2021-10-12 17:36:36,1.8.1,,11378.0,3.0,,,20.0,https://pypi.org/project/witwidget,6998.0,,,,2.0,Apache-2.0,,wit-widget,https://www.npmjs.com/package/wit-widget,4380.0,,,,,,,,,,,,
73,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter-server/enterprise_gateway,,kernels,20,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter-server/enterprise_gateway,2017-04-21 16:05:14.000,2022-03-24 03:37:37.000000,2022-03-24 03:37:37,157.0,69.0,434.0,494.0,1130.0,2022-01-27 22:17:10,2.6.0,14743.0,1880.0,29.0,,,91.0,https://pypi.org/project/jupyter_enterprise_gateway,1602.0,,,,2.0,,jupyter-server/enterprise_gateway,,,,,,,,,,,,,,,
74,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,20,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000,2022-03-12 13:54:32.000000,2022-03-12 13:54:32,53.0,74.0,100.0,423.0,879.0,2021-05-14 15:18:02,0.32.1,64.0,8711.0,13.0,,,21.0,https://pypi.org/project/itkwidgets,7500.0,,,,2.0,Apache-2.0,,itkwidgets,https://www.npmjs.com/package/itkwidgets,1209.0,,,,,,,,,,,,
75,Octave Kernel,True,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,20,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000,2022-02-07 17:21:40.000000,2022-02-07 17:21:35,57.0,26.0,141.0,396.0,395.0,2022-02-07 17:22:59,0.34.1,35.0,18981.0,5.0,,,17.0,https://pypi.org/project/octave_kernel,18981.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
76,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,20,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,2017-03-17 13:33:53.000,2021-11-16 11:28:50.190000,2021-04-26 19:20:06,66.0,3.0,49.0,392.0,96.0,2020-06-09 08:17:47,0.8.0,,5835.0,8.0,306.0,306.0,8.0,https://pypi.org/project/appmode,2927.0,https://anaconda.org/conda-forge/appmode,2021-11-16 11:28:50.190,151252.0,2.0,MIT,,,,,,,,,,,,,,,,
77,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,20,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,56.0,20.0,8.0,355.0,41.0,,,,13850.0,2.0,209.0,209.0,7.0,https://pypi.org/project/jupyterlab-dash,1151.0,,,,1.0,MIT,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,12699.0,,,,,,,,,,,,
78,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,20,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,2016-04-22 07:01:34.000,2022-02-27 23:05:29.000000,2021-12-06 09:55:23,66.0,28.0,27.0,301.0,183.0,2021-12-06 09:34:12,0.6.1,12.0,37688.0,5.0,,,20.0,https://pypi.org/project/jupyter-resource-usage,17849.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,476137.0,2.0,BSD-2-Clause,,,,,,,,,,,,,,,,
79,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,20,mwouts/itables,itables,,https://github.com/mwouts/itables,2019-04-15 22:09:44.000,2022-03-21 10:43:22.000000,2022-01-24 23:44:14,22.0,10.0,27.0,281.0,,2022-01-24 23:49:14,0.4.5,,5351.0,12.0,103.0,103.0,3.0,https://pypi.org/project/itables,5351.0,,,,2.0,MIT,,,,,,,,,,,,,,,,
80,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,20,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000,2022-02-20 08:39:23.000000,2022-02-20 08:36:22,18.0,1.0,44.0,213.0,,2022-02-12 12:24:45,0.1.0,,8876.0,16.0,160.0,160.0,4.0,https://pypi.org/project/ipytest,8876.0,,,,2.0,MIT,,,,,,,,,,8.0,,,,,,
81,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,20,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000,2022-03-07 16:00:33.000000,2022-03-07 16:00:25,124.0,55.0,88.0,190.0,,2022-03-07 16:01:45,6.4.3,23.0,3729699.0,3.0,,,58.0,https://pypi.org/project/jupyter-console,3729676.0,,,,3.0,,,,,,,,,,,,,,,,,
82,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,20,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,18.0,34.0,39.0,181.0,619.0,2019-12-03 17:50:40,2.5.0,,566182.0,6.0,8.0,8.0,7.0,https://pypi.org/project/bookstore,566182.0,,,,3.0,BSD-3-Clause,,,,,,,,,,,,,,,,
83,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,20,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000,2022-02-11 17:13:54.000000,2021-12-20 09:52:04,47.0,38.0,78.0,139.0,353.0,2020-09-21 17:37:11,0.3.2,,124549.0,3.0,,,24.0,https://pypi.org/project/jupyter_sphinx,124549.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
84,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,20,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,2015-10-27 03:53:10.000,2022-03-05 00:08:17.000000,2022-03-05 00:08:17,94.0,45.0,71.0,131.0,329.0,2021-04-07 15:14:35,1.1.0,,2686.0,9.0,12.0,12.0,38.0,https://pypi.org/project/batchspawner,2686.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
85,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,19,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,2019-05-27 16:55:15.000,2022-02-03 21:26:52.000000,2021-11-22 20:42:15,312.0,7.0,73.0,2486.0,,2021-07-13 22:12:59,0.13.2,,14779.0,4.0,,,10.0,,,,,,3.0,Apache-2.0,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,21.0,502498.0,,,,,,,
86,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,19,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,2017-04-20 15:35:44.000,2022-03-08 22:30:52.790000,2022-01-17 13:34:34,227.0,127.0,113.0,2136.0,472.0,,,,3515.0,15.0,,,20.0,,,https://anaconda.org/conda-forge/xeus-cling,2022-03-08 22:30:52.790,137114.0,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
87,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,19,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000,2022-03-21 16:22:11.000000,2022-03-15 15:59:29,776.0,16.0,269.0,2065.0,,2022-03-17 00:03:16,e431dec14d7ff274a5b363ee326992d06f6335107b4b475a37a0bbc7f766f42d,,2321.0,65.0,,,144.0,,,,,,3.0,Apache-2.0,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2022-03-17 00:22:06.433244,160.0,192696.0,,,,,,,
88,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,19,almond-sh/almond,,,https://github.com/almond-sh/almond,2015-03-10 22:48:50.000,2022-03-22 17:05:24.000000,2021-09-01 14:23:22,213.0,99.0,192.0,1425.0,989.0,,,1165.0,192.0,37.0,,,35.0,,,,,,2.0,BSD-3-Clause,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2021-08-26 20:33:34.010515,6.0,13902.0,,,,,,,
89,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,19,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,2018-03-12 15:55:19.000,2022-02-11 19:35:52.000000,2021-08-10 23:33:21,101.0,64.0,51.0,721.0,523.0,2018-04-16 17:16:10,0.2.0,,101787.0,1.0,,,14.0,,,,,,2.0,BSD-3-Clause,,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,101787.0,,,,,,,,,,,,
90,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,19,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000,2022-01-22 02:09:55.000000,2021-06-29 12:29:51,59.0,39.0,25.0,521.0,101.0,,,,4864.0,,240.0,240.0,15.0,,,,,,2.0,BSD-3-Clause,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,4864.0,,,,,,,,,,,,
91,ipysheet,True,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,19,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,2017-07-10 13:46:31.000,2022-02-27 17:11:29.000000,2021-12-14 18:02:31,59.0,58.0,57.0,480.0,295.0,,,,38183.0,13.0,3.0,3.0,10.0,https://pypi.org/project/ipysheet,33326.0,https://anaconda.org/conda-forge/ipysheet,2021-08-11 12:55:17.098,42770.0,3.0,MIT,,ipysheet,https://www.npmjs.com/package/ipysheet,3732.0,,,,,,,,,,,,
92,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,19,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25,62.0,17.0,40.0,460.0,32.0,2018-01-15 18:11:51,0.9.0,,15051.0,8.0,222.0,222.0,3.0,https://pypi.org/project/pivottablejs,15051.0,,,,3.0,,,,,,,,,,,,,,,,,
93,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,19,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000,2022-02-14 03:58:59.101000,2020-11-30 15:55:07,51.0,32.0,98.0,438.0,335.0,2020-09-05 22:35:32,2.3.0,,8155.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2022-02-14 03:58:59.101,562747.0,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
