,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
127,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,executablebooks/thebe,,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2022-10-19 15:00:14.000000,2021-11-19 12:06:20,57.0,65.0,87.0,299.0,2021-10-26 10:04:08,0.8.2,,,5.0,5.0,5.0,26.0,,,,,,3.0,,676.0,,,,,,,,,,,,,,,
128,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,54.0,15.0,11.0,257.0,2020-02-03 15:59:07,1.0.0,1952.0,1158.0,8.0,,,7.0,,,,,,3.0,,220.0,,,,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,44272.0,,,,,,,
129,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,17,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,26.0,23.0,25.0,252.0,,,,56493.0,,163.0,163.0,11.0,https://pypi.org/project/nteract-scrapbook,56493.0,,,,3.0,,,,,,,,,,,,,,,,,
130,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,17,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2022-04-10 08:21:20.000000,2022-04-10 07:57:57,30.0,5.0,68.0,230.0,2022-04-10 08:38:48,2.8.0,73020.0,1159.0,32.0,,,18.0,,,,,,2.0,,372.0,,,,,,,,,,,,,,,
131,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,17,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2022-07-26 15:26:35.721000,2022-07-25 12:51:22,23.0,14.0,39.0,226.0,2022-07-25 13:09:54,npm@3.1.0,2.0,971.0,29.0,1.0,1.0,25.0,,,https://anaconda.org/conda-forge/mamba_gator,2022-07-26 15:26:35.721,20684.0,3.0,,614.0,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,72.0,,,,,,,,,,,,
132,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,17,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2022-06-01 15:55:57.000000,2022-06-01 15:55:57,74.0,3.0,54.0,189.0,2021-07-14 17:27:18,2.4.11,,2192.0,14.0,,,9.0,https://pypi.org/project/sas_kernel,2192.0,,,,2.0,,213.0,,,,,,,,,,,,,,,
133,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2022-02-03 17:25:47.000000,2022-02-03 17:25:03,41.0,,80.0,175.0,2017-06-02 21:19:27,0.5.0,88.0,1270.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430,83778.0,2.0,,404.0,,,,,,,,,,,,,,,
134,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,50.0,15.0,7.0,167.0,2018-05-29 18:46:14,0.0.9,2416.0,4733.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,4681.0,,,,3.0,,215.0,,,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,925.0,,,,,,,
135,SystemdSpawner,True,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,17,jupyterhub/systemdspawner,jupyterhub-systemdspawner,,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2022-08-19 16:01:16.000000,2022-04-22 08:28:24,41.0,27.0,32.0,81.0,,,,1603.0,,21.0,21.0,17.0,https://pypi.org/project/jupyterhub-systemdspawner,1603.0,,,,3.0,,150.0,,,,,,,,,,,,,,,
136,jdaviz,True,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,17,spacetelescope/jdaviz,jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2022-10-19 20:31:06.000000,2022-10-19 20:31:06,41.0,291.0,458.0,77.0,2022-10-18 17:45:44,3.0.2,,1535.0,16.0,,,31.0,https://pypi.org/project/jdaviz,1535.0,,,,3.0,,,,,,,,,,,,,,,,,
137,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,23.0,88.0,93.0,72.0,2020-06-18 03:30:24,0.5.10,,927.0,17.0,26.0,26.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,927.0,,,,3.0,,269.0,,,,,,,,,,,,,,,
138,ipyregulartable,True,"High performance, editable, stylable datagrids in jupyter..",https://github.com/jpmorganchase/ipyregulartable,,widgets,17,jpmorganchase/ipyregulartable,ipyregulartable,,https://github.com/jpmorganchase/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2022-09-26 14:23:48.000000,2022-09-26 14:23:48,13.0,10.0,15.0,70.0,,,,75184.0,6.0,11.0,11.0,5.0,https://pypi.org/project/ipyregulartable,256.0,,,,3.0,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,74928.0,,,,,,,,,,,,
139,ipyscales,True,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,17,vidartf/ipyscales,ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,BSD-3-Clause,2017-08-24 20:16:19.000,2022-10-12 13:17:36.580000,2022-09-01 10:51:55,3.0,2.0,4.0,13.0,,,,1187.0,8.0,53.0,53.0,4.0,https://pypi.org/project/ipyscales,137.0,https://anaconda.org/conda-forge/ipyscales,2022-10-12 13:17:36.580,54642.0,3.0,,178.0,,,,,,,,,,,,,,,
140,heat,True,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,16,csurfer/pyheatmagic,py-heat-magic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,22.0,2.0,3.0,994.0,,,,1307.0,,30.0,30.0,3.0,https://pypi.org/project/py-heat-magic,1307.0,,,,2.0,,34.0,,,,,,,,,,,,,,,
141,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,16,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2022-07-06 19:26:23.000000,2019-07-16 04:37:36,72.0,57.0,42.0,926.0,2019-07-16 04:33:54,0.11.0,,432.0,14.0,3.0,3.0,8.0,,,,,,2.0,,60.0,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,432.0,,,,,,,,,,,,
142,VSCode Jupyter,True,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,16,microsoft/vscode-jupyter,,,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2022-10-20 12:32:35.000000,2022-10-20 12:24:23,162.0,727.0,7226.0,769.0,2022-10-12 16:44:26,2022.09.120,,,32.0,,,255.0,,,,,,3.0,,,,,,,,,,,,,,,,,
143,clojupyter,True,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,16,clojupyter/clojupyter,,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2022-10-02 18:23:16.000000,2022-10-02 18:23:13,77.0,15.0,84.0,752.0,,,,83.0,7.0,,,26.0,,,https://anaconda.org/simplect/clojupyter,2020-03-02 14:14:22.302,3128.0,3.0,,291.0,,,,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,399.0,,,,,,,
144,Bash Kernel,True,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,16,takluyver/bash_kernel,bash_kernel,,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2022-10-17 11:22:37.000000,2022-08-26 10:30:01,107.0,34.0,60.0,608.0,,,,8302.0,,,,15.0,https://pypi.org/project/bash_kernel,8302.0,,,,3.0,,97.0,,,,,,,,,,,,,,,
145,jupyter-notify,True,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,16,ShopRunner/jupyter-notify,jupyternotify,,https://github.com/ShopRunner/jupyter-notify,BSD-3-Clause,2017-06-01 14:08:55.000,2022-08-09 17:30:42.000000,2021-04-27 14:56:38,34.0,12.0,12.0,562.0,2018-01-08 14:51:41,0.1.15,,2167.0,4.0,,,11.0,https://pypi.org/project/jupyternotify,2167.0,,,,2.0,,,,,,,,,,,,,,,,,
146,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter-server/enterprise_gateway,,kernels,16,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2022-10-19 18:22:07.000000,2022-10-19 18:22:07,179.0,53.0,474.0,529.0,2022-01-27 22:17:10,2.6.0,22068.0,1863.0,31.0,,,104.0,https://pypi.org/project/jupyter_enterprise_gateway,1496.0,,,,3.0,jupyter-server/enterprise_gateway,,,,,,,,,,,,,,,,
147,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,16,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2022-07-20 22:12:04.000000,2022-06-23 14:30:59,60.0,25.0,32.0,483.0,2022-05-10 19:35:57,0.7.0,,4837.0,3.0,,,17.0,https://pypi.org/project/jupyterlab-nvdashboard,3794.0,,,,2.0,,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,1043.0,,,,,,,,,,,,
148,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,16,nteract/commuter,,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2022-04-28 20:50:09.000000,2022-04-28 20:49:58,63.0,52.0,39.0,448.0,,,,171.0,,3.0,3.0,27.0,,,,,,3.0,,640.0,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,171.0,,,,,,,,,,,,
149,Matlab Kernel,True,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,16,calysto/matlab_kernel,matlab_kernel,,https://github.com/Calysto/matlab_kernel,,2015-01-31 12:51:06.000,2022-05-09 10:21:04.000000,2022-05-09 10:21:01,74.0,25.0,104.0,442.0,2022-05-09 10:21:42,0.17.1,,3764.0,3.0,,,18.0,https://pypi.org/project/matlab_kernel,3764.0,,,,3.0,,216.0,,,,,,,,,,,,,,,
150,HTTP-over-WebSocket,True,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,16,googlecolab/jupyter_http_over_ws,jupyter_http_over_ws,,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2022-04-01 12:43:46.000000,2021-08-30 21:48:24,37.0,21.0,8.0,231.0,,,,64821.0,,,,3.0,https://pypi.org/project/jupyter_http_over_ws,64821.0,,,,3.0,,29.0,,,,,,,,,,,,,,,
151,JupyterLab Go-To-Definition,True,Navigate to variable's definition with a click in..,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,16,krassowski/jupyterlab-go-to-definition,,,https://github.com/krassowski/jupyterlab-go-to-definition,BSD-3-Clause,2018-12-22 01:18:42.000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05,8.0,10.0,13.0,218.0,2019-07-05 21:26:30,0.5.0,,2219.0,5.0,12.0,12.0,2.0,,,,,,2.0,,89.0,@krassowski/jupyterlab_go_to_definition,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,2219.0,,,,,,,,,,,,
152,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,16,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2022-07-20 03:28:49.000000,2021-07-04 21:12:58,36.0,22.0,10.0,203.0,2021-03-11 01:34:17,0.5.1,,5679.0,1.0,3.0,3.0,13.0,https://pypi.org/project/sidecar,5137.0,,,,2.0,,69.0,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,542.0,,,,,,,,,,,,
153,JupyterLab Spellchecker,True,Spellchecker for JupyterLab notebook markdown cells..,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,16,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2022-07-20 04:32:58.000000,2022-02-22 17:17:32,18.0,16.0,33.0,163.0,2021-10-08 10:06:16,0.7.2,,1276.0,7.0,1.0,1.0,6.0,,,,,,2.0,jupyterlab-contrib/spellchecker,152.0,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,1276.0,,,,,,,,,,,,
154,igv.js widget,True,Extension for Jupyter Notebook which integrates igv.js.,https://github.com/g2nb/igv-jupyter,,widgets,16,igvteam/igv-jupyter,igv-jupyter,,https://github.com/g2nb/igv-jupyter,MIT,2016-07-21 18:44:38.000,2022-06-14 16:28:44.000000,2022-06-14 16:28:41,15.0,,41.0,152.0,2022-02-07 18:33:52,1.0.0,,334.0,9.0,12.0,12.0,5.0,https://pypi.org/project/igv-jupyter,334.0,,,,3.0,g2nb/igv-jupyter,139.0,,,,,,,,,,,,,,,
155,nbzip,True,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,16,data-8/nbzip,nbzip,,https://github.com/data-8/nbzip,Apache-2.0,2017-09-30 17:32:31.000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25,16.0,9.0,5.0,80.0,,,,2602.0,,297.0,297.0,6.0,https://pypi.org/project/nbzip,2602.0,,,,3.0,,43.0,,,,,,,,,,,,,,,
156,First Use Authenticator,True,JupyterHub Authenticator that lets users set..,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,16,jupyterhub/firstuseauthenticator,jupyterhub-firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,BSD-3-Clause,2016-10-25 03:09:14.000,2022-02-28 01:42:16.000000,2021-10-28 11:33:41,25.0,6.0,17.0,41.0,2019-01-24 17:18:45,0.12,,4771.0,2.0,69.0,69.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,4771.0,,,,2.0,,,,,,,,,,,,,,,,,
157,BinderHub,True,"Run your code in the cloud, with technology so advanced, it feels..",https://github.com/jupyterhub/binderhub,,notebook-sharing,15,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2022-10-20 14:12:08.000000,2022-10-20 14:12:08,333.0,184.0,453.0,2208.0,,,,,1.0,6.0,6.0,86.0,,,,,,3.0,,,,,,,,,,,-3.0,,,,binderhub,,
158,geonotebook,True,A Jupyter notebook extension for geospatial visualization and..,https://github.com/OpenGeoscience/geonotebook,,widgets,15,OpenGeoscience/geonotebook,,,https://github.com/OpenGeoscience/geonotebook,Apache-2.0,2016-07-26 19:48:45.000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00,136.0,37.0,46.0,1058.0,,,,1750.0,,,,9.0,,,,,,3.0,,647.0,,,,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,7.0,131299.0,,,,,,,
159,Wolfram Kernel,True,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,15,WolframResearch/WolframLanguageForJupyter,,,https://github.com/WolframResearch/WolframLanguageForJupyter,MIT,2019-01-18 19:37:06.000,2022-08-23 18:11:54.000000,2022-02-19 09:55:04,94.0,34.0,67.0,775.0,,,6516.0,162.0,3.0,,,7.0,,,,,,3.0,,143.0,,,,,,,,,,,,,,,
160,Ansible Kernel,True,Jupyter Notebook Kernel for running Ansible Tasks and..,https://github.com/ansible/ansible-jupyter-kernel,,kernels,15,ansible/ansible-jupyter-kernel,ansible-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,,2018-06-26 14:28:02.000,2022-02-12 03:05:54.538000,2022-02-11 15:18:23,54.0,15.0,29.0,505.0,,,,2100.0,2.0,9.0,9.0,10.0,https://pypi.org/project/ansible-kernel,534.0,https://anaconda.org/conda-forge/ansible-kernel,2022-02-12 03:05:54.538,11562.0,3.0,,212.0,,,,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66452.0,,,,,,,
161,Lantern,True,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,15,timkpaine/lantern,pylantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2022-06-13 13:36:59.000000,2022-06-13 13:36:58,20.0,11.0,188.0,324.0,2020-02-02 22:32:28,0.1.6,,222.0,26.0,17.0,17.0,3.0,https://pypi.org/project/pylantern,222.0,,,,2.0,,,,,,,,,,,,,,,,,
162,blackcellmagic,True,IPython magic command to format python code in cell using..,https://github.com/csurfer/blackcellmagic,,magic,15,csurfer/blackcellmagic,blackcellmagic,,https://github.com/csurfer/blackcellmagic,MIT,2018-04-25 14:27:26.000,2022-05-31 19:59:44.000000,2021-09-18 19:09:46,12.0,4.0,5.0,299.0,,,,2321.0,,163.0,163.0,3.0,https://pypi.org/project/blackcellmagic,2321.0,,,,3.0,,18.0,,,,,,,,,,,,,,,
163,nbopen,True,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,15,takluyver/nbopen,nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2022-09-15 15:50:04.000000,2022-09-15 15:50:04,54.0,37.0,26.0,282.0,,,,1157.0,,,,11.0,https://pypi.org/project/nbopen,1157.0,,,,3.0,,59.0,,,,,,,,,2.0,,,,,,
164,jupyterlab-execute-time,True,Execute Time Plugin for Jupyter Lab.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,15,deshaw/jupyterlab-execute-time,,,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2022-10-16 07:26:48.000000,2022-09-30 13:35:06,33.0,8.0,30.0,236.0,,,,2217.0,,,,12.0,,,,,,2.0,,38.0,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,2217.0,,,,,,,,,,,,
165,JupyterLab Chart Editor,True,JupyterLab extension for Plotly's react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,15,plotly/jupyterlab-chart-editor,,,https://github.com/plotly/jupyterlab-chart-editor,,2018-01-23 18:18:38.000,2022-07-08 05:34:02.000000,2021-03-10 20:56:11,22.0,12.0,19.0,211.0,2021-03-10 20:57:44,4.14.3,,1152.0,6.0,3.0,3.0,5.0,,,,,,3.0,,71.0,jupyterlab-chart-editor,https://www.npmjs.com/package/jupyterlab-chart-editor,1152.0,,,,,,,,,,,,
166,Jupyter Bokeh,True,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,15,bokeh/jupyter_bokeh,jupyter-bokeh,,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2022-09-20 15:14:30.000000,2022-09-19 19:51:53,41.0,13.0,79.0,208.0,,,,50274.0,,,,17.0,https://pypi.org/project/jupyter-bokeh,41646.0,,,,2.0,,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,8628.0,,,,,,,,,,,,
167,Jupyter Spark,True,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,15,mozilla/jupyter-spark,jupyter-spark,,https://github.com/mozilla/jupyter-spark,MPL-2.0,2016-01-27 15:38:50.000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11,29.0,13.0,14.0,193.0,,,,599.0,,17.0,17.0,12.0,https://pypi.org/project/jupyter-spark,599.0,,,,3.0,,106.0,,,,,,,,,,,,,,,
168,cdsdashboards,True,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,15,ideonate/cdsdashboards,cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,,2020-04-28 13:51:31.000,2022-09-12 14:05:53.294000,2022-09-12 07:55:08,36.0,31.0,59.0,176.0,,,,1791.0,22.0,,,14.0,https://pypi.org/project/cdsdashboards,522.0,https://anaconda.org/conda-forge/cdsdashboards,2022-09-12 14:05:53.294,34269.0,3.0,,464.0,,,,,,,,,,,,,,,
169,JupyterLab Data Explorer,True,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,15,jupyterlab/jupyterlab-data-explorer,,,https://github.com/jupyterlab/jupyterlab-data-explorer,BSD-3-Clause,2019-01-03 21:57:42.000,2022-05-23 15:47:39.000000,2020-05-24 13:16:16,34.0,58.0,34.0,172.0,,,,73.0,,10.0,10.0,9.0,,,,,,2.0,,426.0,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,73.0,,,,,,,,,,,,
170,mkdocs-jupyter,True,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,15,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2022-09-23 17:22:45.000000,2022-09-23 15:38:02,26.0,18.0,45.0,168.0,,,,23348.0,,,,14.0,https://pypi.org/project/mkdocs-jupyter,23348.0,,,,3.0,,,,,,,,,,,,,,,,,
171,JupyterLab Spreadsheet,True,"JupyterLab plugin for viewing spreadsheets, such as..",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,quigleyj97/jupyterlab-spreadsheet,,,https://github.com/quigleyj97/jupyterlab-spreadsheet,BSD-3-Clause,2018-10-13 22:51:03.000,2022-07-18 18:08:54.000000,2022-07-18 18:08:51,14.0,5.0,18.0,162.0,2021-07-17 23:45:44,0.4.1,,4135.0,5.0,3.0,3.0,4.0,,,,,,3.0,,,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,4135.0,,,,,,,,,,,,
172,Kernel Detection,True,An Jupyter plugin to enable the automatic detection of..,https://github.com/Cadair/jupyter_environment_kernels,,kernels,15,Cadair/jupyter_environment_kernels,environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2022-09-08 03:53:39.000000,2018-02-12 13:00:01,16.0,7.0,22.0,143.0,2018-02-12 13:01:06,1.1.1,,4728.0,2.0,,,7.0,https://pypi.org/project/environment_kernels,4728.0,,,,3.0,,77.0,,,,,,,,,,,,,,,
173,nb_conda,True,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,Anaconda-Platform/nb_conda,,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2022-06-05 15:35:11.087000,2020-09-11 21:06:00,29.0,35.0,28.0,129.0,,,,5546.0,4.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda,2022-06-05 15:35:11.087,415953.0,3.0,,158.0,,,,,,,,,,,,,,,
174,ipylab,True,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,15,jtpio/ipylab,ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2022-08-28 14:05:16.000000,2022-08-28 14:05:15,7.0,13.0,19.0,120.0,2022-08-25 07:45:29,0.6.0,41.0,4805.0,12.0,,,6.0,https://pypi.org/project/ipylab,4387.0,https://anaconda.org/conda-forge/ipylab,2022-08-25 11:30:14.285,14602.0,2.0,,,,,,,,,,,,,,,,,
175,niwidgets,True,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,15,nipy/niwidgets,niwidgets,,https://github.com/nipy/niwidgets,Apache-2.0,2017-09-11 22:20:27.000,2022-08-23 17:36:18.000000,2020-03-24 14:27:42,33.0,17.0,17.0,77.0,,,,125.0,,28.0,28.0,16.0,https://pypi.org/project/niwidgets,125.0,,,,3.0,,242.0,,,,,,,,,,,,,,,
176,jupyter-archive,True,"A Jupyter/Jupyterlab extension to make, download and extract..",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,15,jupyterlab-contrib/jupyter-archive,,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2022-10-18 14:19:53.000000,2022-10-18 13:37:05,10.0,2.0,32.0,56.0,2022-04-08 13:49:20,3.3.1,3252.0,943.0,24.0,,,9.0,,,https://anaconda.org/conda-forge/jupyter-archive,2022-04-08 17:06:07.608,30717.0,3.0,,212.0,,,,,,,,,,,,,,,
