,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,license,npm_url,npm_monthly_downloads,updated_github_id,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
46,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,2020-02-05 13:46:52.000000,2021-12-01 16:53:43.000000,2021-12-01 16:53:43.000000,47.0,55.0,88.0,173.0,648.0,2021-11-27 02:44:57.000000,1.3.0,3.0,1238.0,17.0,55.0,55.0,29.0,,,https://anaconda.org/conda-forge/ipycytoscape,2021-05-10 08:00:44.282000,25999.0,2.0,,,,,,,,BSD-3-Clause,,,cytoscape/ipycytoscape,,,,,,
47,ipyparallel,True,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,22,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,2015-04-09 07:43:55.000000,2021-12-30 11:47:15.000000,2021-12-28 14:27:18.000000,813.0,49.0,263.0,2133.0,,,,,55601.0,19.0,1771.0,1771.0,104.0,https://pypi.org/project/ipyparallel,47588.0,https://anaconda.org/conda-forge/ipyparallel,2021-12-23 14:25:42.627000,544916.0,2.0,,,,,,,,,,,,,,,,,
48,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,22,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,2012-08-05 11:42:33.000000,2021-11-05 16:16:00.000000,2021-09-10 14:27:08.000000,480.0,156.0,401.0,1989.0,1391.0,,,,20658.0,,7.0,7.0,86.0,,,,,,2.0,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2020-12-02 09:25:43.416709,26.0,2313796.0,,,BSD-3-Clause,,,,,,,,,
49,Stencila,True,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,22,stencila/stencila,,,https://github.com/stencila/stencila,2012-05-31 02:43:31.000000,2021-12-30 07:34:07.000000,2021-12-23 08:15:16.000000,32.0,49.0,489.0,616.0,6739.0,2021-12-23 08:15:21.000000,0.137.1,989.0,397.0,100.0,16.0,16.0,26.0,,,,,,2.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16459.0,,stencila,Apache-2.0,https://www.npmjs.com/package/stencila,90.0,,,,,,,
50,Metakernel,True,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,22,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,2014-08-24 20:53:45.000000,2021-12-02 15:51:29.961000,2021-12-02 13:02:55.000000,73.0,25.0,113.0,265.0,1112.0,2021-12-02 13:04:26.000000,0.28.2,12.0,28162.0,48.0,,,29.0,https://pypi.org/project/metakernel,20369.0,https://anaconda.org/conda-forge/metakernel,2021-12-02 15:51:29.961000,529117.0,1.0,,,,,,,,BSD-3-Clause,,,,,,,,,
51,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,21,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,2014-12-10 23:22:23.000000,2021-12-04 01:00:56.000000,2021-08-23 17:19:38.000000,985.0,186.0,197.0,8896.0,634.0,,,,36051.0,,,,42.0,https://pypi.org/project/jupyterthemes,36051.0,,,,1.0,,,,,,,,MIT,,,,,,,,,
52,facets-overview,True,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,21,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,2017-07-07 14:03:03.000000,2021-11-29 10:48:23.000000,2021-05-06 12:01:05.000000,821.0,76.0,76.0,6748.0,264.0,2019-07-01 16:35:20.000000,1.0.0,,,4.0,92.0,92.0,28.0,https://pypi.org/project/facets-overview,,,,,2.0,,,,,,,,Apache-2.0,,,,,,,,,
53,Contrib NBextensions,True,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,21,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,2013-07-13 17:05:16.000000,2021-12-03 07:25:49.000000,2021-04-06 05:51:36.000000,739.0,312.0,449.0,4744.0,2608.0,2019-01-02 12:23:07.000000,0.5.1,,288295.0,1.0,,,126.0,https://pypi.org/project/jupyter_contrib_nbextensions,288295.0,,,,1.0,,,,,,5.0,,,,,,,,,,,
54,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,21,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000000,2021-06-24 15:48:32.000000,2021-06-24 15:45:56.000000,208.0,43.0,120.0,3125.0,387.0,2021-06-24 15:51:03.000000,0.7.3,40.0,1186.0,15.0,7.0,7.0,28.0,,,,,,1.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,84261.0,,,MIT,,,,github.com/gopherdata/gophernotes,,,,,
55,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,21,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,2014-09-30 04:33:20.000000,2021-06-25 03:13:35.000000,2020-04-07 18:56:49.000000,368.0,147.0,124.0,2795.0,405.0,2020-04-07 16:34:17.000000,1.3.1,,54773.0,21.0,1.0,1.0,30.0,https://pypi.org/project/qgrid,46875.0,https://anaconda.org/conda-forge/qgrid,2021-03-04 10:14:48.336000,328583.0,2.0,,,,,,,qgrid,Apache-2.0,https://www.npmjs.com/package/qgrid,755.0,,,,,,,
56,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,21,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000000,2021-12-01 20:30:42.000000,2021-12-01 20:30:42.000000,138.0,46.0,172.0,1728.0,330.0,2021-11-15 23:43:33.000000,5.2.1,,2876.0,33.0,55.0,55.0,14.0,,,,,,1.0,,,,,,,ijavascript,,https://www.npmjs.com/package/ijavascript,2876.0,,,,,,,
57,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,21,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,2020-09-09 10:06:26.000000,2021-10-28 17:06:53.000000,2021-06-11 15:16:36.000000,216.0,32.0,30.0,1655.0,44.0,,,,12903.0,,50.0,50.0,8.0,https://pypi.org/project/colabcode,12903.0,,,,3.0,,,,,,,,MIT,,,,,,,,,
58,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,21,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000000,2021-12-27 09:41:33.793642,2021-08-02 11:47:04.000000,287.0,56.0,500.0,1489.0,583.0,2021-05-11 11:36:15.000000,1.2,,12735.0,16.0,,,40.0,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173000,53375.0,1.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2021-12-27 09:41:33.793642,42.0,1134444.0,,,MIT,,,,,IRkernel,,,,
59,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,21,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,2014-09-13 03:27:36.000000,2021-12-21 05:12:06.000000,2021-10-03 10:13:29.000000,262.0,200.0,579.0,1051.0,3017.0,2021-05-08 15:44:14.000000,0.6.2,,1763.0,19.0,,,84.0,https://pypi.org/project/nbgrader,,https://anaconda.org/conda-forge/nbgrader,2021-09-25 00:23:03.383000,104073.0,1.0,,,,,,,,BSD-3-Clause,,,,,,,,,
60,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,21,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,2013-12-23 17:02:11.000000,2021-12-06 21:48:19.000000,2021-12-06 21:48:19.000000,161.0,67.0,144.0,781.0,1667.0,,,,45243.0,15.0,19.0,19.0,29.0,https://pypi.org/project/pythreejs,34683.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505000,358286.0,2.0,,,,,,,jupyter-threejs,,https://www.npmjs.com/package/jupyter-threejs,5213.0,,,,,,,
61,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,21,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,2018-03-12 15:55:19.000000,2021-08-10 23:33:27.000000,2021-08-10 23:33:21.000000,100.0,64.0,51.0,706.0,523.0,2018-04-16 17:16:10.000000,0.2.0,,101263.0,1.0,156.0,156.0,14.0,,,,,,2.0,,,,,,,@jupyterlab/toc,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/toc,101263.0,,,,,,,
62,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,21,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,2015-11-21 07:02:52.000000,2021-12-27 21:52:58.000000,2021-12-27 21:52:58.000000,227.0,51.0,217.0,391.0,,,,,116296.0,,100.0,100.0,66.0,https://pypi.org/project/jupyterhub-kubespawner,116296.0,,,,1.0,,,,,,,,BSD-3-Clause,,,,,,,,,
63,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,2017-03-17 13:33:53.000000,2021-11-16 11:28:50.190000,2021-04-26 19:20:06.000000,65.0,3.0,49.0,381.0,96.0,2020-06-09 08:17:47.000000,0.8.0,,5664.0,8.0,289.0,289.0,8.0,https://pypi.org/project/appmode,2734.0,https://anaconda.org/conda-forge/appmode,2021-11-16 11:28:50.190000,143615.0,1.0,,,,,,,,MIT,,,,,,,,,
64,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,21,vatlab/SOS,,,https://github.com/vatlab/sos,2016-02-13 00:46:46.000000,2021-08-02 17:37:33.000000,2021-05-24 03:32:18.000000,28.0,59.0,1352.0,213.0,7499.0,2019-05-21 01:06:30.000000,0.9.11,,,51.0,1550.0,1550.0,33.0,,,,,,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
65,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,21,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,2017-08-10 18:07:51.000000,2021-03-29 11:48:21.469000,2021-03-29 11:25:59.000000,30.0,28.0,20.0,196.0,209.0,,,,33044.0,8.0,401.0,401.0,9.0,https://pypi.org/project/ipywebrtc,28377.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469000,227858.0,2.0,,,,,,,jupyter-webrtc,MIT,https://www.npmjs.com/package/jupyter-webrtc,286.0,,,,,,,
66,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,21,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,2016-01-17 05:11:49.000000,2021-06-27 18:55:19.000000,2021-06-27 18:55:19.000000,146.0,54.0,77.0,169.0,167.0,2018-06-14 12:02:35.000000,1.2.2,,6280.0,3.0,84.0,84.0,30.0,https://pypi.org/project/jupyterhub-ldapauthenticator,5740.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507000,22686.0,1.0,,,,,,,,BSD-3-Clause,,,,,,,,,
67,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,20,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,2016-08-17 23:32:50.000000,2021-09-01 00:27:04.000000,2021-09-01 00:27:04.000000,628.0,118.0,166.0,4965.0,587.0,2021-01-20 07:24:58.000000,0.9.0,,4068.0,30.0,,,60.0,https://pypi.org/project/knowledge-repo,4068.0,,,,3.0,,,,,,,,Apache-2.0,,,,,,,,,
68,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,20,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,2019-05-27 16:55:15.000000,2021-11-22 20:42:15.000000,2021-11-22 20:42:15.000000,296.0,5.0,70.0,2375.0,,2021-07-13 22:12:59.000000,0.13.2,,16100.0,4.0,,,10.0,,,,,,3.0,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,20.0,499112.0,,,Apache-2.0,,,,,,,,,
69,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,20,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,2018-06-13 18:16:02.000000,2021-10-19 16:52:12.000000,2021-10-19 16:52:05.000000,77.0,37.0,114.0,870.0,165.0,2021-04-10 11:39:23.000000,3.0.7,,9844.0,6.0,3.0,3.0,17.0,,,,,,2.0,,,,,,,@lckr/jupyterlab_variableinspector,BSD-3-Clause,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,9844.0,,,,,,,
70,Apache Toree,True,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,20,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000000,2021-11-26 12:36:11.000000,2021-09-07 03:54:38.000000,212.0,,,686.0,1146.0,,,,10698.0,,,,102.0,https://pypi.org/project/toree,10698.0,,,,2.0,,,,,,,,Apache-2.0,,,,,,,,,
71,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,20,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000000,2021-11-01 12:13:56.000000,2021-11-01 12:13:55.000000,117.0,48.0,46.0,617.0,324.0,2021-10-12 17:36:36.000000,1.8.1,,10416.0,3.0,,,20.0,https://pypi.org/project/witwidget,6808.0,,,,2.0,,,,,,,wit-widget,Apache-2.0,https://www.npmjs.com/package/wit-widget,3608.0,,,,,,,
72,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,20,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000000,2021-12-17 06:28:54.000000,2021-11-27 18:36:06.000000,266.0,13.0,235.0,405.0,,,,,6208.0,4.0,111.0,111.0,62.0,https://pypi.org/project/dockerspawner,5940.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475000,9946.0,2.0,,,,,,,,BSD-3-Clause,,,,,,,,,
73,Octave Kernel,True,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,20,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000000,2021-12-02 15:42:06.000000,2021-12-02 15:42:06.000000,57.0,29.0,134.0,381.0,372.0,2021-11-27 19:23:50.000000,0.33.1,7.0,10914.0,3.0,,,17.0,https://pypi.org/project/octave_kernel,10914.0,,,,2.0,,,,,,,,BSD-3-Clause,,,,,,,,,
74,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,20,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,2016-04-22 07:01:34.000000,2021-12-06 09:55:23.000000,2021-12-06 09:55:23.000000,65.0,28.0,27.0,285.0,183.0,2021-12-06 09:34:12.000000,0.6.1,4.0,35879.0,5.0,,,20.0,https://pypi.org/project/jupyter-resource-usage,13449.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946000,471037.0,2.0,,,,,,,,BSD-2-Clause,,,,,,,,,
75,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,20,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,2016-09-21 19:18:45.000000,2021-12-29 10:53:34.000000,2021-12-22 19:12:04.000000,142.0,70.0,154.0,277.0,,2021-12-09 19:38:32.000000,1.13.1,191.0,2930556.0,49.0,,,452.0,https://pypi.org/project/jupyter_server,2903442.0,https://anaconda.org/conda-forge/jupyter_server,2021-12-09 21:19:17.361000,1057195.0,3.0,,,,,,,,,,,,,,,,,
76,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/mariobuikhuizen/ipyvuetify,,widgets,20,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/mariobuikhuizen/ipyvuetify,2019-05-14 17:35:51.000000,2021-12-16 16:15:22.000000,2021-12-16 16:15:22.000000,37.0,33.0,116.0,238.0,203.0,2021-06-15 13:48:33.000000,1.7.0,,41422.0,27.0,4.0,4.0,10.0,https://pypi.org/project/ipyvuetify,39120.0,https://anaconda.org/conda-forge/ipyvuetify,2021-08-06 15:11:56.646000,66786.0,2.0,,,,,,,,MIT,,,,,,,,,
77,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,20,mwouts/itables,itables,,https://github.com/mwouts/itables,2019-04-15 22:09:44.000000,2021-12-24 16:30:16.000000,2021-12-24 16:29:40.000000,20.0,10.0,14.0,222.0,85.0,2021-12-24 16:30:16.000000,0.3.1,,2150.0,6.0,85.0,85.0,3.0,https://pypi.org/project/itables,2150.0,,,,2.0,,,,,,4.0,,MIT,,,,,,,,,
78,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,20,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000000,2021-12-28 14:32:11.000000,2021-12-28 14:32:11.000000,51.0,45.0,70.0,149.0,,,,,6463.0,10.0,403.0,403.0,23.0,https://pypi.org/project/nbgitpuller,5557.0,https://anaconda.org/conda-forge/nbgitpuller,2021-09-03 01:35:54.657000,27202.0,2.0,,,,,,,,BSD-3-Clause,,,,,,,,,
79,Native Authenticator,True,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,20,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,2018-12-03 17:38:18.000000,2021-12-30 13:14:05.000000,2021-12-30 13:14:05.000000,49.0,21.0,68.0,47.0,,2021-10-19 17:24:48.000000,1.0.5,,15843.0,3.0,32.0,32.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,15843.0,,,,2.0,,,,,,,,BSD-3-Clause,,,,,,,,,
80,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,19,nteract/hydrogen,,,https://github.com/nteract/hydrogen,2015-05-11 01:16:55.000000,2021-12-15 22:55:15.000000,2021-10-16 10:59:33.000000,303.0,152.0,1094.0,3764.0,2359.0,2021-06-02 09:44:54.000000,2.16.3,,,90.0,,,88.0,,,,,,3.0,,,,,,,,MIT,,,,,,,,,
81,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,19,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000000,2021-12-22 23:37:35.000000,2021-12-21 23:40:30.000000,766.0,12.0,269.0,2016.0,,2021-11-29 20:13:15.000000,e8e4711f3eefd97688df1b282d8f08c95a346b1747722d677c2e82fd2bd94688,,2400.0,55.0,,,144.0,,,,,,3.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2021-11-29 20:37:48.676506,157.0,192033.0,,,Apache-2.0,,,,,,,,,
82,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,19,almond-sh/almond,,,https://github.com/almond-sh/almond,2015-03-10 22:48:50.000000,2021-12-21 21:18:18.000000,2021-09-01 14:23:22.000000,207.0,96.0,191.0,1417.0,989.0,,,1153.0,187.0,37.0,,,35.0,,,,,,2.0,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2021-08-26 20:33:34.010515,6.0,12917.0,,,BSD-3-Clause,,,,,,,,,
83,repo2docker,True,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,19,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,2017-05-09 08:36:30.000000,2021-12-28 10:50:35.000000,2021-12-28 10:50:35.000000,271.0,142.0,303.0,1287.0,,2021-08-24 17:28:11.000000,2021.08.0,,,10.0,136.0,136.0,101.0,https://pypi.org/project/jupyter-repo2docker,,,,,2.0,,,,,,-3.0,,BSD-3-Clause,,,,,,,,,
84,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,19,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,2014-02-17 17:28:59.000000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56.000000,92.0,39.0,29.0,784.0,264.0,,,,4551.0,1.0,153.0,153.0,7.0,https://pypi.org/project/notedown,3777.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567000,32536.0,3.0,,,,,,,,BSD-2-Clause,,,,,,,,,
85,IRuby,True,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,19,SciRuby/iruby,,,https://github.com/SciRuby/iruby,2015-03-03 18:05:50.000000,2021-11-12 01:33:42.000000,2021-11-12 01:33:42.000000,9.0,44.0,138.0,672.0,696.0,2021-08-17 16:20:34.000000,0.7.4,15.0,18.0,10.0,150.0,150.0,44.0,,,,,,2.0,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2021-09-28 04:43:56.581044,3.0,1522.0,,,MIT,,,,,,iruby,,,
86,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter/enterprise_gateway,,kernels,19,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter/enterprise_gateway,2017-04-21 16:05:14.000000,2021-12-09 22:21:23.000000,2021-12-07 19:01:10.000000,149.0,94.0,401.0,477.0,1105.0,2021-12-09 23:07:29.000000,2.5.2,11955.0,923.0,28.0,,,86.0,https://pypi.org/project/jupyter_enterprise_gateway,684.0,,,,2.0,,,,,,,,,,,,,,,,,
87,ipysheet,True,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,19,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,2017-07-10 13:46:31.000000,2021-12-22 00:40:35.000000,2021-12-14 18:02:31.000000,57.0,58.0,56.0,461.0,295.0,,,,17512.0,13.0,3.0,3.0,10.0,https://pypi.org/project/ipysheet,13433.0,https://anaconda.org/conda-forge/ipysheet,2021-08-11 12:55:17.098000,40929.0,3.0,,,,,,,ipysheet,MIT,https://www.npmjs.com/package/ipysheet,2910.0,,,,,,,
88,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,19,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,61.0,16.0,40.0,452.0,32.0,2018-01-15 18:11:51.000000,0.9.0,,13877.0,8.0,207.0,207.0,3.0,https://pypi.org/project/pivottablejs,13877.0,,,,3.0,,,,,,,,,,,,,,,,,
89,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,19,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34.000000,55.0,20.0,8.0,351.0,41.0,,,,13299.0,2.0,171.0,171.0,7.0,https://pypi.org/project/jupyterlab-dash,1381.0,,,,1.0,,,,,,,jupyterlab-dash,MIT,https://www.npmjs.com/package/jupyterlab-dash,11918.0,,,,,,,
90,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,19,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,2017-10-15 17:18:11.000000,2021-12-10 09:26:11.000000,2021-12-10 09:26:11.000000,79.0,21.0,36.0,307.0,228.0,2021-11-27 17:02:34.000000,3.0.1,,2011.0,6.0,2.0,2.0,15.0,https://pypi.org/project/jupyterlab-github,748.0,,,,2.0,,,,,,,@jupyterlab/github,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/github,1263.0,,,,,,,
91,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,19,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000000,2021-11-02 13:32:27.000000,2021-11-02 13:32:27.000000,26.0,16.0,19.0,218.0,,2021-02-04 22:39:49.000000,0.8.0,,9615.0,2.0,27.0,27.0,6.0,,,,,,2.0,,,,,,,jupyterlab-system-monitor,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-system-monitor,9615.0,,,,,,,
92,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,19,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000000,2021-12-13 11:37:32.000000,2021-11-14 19:51:55.000000,122.0,57.0,82.0,186.0,568.0,,,,7997213.0,,,,57.0,https://pypi.org/project/jupyter-console,7997213.0,,,,3.0,,,,,,,,,,,,,,,,,
93,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,19,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,2018-10-16 18:54:00.000000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07.000000,18.0,34.0,39.0,177.0,619.0,2019-12-03 17:50:40.000000,2.5.0,,105276.0,6.0,7.0,7.0,7.0,https://pypi.org/project/bookstore,105276.0,,,,3.0,,,,,,,,BSD-3-Clause,,,,,,,,,
