,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
0,best-of-ml-python - Data Visualization,True,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Jupyter,True,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,37,notebook,jupyter/notebook,conda-forge/jupyter,jupyter/datascience-notebook,https://github.com/jupyter/notebook,2015-04-09 06:58:03.000000,2022-01-03 19:17:49.000000,2022-01-03 16:34:57.000000,3534.0,2015.0,2319.0,9624.0,12123.0,2021-11-16 23:13:34.000000,6.4.6,3864.0,13034471.0,27.0,132019.0,132019.0,571.0,https://pypi.org/project/notebook,12687751.0,https://anaconda.org/conda-forge/jupyter,2021-11-18 11:10:17.899000,1718994.0,https://hub.docker.com/r/jupyter/datascience-notebook,2022-01-03 06:50:12.259683,892.0,25758701.0,1.0,,,,,,,,,,,,
2,ipython,True,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,36,ipython,ipython/ipython,conda-forge/ipython,,https://github.com/ipython/ipython,2010-05-10 04:46:06.000000,2022-01-05 21:43:21.000000,2022-01-05 09:49:20.000000,4111.0,1480.0,5323.0,15126.0,25741.0,2021-01-30 02:36:56.000000,7.18.1,318144.0,17674417.0,63.0,243455.0,243455.0,853.0,https://pypi.org/project/ipython,17538102.0,https://anaconda.org/conda-forge/ipython,2022-01-05 20:27:41.853000,9188467.0,,,,,1.0,,,,,,,,,,,,
3,pandas-profiling,True,Create HTML profiling reports from pandas DataFrame..,https://github.com/pandas-profiling/pandas-profiling,,widgets,33,pandas-profiling,pandas-profiling/pandas-profiling,conda-forge/pandas-profiling,,https://github.com/pandas-profiling/pandas-profiling,2016-01-09 23:47:55.000000,2022-01-04 02:35:02.000000,2022-01-01 10:43:58.000000,1195.0,95.0,434.0,8374.0,922.0,2021-09-27 23:08:38.000000,3.1.0,,1892877.0,31.0,6291.0,6291.0,83.0,https://pypi.org/project/pandas-profiling,1890069.0,https://anaconda.org/conda-forge/pandas-profiling,2021-09-28 13:50:05.966000,182557.0,,,,,1.0,MIT,,,,,,,,,,,
4,ipywidgets,True,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,32,ipywidgets,jupyter-widgets/ipywidgets,conda-forge/ipywidgets,,https://github.com/jupyter-widgets/ipywidgets,2015-04-17 20:29:25.000000,2022-01-05 12:39:56.000000,2021-12-23 20:43:04.000000,762.0,544.0,1159.0,2388.0,7306.0,2021-02-07 22:09:48.000000,7.6.3,,12090651.0,33.0,2950.0,2950.0,186.0,https://pypi.org/project/ipywidgets,11926040.0,https://anaconda.org/conda-forge/ipywidgets,2021-12-23 21:54:46.131000,4225973.0,,,,,1.0,BSD-3-Clause,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,103366.0,,,,,,,,
5,bokeh,True,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,31,bokeh,bokeh/bokeh,conda-forge/bokeh,,https://github.com/bokeh/bokeh,2012-03-26 15:40:01.000000,2022-01-06 13:49:36.000000,2022-01-04 09:19:12.000000,3778.0,687.0,6107.0,15858.0,,,,,1974930.0,44.0,42778.0,42778.0,590.0,https://pypi.org/project/bokeh,1864630.0,https://anaconda.org/conda-forge/bokeh,2021-11-22 21:24:20.205000,6287111.0,,,,,1.0,BSD-3-Clause,,,,,,,,,,,
6,nbconvert,True,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,31,nbconvert,jupyter/nbconvert,conda-forge/nbconvert,,https://github.com/jupyter/nbconvert,2015-04-09 06:58:23.000000,2022-01-05 03:34:09.827000,2022-01-03 20:33:30.000000,455.0,389.0,559.0,1237.0,,2022-01-03 20:34:13.000000,6.4.0,,13626755.0,26.0,129946.0,129946.0,237.0,https://pypi.org/project/nbconvert,13547846.0,https://anaconda.org/conda-forge/nbconvert,2022-01-05 03:34:09.827000,5444748.0,,,,,1.0,,,,,,,,,,,,
7,panel,True,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,others,30,panel,holoviz/panel,conda-forge/panel,,https://github.com/holoviz/panel,2018-08-23 12:14:24.000000,2022-01-06 11:42:05.000000,2022-01-06 11:42:04.000000,211.0,467.0,1092.0,1520.0,1780.0,2021-12-09 16:47:15.000000,0.12.6,,292922.0,37.0,2536.0,2536.0,82.0,https://pypi.org/project/panel,283848.0,https://anaconda.org/conda-forge/panel,2021-12-09 19:00:04.193000,353894.0,,,,,1.0,BSD-3-Clause,,,,,,,,,,,
8,nikola,True,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,29,nikola,getnikola/nikola,,,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000000,2021-12-31 18:56:31.000000,2021-12-31 18:56:26.000000,335.0,34.0,2038.0,2229.0,10247.0,2021-12-27 18:23:21.000000,8.2.0,,1677.0,74.0,399.0,399.0,223.0,https://pypi.org/project/nikola,1677.0,,,,,,,,1.0,MIT,,,,,,,,,,,
9,jupyter-matplotlib,True,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,29,ipympl,matplotlib/ipympl,,,https://github.com/matplotlib/ipympl,2016-07-21 14:38:56.000000,2022-01-05 15:58:10.000000,2022-01-05 15:58:10.000000,169.0,94.0,131.0,1202.0,423.0,2022-01-04 10:17:36.000000,0.8.5,,104276.0,21.0,2324.0,2324.0,25.0,https://pypi.org/project/ipympl,58459.0,,,,,,,,1.0,BSD-3-Clause,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,45817.0,,,,,,,,
10,IPython Kernel,True,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,29,ipykernel,ipython/ipykernel,ipykernel,,https://github.com/ipython/ipykernel,2015-04-09 07:44:14.000000,2022-01-03 21:10:07.000000,2022-01-03 21:10:01.000000,278.0,187.0,181.0,445.0,,2022-01-03 21:11:12.000000,6.6.1,129.0,12749790.0,29.0,147185.0,147185.0,147.0,https://pypi.org/project/ipykernel,12746596.0,https://anaconda.org/anaconda/ipykernel,2021-10-07 07:56:32.806000,235239.0,,,,,1.0,,,,,,,,,,,,
11,qtconsole,True,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,29,qtconsole,jupyter/qtconsole,conda-forge/qtconsole,,https://github.com/jupyter/qtconsole,2015-04-09 06:59:10.000000,2021-12-30 15:08:07.413000,2021-12-13 17:57:07.000000,161.0,97.0,195.0,291.0,1816.0,,,,32365.0,31.0,90889.0,90889.0,112.0,https://pypi.org/project/qtconsole,,https://anaconda.org/conda-forge/qtconsole,2021-12-30 15:08:07.413000,2200877.0,,,,,2.0,BSD-3-Clause,,,,-3.0,,,,,,,
12,nbformat,True,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,29,nbformat,jupyter/nbformat,conda-forge/nbformat,,https://github.com/jupyter/nbformat,2015-04-09 01:07:29.000000,2021-12-17 21:19:43.000000,2021-12-17 08:10:00.000000,118.0,44.0,65.0,157.0,756.0,2021-04-02 04:40:43.000000,5.1.3,,13588298.0,13.0,135683.0,135683.0,60.0,https://pypi.org/project/nbformat,13488881.0,https://anaconda.org/conda-forge/nbformat,2021-04-02 17:08:52.492000,6859808.0,,,,,1.0,,,,,,,,,,,,
13,ipyleaflet,True,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,28,ipyleaflet,jupyter-widgets/ipyleaflet,conda-forge/ipyleaflet,,https://github.com/jupyter-widgets/ipyleaflet,2014-05-07 16:32:10.000000,2021-12-22 09:30:54.000000,2021-12-22 09:30:53.000000,297.0,173.0,285.0,1205.0,986.0,2021-12-06 12:32:04.000000,0.15.0,,50787.0,61.0,1354.0,1354.0,73.0,https://pypi.org/project/ipyleaflet,,https://anaconda.org/conda-forge/ipyleaflet,2021-12-09 18:45:12.043000,784502.0,,,,,1.0,MIT,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,39251.0,,,,,,,,
14,nbclient,True,A client library for executing notebooks. Formally nbconvert's..,https://github.com/jupyter/nbclient,,notebook-tools,28,nbclient,jupyter/nbclient,conda-forge/nbclient,,https://github.com/jupyter/nbclient,2020-01-13 17:29:49.000000,2022-01-05 15:00:39.000000,2022-01-05 15:00:39.000000,39.0,20.0,54.0,83.0,250.0,2021-11-19 09:12:41.000000,0.5.9,10.0,12918912.0,15.0,39263.0,39263.0,28.0,https://pypi.org/project/nbclient,12809480.0,https://anaconda.org/conda-forge/nbclient,2021-11-19 13:08:45.492000,2516890.0,,,,,1.0,,,,,,,,,,,,
15,Jupytext,True,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,27,jupytext,mwouts/jupytext,conda-forge/jupytext,,https://github.com/mwouts/jupytext,2018-06-15 05:25:36.000000,2022-01-05 23:42:28.000000,2021-12-27 22:49:47.000000,309.0,56.0,431.0,5080.0,,2021-12-28 09:43:43.000000,1.13.5,,148318.0,100.0,2260.0,2260.0,67.0,https://pypi.org/project/jupytext,130654.0,https://anaconda.org/conda-forge/jupytext,2021-12-28 09:51:09.147000,255589.0,,,,,1.0,MIT,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,10938.0,,,,,,,,
16,bqplot,True,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,27,bqplot,bqplot/bqplot,conda-forge/bqplot,,https://github.com/bqplot/bqplot,2015-09-26 04:02:18.000000,2021-12-20 14:55:32.000000,2021-12-20 10:54:38.000000,429.0,197.0,353.0,3220.0,3441.0,2021-10-01 09:14:45.000000,0.12.31,,81248.0,54.0,28.0,28.0,55.0,https://pypi.org/project/bqplot,48488.0,https://anaconda.org/conda-forge/bqplot,2021-10-01 09:49:41.042000,911002.0,,,,,2.0,Apache-2.0,bqplot,https://www.npmjs.com/package/bqplot,19363.0,,,,,,,,
17,ipython-sql,True,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,27,ipython-sql,catherinedevlin/ipython-sql,conda-forge/ipython-sql,,https://github.com/catherinedevlin/ipython-sql,2013-03-20 16:41:10.000000,2021-11-13 15:23:35.182000,2021-06-29 17:43:55.000000,227.0,98.0,37.0,1476.0,253.0,,,,69339.0,3.0,2572.0,2572.0,44.0,https://pypi.org/project/ipython-sql,67315.0,https://anaconda.org/conda-forge/ipython-sql,2021-11-13 15:23:35.182000,131602.0,,,,,1.0,MIT,,,,,,,,,,,
18,facets-overview,True,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,26,facets-overview,pair-code/facets,,,https://github.com/PAIR-code/facets,2017-07-07 14:03:03.000000,2021-11-29 10:48:23.000000,2021-05-06 12:01:05.000000,822.0,76.0,76.0,6751.0,264.0,2019-07-01 16:35:20.000000,1.0.0,,93691.0,4.0,93.0,93.0,28.0,https://pypi.org/project/facets-overview,93691.0,,,,,,,,2.0,Apache-2.0,,,,5.0,,,,,,,
19,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/maartenbreddels/ipyvolume,,widgets,26,ipyvolume,maartenbreddels/ipyvolume,conda-forge/ipyvolume,,https://github.com/maartenbreddels/ipyvolume,2016-12-21 15:30:13.000000,2021-11-04 16:00:54.000000,2021-11-01 12:36:42.000000,209.0,160.0,127.0,1700.0,970.0,2018-06-11 13:56:17.000000,0.4.5,,30516.0,16.0,653.0,653.0,39.0,https://pypi.org/project/ipyvolume,22476.0,https://anaconda.org/conda-forge/ipyvolume,2021-04-20 13:21:49.451000,335095.0,,,,,2.0,MIT,ipyvolume,https://www.npmjs.com/package/ipyvolume,2361.0,,,,,,,,
20,JupyterLab LSP,True,Coding assistance for JupyterLab (code navigation + hover..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,26,,krassowski/jupyterlab-lsp,,,https://github.com/jupyter-lsp/jupyterlab-lsp,2019-08-17 11:34:22.000000,2022-01-02 11:53:56.000000,2022-01-01 17:08:19.000000,83.0,125.0,255.0,1131.0,2306.0,2022-01-01 02:38:14.000000,3.10.0,,8107.0,40.0,102.0,102.0,38.0,,,,,,,,,,1.0,BSD-3-Clause,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,8107.0,,jupyter-lsp/jupyterlab-lsp,,,,,,
21,JupyterLab Git,True,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,26,jupyterlab-git,jupyterlab/jupyterlab-git,conda-forge/jupyterlab-git,,https://github.com/jupyterlab/jupyterlab-git,2017-06-20 17:31:00.000000,2021-12-23 11:19:28.000000,2021-11-13 09:38:30.000000,199.0,83.0,415.0,1019.0,1732.0,2021-11-13 09:55:18.000000,0.34.0,,98192.0,35.0,14.0,14.0,68.0,https://pypi.org/project/jupyterlab-git,95099.0,https://anaconda.org/conda-forge/jupyterlab-git,2021-11-13 12:39:40.449000,114471.0,,,,,1.0,BSD-3-Clause,,,,,,,,,,,
22,JupyterHub,True,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,25,jupyterhub,jupyterhub/jupyterhub,conda-forge/jupyterhub,jupyterhub/jupyterhub,https://github.com/jupyterhub/jupyterhub,2014-06-12 23:22:10.000000,2022-01-04 22:23:48.000000,2022-01-03 21:33:13.000000,1581.0,172.0,1872.0,6807.0,,,,,209796.0,24.0,1590.0,1590.0,261.0,https://pypi.org/project/jupyterhub,175757.0,https://anaconda.org/conda-forge/jupyterhub,2021-12-22 19:16:33.221000,484436.0,https://hub.docker.com/r/jupyterhub/jupyterhub,2021-12-22 13:35:26.795959,301.0,2449279.0,1.0,,,,,,,,,,,,
23,Docker Stacks,True,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,25,,jupyter/docker-stacks,,jupyter/scipy-notebook,https://github.com/jupyter/docker-stacks,2015-07-15 15:30:00.000000,2022-01-03 21:33:52.000000,2022-01-03 21:33:52.000000,2447.0,74.0,638.0,6751.0,2427.0,,,,1016486.0,,,,211.0,,,,,,https://hub.docker.com/r/jupyter/scipy-notebook,2022-01-03 06:20:43.178395,331.0,79285940.0,1.0,BSD-3-Clause,,,,,,,,,,,
24,nteract,True,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,25,nteract_on_jupyter,nteract/nteract,,,https://github.com/nteract/nteract,2015-06-15 23:21:49.000000,2022-01-04 19:02:49.000000,2022-01-04 19:02:10.000000,515.0,152.0,1515.0,5728.0,10501.0,2021-01-26 05:18:38.000000,0.28.0,1290241.0,21717.0,66.0,,,174.0,https://pypi.org/project/nteract_on_jupyter,2743.0,,,,,,,,1.0,BSD-3-Clause,,,,,,,,,,,
25,papermill,True,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,25,papermill,nteract/papermill,conda-forge/papermill,,https://github.com/nteract/papermill,2017-07-06 17:17:53.000000,2021-12-22 18:47:43.000000,2021-12-11 04:46:33.000000,338.0,99.0,231.0,4475.0,,,,,381300.0,16.0,1838.0,1838.0,96.0,https://pypi.org/project/papermill,376092.0,https://anaconda.org/conda-forge/papermill,2021-10-21 18:29:28.606000,213551.0,,,,,2.0,BSD-3-Clause,,,,,,,,,,,
26,Voila,True,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,25,voila,voila-dashboards/voila,conda-forge/voila,,https://github.com/voila-dashboards/voila,2018-08-21 14:21:42.000000,2022-01-05 13:57:04.000000,2021-12-23 11:46:12.000000,366.0,226.0,324.0,3819.0,,2021-12-09 16:36:43.000000,0.3.0,112.0,43691.0,53.0,5622.0,5622.0,56.0,https://pypi.org/project/voila,36650.0,https://anaconda.org/conda-forge/voila,2021-12-22 15:34:44.031000,158706.0,,,,,2.0,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,2944.0,,,,,,,,
27,D-Tale,True,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,25,dtale,man-group/dtale,conda-forge/dtale,,https://github.com/man-group/dtale,2019-07-15 09:34:48.000000,2022-01-06 13:34:46.000000,2022-01-06 13:34:40.000000,224.0,39.0,399.0,2900.0,548.0,2021-11-16 03:33:21.000000,1.61.0,,49456.0,103.0,276.0,276.0,19.0,https://pypi.org/project/dtale,45017.0,https://anaconda.org/conda-forge/dtale,2021-11-18 04:41:08.411000,102111.0,,,,,2.0,LGPL-2.1,,,,,,,,,,,
28,sparkmagic,True,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,25,sparkmagic,jupyter-incubator/sparkmagic,conda-forge/sparkmagic,,https://github.com/jupyter-incubator/sparkmagic,2015-09-21 15:35:25.000000,2021-12-16 20:46:07.000000,2021-09-09 18:47:00.000000,365.0,125.0,257.0,1073.0,1163.0,2021-08-27 16:28:41.000000,0.19.1,,41590.0,15.0,223.0,223.0,54.0,https://pypi.org/project/sparkmagic,40876.0,https://anaconda.org/conda-forge/sparkmagic,2021-08-17 12:12:12.530000,37888.0,,,,,1.0,,,,,,,,,,,,
29,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,25,pixiedust,pixiedust/pixiedust,conda-forge/pixiedust,,https://github.com/pixiedust/pixiedust,2016-07-01 17:34:14.000000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41.000000,158.0,164.0,260.0,1030.0,2157.0,2019-12-04 15:06:08.000000,1.1.18,,15496.0,19.0,226.0,226.0,33.0,https://pypi.org/project/pixiedust,14169.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331000,34506.0,,,,,1.0,Apache-2.0,,,,,,,,,,,
30,Perspective,True,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,24,perspective-python,finos/perspective,,,https://github.com/finos/perspective,2017-11-02 16:27:54.000000,2022-01-05 23:52:27.000000,2022-01-05 23:50:41.000000,419.0,59.0,419.0,4019.0,4987.0,,,,5008.0,,219.0,219.0,65.0,https://pypi.org/project/perspective-python,3341.0,,,,,,,,1.0,Apache-2.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,1667.0,,,,,,,,
31,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,24,RISE,damianavila/RISE,conda-forge/rise,,https://github.com/damianavila/RISE,2013-08-26 18:55:36.000000,2021-12-23 15:55:32.000000,2021-11-26 23:05:35.000000,367.0,135.0,280.0,3164.0,739.0,,,,14197.0,9.0,1727.0,1727.0,40.0,https://pypi.org/project/RISE,10262.0,https://anaconda.org/conda-forge/rise,2021-11-16 18:12:02.058000,184946.0,,,,,2.0,,,,,,,,,,,,
32,nbdev,True,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,24,nbdev,fastai/nbdev,,,https://github.com/fastai/nbdev,2019-11-18 17:37:35.000000,2021-12-08 16:25:06.000000,2021-12-08 16:25:05.000000,318.0,79.0,270.0,3074.0,1286.0,2021-10-29 23:19:34.000000,1.1.23,,42474.0,18.0,,,61.0,https://pypi.org/project/nbdev,42474.0,,,,,,,,2.0,Apache-2.0,,,,,,,,,,,
33,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,24,datalab,googledatalab/datalab,,,https://github.com/googledatalab/datalab,2014-08-06 18:37:34.000000,2021-08-16 19:04:35.000000,2021-08-16 17:52:48.000000,243.0,224.0,667.0,969.0,2054.0,2021-08-16 19:04:35.000000,1.2.20210816,,1212983.0,19.0,,,52.0,https://pypi.org/project/datalab,1212983.0,,,,,,,,2.0,Apache-2.0,,,,,,,,,,,
34,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,24,watermark,rasbt/watermark,conda-forge/watermark,,https://github.com/rasbt/watermark,2014-07-30 03:46:33.000000,2022-01-04 05:10:16.030000,2022-01-04 01:51:00.000000,72.0,15.0,27.0,585.0,91.0,2022-01-04 01:53:30.000000,2.3.0,,39795.0,15.0,1317.0,1317.0,18.0,https://pypi.org/project/watermark,36747.0,https://anaconda.org/conda-forge/watermark,2022-01-04 05:10:16.030000,192086.0,,,,,2.0,BSD-3-Clause,,,,,,,,,,,
35,ipycanvas,True,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,24,ipycanvas,martinRenou/ipycanvas,conda-forge/ipycanvas,,https://github.com/martinRenou/ipycanvas,2019-07-06 12:55:29.000000,2021-12-01 14:29:47.000000,2021-12-01 08:29:48.000000,40.0,35.0,63.0,512.0,381.0,2021-12-01 08:33:39.000000,0.10.2,,8647.0,28.0,336.0,336.0,14.0,https://pypi.org/project/ipycanvas,7376.0,https://anaconda.org/conda-forge/ipycanvas,2021-12-01 13:09:01.830000,35598.0,,,,,2.0,BSD-3-Clause,,,,,,,,,,,
36,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,24,oauthenticator,jupyterhub/oauthenticator,conda-forge/oauthenticator,,https://github.com/jupyterhub/oauthenticator,2014-09-23 21:37:06.000000,2021-12-28 20:05:13.000000,2021-12-27 21:53:11.000000,293.0,26.0,184.0,326.0,938.0,,,,34851.0,12.0,240.0,240.0,103.0,https://pypi.org/project/oauthenticator,34267.0,https://anaconda.org/conda-forge/oauthenticator,2021-07-19 15:40:38.273000,19295.0,,,,,1.0,BSD-3-Clause,,,,,,,,,,,
37,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,23,beakerx,twosigma/beakerx,conda-forge/beakerx,beakerx/beakerx,https://github.com/twosigma/beakerx,2013-12-03 14:16:36.000000,2021-11-18 19:15:17.218000,2021-01-21 14:02:57.000000,369.0,343.0,4174.0,2621.0,1689.0,2018-12-04 18:27:21.000000,1.3.0,31.0,20768.0,39.0,,,43.0,https://pypi.org/project/beakerx,8106.0,https://anaconda.org/conda-forge/beakerx,2021-11-18 19:15:17.218000,480358.0,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,22.0,244566.0,2.0,Apache-2.0,beakerx,https://www.npmjs.com/package/beakerx,904.0,,,,,,,,
38,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,23,nbdime,jupyter/nbdime,conda-forge/nbdime,,https://github.com/jupyter/nbdime,2015-11-16 09:25:53.000000,2021-11-03 11:51:17.000000,2021-11-03 11:51:16.000000,122.0,59.0,218.0,2143.0,1952.0,,,,243257.0,21.0,63.0,63.0,34.0,https://pypi.org/project/nbdime,179075.0,https://anaconda.org/conda-forge/nbdime,2021-10-26 17:29:52.628000,424870.0,,,,,2.0,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,57217.0,,,,,,,,
39,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,23,elyra,elyra-ai/elyra,conda-forge/elyra,,https://github.com/elyra-ai/elyra,2019-10-22 21:37:58.000000,2022-01-04 22:17:43.000000,2021-12-30 05:31:05.000000,195.0,221.0,1044.0,1183.0,1430.0,,,,2016.0,12.0,28.0,28.0,38.0,https://pypi.org/project/elyra,1483.0,https://anaconda.org/conda-forge/elyra,2021-04-27 19:22:26.105000,9069.0,,,,,1.0,Apache-2.0,,,,,,,,,,,
40,jupyter-dash,True,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,23,jupyter-dash,plotly/jupyter-dash,,,https://github.com/plotly/jupyter-dash,2020-04-26 18:43:59.000000,2021-10-18 20:50:37.000000,2021-01-22 17:01:16.000000,172.0,34.0,15.0,641.0,119.0,2021-01-22 17:07:52.000000,0.4.0,65.0,37225.0,9.0,1115.0,1115.0,3.0,https://pypi.org/project/jupyter-dash,37222.0,,,,,,,,2.0,MIT,,,,,,,,,,,
41,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,nbval,computationalmodelling/nbval,conda-forge/nbval,,https://github.com/computationalmodelling/nbval,2015-04-09 09:40:33.000000,2022-01-05 15:51:17.000000,2022-01-05 15:51:17.000000,39.0,34.0,61.0,366.0,446.0,,,,75450.0,8.0,1249.0,1249.0,29.0,https://pypi.org/project/nbval,72353.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985000,176575.0,,,,,2.0,,,,,,,,,,,,
42,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter-client,jupyter/jupyter_client,,,https://github.com/jupyter/jupyter_client,2015-04-09 06:57:29.000000,2022-01-05 23:06:34.000000,2021-12-23 20:32:32.000000,212.0,126.0,165.0,253.0,,2021-11-22 17:53:24.000000,7.1.0,107.0,13280078.0,9.0,,,110.0,https://pypi.org/project/jupyter-client,13280057.0,,,,,,,,2.0,BSD-3-Clause,,,,6.0,,,,,,,
43,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,,QuantStack/ipycytoscape,conda-forge/ipycytoscape,,https://github.com/cytoscape/ipycytoscape,2020-02-05 13:46:52.000000,2022-01-04 16:30:47.000000,2022-01-04 16:28:09.000000,47.0,55.0,89.0,174.0,650.0,2021-11-27 02:44:57.000000,1.3.0,3.0,1189.0,17.0,55.0,55.0,29.0,,,https://anaconda.org/conda-forge/ipycytoscape,2021-05-10 08:00:44.282000,26177.0,,,,,2.0,BSD-3-Clause,,,,,cytoscape/ipycytoscape,,,,,,
44,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,,gopherdata/gophernotes,,gopherdata/gophernotes,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000000,2021-12-31 08:53:41.000000,2021-06-24 15:45:56.000000,208.0,43.0,120.0,3135.0,387.0,2021-06-24 15:51:03.000000,0.7.3,40.0,1172.0,15.0,7.0,7.0,28.0,,,,,,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,84417.0,1.0,MIT,,,,,,github.com/gopherdata/gophernotes,,,,,
45,ipyparallel,True,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,22,ipyparallel,ipython/ipyparallel,conda-forge/ipyparallel,,https://github.com/ipython/ipyparallel,2015-04-09 07:43:55.000000,2022-01-04 11:43:48.000000,2022-01-04 11:40:55.000000,817.0,47.0,266.0,2133.0,,,,,52266.0,19.0,1777.0,1777.0,104.0,https://pypi.org/project/ipyparallel,44345.0,https://anaconda.org/conda-forge/ipyparallel,2021-12-23 14:25:42.627000,546614.0,,,,,2.0,,,,,,,,,,,,
