,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,updated_github_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
0,best-of-ml-python - Data Visualization,True,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ipython,True,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,38,ipython/ipython,ipython,conda-forge/ipython,https://github.com/ipython/ipython,BSD-3-Clause,2010-05-10 04:46:06.000,2022-08-08 06:13:21.000000,2022-07-18 15:03:32,4181.0,1458.0,5498.0,15459.0,25990.0,2021-01-30 02:36:56,7.18.1,319135.0,17165261.0,73.0,296444.0,296444.0,891.0,https://pypi.org/project/ipython,16988461.0,https://anaconda.org/conda-forge/ipython,2022-05-28 16:47:29.603,13212366.0,1.0,,,,,,,,,,,,,,,,
2,ipywidgets,True,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,34,jupyter-widgets/ipywidgets,ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,BSD-3-Clause,2015-04-17 20:29:25.000,2022-08-09 11:14:02.000000,2022-08-05 14:46:10,828.0,568.0,1228.0,2553.0,7549.0,2022-07-27 10:28:11,7.7.1,,7951751.0,36.0,4618.0,4618.0,197.0,https://pypi.org/project/ipywidgets,7802397.0,https://anaconda.org/conda-forge/ipywidgets,2022-06-23 08:47:23.441,5644311.0,1.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,75087.0,,,,,,,,,,,,,
3,pandas-profiling,True,Create HTML profiling reports from pandas DataFrame..,https://github.com/ydataai/pandas-profiling,,widgets,33,pandas-profiling/pandas-profiling,pandas-profiling,conda-forge/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2022-08-03 13:54:35.000000,2022-08-03 13:54:31,1321.0,117.0,465.0,9352.0,1015.0,2022-05-02 02:53:44,3.2.0,,1237729.0,32.0,8701.0,8701.0,89.0,https://pypi.org/project/pandas-profiling,1234140.0,https://anaconda.org/conda-forge/pandas-profiling,2022-05-02 10:58:37.618,258442.0,1.0,,,,ydataai/pandas-profiling,,,,,,,,,,,,
4,bokeh,True,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,32,bokeh/bokeh,bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2022-08-11 08:39:19.000000,2022-08-06 20:43:09,3872.0,682.0,6269.0,16559.0,,,,,3294036.0,45.0,54526.0,54526.0,610.0,https://pypi.org/project/bokeh,3167547.0,https://anaconda.org/conda-forge/bokeh,2022-08-09 14:12:00.447,8095311.0,1.0,,,,,,,,,,,,,,,,
5,panel,True,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,others,31,holoviz/panel,panel,conda-forge/panel,https://github.com/holoviz/panel,BSD-3-Clause,2018-08-23 12:14:24.000,2022-08-11 13:58:44.000000,2022-08-11 08:20:54,274.0,571.0,1319.0,2038.0,2182.0,2022-05-24 10:14:55,0.13.1,,439697.0,40.0,3873.0,3873.0,101.0,https://pypi.org/project/panel,427383.0,https://anaconda.org/conda-forge/panel,2022-05-24 21:55:47.367,566446.0,1.0,,,,,,,,,,,,,,,,
6,qtconsole,True,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,31,jupyter/qtconsole,qtconsole,conda-forge/qtconsole,https://github.com/jupyter/qtconsole,BSD-3-Clause,2015-04-09 06:59:10.000,2022-08-09 16:17:44.000000,2022-06-19 17:26:07,167.0,96.0,216.0,323.0,1887.0,,,,3143135.0,33.0,106619.0,106619.0,116.0,https://pypi.org/project/qtconsole,3105968.0,https://anaconda.org/conda-forge/qtconsole,2022-06-05 21:52:17.510,2787542.0,1.0,,,,,,,,,,,,,,,,
7,ipyleaflet,True,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,30,jupyter-widgets/ipyleaflet,ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2022-08-11 12:09:16.000000,2022-08-10 17:58:38,320.0,188.0,312.0,1287.0,1122.0,2022-07-25 09:22:27,0.17.0,,164969.0,63.0,2522.0,2522.0,80.0,https://pypi.org/project/ipyleaflet,104353.0,https://anaconda.org/conda-forge/ipyleaflet,2022-07-07 10:08:41.198,865896.0,1.0,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,49071.0,,,,,,,,,,,,,
8,nikola,True,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,29,getnikola/nikola,nikola,,https://github.com/getnikola/nikola,MIT,2012-04-14 13:53:22.000,2022-08-02 17:57:54.000000,2022-08-02 17:57:54,347.0,44.0,2059.0,2316.0,10290.0,2022-08-01 21:01:18,8.2.3,,1837.0,77.0,436.0,436.0,230.0,https://pypi.org/project/nikola,1837.0,,,,1.0,,,,,,,,,,,,,,,,
9,Jupytext,True,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,27,mwouts/jupytext,jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,MIT,2018-06-15 05:25:36.000,2022-07-30 09:17:59.000000,2022-07-29 10:20:53,351.0,68.0,462.0,5501.0,,2022-07-29 10:56:48,1.14.1,,280985.0,100.0,3129.0,3129.0,72.0,https://pypi.org/project/jupytext,266238.0,https://anaconda.org/conda-forge/jupytext,2022-07-03 18:12:05.254,368070.0,1.0,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,6568.0,,,,,,,,,,,,,
10,D-Tale,True,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,27,man-group/dtale,dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2022-08-07 22:53:15.855000,2022-08-07 17:10:54,292.0,43.0,430.0,3581.0,618.0,2022-08-07 19:29:08,2.7.1,,87439.0,112.0,442.0,442.0,27.0,https://pypi.org/project/dtale,82739.0,https://anaconda.org/conda-forge/dtale,2022-08-07 22:53:15.855,141024.0,1.0,,,,,,,,,,,,,,,,
11,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/widgetti/ipyvolume,,widgets,27,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2022-07-26 13:33:49.000000,2022-07-26 13:21:25,221.0,168.0,128.0,1779.0,974.0,2018-06-11 13:56:17,0.4.5,,74068.0,16.0,836.0,836.0,41.0,https://pypi.org/project/ipyvolume,66349.0,https://anaconda.org/conda-forge/ipyvolume,2021-04-20 13:21:49.451,372845.0,1.0,ipyvolume,https://www.npmjs.com/package/ipyvolume,2070.0,widgetti/ipyvolume,,,,,,,,,,,,
12,ipython-sql,True,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,27,catherinedevlin/ipython-sql,ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2022-07-28 00:45:28.000000,2022-06-12 04:14:20,247.0,100.0,40.0,1551.0,285.0,,,,124928.0,3.0,3330.0,3330.0,53.0,https://pypi.org/project/ipython-sql,122688.0,https://anaconda.org/conda-forge/ipython-sql,2021-11-13 15:23:35.182,161291.0,1.0,,,,,,,,,,,,,,,,
13,jupyter-matplotlib,True,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,27,matplotlib/ipympl,ipympl,,https://github.com/matplotlib/ipympl,BSD-3-Clause,2016-07-21 14:38:56.000,2022-07-20 10:12:15.000000,2022-07-07 05:42:06,188.0,115.0,142.0,1323.0,,2022-04-25 11:58:24,0.9.1,,171024.0,26.0,3640.0,3640.0,28.0,https://pypi.org/project/ipympl,144790.0,,,,1.0,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,26234.0,,,,,,,,,,,,,
14,JupyterLab Git,True,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,27,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2022-08-11 08:25:32.000000,2022-08-11 08:25:32,228.0,85.0,443.0,1132.0,1787.0,2022-07-28 14:54:16,0.38.0,,140485.0,42.0,14.0,14.0,76.0,https://pypi.org/project/jupyterlab-git,135432.0,https://anaconda.org/conda-forge/jupyterlab-git,2022-07-29 10:35:26.231,222353.0,1.0,,,,,,,,,,,,,,,,
15,jupyter-dash,True,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,27,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2022-06-28 17:24:24.000000,2022-06-28 17:24:21,207.0,38.0,23.0,791.0,156.0,2022-04-01 20:13:44,0.4.2,77.0,399164.0,11.0,1765.0,1765.0,10.0,https://pypi.org/project/jupyter-dash,399162.0,,,,1.0,,,,,,,,,,,,,,,,
16,Jupyter,True,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,26,jupyter/notebook,notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,,2015-04-09 06:58:03.000,2022-08-11 09:05:41.022383,2022-08-10 06:01:42,3748.0,1987.0,2457.0,10208.0,,2022-06-15 01:21:43,6.4.12,8751.0,11325956.0,38.0,9.0,9.0,614.0,https://pypi.org/project/notebook,10982371.0,https://anaconda.org/conda-forge/jupyter,2021-11-18 11:10:17.899,2233590.0,1.0,,,,,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2022-08-11 09:05:41.022383,938.0,27290585.0,-11.0,,,,,,
17,papermill,True,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,26,nteract/papermill,papermill,conda-forge/papermill,https://github.com/nteract/papermill,BSD-3-Clause,2017-07-06 17:17:53.000,2022-08-11 04:09:47.000000,2022-08-08 18:56:11,357.0,105.0,239.0,4827.0,,,,,869741.0,17.0,2338.0,2338.0,102.0,https://pypi.org/project/papermill,863693.0,https://anaconda.org/conda-forge/papermill,2022-01-23 14:55:30.846,290324.0,2.0,,,,,,,,,,,,,,,,
18,bqplot,True,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,26,bqplot/bqplot,bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-07-25 11:39:08.000000,2022-07-25 11:39:08,439.0,210.0,359.0,3332.0,3525.0,2022-01-07 12:38:39,0.12.32,,115775.0,56.0,34.0,34.0,59.0,https://pypi.org/project/bqplot,92676.0,https://anaconda.org/conda-forge/bqplot,2022-02-11 15:47:15.986,1012998.0,2.0,bqplot,https://www.npmjs.com/package/bqplot,9593.0,,,,,,,,,,,,,
19,JupyterLab LSP,True,Coding assistance for JupyterLab (code navigation + hover..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,26,krassowski/jupyterlab-lsp,,,https://github.com/jupyter-lsp/jupyterlab-lsp,BSD-3-Clause,2019-08-17 11:34:22.000,2022-08-10 21:23:06.000000,2022-06-25 01:42:59,105.0,157.0,263.0,1305.0,2391.0,2022-03-21 19:31:19,3.10.1,,4424.0,41.0,204.0,204.0,41.0,,,,,,1.0,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,4424.0,jupyter-lsp/jupyterlab-lsp,,,,,,,,,,,,
20,sparkmagic,True,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,26,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,,2015-09-21 15:35:25.000,2022-07-19 16:53:06.000000,2022-05-02 22:12:52,383.0,125.0,271.0,1150.0,1212.0,2022-05-02 22:17:21,0.20.0,,42081.0,17.0,248.0,248.0,57.0,https://pypi.org/project/sparkmagic,41253.0,https://anaconda.org/conda-forge/sparkmagic,2022-05-09 18:27:42.421,49694.0,1.0,,,,,,,,,,,,,,,,
21,nbclient,True,A client library for executing notebooks. Formally nbconvert's..,https://github.com/jupyter/nbclient,,notebook-tools,26,jupyter/nbclient,nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,,2020-01-13 17:29:49.000,2022-08-01 23:42:34.000000,2022-07-05 06:47:44,45.0,28.0,62.0,102.0,,2022-07-01 09:13:33,0.6.6,81.0,10132254.0,25.0,64903.0,64903.0,33.0,https://pypi.org/project/nbclient,9967907.0,https://anaconda.org/conda-forge/nbclient,2022-07-01 15:10:26.686,4930258.0,1.0,,,,,,,,,,,,,,,,
22,JupyterHub,True,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,25,jupyterhub/jupyterhub,jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,,2014-06-12 23:22:10.000,2022-08-11 13:24:49.000000,2022-08-10 09:36:14,1671.0,117.0,2011.0,7076.0,,,,,184105.0,32.0,1836.0,1836.0,280.0,https://pypi.org/project/jupyterhub,148546.0,https://anaconda.org/conda-forge/jupyterhub,2022-06-06 18:07:49.815,628503.0,1.0,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2022-08-10 09:47:03.951696,312.0,2663580.0,,,,,,,
23,facets-overview,True,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,25,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2021-11-29 10:48:23.000000,2021-05-06 12:01:05,853.0,76.0,76.0,6987.0,264.0,2019-07-01 16:35:20,1.0.0,,268930.0,4.0,127.0,127.0,28.0,https://pypi.org/project/facets-overview,268930.0,,,,2.0,,,,,,,,,,,,,,,,
24,nteract,True,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,25,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2022-07-25 16:16:57.000000,2022-07-23 17:29:08,526.0,157.0,1520.0,5861.0,10501.0,2021-01-26 05:18:38,0.28.0,1360770.0,20697.0,66.0,,,175.0,https://pypi.org/project/nteract_on_jupyter,2554.0,,,,1.0,,,,,,,,,,,,,,,,
25,Voila,True,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,25,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,,2018-08-21 14:21:42.000,2022-08-11 08:22:58.000000,2022-08-11 08:22:57,418.0,242.0,365.0,4230.0,,2022-07-18 20:31:49,0.3.6,286.0,54416.0,59.0,7181.0,7181.0,61.0,https://pypi.org/project/voila,46882.0,https://anaconda.org/conda-forge/voila,2022-07-18 23:28:25.603,199057.0,1.0,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,3181.0,,,,,,,,,,,,,
26,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,25,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41,159.0,164.0,260.0,1026.0,2157.0,2019-12-04 15:06:08,1.1.18,,12844.0,19.0,239.0,239.0,33.0,https://pypi.org/project/pixiedust,11681.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331,38384.0,1.0,,,,,,,,,,,,,,,,
27,Perspective,True,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,24,finos/perspective,perspective-python,,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2022-08-10 19:03:00.000000,2022-08-10 19:01:54,486.0,74.0,465.0,4781.0,5319.0,,,,4175.0,,269.0,269.0,72.0,https://pypi.org/project/perspective-python,2748.0,,,,1.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,1427.0,,,,,,,,,,,,,
28,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,24,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,,2013-08-26 18:55:36.000,2022-08-05 09:22:34.000000,2022-03-28 15:25:07,381.0,141.0,285.0,3328.0,751.0,,,,9194.0,9.0,1938.0,1938.0,41.0,https://pypi.org/project/RISE,5204.0,https://anaconda.org/conda-forge/rise,2021-11-16 18:12:02.058,215486.0,2.0,,,,,,,,,,,,,,,,
29,ipycanvas,True,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,24,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-07-06 12:55:29.000,2022-07-21 03:28:28.000000,2022-06-22 12:18:37,50.0,42.0,69.0,620.0,438.0,2022-05-03 07:55:27,0.12.0,,14871.0,30.0,740.0,740.0,18.0,https://pypi.org/project/ipycanvas,12702.0,https://anaconda.org/conda-forge/ipycanvas,2022-05-16 17:29:42.213,75946.0,2.0,,,,,,,,,,,,,,,,
30,nbdev,True,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,23,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2022-08-11 12:08:35.000000,2022-08-11 04:34:15,354.0,28.0,466.0,3560.0,936.0,2022-08-06 22:28:28,2.1.2,,89115.0,8.0,,,17.0,https://pypi.org/project/nbdev,89115.0,,,,1.0,,,,,,,,,,,,,,,,
31,Jupyter Book,True,"Build interactive, publication-quality documents from Jupyter..",https://github.com/executablebooks/jupyter-book,,notebook-sharing,23,executablebooks/jupyter-book,jupyter-book,,https://github.com/executablebooks/jupyter-book,BSD-3-Clause,2018-06-14 01:55:51.000,2022-08-10 22:38:58.000000,2022-07-21 16:32:12,492.0,453.0,659.0,2992.0,1375.0,2022-06-03 14:09:27,0.13,,44354.0,37.0,,,111.0,https://pypi.org/project/jupyter-book,44354.0,,,,2.0,,,,,,,,,,,,,,,,
32,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,23,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,,2015-11-16 09:25:53.000,2022-07-05 16:29:00.000000,2022-07-05 16:29:00,131.0,63.0,221.0,2267.0,1965.0,,,,323828.0,21.0,77.0,77.0,40.0,https://pypi.org/project/nbdime,262111.0,https://anaconda.org/conda-forge/nbdime,2021-10-26 17:29:52.628,596373.0,2.0,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,52947.0,,,,,,,,,,,,,
33,nbconvert,True,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,23,jupyter/nbconvert,nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,,2015-04-09 06:58:23.000,2022-08-11 13:00:48.998000,2022-08-11 11:27:05,475.0,421.0,586.0,1356.0,,2022-08-11 11:51:49,6.5.3,,11292810.0,35.0,,,247.0,https://pypi.org/project/nbconvert,11191507.0,https://anaconda.org/conda-forge/nbconvert,2022-08-11 13:00:48.998,7699071.0,2.0,,,,,,,,,,-7.0,,,,,,
34,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,23,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2022-05-30 23:29:14.790000,2022-05-27 13:53:40,79.0,16.0,28.0,657.0,97.0,2022-05-27 13:54:28,2.3.1,,29342.0,16.0,1551.0,1551.0,19.0,https://pypi.org/project/watermark,26264.0,https://anaconda.org/conda-forge/watermark,2022-05-30 23:29:14.790,215466.0,2.0,,,,,,,,,,,,,,,,
35,Stencila,True,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,23,stencila/stencila,,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2022-08-11 03:34:54.000000,2022-07-29 06:53:17,33.0,65.0,497.0,646.0,9651.0,2022-07-29 06:53:21,1.16.0,3126.0,652.0,100.0,17.0,17.0,34.0,,,,,,2.0,stencila,https://www.npmjs.com/package/stencila,279.0,,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16461.0,,,,,,,
36,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,,2015-04-09 09:40:33.000,2022-07-28 13:13:46.000000,2022-01-05 15:51:17,41.0,37.0,61.0,384.0,446.0,,,,120742.0,8.0,1609.0,1609.0,29.0,https://pypi.org/project/nbval,117260.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985,222897.0,1.0,,,,,,,,,,,,,,,,
37,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2022-08-09 06:17:20.000000,2022-08-09 06:17:17,229.0,141.0,182.0,281.0,,2022-06-08 20:05:27,7.3.4,314.0,11978404.0,19.0,,,119.0,https://pypi.org/project/jupyter-client,11978378.0,,,,1.0,,,,,,,,,,6.0,,,,,,
38,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2022-07-20 12:23:11.000000,2021-03-29 11:25:59,33.0,31.0,20.0,209.0,209.0,,,,71166.0,8.0,559.0,559.0,9.0,https://pypi.org/project/ipywebrtc,66422.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,262584.0,2.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,368.0,,,,,,,,,,,,,
39,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2022-07-21 01:25:53.000000,2022-05-20 15:19:36,54.0,59.0,99.0,199.0,709.0,2022-03-28 22:52:15,1.3.1,3.0,1605.0,19.0,77.0,77.0,32.0,,,https://anaconda.org/conda-forge/ipycytoscape,2022-04-05 02:28:16.580,46552.0,2.0,,,,cytoscape/ipycytoscape,,,,,,,,,,,,
40,Docker Stacks,True,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,22,jupyter/docker-stacks,,,https://github.com/jupyter/docker-stacks,BSD-3-Clause,2015-07-15 15:30:00.000,2022-08-11 10:06:44.000000,2022-08-11 07:51:10,2598.0,40.0,727.0,7164.0,,,,,1012356.0,,,,221.0,,,,,,2.0,,,,,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2022-08-11 09:15:30.579411,357.0,86050296.0,,,,,,,
41,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2022-07-08 21:14:08.000000,2022-07-08 21:12:48,224.0,50.0,124.0,3336.0,400.0,2022-05-31 17:34:28,0.7.5,40.0,1084.0,17.0,8.0,8.0,29.0,,,,,,1.0,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,85672.0,,github.com/gopherdata/gophernotes,,,,,
42,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,22,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2022-03-15 15:20:24.000000,2020-04-07 18:56:49,388.0,148.0,125.0,2873.0,405.0,2020-04-07 16:34:17,1.3.1,,75008.0,21.0,,,30.0,https://pypi.org/project/qgrid,67553.0,https://anaconda.org/conda-forge/qgrid,2021-03-04 10:14:48.336,352657.0,2.0,qgrid,https://www.npmjs.com/package/qgrid,925.0,,,,,,,,,,,,,
43,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,22,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2021-11-18 19:15:17.218000,2021-01-21 14:02:57,370.0,349.0,4174.0,2674.0,1689.0,2018-12-04 18:27:21,1.3.0,31.0,21088.0,39.0,,,43.0,https://pypi.org/project/beakerx,9214.0,https://anaconda.org/conda-forge/beakerx,2021-11-18 19:15:17.218,529531.0,2.0,beakerx,https://www.npmjs.com/package/beakerx,507.0,,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,248810.0,,,,,,,
44,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,22,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2022-08-11 08:22:25.000000,2022-03-15 12:00:47,494.0,162.0,403.0,2036.0,1409.0,,,,23140.0,,7.0,7.0,89.0,,,,,,2.0,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2022-03-15 12:02:39.244788,29.0,2776813.0,,,,,,,
45,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,22,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2022-08-11 05:34:45.000000,2022-08-11 05:34:45,252.0,223.0,1251.0,1411.0,,2022-07-18 16:35:45,3.10.1,,4271.0,21.0,32.0,32.0,53.0,https://pypi.org/project/elyra,3603.0,https://anaconda.org/conda-forge/elyra,2022-07-30 00:48:19.676,16044.0,1.0,,,,,,,,,,,,,,,,
