,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,commit_count,npm_id,npm_url,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
45,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,22,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-01-11 04:00:33.000000,2023-01-11 04:00:33,656.0,121.0,167.0,5252.0,2023-01-05 19:53:23,0.9.2,,416.0,32.0,,,71.0,https://pypi.org/project/knowledge-repo,416.0,,,,2.0,,1180.0,,,,,,,,,,,,,,,
46,evidently,True,Interactive reports to analyze machine learning models during..,https://github.com/evidentlyai/evidently,,widgets,22,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2023-01-10 11:31:48.000000,2022-12-29 17:37:30,327.0,53.0,115.0,3060.0,2022-12-08 13:53:42,0.2.1,,,40.0,1212.0,1212.0,32.0,,,,,,2.0,,,,,,,,,,,,,,,,,
47,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,22,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2023-01-12 01:19:55.000000,2023-01-12 01:19:54,264.0,243.0,1312.0,1526.0,2022-12-14 22:53:32,3.14.1,,3552.0,26.0,40.0,40.0,56.0,https://pypi.org/project/elyra,2671.0,https://anaconda.org/conda-forge/elyra,2023-01-04 19:04:54.185,25575.0,1.0,,,,,,,,,,,,,,,,,
48,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,22,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 20:50:03.000000,2022-09-02 20:50:03,248.0,224.0,667.0,977.0,2021-08-16 19:04:35,1.2.20210816,,78154.0,19.0,,,53.0,https://pypi.org/project/datalab,78154.0,,,,2.0,,2055.0,,,,,,,,,,,,,,,
49,ipycanvas,True,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,22,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-07-06 12:55:29.000,2023-01-08 16:23:15.000000,2022-10-24 07:11:22,55.0,46.0,77.0,646.0,2022-11-07 16:48:10,0.13.1,,13445.0,33.0,4.0,4.0,21.0,https://pypi.org/project/ipycanvas,10464.0,https://anaconda.org/conda-forge/ipycanvas,2022-08-29 09:30:23.393,119273.0,2.0,,467.0,,,,,,,,,,,,,,,
50,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,132.0,33.0,67.0,620.0,2019-06-03 21:24:10,0.10.2,,12911.0,14.0,148.0,148.0,21.0,https://pypi.org/project/mapboxgl,12911.0,,,,2.0,,221.0,,,,,,,,,,,,,,,
51,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,22,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,,2016-09-21 19:18:45.000,2023-01-12 13:07:49.000000,2023-01-12 13:07:49,202.0,109.0,248.0,370.0,2022-12-29 00:22:59,2.0.6,945.0,12854652.0,90.0,,,491.0,https://pypi.org/project/jupyter_server,12789632.0,https://anaconda.org/conda-forge/jupyter_server,2022-12-29 11:26:19.566,3379756.0,3.0,,,,,,,,,,,,,,,,,
52,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,22,mwouts/itables,itables,,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2022-12-23 19:21:56.000000,2022-12-23 19:20:24,31.0,7.0,64.0,367.0,2022-12-23 19:21:14,1.4.2,,16016.0,30.0,194.0,194.0,5.0,https://pypi.org/project/itables,16016.0,,,,2.0,,,,,,,,,,,,,,,,,
53,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,22,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2023-01-12 11:23:56.000000,2023-01-03 05:53:37,319.0,33.0,201.0,354.0,,,,24781.0,15.0,319.0,319.0,109.0,https://pypi.org/project/oauthenticator,24065.0,https://anaconda.org/conda-forge/oauthenticator,2022-09-08 13:19:36.567,32227.0,1.0,,,,,,,,,,,,,,,,,
54,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,22,vatlab/SOS,,,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2022-12-09 23:08:39.000000,2022-09-23 04:46:09,32.0,64.0,1369.0,237.0,2019-05-21 01:06:30,0.9.11,,,51.0,3386.0,3386.0,36.0,,,,,,2.0,,7579.0,,,,,,,,,,,,,,,
55,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,22,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-01-07 02:24:38.000000,2021-03-29 11:25:59,36.0,35.0,20.0,219.0,,,,58910.0,8.0,671.0,671.0,9.0,https://pypi.org/project/ipywebrtc,54116.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,289171.0,2.0,,209.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,346.0,,,,,,,,,,,,
56,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,22,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2023-01-10 11:25:44.000000,2022-09-12 13:05:27,58.0,59.0,99.0,219.0,2022-03-28 22:52:15,1.3.1,3.0,6918.0,19.0,101.0,101.0,32.0,,,https://anaconda.org/conda-forge/ipycytoscape,2022-09-12 13:43:52.218,235230.0,2.0,cytoscape/ipycytoscape,715.0,,,,,,,,,,,,,,,
57,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,22,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2022-09-13 07:14:14.000000,2021-06-27 18:55:19,153.0,56.0,82.0,184.0,2018-06-14 12:02:35,1.2.2,,5908.0,3.0,106.0,106.0,31.0,https://pypi.org/project/jupyterhub-ldapauthenticator,5388.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,28606.0,1.0,,167.0,,,,,,,,,,,,,,,
58,Perspective,True,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,21,finos/perspective,perspective-python,,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-01-11 17:45:01.000000,2023-01-10 07:50:52,553.0,89.0,496.0,5173.0,,,,3703.0,,6.0,6.0,76.0,https://pypi.org/project/perspective-python,2798.0,,,,1.0,,5431.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,905.0,,,,,,,,,,,,
59,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2023-01-03 01:50:42.000000,2022-12-20 09:26:15,284.0,19.0,239.0,438.0,,,,11830.0,4.0,145.0,145.0,66.0,https://pypi.org/project/dockerspawner,11521.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,15480.0,1.0,,,,,,,,,,,,,,,,,
60,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2022-11-08 07:42:07.789000,2021-04-26 19:20:06,67.0,5.0,50.0,409.0,2020-06-09 08:17:47,0.8.0,,4212.0,8.0,332.0,332.0,8.0,https://pypi.org/project/appmode,1141.0,https://anaconda.org/conda-forge/appmode,2022-11-08 07:42:07.789,190434.0,1.0,,96.0,,,,,,,,,,,,,,,
61,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,21,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-01-07 19:07:39.000000,2022-09-20 10:06:02,47.0,51.0,125.0,277.0,2022-02-07 15:18:40,1.8.2,,109689.0,30.0,4.0,4.0,11.0,https://pypi.org/project/ipyvuetify,107296.0,https://anaconda.org/conda-forge/ipyvuetify,2022-09-02 13:29:25.078,100544.0,3.0,widgetti/ipyvuetify,214.0,,,,,,,,,,,,,,,
62,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2023-01-05 04:35:46.000000,2023-01-04 20:16:50,65.0,56.0,82.0,173.0,,,,9657.0,12.0,571.0,571.0,25.0,https://pypi.org/project/nbgitpuller,8466.0,https://anaconda.org/conda-forge/nbgitpuller,2022-11-09 00:00:24.832,51248.0,1.0,,,,,,,,,,,,,,,,,
63,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,21,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2023-01-06 02:00:47.000000,2022-12-20 09:33:35,104.0,48.0,76.0,144.0,2022-10-05 04:46:29,1.2.0,,4972.0,10.0,24.0,24.0,42.0,https://pypi.org/project/batchspawner,4972.0,,,,1.0,,362.0,,,,,,,,,,,,,,,
64,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,21,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,,2017-07-31 17:37:26.000,2023-01-09 04:29:48.000000,2022-08-22 17:02:57,9.0,3.0,8.0,34.0,2022-08-24 15:07:24,4.3.2,,68467.0,8.0,664.0,664.0,5.0,https://pypi.org/project/ipydatawidgets,64794.0,https://anaconda.org/conda-forge/ipydatawidgets,2022-08-24 16:21:19.099,202016.0,3.0,,297.0,,,,,,,,,,,,,,,
65,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,20,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2022-10-17 19:47:53.000000,2022-02-03 18:32:34,1039.0,189.0,201.0,9387.0,,,,32672.0,,,,43.0,https://pypi.org/project/jupyterthemes,32672.0,,,,2.0,,636.0,,,,,,,,,,,,,,,
66,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,20,nteract/hydrogen,,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2023-01-10 02:23:39.000000,2023-01-10 01:11:13,319.0,163.0,1100.0,3832.0,2023-01-10 01:02:49,2.16.5,,,92.0,,,90.0,,,,,,3.0,,2371.0,,,,,,,,,,,,,,,
67,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,20,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2022-07-08 21:14:08.000000,2022-07-08 21:12:48,225.0,52.0,125.0,3455.0,2022-05-31 17:34:28,0.7.5,40.0,1026.0,17.0,9.0,9.0,29.0,,,,,,1.0,,400.0,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,86232.0,,github.com/gopherdata/gophernotes,,,,
68,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,20,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,147.0,53.0,180.0,1963.0,2021-11-15 23:43:33,5.2.1,,1975.0,33.0,66.0,66.0,16.0,,,,,,1.0,,332.0,ijavascript,https://www.npmjs.com/package/ijavascript,1975.0,,,,,,,,,,,,
69,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,20,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2023-01-12 13:04:27.000000,2023-01-06 12:55:49,293.0,219.0,623.0,1155.0,2022-09-27 08:13:34,0.8.1,93.0,5095.0,26.0,,,98.0,https://pypi.org/project/nbgrader,3278.0,https://anaconda.org/conda-forge/nbgrader,2022-09-28 03:43:17.179,130788.0,2.0,,,,,,,,,,,,,,,,,
70,NBextensions Configurator,True,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,20,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,2016-06-24 22:29:05.000,2022-12-21 12:09:13.000000,2022-12-21 12:09:12,111.0,54.0,32.0,920.0,2022-11-14 20:59:33,0.6.1,,303020.0,4.0,,,22.0,https://pypi.org/project/jupyter_nbextensions_configurator,303020.0,,,,2.0,,514.0,,,,,,,,,,,,,,,
71,Apache Toree,True,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,20,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2022-12-09 23:23:33.000000,2022-12-09 23:23:33,216.0,,,706.0,,,,8798.0,,,,105.0,https://pypi.org/project/toree,8798.0,,,,1.0,,1152.0,,,,,,,,,,,,,,,
72,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,20,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2023-01-07 04:35:11.000000,2021-06-29 12:29:51,65.0,41.0,25.0,550.0,,,,2441.0,,1051.0,1051.0,15.0,,,,,,1.0,,101.0,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2441.0,,,,,,,,,,,,
73,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,20,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,38.0,17.0,245.0,547.0,2020-12-10 14:31:28,0.3.7,,86158.0,28.0,,,11.0,,,,,,1.0,,1174.0,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,86158.0,,,,,,,,,,,,
74,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,20,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-01-10 19:56:14.000000,2023-01-05 20:53:03,65.0,96.0,129.0,487.0,2022-12-28 16:50:41,0.32.5,69.0,14835.0,36.0,,,6.0,https://pypi.org/project/itkwidgets,13773.0,,,,3.0,,910.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,1061.0,,,,,,,,,,,,
75,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,20,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,57.0,20.0,8.0,362.0,,,,9544.0,2.0,308.0,308.0,7.0,https://pypi.org/project/jupyterlab-dash,795.0,,,,1.0,,41.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,8749.0,,,,,,,,,,,,
76,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,20,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2022-10-14 17:28:05.000000,2022-06-25 19:26:22,53.0,46.0,84.0,158.0,2022-06-25 19:35:21,0.4.0,,95186.0,4.0,,,25.0,https://pypi.org/project/jupyter_sphinx,95186.0,,,,2.0,,372.0,,,,,,,,,,,,,,,
77,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,19,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-12-25 14:22:01.000000,2021-11-22 20:42:15,352.0,2.0,88.0,2917.0,2021-07-13 22:12:59,0.13.2,,11665.0,4.0,,,11.0,,,,,,3.0,,,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,26.0,513279.0,,,,,,
78,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2023-01-06 20:49:31.000000,2023-01-06 20:47:12,386.0,108.0,693.0,2560.0,2022-12-20 22:13:40,1.24.0,,,43.0,,,105.0,,,,,,2.0,,712.0,,,,,,,,,,,,,,,
79,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,19,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2023-01-05 21:53:11.092049,2023-01-05 18:35:25,829.0,16.0,284.0,2231.0,2023-01-05 21:48:54,58b0d9153f3fee16f9c9d349c9cb2f28fedbd3a2b590381c8d28d5fc6a2aa5f2,,2083.0,92.0,,,146.0,,,,,,3.0,,,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2023-01-05 21:53:11.092049,164.0,193770.0,,,,,,
80,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,19,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2023-01-12 09:27:41.767958,2023-01-12 09:25:46,505.0,167.0,404.0,2075.0,,,,22232.0,,9.0,9.0,94.0,,,,,,2.0,,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2023-01-12 09:27:41.767958,30.0,2779068.0,,,,,,
81,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,19,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2022-08-22 10:08:00.000000,2021-06-11 15:16:36,250.0,42.0,33.0,1866.0,,,,2969.0,,88.0,88.0,8.0,https://pypi.org/project/colabcode,2969.0,,,,3.0,,44.0,,,,,,,,,,,,,,,
82,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,19,almond-sh/almond,,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2023-01-11 13:08:32.000000,2022-11-28 10:03:24,222.0,101.0,199.0,1481.0,2022-11-16 14:06:16,0.13.2,1396.0,202.0,40.0,,,38.0,,,,,,2.0,,,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2022-11-17 09:03:24.805870,6.0,16598.0,,,,,,
83,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,19,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-01-10 17:21:03.000000,2023-01-10 15:02:24,83.0,39.0,123.0,953.0,2021-04-10 11:39:23,3.0.7,,3298.0,6.0,3.0,3.0,19.0,,,,,,1.0,,169.0,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,3298.0,,,,,,,,,,,,
84,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,19,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,92.0,39.0,29.0,841.0,,,,4043.0,1.0,204.0,204.0,7.0,https://pypi.org/project/notedown,3414.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,34639.0,2.0,,264.0,,,,,,,,,,,,,,,
85,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,19,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-12-10 12:18:17.000000,2022-01-05 20:19:46,143.0,63.0,56.0,772.0,2021-10-12 17:36:36,1.8.1,,9281.0,3.0,,,20.0,https://pypi.org/project/witwidget,8301.0,,,,3.0,,328.0,wit-widget,https://www.npmjs.com/package/wit-widget,980.0,,,,,,,,,,,,
86,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,19,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-01-07 04:08:12.000000,2022-11-18 19:34:59,60.0,29.0,55.0,539.0,2021-09-15 15:34:35,3.1.0,,3283.0,1.0,3.0,3.0,22.0,https://pypi.org/project/jupyterlab_latex,2189.0,,,,2.0,,438.0,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,1094.0,,,,,,,,,,,,
87,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,19,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25,63.0,19.0,41.0,512.0,2018-01-15 18:11:51,0.9.0,,15727.0,8.0,294.0,294.0,3.0,https://pypi.org/project/pivottablejs,15727.0,,,,3.0,,32.0,,,,,,,,,,,,,,,
88,ipysheet,True,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,19,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,MIT,2017-07-10 13:46:31.000,2023-01-09 10:01:22.000000,2022-11-28 09:20:26,64.0,60.0,61.0,512.0,,,,32427.0,15.0,4.0,4.0,13.0,https://pypi.org/project/ipysheet,29598.0,https://anaconda.org/conda-forge/ipysheet,2022-11-28 14:56:47.302,67912.0,3.0,,307.0,ipysheet,https://www.npmjs.com/package/ipysheet,1415.0,,,,,,,,,,,,
89,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,19,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2023-01-05 15:35:16.000000,2022-09-05 14:24:06,89.0,20.0,37.0,342.0,2021-11-27 17:02:34,3.0.1,,7622.0,6.0,3.0,3.0,16.0,https://pypi.org/project/jupyterlab-github,1319.0,,,,1.0,,238.0,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,6303.0,,,,,,,,,,,,
90,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,19,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-01-10 16:53:55.000000,2023-01-10 16:53:01,53.0,41.0,96.0,284.0,2022-11-02 00:31:35,6.0.0,,25117.0,18.0,,,22.0,https://pypi.org/project/dask-labextension,4974.0,https://anaconda.org/conda-forge/dask-labextension,2022-11-02 09:51:07.642,817977.0,1.0,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,1121.0,,,,,,,,,,,,
91,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,19,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-01-06 02:50:11.000000,2022-02-15 08:27:46,29.0,22.0,21.0,273.0,2021-02-04 22:39:49,0.8.0,,2734.0,2.0,76.0,76.0,7.0,,,,,,1.0,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2734.0,,,,,,,,,,,,
92,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,19,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2023-01-12 13:09:44.000000,2023-01-12 13:09:44,117.0,58.0,108.0,264.0,2018-12-10 14:39:58,0.8.8,,127280.0,16.0,,,65.0,https://pypi.org/project/jupyter-server-proxy,101913.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2022-09-08 09:19:11.744,1192292.0,2.0,,,,,,,,,,,,,,,,,
