,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
0,best-of-ml-python - Data Visualization,True,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ipython,True,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,38,ipython/ipython,ipython,conda-forge/ipython,https://github.com/ipython/ipython,BSD-3-Clause,2010-05-10 04:46:06.000,2022-06-30 11:27:50.000000,2022-06-27 09:20:00,4181.0,1450.0,5496.0,15415.0,25989.0,2021-01-30 02:36:56,7.18.1,318982.0,19734857.0,73.0,288341.0,288341.0,889.0,https://pypi.org/project/ipython,19564293.0,https://anaconda.org/conda-forge/ipython,2022-05-28 16:47:29.603,12568790.0,1.0,,,,,,,,,,,,,,,,
2,pandas-profiling,True,Create HTML profiling reports from pandas DataFrame..,https://github.com/ydataai/pandas-profiling,,widgets,33,pandas-profiling/pandas-profiling,pandas-profiling,conda-forge/pandas-profiling,https://github.com/ydataai/pandas-profiling,MIT,2016-01-09 23:47:55.000,2022-07-07 10:33:48.000000,2022-06-03 15:43:48,1306.0,111.0,465.0,9194.0,1002.0,2022-05-02 02:53:44,3.2.0,,1289259.0,32.0,8366.0,8366.0,88.0,https://pypi.org/project/pandas-profiling,1286144.0,https://anaconda.org/conda-forge/pandas-profiling,2022-05-02 10:58:37.618,221185.0,1.0,ydataai/pandas-profiling,,,,,,,,,,,,,,,
3,ipywidgets,True,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,33,jupyter-widgets/ipywidgets,ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,BSD-3-Clause,2015-04-17 20:29:25.000,2022-07-07 13:04:34.000000,2022-07-06 21:38:53,818.0,567.0,1217.0,2522.0,7462.0,2021-02-07 22:09:48,7.6.3,,8029674.0,36.0,4368.0,4368.0,197.0,https://pypi.org/project/ipywidgets,7839586.0,https://anaconda.org/conda-forge/ipywidgets,2022-06-23 08:47:23.441,5335068.0,1.0,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,118954.0,,,,,,,,,,,,
4,qtconsole,True,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,32,jupyter/qtconsole,qtconsole,conda-forge/qtconsole,https://github.com/jupyter/qtconsole,BSD-3-Clause,2015-04-09 06:59:10.000,2022-06-27 01:14:14.000000,2022-06-19 17:26:07,167.0,96.0,216.0,317.0,1887.0,,,,4868397.0,33.0,104237.0,104237.0,116.0,https://pypi.org/project/qtconsole,4832391.0,https://anaconda.org/conda-forge/qtconsole,2022-06-05 21:52:17.510,2664496.0,1.0,,,,,,,,,,,,,,,,
5,bokeh,True,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,31,bokeh/bokeh,bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2022-07-07 06:37:19.000000,2022-07-06 14:03:27,3863.0,690.0,6237.0,16454.0,,,,,2952361.0,45.0,53453.0,53453.0,607.0,https://pypi.org/project/bokeh,2829278.0,https://anaconda.org/conda-forge/bokeh,2022-05-19 15:00:53.638,7754281.0,1.0,,,,,,,,,,,,,,,,
6,nbdev,True,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,30,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2022-06-27 21:58:41.000000,2022-06-27 21:58:41,339.0,76.0,315.0,3289.0,1459.0,2022-06-17 20:18:03,1.2.10,,68541.0,28.0,1042.0,1042.0,70.0,https://pypi.org/project/nbdev,68541.0,,,,1.0,,,,,6.0,,,,,,,,,,,
7,panel,True,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,others,30,holoviz/panel,panel,conda-forge/panel,https://github.com/holoviz/panel,BSD-3-Clause,2018-08-23 12:14:24.000,2022-07-06 17:30:24.000000,2022-07-05 13:21:07,262.0,549.0,1302.0,1992.0,2150.0,2022-05-24 10:14:55,0.13.1,,430270.0,40.0,3631.0,3631.0,96.0,https://pypi.org/project/panel,418840.0,https://anaconda.org/conda-forge/panel,2022-05-24 21:55:47.367,514364.0,2.0,,,,,,,,,,,,,,,,
8,ipyleaflet,True,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,30,jupyter-widgets/ipyleaflet,ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2022-07-07 10:08:41.198000,2022-07-07 04:28:18,316.0,180.0,309.0,1271.0,1111.0,2022-04-14 10:12:55,0.16.0,,168288.0,63.0,2032.0,2032.0,79.0,https://pypi.org/project/ipyleaflet,105075.0,https://anaconda.org/conda-forge/ipyleaflet,2022-07-07 10:08:41.198,847182.0,1.0,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,51765.0,,,,,,,,,,,,
9,nikola,True,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,29,getnikola/nikola,nikola,,https://github.com/getnikola/nikola,MIT,2012-04-14 13:53:22.000,2022-07-05 16:44:24.000000,2022-06-26 16:12:10,345.0,44.0,2056.0,2306.0,10282.0,2022-05-01 17:07:03,8.2.2,,1448.0,76.0,430.0,430.0,230.0,https://pypi.org/project/nikola,1448.0,,,,1.0,,,,,,,,,,,,,,,,
10,Jupytext,True,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,27,mwouts/jupytext,jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,MIT,2018-06-15 05:25:36.000,2022-07-04 07:20:32.000000,2022-07-04 07:20:32,342.0,69.0,456.0,5437.0,,2022-07-03 08:46:27,1.14.0,,373889.0,100.0,3009.0,3009.0,71.0,https://pypi.org/project/jupytext,357920.0,https://anaconda.org/conda-forge/jupytext,2022-07-03 18:12:05.254,341401.0,1.0,,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,8210.0,,,,,,,,,,,,
11,D-Tale,True,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,27,man-group/dtale,dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2022-07-05 11:35:47.000000,2022-07-05 11:35:46,283.0,40.0,429.0,3508.0,608.0,2022-06-17 17:53:49,2.6.0,,76054.0,111.0,408.0,408.0,26.0,https://pypi.org/project/dtale,71573.0,https://anaconda.org/conda-forge/dtale,2022-06-17 18:17:38.395,129958.0,1.0,,,,,,,,,,,,,,,,
12,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/widgetti/ipyvolume,,widgets,27,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2022-06-08 12:42:54.000000,2022-06-08 12:42:54,219.0,167.0,128.0,1767.0,972.0,2018-06-11 13:56:17,0.4.5,,69800.0,16.0,812.0,812.0,40.0,https://pypi.org/project/ipyvolume,62057.0,https://anaconda.org/conda-forge/ipyvolume,2021-04-20 13:21:49.451,366642.0,1.0,widgetti/ipyvolume,ipyvolume,https://www.npmjs.com/package/ipyvolume,2103.0,,,,,,,,,,,,
13,ipython-sql,True,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,27,catherinedevlin/ipython-sql,ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2022-06-12 04:14:24.000000,2022-06-12 04:14:20,243.0,100.0,40.0,1536.0,285.0,,,,129944.0,3.0,3225.0,3225.0,53.0,https://pypi.org/project/ipython-sql,127779.0,https://anaconda.org/conda-forge/ipython-sql,2021-11-13 15:23:35.182,153776.0,1.0,,,,,,,,,,,,,,,,
14,jupyter-matplotlib,True,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,27,matplotlib/ipympl,ipympl,,https://github.com/matplotlib/ipympl,BSD-3-Clause,2016-07-21 14:38:56.000,2022-07-07 05:46:30.000000,2022-07-07 05:42:06,182.0,112.0,142.0,1305.0,,2022-04-25 11:58:24,0.9.1,,235149.0,26.0,3412.0,3412.0,28.0,https://pypi.org/project/ipympl,207342.0,,,,1.0,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,27807.0,,,,,,,,,,,,
15,JupyterLab Git,True,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,27,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2022-07-06 19:46:10.000000,2022-06-23 18:16:11,221.0,87.0,437.0,1113.0,1775.0,2022-04-26 06:28:08,0.37.1,,111380.0,41.0,14.0,14.0,75.0,https://pypi.org/project/jupyterlab-git,106882.0,https://anaconda.org/conda-forge/jupyterlab-git,2022-04-26 12:22:32.707,193432.0,1.0,,,,,,,,,,,,,,,,
16,jupyter-dash,True,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,27,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2022-06-28 17:24:24.000000,2022-06-28 17:24:21,205.0,35.0,22.0,773.0,156.0,2022-04-01 20:13:44,0.4.2,77.0,386196.0,11.0,1680.0,1680.0,10.0,https://pypi.org/project/jupyter-dash,386194.0,,,,1.0,,,,,,,,,,,,,,,,
17,Jupyter,True,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,26,jupyter/notebook,notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,,2015-04-09 06:58:03.000,2022-07-07 12:22:45.029785,2022-07-06 07:00:23,3722.0,1990.0,2436.0,10108.0,,2022-06-15 01:21:43,6.4.12,8494.0,11350934.0,36.0,9.0,9.0,611.0,https://pypi.org/project/notebook,11006407.0,https://anaconda.org/conda-forge/jupyter,2021-11-18 11:10:17.899,2128411.0,1.0,,,,,-11.0,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2022-07-07 12:22:45.029785,927.0,27157356.0,,,,,,
18,JupyterHub,True,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,26,jupyterhub/jupyterhub,jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,,2014-06-12 23:22:10.000,2022-07-05 09:11:30.506327,2022-07-05 08:56:02,1662.0,117.0,1998.0,7039.0,,,,,450957.0,32.0,1801.0,1801.0,280.0,https://pypi.org/project/jupyterhub,415743.0,https://anaconda.org/conda-forge/jupyterhub,2022-06-06 18:07:49.815,599825.0,1.0,,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2022-07-05 09:11:30.506327,312.0,2629579.0,,,,,,
19,papermill,True,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,26,nteract/papermill,papermill,conda-forge/papermill,https://github.com/nteract/papermill,BSD-3-Clause,2017-07-06 17:17:53.000,2022-07-03 17:57:24.000000,2022-06-28 07:18:54,355.0,104.0,239.0,4771.0,,,,,830323.0,17.0,2268.0,2268.0,101.0,https://pypi.org/project/papermill,824517.0,https://anaconda.org/conda-forge/papermill,2022-01-23 14:55:30.846,272927.0,2.0,,,,,,,,,,,,,,,,
20,bqplot,True,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,26,bqplot/bqplot,bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-07-05 20:45:41.000000,2022-07-05 20:37:15,434.0,209.0,358.0,3315.0,3522.0,2022-01-07 12:38:39,0.12.32,,128583.0,56.0,34.0,34.0,58.0,https://pypi.org/project/bqplot,93202.0,https://anaconda.org/conda-forge/bqplot,2022-02-11 15:47:15.986,991099.0,2.0,,bqplot,https://www.npmjs.com/package/bqplot,21988.0,,,,,,,,,,,,
21,sparkmagic,True,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,26,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,,2015-09-21 15:35:25.000,2022-05-20 09:05:22.000000,2022-05-02 22:12:52,379.0,124.0,271.0,1137.0,1212.0,2022-05-02 22:17:21,0.20.0,,30758.0,17.0,238.0,238.0,57.0,https://pypi.org/project/sparkmagic,29971.0,https://anaconda.org/conda-forge/sparkmagic,2022-05-09 18:27:42.421,46484.0,1.0,,,,,,,,,,,,,,,,
22,nbclient,True,A client library for executing notebooks. Formally nbconvert's..,https://github.com/jupyter/nbclient,,notebook-tools,26,jupyter/nbclient,nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,,2020-01-13 17:29:49.000,2022-07-05 06:47:48.000000,2022-07-05 06:47:44,44.0,27.0,62.0,99.0,,2022-07-01 09:13:33,0.6.6,81.0,10417568.0,25.0,60842.0,60842.0,33.0,https://pypi.org/project/nbclient,10262796.0,https://anaconda.org/conda-forge/nbclient,2022-07-01 15:10:26.686,4488197.0,1.0,,,,,,,,,,,,,,,,
23,facets-overview,True,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,25,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2021-11-29 10:48:23.000000,2021-05-06 12:01:05,837.0,76.0,76.0,6876.0,264.0,2019-07-01 16:35:20,1.0.0,,246982.0,4.0,122.0,122.0,28.0,https://pypi.org/project/facets-overview,246982.0,,,,2.0,,,,,,,,,,,,,,,,
24,nteract,True,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,25,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2022-07-06 23:54:54.000000,2022-07-06 22:11:34,525.0,156.0,1520.0,5840.0,10501.0,2021-01-26 05:18:38,0.28.0,1352033.0,21463.0,66.0,,,174.0,https://pypi.org/project/nteract_on_jupyter,3193.0,,,,2.0,,,,,,,,,,,,,,,,
25,Voila,True,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,25,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,,2018-08-21 14:21:42.000,2022-07-07 13:59:00.000000,2022-07-07 11:40:12,408.0,241.0,361.0,4182.0,,2022-03-29 17:16:03,0.3.5,267.0,44214.0,58.0,6944.0,6944.0,59.0,https://pypi.org/project/voila,36885.0,https://anaconda.org/conda-forge/voila,2022-03-29 20:27:37.534,187794.0,1.0,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,3130.0,,,,,,,,,,,,
26,JupyterLab LSP,True,Coding assistance for JupyterLab (code navigation + hover..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,25,krassowski/jupyterlab-lsp,,,https://github.com/jupyter-lsp/jupyterlab-lsp,BSD-3-Clause,2019-08-17 11:34:22.000,2022-07-07 12:20:39.000000,2022-06-25 01:42:59,99.0,153.0,262.0,1277.0,2391.0,2022-03-21 19:31:19,3.10.1,,4817.0,41.0,184.0,184.0,41.0,,,,,,1.0,jupyter-lsp/jupyterlab-lsp,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,4817.0,,,,,,,,,,,,
27,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,25,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41,160.0,164.0,260.0,1027.0,2157.0,2019-12-04 15:06:08,1.1.18,,12821.0,19.0,238.0,238.0,33.0,https://pypi.org/project/pixiedust,11648.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331,37545.0,1.0,,,,,,,,,,,,,,,,
28,Perspective,True,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,24,finos/perspective,perspective-python,,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2022-07-06 05:37:04.000000,2022-07-05 02:29:50,472.0,71.0,457.0,4667.0,5252.0,,,,4235.0,,261.0,261.0,71.0,https://pypi.org/project/perspective-python,2335.0,,,,1.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,1900.0,,,,,,,,,,,,
29,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,24,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,,2013-08-26 18:55:36.000,2022-06-30 09:25:59.000000,2022-03-28 15:25:07,379.0,139.0,284.0,3299.0,751.0,,,,9271.0,9.0,1903.0,1903.0,41.0,https://pypi.org/project/RISE,5381.0,https://anaconda.org/conda-forge/rise,2021-11-16 18:12:02.058,206219.0,2.0,,,,,,,,,,,,,,,,
30,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,24,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2022-05-30 23:29:14.790000,2022-05-27 13:53:40,80.0,16.0,28.0,648.0,97.0,2022-05-27 13:54:28,2.3.1,,24259.0,16.0,1526.0,1526.0,19.0,https://pypi.org/project/watermark,21201.0,https://anaconda.org/conda-forge/watermark,2022-05-30 23:29:14.790,211007.0,2.0,,,,,,,,,,,,,,,,
31,ipycanvas,True,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,24,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-07-06 12:55:29.000,2022-06-28 17:37:28.000000,2022-06-22 12:18:37,49.0,42.0,69.0,613.0,438.0,2022-05-03 07:55:27,0.12.0,,32888.0,30.0,640.0,640.0,18.0,https://pypi.org/project/ipycanvas,30906.0,https://anaconda.org/conda-forge/ipycanvas,2022-05-16 17:29:42.213,67417.0,2.0,,,,,,,,,,,,,,,,
32,Jupyter Book,True,"Build interactive, publication-quality documents from Jupyter..",https://github.com/executablebooks/jupyter-book,,notebook-sharing,23,executablebooks/jupyter-book,jupyter-book,,https://github.com/executablebooks/jupyter-book,BSD-3-Clause,2018-06-14 01:55:51.000,2022-07-06 17:51:04.000000,2022-07-01 13:17:29,482.0,437.0,651.0,2954.0,1372.0,2022-06-03 14:09:27,0.13,,42087.0,37.0,,,109.0,https://pypi.org/project/jupyter-book,42087.0,,,,2.0,,,,,,,,,,,,,,,,
33,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,23,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,,2015-11-16 09:25:53.000,2022-07-05 16:29:00.000000,2022-07-05 16:29:00,131.0,61.0,221.0,2249.0,1965.0,,,,306922.0,21.0,74.0,74.0,40.0,https://pypi.org/project/nbdime,215683.0,https://anaconda.org/conda-forge/nbdime,2021-10-26 17:29:52.628,561785.0,2.0,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,82855.0,,,,,,,,,,,,
34,Stencila,True,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,23,stencila/stencila,,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2022-07-07 13:07:02.000000,2022-06-29 08:37:29,34.0,63.0,496.0,644.0,9516.0,2022-06-29 08:37:35,1.13.1,3166.0,499.0,100.0,17.0,17.0,34.0,,,,,,2.0,,stencila,https://www.npmjs.com/package/stencila,102.0,,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16459.0,,,,,,
35,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2022-07-05 00:44:17.000000,2022-07-05 00:44:15,228.0,140.0,181.0,279.0,,2022-06-08 20:05:27,7.3.4,303.0,14153394.0,19.0,,,118.0,https://pypi.org/project/jupyter-client,14153367.0,,,,2.0,,,,,6.0,,,,,,,,,,,
36,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2022-06-22 05:20:15.000000,2021-03-29 11:25:59,33.0,31.0,20.0,209.0,209.0,,,,66173.0,8.0,541.0,541.0,9.0,https://pypi.org/project/ipywebrtc,61441.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,257176.0,2.0,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,374.0,,,,,,,,,,,,
37,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2022-07-04 18:45:51.000000,2022-05-20 15:19:36,53.0,57.0,99.0,196.0,709.0,2022-03-28 22:52:15,1.3.1,3.0,1375.0,19.0,73.0,73.0,32.0,,,https://anaconda.org/conda-forge/ipycytoscape,2022-04-05 02:28:16.580,38504.0,2.0,cytoscape/ipycytoscape,,,,,,,,,,,,,,,
38,Docker Stacks,True,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,22,jupyter/docker-stacks,,,https://github.com/jupyter/docker-stacks,BSD-3-Clause,2015-07-15 15:30:00.000,2022-07-07 13:33:21.000000,2022-07-07 13:33:21,2577.0,35.0,717.0,7086.0,,,,,1021494.0,,,,221.0,,,,,,2.0,,,,,,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2022-07-07 12:33:31.064004,349.0,85805514.0,,,,,,
39,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2022-05-31 17:34:28.000000,2022-05-31 17:31:46,221.0,47.0,124.0,3308.0,396.0,2022-05-31 17:34:28,0.7.5,40.0,1096.0,17.0,8.0,8.0,29.0,,,,,,1.0,,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,85565.0,github.com/gopherdata/gophernotes,,,,,
40,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,22,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2021-11-18 19:15:17.218000,2021-01-21 14:02:57,371.0,349.0,4174.0,2664.0,1689.0,2018-12-04 18:27:21,1.3.0,31.0,24137.0,39.0,,,43.0,https://pypi.org/project/beakerx,12276.0,https://anaconda.org/conda-forge/beakerx,2021-11-18 19:15:17.218,521621.0,2.0,,beakerx,https://www.npmjs.com/package/beakerx,453.0,,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,248782.0,,,,,,
41,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,22,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2022-07-04 22:59:04.000000,2022-03-15 12:00:47,491.0,160.0,403.0,2026.0,1409.0,,,,23328.0,,7.0,7.0,89.0,,,,,,2.0,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2022-03-15 12:02:39.244788,29.0,2776116.0,,,,,,
42,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,22,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2022-07-07 13:35:51.000000,2022-07-06 22:22:09,244.0,215.0,1235.0,1390.0,,2022-06-15 13:43:15,3.9.1,,4298.0,19.0,32.0,32.0,51.0,https://pypi.org/project/elyra,3703.0,https://anaconda.org/conda-forge/elyra,2022-06-13 06:17:11.379,13685.0,1.0,,,,,,,,,,,,,,,,
43,repo2docker,True,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,22,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2022-07-06 23:40:06.000000,2022-07-01 05:27:19,292.0,148.0,323.0,1360.0,,2022-02-06 14:43:19,2022.02.0,,4056.0,11.0,159.0,159.0,111.0,https://pypi.org/project/jupyter-repo2docker,4056.0,,,,2.0,,,,,,,,,,,,,,,,
44,nbconvert,True,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,22,jupyter/nbconvert,nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,,2015-04-09 06:58:23.000,2022-07-04 22:58:51.000000,2022-06-27 21:40:27,476.0,409.0,585.0,1336.0,,2022-04-11 09:11:31,6.5,,11392551.0,32.0,,,246.0,https://pypi.org/project/nbconvert,11295823.0,https://anaconda.org/conda-forge/nbconvert,2022-04-11 11:35:00.503,7254650.0,2.0,,,,,-8.0,,,,,,,,,,,
45,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,22,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-03-18 08:36:18.000000,2021-08-16 17:52:48,245.0,224.0,667.0,975.0,2054.0,2021-08-16 19:04:35,1.2.20210816,,66204.0,19.0,,,52.0,https://pypi.org/project/datalab,66204.0,,,,2.0,,,,,,,,,,,,,,,,
