,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,npm_id,license,npm_url,npm_monthly_downloads,go_id,cran_id,updated_github_id,gem_id,pypi,hex_id,bitbucket_id
195,jupyterlab-theme-solarized-dark,True,JupyterLab 2.x Solarized Dark extension.,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,,lab-themes,14,jupyterlab_theme_solarized_dark,AllanChain/jupyterlab-theme-solarized-dark,,,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,2020-04-05 12:18:48.000000,2021-06-16 00:08:36.000000,2021-06-16 00:08:35.000000,3.0,1.0,1.0,40.0,58.0,2020-12-21 09:53:24.000000,1.0.4,,4767.0,7.0,,,2.0,https://pypi.org/project/jupyterlab_theme_solarized_dark,381.0,,,,,,,,2.0,,jupyterlab-theme-solarized-dark,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-theme-solarized-dark,4386.0,,,,,,,
196,dummyauthenticator,True,A Dummy JupyterHub Authenticator to make testing easy.,https://github.com/jupyterhub/dummyauthenticator,,hub-auth,14,jupyterhub-dummyauthenticator,jupyterhub/dummyauthenticator,,,https://github.com/jupyterhub/dummyauthenticator,2016-02-14 21:57:32.000000,2021-02-12 08:19:02.000000,2021-02-12 08:19:00.000000,14.0,5.0,2.0,27.0,7.0,,,,3988.0,,80.0,80.0,,https://pypi.org/project/jupyterhub-dummyauthenticator,3988.0,,,,,,,,2.0,,,BSD-3-Clause,,,,,,,,,
197,lgo,True,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,13,,yunabe/lgo,,,https://github.com/yunabe/lgo,2017-10-05 15:29:10.000000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17.000000,101.0,22.0,53.0,2180.0,169.0,,,,,,,,9.0,,,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
198,evidently,True,Interactive reports to analyze machine learning models during..,https://github.com/evidentlyai/evidently,,widgets,13,,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,2020-11-25 15:20:08.000000,2021-06-29 14:13:55.000000,2021-06-29 13:41:12.000000,60.0,13.0,7.0,695.0,,,,,,2.0,7.0,7.0,4.0,,,,,,,,,,3.0,,,Apache-2.0,,,,,,,,,
199,Bash Kernel,True,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,13,bash_kernel,takluyver/bash_kernel,,,https://github.com/takluyver/bash_kernel,2014-06-27 00:27:25.000000,2020-01-27 10:39:24.000000,2019-07-22 16:06:53.000000,98.0,35.0,53.0,547.0,86.0,2016-04-07 16:41:34.000000,0.4.1,2835.0,6505.0,1.0,,,13.0,https://pypi.org/project/bash_kernel,6460.0,,,,,,,,3.0,,,,,,,,,,,,
200,py_d3,True,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,13,py_d3,ResidentMario/py_d3,,,https://github.com/ResidentMario/py_d3,2016-08-28 03:38:28.000000,2019-03-17 04:32:12.000000,2019-03-17 04:32:05.000000,35.0,2.0,14.0,431.0,38.0,,,,738.0,,,,3.0,https://pypi.org/project/py_d3,738.0,,,,,,,,3.0,,,MIT,,,,,,,,,
201,Matlab Kernel,True,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,13,matlab_kernel,calysto/matlab_kernel,,,https://github.com/Calysto/matlab_kernel,2015-01-31 12:51:06.000000,2020-11-09 20:41:50.000000,2020-11-09 20:41:43.000000,71.0,25.0,100.0,390.0,210.0,2017-10-17 21:39:32.000000,0.15.0,,908.0,1.0,,,17.0,https://pypi.org/project/matlab_kernel,908.0,,,,,,,,3.0,,,,,,,,,,,,
202,JupyterWith,True,declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyterWith,,notebook-tools,13,,tweag/jupyterWith,,,https://github.com/tweag/jupyterWith,2018-12-18 10:10:58.000000,2021-06-17 01:42:07.000000,2021-06-17 01:42:07.000000,59.0,38.0,37.0,258.0,283.0,,,,,,,,17.0,,,,,,,,,,3.0,,,MIT,,,,,,,,,
203,JupyterLab Voyager,True,JupyterLab extension visualize data with Voyager.,https://github.com/altair-viz/jupyterlab_voyager,,lab-renderer,13,,altair-viz/jupyterlab_voyager,,,https://github.com/altair-viz/jupyterlab_voyager,2017-08-26 15:50:13.000000,2021-05-29 03:40:07.000000,2019-08-14 17:21:34.000000,30.0,40.0,20.0,253.0,87.0,,,,103.0,,,,6.0,,,,,,,,,,3.0,,jupyterlab_voyager,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab_voyager,103.0,,,,,,,
204,pynb,True,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,13,,elehcimd/pynb,,,https://github.com/elehcimd/pynb,2017-11-14 11:13:22.000000,2020-07-07 15:27:20.000000,2020-07-07 15:27:10.000000,5.0,,8.0,230.0,154.0,,,,,,11.0,11.0,8.0,,,,,,,,,,3.0,,,MIT,,,,,,,,,
205,jupyterlab-execute-time,True,Execute Time Plugin for Jupyter Lab.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,13,,deshaw/jupyterlab-execute-time,,,https://github.com/deshaw/jupyterlab-execute-time,2020-04-07 22:27:30.000000,2021-06-12 12:31:27.000000,2021-06-12 12:30:17.000000,15.0,2.0,19.0,146.0,29.0,,,,6106.0,,,,9.0,,,,,,,,,,3.0,,jupyterlab-execute-time,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-execute-time,6106.0,,,,,,,
206,nbgallery,True,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,13,,nbgallery/nbgallery,,nbgallery/nbgallery,https://github.com/nbgallery/nbgallery,2017-01-10 19:18:40.000000,2021-06-02 13:04:11.176877,2021-04-15 15:57:28.000000,21.0,77.0,225.0,139.0,,,,,2095.0,,,,18.0,,,,,,https://hub.docker.com/r/nbgallery/nbgallery,2021-06-02 13:04:11.176877,3.0,113136.0,3.0,,,MIT,,,,,,,,,
207,Collapsible Headings,True,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,13,,aquirdTurtle/Collapsible_Headings,,,https://github.com/aquirdTurtle/Collapsible_Headings,2019-07-29 01:45:30.000000,2021-06-15 17:02:08.000000,2021-05-22 01:41:35.000000,6.0,6.0,21.0,134.0,98.0,,,,5055.0,,,,6.0,,,,,,,,,,3.0,,@aquirdturtle/collapsible_headings,BSD-3-Clause,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,5055.0,,,,,,,
208,JupyterLab Commenting,True,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,13,,jupyterlab/jupyterlab-commenting,,,https://github.com/jupyterlab/jupyterlab-commenting,2019-01-03 21:55:33.000000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37.000000,21.0,24.0,10.0,81.0,332.0,,,,200.0,,,,10.0,,,,,,,,,,3.0,,@jupyterlab/commenting-extension,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/commenting-extension,200.0,,,,,,,
209,JupyterLab HDF5,True,Open and explore HDF5 files in JupyterLab. Can handle very..,https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,13,jupyterlab_hdf,jupyterlab/jupyterlab-hdf5,,,https://github.com/jupyterlab/jupyterlab-hdf5,2018-10-02 18:20:20.000000,2021-06-16 07:42:55.000000,2021-03-19 07:45:36.000000,15.0,14.0,28.0,75.0,280.0,,,,922.0,,,,4.0,https://pypi.org/project/jupyterlab_hdf,528.0,,,,,,,,3.0,,@jupyterlab/hdf5,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/hdf5,394.0,,,,,,,
210,ipylab,True,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,13,ipylab,jtpio/ipylab,conda-forge/ipylab,,https://github.com/jtpio/ipylab,2019-11-15 19:52:12.000000,2021-06-17 18:24:07.000000,2021-06-17 18:24:06.000000,4.0,10.0,13.0,64.0,,2021-01-12 20:40:35.000000,0.4.1,,483.0,8.0,,,4.0,https://pypi.org/project/ipylab,214.0,https://anaconda.org/conda-forge/ipylab,2021-01-12 20:58:22.772000,5399.0,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
211,JupyterLab Kernelspy,True,A Jupyter Lab extension for inspecting messages to/from..,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,13,,jupyterlab-contrib/jupyterlab-kernelspy,,,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,2018-04-20 16:11:58.000000,2021-07-01 08:14:33.000000,2021-07-01 08:05:26.000000,7.0,2.0,11.0,58.0,88.0,2021-07-01 08:14:33.000000,3.0.3,,224.0,1.0,3.0,3.0,4.0,,,,,,,,,,3.0,2.0,jupyterlab-kernelspy,,https://www.npmjs.com/package/jupyterlab-kernelspy,224.0,,,,,,,
212,JupyterLab Autoversion,True,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,13,jupyterlab_autoversion,timkpaine/jupyterlab_autoversion,,,https://github.com/timkpaine/jupyterlab_autoversion,2018-08-23 23:49:52.000000,2021-06-27 17:45:53.000000,2021-06-27 17:45:53.000000,5.0,5.0,23.0,53.0,,2021-01-01 04:15:38.000000,0.3.0,,254.0,7.0,,,4.0,https://pypi.org/project/jupyterlab_autoversion,140.0,,,,,,,,3.0,,jupyterlab_autoversion,Apache-2.0,https://www.npmjs.com/package/jupyterlab_autoversion,114.0,,,,,,,
213,jupyterlab-sparkmonitor,True,JupyterLab extension that enables monitoring launched..,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,13,jupyterlab-sparkmonitor,itsjafer/jupyterlab-sparkmonitor,,itsjafer/sparkmonitor,https://github.com/itsjafer/jupyterlab-sparkmonitor,2020-03-12 20:59:01.000000,2021-06-09 17:57:32.000000,2021-06-02 17:04:51.000000,12.0,6.0,5.0,52.0,259.0,,,,335.0,,,,8.0,https://pypi.org/project/jupyterlab-sparkmonitor,183.0,,,,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,175.0,3.0,,jupyterlab_sparkmonitor,Apache-2.0,https://www.npmjs.com/package/jupyterlab_sparkmonitor,142.0,,,,,,,
214,WrapSpawner,True,Mechanism for runtime configuration of spawners for JupyterHub.,https://github.com/jupyterhub/wrapspawner,,hub-spawners,13,,jupyterhub/wrapspawner,,,https://github.com/jupyterhub/wrapspawner,2016-09-21 21:48:31.000000,2021-04-13 21:03:08.000000,2021-04-13 21:03:05.000000,41.0,15.0,13.0,43.0,30.0,2021-04-13 20:56:56.000000,1.0.0,,,1.0,4.0,4.0,15.0,,,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
215,JWT Authenticator,True,A Token Authenticator for JupyterHub.,https://github.com/mogthesprog/jwtauthenticator,,hub-auth,13,jupyterhub-jwtauthenticator,mogthesprog/jwtauthenticator,,,https://github.com/mogthesprog/jwtauthenticator,2017-06-21 20:09:58.000000,2021-04-15 07:40:37.000000,2019-02-13 10:57:15.000000,34.0,7.0,8.0,34.0,24.0,,,,152.0,,7.0,7.0,7.0,https://pypi.org/project/jupyterhub-jwtauthenticator,152.0,,,,,,,,3.0,,,Apache-2.0,,,,,,,,,
216,Null Authenticator,True,Null Authenticator for JupyterHub instances that should have no login mechanism.,https://github.com/jupyterhub/nullauthenticator,,hub-auth,13,nullauthenticator,jupyterhub/nullauthenticator,,,https://github.com/jupyterhub/nullauthenticator,2017-08-30 09:12:22.000000,2021-02-09 00:11:20.000000,2021-02-09 00:11:20.000000,8.0,1.0,,6.0,16.0,,,,2837.0,,63.0,63.0,5.0,https://pypi.org/project/nullauthenticator,2837.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
217,jupyter-flex,True,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,12,,danielfrg/jupyter-flex,,,https://github.com/danielfrg/jupyter-flex,2019-12-13 20:19:40.000000,2021-05-04 02:55:01.000000,2021-05-04 02:55:01.000000,29.0,5.0,28.0,187.0,,,,,,,26.0,26.0,2.0,,,,,,,,,,3.0,,,Apache-2.0,,,,,,,,,
218,jupyter-fs,True,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,12,jupyter-fs,jpmorganchase/jupyter-fs,,,https://github.com/jpmorganchase/jupyter-fs,2019-09-24 17:44:10.000000,2021-06-12 17:09:31.000000,2021-06-04 01:06:10.000000,21.0,12.0,34.0,96.0,,,,,261.0,,,,8.0,https://pypi.org/project/jupyter-fs,261.0,,,,,,,,3.0,,,Apache-2.0,,,,,,,,,
219,Neon Theme,True,"A flat, 80's neon inspired theme for JupyterLab.",https://github.com/yeebc/jupyterlab-neon-theme,,lab-themes,12,,yeebc/jupyterlab-neon-theme,,,https://github.com/yeebc/jupyterlab-neon-theme,2019-09-27 14:29:10.000000,2021-03-07 04:41:08.000000,2021-03-07 04:40:47.000000,5.0,1.0,10.0,94.0,43.0,,,,1102.0,,1.0,1.0,3.0,,,,,,,,,,2.0,,@yeebc/jupyterlab_neon_theme,BSD-3-Clause,https://www.npmjs.com/package/@yeebc/jupyterlab_neon_theme,1102.0,,,,,,,
220,naas,True,"Schedule notebooks, run them like APIs, expose securely your assets:..",https://github.com/jupyter-naas/naas,,notebook-tools,12,naas,jupyter-naas/naas,,,https://github.com/jupyter-naas/naas,2020-09-20 17:09:00.000000,2021-06-30 09:09:11.000000,2021-06-28 08:23:39.000000,10.0,50.0,13.0,84.0,,,,,13168.0,,1.0,1.0,12.0,https://pypi.org/project/naas,13168.0,,,,,,,,3.0,,,AGPL-3.0,,,,,,,,,
221,nbcelltests,True,Cell-by-cell testing for production Jupyter notebooks in..,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,12,nbcelltests,jpmorganchase/nbcelltests,,,https://github.com/jpmorganchase/nbcelltests,2018-08-23 23:51:41.000000,2021-05-27 00:09:05.000000,2021-05-27 00:09:02.000000,16.0,30.0,82.0,60.0,,2020-10-05 14:23:28.000000,0.2.3,,107.0,11.0,,,7.0,https://pypi.org/project/nbcelltests,45.0,,,,,,,,3.0,,jupyterlab_celltests,Apache-2.0,https://www.npmjs.com/package/jupyterlab_celltests,62.0,,,,,,,
222,SSH Kernel,True,SSH Kernel for Jupyter.,https://github.com/NII-cloud-operation/sshkernel,,kernels,12,sshkernel,NII-cloud-operation/sshkernel,,,https://github.com/NII-cloud-operation/sshkernel,2019-02-12 02:46:14.000000,2020-09-28 08:55:33.000000,2020-09-28 08:54:04.000000,8.0,1.0,6.0,44.0,394.0,,,,123.0,,5.0,5.0,4.0,https://pypi.org/project/sshkernel,123.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
223,Jupyter Helpers,True,A collection of helpers for Jupyter/IPython.,https://github.com/krassowski/jupyter-helpers,,notebook-tools,12,jupyter_helpers,krassowski/jupyter-helpers,,,https://github.com/krassowski/jupyter-helpers,2019-03-17 22:11:35.000000,2021-02-10 16:36:22.000000,2021-02-10 16:32:34.000000,3.0,3.0,2.0,41.0,26.0,2021-02-10 16:36:22.000000,0.2.3-2,,114.0,5.0,,,2.0,https://pypi.org/project/jupyter_helpers,114.0,,,,,,,,3.0,,,MIT,,,,,,,,,
224,Horizon Theme,True,VSCode Horizon Theme port for JupyterLab.,https://github.com/mohirio/jupyterlab-horizon-theme,,lab-themes,12,,mohirio/jupyterlab-horizon-theme,,,https://github.com/mohirio/jupyterlab-horizon-theme,2019-06-07 08:46:59.000000,2021-06-20 08:20:16.000000,2021-04-11 16:55:54.000000,1.0,,4.0,34.0,25.0,,,,3090.0,,,,,,,,,,,,,,2.0,,@mohirio/jupyterlab-horizon-theme,BSD-3-Clause,https://www.npmjs.com/package/@mohirio/jupyterlab-horizon-theme,3090.0,,,,,,,
225,SAML Authenticator,True,jupyterhub-samlauthenticator.,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,,hub-auth,12,jupyterhub-samlauthenticator,HewlettPackard/jupyterhub-samlauthenticator,,,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,2019-04-17 21:34:09.000000,2020-11-06 21:11:50.000000,2020-07-13 15:54:47.000000,15.0,12.0,13.0,28.0,111.0,2020-07-13 15:56:30.000000,samlauthenticator-0.0.9,11.0,298.0,3.0,,,6.0,https://pypi.org/project/jupyterhub-samlauthenticator,298.0,,,,,,,,3.0,,,MIT,,,,,,,,,
226,pick,True,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,12,pick,nteract/pick,,,https://github.com/nteract/pick,2020-04-08 23:47:09.000000,2020-11-09 20:50:58.000000,2020-11-04 01:10:24.000000,6.0,4.0,5.0,25.0,,,,,52044.0,,,,5.0,https://pypi.org/project/pick,52044.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
227,jdaviz,True,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,12,jdaviz,spacetelescope/jdaviz,,,https://github.com/spacetelescope/jdaviz,2019-05-07 17:54:06.000000,2021-06-30 22:24:17.000000,2021-06-29 16:21:48.000000,22.0,188.0,160.0,20.0,,,,,246.0,,,,21.0,https://pypi.org/project/jdaviz,246.0,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
228,Kernel Management,True,Experimental new kernel management framework for Jupyter.,https://github.com/takluyver/jupyter_kernel_mgmt,,notebook-tools,12,jupyter-kernel-mgmt,takluyver/jupyter_kernel_mgmt,,,https://github.com/takluyver/jupyter_kernel_mgmt,2018-04-01 20:06:08.000000,2020-08-27 01:11:14.000000,2020-01-29 22:31:34.000000,7.0,10.0,14.0,12.0,1783.0,2020-01-15 19:12:57.000000,0.5.1,12.0,48.0,3.0,,,74.0,https://pypi.org/project/jupyter-kernel-mgmt,48.0,,,,,,,,3.0,,,,,,,,,,,,
229,jupyter-nbrequirements,True,Dependency management and optimization in Jupyter..,https://github.com/thoth-station/jupyter-nbrequirements,,jupyter-extensions,12,,thoth-station/jupyter-nbrequirements,,,https://github.com/thoth-station/jupyter-nbrequirements,2019-06-25 06:48:06.000000,2021-06-17 05:07:47.000000,2021-05-19 03:31:26.000000,5.0,3.0,26.0,11.0,342.0,2019-12-09 18:41:20.000000,0.5.0,,,3.0,,,12.0,,,,,,,,,,3.0,,,MIT,,,,,,,,,
230,jupyter2slides,True,Cloud Native Presentation Slides with Jupyter Notebook +..,https://github.com/datitran/jupyter2slides,,notebook-tools,11,,datitran/jupyter2slides,,,https://github.com/datitran/jupyter2slides,2016-07-26 12:38:17.000000,2019-09-03 14:54:44.000000,2018-12-28 18:34:22.000000,164.0,11.0,4.0,767.0,11.0,,,,,,,,,,,,,,,,,,3.0,,,MIT,,,,,,,,,
231,ICSharp,True,C# kernel for Jupyter.,https://github.com/zabirauf/icsharp,,kernels,11,,zabirauf/icsharp,,,https://github.com/zabirauf/icsharp,2014-09-22 07:57:50.000000,2018-09-23 04:19:46.000000,2018-09-23 04:19:45.000000,60.0,33.0,13.0,263.0,45.0,,,,,,,,10.0,,,,,,,,,,3.0,,,Apache-2.0,,,,,,,,,
232,SQLCell,True,"SQLCell is a magic function for the Jupyter Notebook that executes raw,..",https://github.com/tmthyjames/SQLCell,,magic,11,sqlcell,tmthyjames/SQLCell,,,https://github.com/tmthyjames/SQLCell,2016-08-15 01:54:46.000000,2021-03-29 20:00:57.000000,2020-10-06 02:14:24.000000,9.0,60.0,24.0,144.0,310.0,,,,35.0,,1.0,1.0,14.0,https://pypi.org/project/sqlcell,35.0,,,,,,,,3.0,,,MIT,,,,,,,,,
233,ipyexperiments,True,jupyter/ipython experiment containers for GPU and general..,https://github.com/stas00/ipyexperiments,,notebook-tools,11,ipyexperiments,stas00/ipyexperiments,,,https://github.com/stas00/ipyexperiments,2018-11-15 01:19:40.000000,2021-03-28 18:24:12.000000,2021-03-28 18:23:45.000000,9.0,,4.0,134.0,196.0,,,,261.0,,5.0,5.0,3.0,https://pypi.org/project/ipyexperiments,261.0,,,,,,,,3.0,,,,,,,,,,,,
234,Jupyter DataTables,True,Jupyter Notebook extension leveraging pandas DataFrames..,https://github.com/CermakM/jupyter-datatables,,widgets,11,jupyter-datatables,CermakM/jupyter-datatables,,,https://github.com/CermakM/jupyter-datatables,2019-03-28 20:55:12.000000,2019-12-11 12:10:31.000000,2019-12-11 12:10:07.000000,13.0,13.0,15.0,131.0,147.0,,,,384.0,,,,4.0,https://pypi.org/project/jupyter-datatables,384.0,,,,,,,,3.0,,,MIT,,,,,,,,,
235,jnotebook-reader,True,An awesome viewer to browse and render Jupyter..,https://github.com/line/jnotebook_reader,,notebook-sharing,11,,line/jnotebook_reader,,,https://github.com/line/jnotebook_reader,2020-10-30 02:50:59.000000,2021-02-10 02:34:20.000000,2021-02-10 02:29:57.000000,11.0,,1.0,77.0,12.0,2021-02-10 02:34:21.000000,1.0.2,,,3.0,,,4.0,,,,,,,,,,3.0,,,Apache-2.0,,,,,,,,,
236,JupyterLab Email,True,A jupyterlab extension to email notebooks directly from..,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,11,jupyterlab_email,timkpaine/jupyterlab_email,,,https://github.com/timkpaine/jupyterlab_email,2018-08-07 14:14:40.000000,2021-01-31 22:58:03.000000,2021-01-31 22:57:59.000000,2.0,5.0,30.0,49.0,,2020-06-25 16:29:14.000000,0.2.3,,659.0,12.0,,,,https://pypi.org/project/jupyterlab_email,84.0,,,,,,,,3.0,,jupyterlab_email,Apache-2.0,https://www.npmjs.com/package/jupyterlab_email,575.0,,,,,,,
237,JupyterLab Flake8,True,A jupyterlab extension to email notebooks directly from..,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,11,,timkpaine/jupyterlab_email,,,https://github.com/timkpaine/jupyterlab_email,2018-08-07 14:14:40.000000,2021-01-31 22:58:03.000000,2021-01-31 22:57:59.000000,2.0,5.0,30.0,49.0,,2020-06-25 16:29:14.000000,0.2.3,,472.0,12.0,,,,,,,,,,,,,3.0,,jupyterlab-flake8,Apache-2.0,https://www.npmjs.com/package/jupyterlab-flake8,472.0,,,,,,,
238,KnowledgeLab,True,KnowledgeRepo + JupyterLab.,https://github.com/timkpaine/knowledgelab,,lab-extensions,11,knowledgelab,timkpaine/knowledgelab,,,https://github.com/timkpaine/knowledgelab,2017-10-18 01:10:58.000000,2021-06-25 03:38:29.000000,2021-06-25 03:38:28.000000,6.0,3.0,23.0,41.0,105.0,,,,40.0,1.0,2.0,2.0,3.0,https://pypi.org/project/knowledgelab,11.0,,,,,,,,3.0,,knowledgelab,Apache-2.0,https://www.npmjs.com/package/knowledgelab,29.0,,,,,,,
239,jupyterlab_commands,True,Add arbitrary python commands to the jupyterlab command palette.,https://github.com/timkpaine/jupyterlab_commands,,lab-extensions,11,,timkpaine/jupyterlab_commands,,,https://github.com/timkpaine/jupyterlab_commands,2018-08-01 15:55:08.000000,2021-02-01 03:36:53.000000,2021-01-31 22:57:48.000000,5.0,2.0,19.0,36.0,,2021-01-03 13:27:37.000000,0.3.0,,,9.0,3.0,3.0,,,,,,,,,,,3.0,,,Apache-2.0,,,,,,,,,
240,perfume,True,Interactive performance benchmarking in Jupyter.,https://github.com/leifwalsh/perfume,,widgets,11,perfume-bench,leifwalsh/perfume,,,https://github.com/leifwalsh/perfume,2017-07-10 14:34:03.000000,2021-06-28 17:40:06.000000,2020-10-31 19:46:42.000000,3.0,2.0,4.0,31.0,196.0,2018-05-20 05:09:14.000000,0.1.6,,35.0,1.0,,,3.0,https://pypi.org/project/perfume-bench,35.0,,,,,,,,3.0,,,,,,,,,,,,
241,Remote User Auth,True,REMOTE_USER authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_remote_user_authenticator,,hub-auth,11,jhub_remote_user_authenticator,cwaldbieser/jhub_remote_user_authenticator,,,https://github.com/cwaldbieser/jhub_remote_user_authenticator,2015-11-04 03:17:18.000000,2020-04-02 12:59:46.000000,2019-04-16 20:10:44.000000,27.0,7.0,8.0,28.0,27.0,,,,292.0,,,,5.0,https://pypi.org/project/jhub_remote_user_authenticator,292.0,,,,,,,,3.0,,,GPL-3.0,,,,,,,,,
242,FargateSpawner,True,Spawns JupyterHub single user servers in Docker containers running in AWS Fargate.,https://github.com/uktrade/fargatespawner,,hub-spawners,11,fargatespawner,uktrade/fargatespawner,,,https://github.com/uktrade/fargatespawner,2018-09-12 14:06:22.000000,2020-06-28 13:26:04.000000,2020-06-28 13:25:54.000000,17.0,5.0,4.0,27.0,59.0,,,,291.0,,1.0,1.0,3.0,https://pypi.org/project/fargatespawner,291.0,,,,,,,,3.0,,,MIT,,,,,,,,,
243,ipysigma,True,A custom Jupyter widget library to display graphs using sigma.js.,https://github.com/Yomguithereal/ipysigma,,widgets,11,ipysigma,Yomguithereal/ipysigma,,,https://github.com/Yomguithereal/ipysigma,2018-06-25 20:03:21.000000,2021-05-07 11:44:55.000000,2020-06-30 13:07:41.000000,4.0,2.0,2.0,27.0,39.0,,,,133.0,,,,3.0,https://pypi.org/project/ipysigma,95.0,,,,,,,,3.0,,ipysigma,MIT,https://www.npmjs.com/package/ipysigma,38.0,,,,,,,
244,Remote Authenticator,True,"A collection of JupyterHub Authenticators, including Header,..",https://github.com/ucphhpc/jhub-authenticators,,hub-auth,11,jhub-authenticators,rasmunk/jhub-authenticators,,,https://github.com/ucphhpc/jhub-authenticators,2017-12-20 14:46:18.000000,2021-06-02 13:47:50.000000,2021-06-02 13:47:47.000000,1.0,,,,190.0,2019-04-12 15:44:39.000000,0.2.2,,172.0,3.0,,,5.0,https://pypi.org/project/jhub-authenticators,172.0,,,,,,,,3.0,,,GPL-3.0,,,,,ucphhpc/jhub-authenticators,,,,
245,jupyter-manim,True,manim cell magic for IPython/Jupyter to show the output video.,https://github.com/krassowski/jupyter-manim,,magic,10,,krassowski/jupyter-manim,,,https://github.com/krassowski/jupyter-manim,2019-05-22 14:18:39.000000,2021-02-05 05:42:05.000000,2021-02-05 05:42:04.000000,11.0,6.0,15.0,144.0,38.0,2020-04-12 11:15:09.000000,1.3,,,6.0,,,4.0,,,,,,,,,,3.0,,,MIT,,,,,,,,,
246,xeus-sqlite,True,Jupyter kernel for SQLite.,https://github.com/jupyter-xeus/xeus-sqlite,,kernels,10,,jupyter-xeus/xeus-sqlite,,,https://github.com/jupyter-xeus/xeus-sqlite,2020-03-11 11:24:36.000000,2021-04-13 21:26:27.000000,2021-04-13 21:26:23.000000,19.0,16.0,20.0,119.0,252.0,,,,,,,,11.0,,,,,,,,,,3.0,,,BSD-3-Clause,,,,,,,,,
247,jupyterlab-flake8,True,Jupyterlab python linter for notebooks and text files..,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,10,,mlshapiro/jupyterlab-flake8,,,https://github.com/mlshapiro/jupyterlab-flake8,2018-04-11 16:16:59.000000,2021-06-15 17:24:18.000000,2020-04-21 00:50:06.000000,9.0,6.0,30.0,101.0,96.0,,,,472.0,,,,5.0,,,,,,,,,,3.0,,jupyterlab-flake8,,https://www.npmjs.com/package/jupyterlab-flake8,472.0,,,,,,,
