,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,license,npm_id,npm_url,npm_monthly_downloads,go_id,cran_id,updated_github_id,gem_id,pypi,hex_id,bitbucket_id
0,best-of-ml-python - Data Visualization,True,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Jupyter,True,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,37,notebook,jupyter/notebook,conda-forge/jupyter,jupyter/datascience-notebook,https://github.com/jupyter/notebook,2015-04-09 06:58:03.000000,2021-08-02 14:45:08.000000,2021-08-02 14:45:08.000000,3361.0,1987.0,2269.0,9263.0,12062.0,2021-05-17 11:17:25.000000,6.4.0,488.0,11897812.0,22.0,113603.0,113603.0,557.0,https://pypi.org/project/notebook,11583852.0,https://anaconda.org/conda-forge/jupyter,2021-01-28 22:23:49.648000,1493649.0,https://hub.docker.com/r/jupyter/datascience-notebook,2021-07-26 19:27:13.094518,854.0,21796446.0,1.0,,,,,,,,,,,,
2,ipython,True,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,36,ipython,ipython/ipython,conda-forge/ipython,,https://github.com/ipython/ipython,2010-05-10 04:46:06.000000,2021-08-05 06:32:43.000000,2021-08-01 13:54:26.000000,4031.0,1451.0,5253.0,14905.0,25137.0,2021-01-30 02:36:56.000000,7.18.1,317523.0,19164609.0,55.0,212706.0,212706.0,821.0,https://pypi.org/project/ipython,19047009.0,https://anaconda.org/conda-forge/ipython,2021-08-02 14:26:16.046000,7314814.0,,,,,1.0,-1.0,,,,,,,,,,,
3,JupyterLab,True,JupyterLab computational environment.,https://github.com/jupyterlab/jupyterlab,,notebook-environments,35,jupyterlab,jupyterlab/jupyterlab,conda-forge/jupyterlab,,https://github.com/jupyterlab/jupyterlab,2016-06-03 20:09:17.000000,2021-08-05 12:56:07.000000,2021-08-05 12:26:19.000000,1970.0,1831.0,4096.0,11255.0,23540.0,2021-08-04 15:09:11.000000,3.1.2,178.0,1127851.0,221.0,45717.0,45717.0,434.0,https://pypi.org/project/jupyterlab,1059424.0,https://anaconda.org/conda-forge/jupyterlab,2021-08-04 15:30:27.959000,4242291.0,,,,,1.0,,,,,,,,,,,,
4,pandas-profiling,True,Create HTML profiling reports from pandas DataFrame..,https://github.com/pandas-profiling/pandas-profiling,,widgets,32,pandas-profiling,pandas-profiling/pandas-profiling,conda-forge/pandas-profiling,,https://github.com/pandas-profiling/pandas-profiling,2016-01-09 23:47:55.000000,2021-08-02 17:40:25.000000,2021-06-27 20:16:39.000000,1118.0,80.0,401.0,7716.0,852.0,2021-05-11 22:20:56.000000,3.0.0,,512481.0,30.0,4834.0,4834.0,79.0,https://pypi.org/project/pandas-profiling,509957.0,https://anaconda.org/conda-forge/pandas-profiling,2021-05-12 01:17:17.354000,151472.0,,,,,1.0,,MIT,,,,,,,,,,
5,ipywidgets,True,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,32,ipywidgets,jupyter-widgets/ipywidgets,conda-forge/ipywidgets,,https://github.com/jupyter-widgets/ipywidgets,2015-04-17 20:29:25.000000,2021-08-03 22:08:17.000000,2021-08-03 16:59:16.000000,741.0,522.0,1131.0,2285.0,7143.0,2021-02-07 22:09:48.000000,7.6.3,,10968465.0,29.0,2094.0,2094.0,179.0,https://pypi.org/project/ipywidgets,10811162.0,https://anaconda.org/conda-forge/ipywidgets,2021-01-07 05:03:39.883000,3457406.0,,,,,1.0,,BSD-3-Clause,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,103282.0,,,,,,,
6,IPython Kernel,True,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,32,ipykernel,ipython/ipykernel,ipykernel,,https://github.com/ipython/ipykernel,2015-04-09 07:44:14.000000,2021-07-23 10:05:34.000000,2021-07-23 10:05:34.000000,257.0,171.0,157.0,412.0,2300.0,2021-07-19 17:13:53.000000,6.0.3,,15083447.0,27.0,125039.0,125039.0,132.0,https://pypi.org/project/ipykernel,15080706.0,https://anaconda.org/anaconda/ipykernel,2020-12-08 22:57:34.883000,189154.0,,,,,1.0,,,,,,,,,,,,
7,qtconsole,True,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,32,qtconsole,jupyter/qtconsole,conda-forge/qtconsole,,https://github.com/jupyter/qtconsole,2015-04-09 06:59:10.000000,2021-08-05 07:18:10.000000,2021-08-04 17:21:29.000000,156.0,91.0,190.0,268.0,1781.0,,,,6465897.0,28.0,81741.0,81741.0,110.0,https://pypi.org/project/qtconsole,6434914.0,https://anaconda.org/conda-forge/qtconsole,2021-06-30 03:34:49.078000,1951949.0,,,,,1.0,,BSD-3-Clause,,,,,,,,,,
8,bokeh,True,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,31,bokeh,bokeh/bokeh,conda-forge/bokeh,,https://github.com/bokeh/bokeh,2012-03-26 15:40:01.000000,2021-08-05 10:32:15.000000,2021-08-05 05:52:52.000000,3681.0,673.0,5966.0,15363.0,,,,,1721756.0,41.0,37236.0,37236.0,564.0,https://pypi.org/project/bokeh,1624846.0,https://anaconda.org/conda-forge/bokeh,2021-07-08 16:05:38.712000,5039354.0,,,,,1.0,,BSD-3-Clause,,,,,,,,,,
9,Jupytext,True,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,30,jupytext,mwouts/jupytext,conda-forge/jupytext,,https://github.com/mwouts/jupytext,2018-06-15 05:25:36.000000,2021-08-04 02:23:35.000000,2021-07-31 08:19:15.000000,290.0,74.0,383.0,4747.0,2192.0,2021-07-14 22:58:52.000000,1.11.4,,304322.0,100.0,1760.0,1760.0,63.0,https://pypi.org/project/jupytext,283072.0,https://anaconda.org/conda-forge/jupytext,2021-07-15 06:44:26.445000,203498.0,,,,,1.0,,MIT,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,15084.0,,,,,,,
10,panel,True,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,others,30,panel,holoviz/panel,conda-forge/panel,,https://github.com/holoviz/panel,2018-08-23 12:14:24.000000,2021-08-04 09:36:44.000000,2021-08-04 09:36:43.000000,187.0,356.0,968.0,1322.0,1564.0,2021-07-20 15:25:29.000000,0.12.0,,168157.0,31.0,1826.0,1826.0,72.0,https://pypi.org/project/panel,160261.0,https://anaconda.org/conda-forge/panel,2021-07-20 18:30:53.130000,268493.0,,,,,2.0,,BSD-3-Clause,,,,,,,,,,
11,nbconvert,True,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,30,nbconvert,jupyter/nbconvert,conda-forge/nbconvert,,https://github.com/jupyter/nbconvert,2015-04-09 06:58:23.000000,2021-08-03 19:26:18.000000,2021-07-19 15:55:00.000000,426.0,373.0,529.0,1156.0,,2019-05-11 04:19:05.000000,5.5.0,,12516206.0,20.0,111904.0,111904.0,224.0,https://pypi.org/project/nbconvert,12447632.0,https://anaconda.org/conda-forge/nbconvert,2021-06-23 20:03:15.806000,4388758.0,,,,,1.0,,,,,,,,,,,,
12,ipyleaflet,True,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,29,ipyleaflet,jupyter-widgets/ipyleaflet,conda-forge/ipyleaflet,,https://github.com/jupyter-widgets/ipyleaflet,2014-05-07 16:32:10.000000,2021-08-04 01:54:24.000000,2021-07-15 07:20:58.000000,283.0,164.0,265.0,1163.0,945.0,2021-07-21 12:23:32.000000,0.14.0,,92586.0,60.0,1007.0,1007.0,68.0,https://pypi.org/project/ipyleaflet,59979.0,https://anaconda.org/conda-forge/ipyleaflet,2021-06-17 16:32:56.948000,729871.0,,,,,1.0,,MIT,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,21022.0,,,,,,,
13,jupyter-matplotlib,True,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,29,ipympl,matplotlib/ipympl,,,https://github.com/matplotlib/ipympl,2016-07-21 14:38:56.000000,2021-08-04 01:56:07.000000,2021-05-07 14:58:22.000000,155.0,103.0,97.0,1110.0,305.0,2021-03-22 22:29:34.000000,0.7.0,,113086.0,15.0,1692.0,1692.0,23.0,https://pypi.org/project/ipympl,70872.0,,,,,,,,1.0,2.0,BSD-3-Clause,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,42214.0,,,,,,,
14,nbformat,True,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,29,nbformat,jupyter/nbformat,conda-forge/nbformat,,https://github.com/jupyter/nbformat,2015-04-09 01:07:29.000000,2021-06-10 23:11:54.000000,2021-06-10 23:11:53.000000,111.0,38.0,63.0,145.0,752.0,2021-04-02 04:40:43.000000,5.1.3,,12873932.0,13.0,117238.0,117238.0,58.0,https://pypi.org/project/nbformat,12786471.0,https://anaconda.org/conda-forge/nbformat,2021-04-02 17:08:52.492000,5597507.0,,,,,1.0,,,,,,,,,,,,
15,nikola,True,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,28,nikola,getnikola/nikola,,,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000000,2021-07-13 21:58:24.000000,2021-07-13 21:58:24.000000,331.0,31.0,2029.0,2162.0,10224.0,2021-02-13 17:21:54.000000,8.1.3,,2168.0,73.0,379.0,379.0,221.0,https://pypi.org/project/nikola,2168.0,,,,,,,,1.0,,MIT,,,,,,,,,,
16,bqplot,True,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,27,bqplot,bqplot/bqplot,conda-forge/bqplot,,https://github.com/bqplot/bqplot,2015-09-26 04:02:18.000000,2021-08-04 01:45:55.000000,2021-07-16 07:55:36.000000,412.0,194.0,346.0,3121.0,3404.0,2021-07-16 08:16:38.000000,0.12.30,,88962.0,53.0,26.0,26.0,53.0,https://pypi.org/project/bqplot,65422.0,https://anaconda.org/conda-forge/bqplot,2021-07-16 09:06:48.168000,716871.0,,,,,2.0,,Apache-2.0,bqplot,https://www.npmjs.com/package/bqplot,12162.0,,,,,,,
17,ipython-sql,True,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,27,ipython-sql,catherinedevlin/ipython-sql,conda-forge/ipython-sql,,https://github.com/catherinedevlin/ipython-sql,2013-03-20 16:41:10.000000,2021-07-07 18:46:22.000000,2021-06-29 17:43:55.000000,219.0,94.0,37.0,1415.0,253.0,,,,86362.0,3.0,2043.0,2043.0,44.0,https://pypi.org/project/ipython-sql,84388.0,https://anaconda.org/conda-forge/ipython-sql,2020-10-14 09:42:08.609000,118499.0,,,,,1.0,,MIT,,,,,,,,,,
18,ipyvolume,True,3d plotting for Python in the Jupyter notebook based on IPython..,https://github.com/maartenbreddels/ipyvolume,,widgets,26,ipyvolume,maartenbreddels/ipyvolume,conda-forge/ipyvolume,,https://github.com/maartenbreddels/ipyvolume,2016-12-21 15:30:13.000000,2021-06-29 19:32:16.000000,2021-06-18 12:46:59.000000,204.0,159.0,123.0,1653.0,930.0,2018-06-11 13:56:17.000000,0.4.5,,38393.0,16.0,546.0,546.0,39.0,https://pypi.org/project/ipyvolume,29380.0,https://anaconda.org/conda-forge/ipyvolume,2021-04-20 13:21:49.451000,307181.0,,,,,2.0,,MIT,ipyvolume,https://www.npmjs.com/package/ipyvolume,3325.0,,,,,,,
19,JupyterLab Git,True,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,26,jupyterlab-git,jupyterlab/jupyterlab-git,conda-forge/jupyterlab-git,,https://github.com/jupyterlab/jupyterlab-git,2017-06-20 17:31:00.000000,2021-08-04 14:11:47.347000,2021-08-04 12:03:48.000000,180.0,85.0,395.0,925.0,1666.0,2021-08-04 12:11:26.000000,0.32.0,,137929.0,29.0,13.0,13.0,64.0,https://pypi.org/project/jupyterlab-git,135329.0,https://anaconda.org/conda-forge/jupyterlab-git,2021-08-04 14:11:47.347000,83200.0,,,,,1.0,,BSD-3-Clause,,,,,,,,,,
20,facets-overview,True,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,25,facets-overview,pair-code/facets,,,https://github.com/PAIR-code/facets,2017-07-07 14:03:03.000000,2021-05-06 12:01:08.000000,2021-05-06 12:01:05.000000,811.0,75.0,76.0,6641.0,264.0,2019-07-01 16:35:20.000000,1.0.0,,72147.0,4.0,60.0,60.0,28.0,https://pypi.org/project/facets-overview,72147.0,,,,,,,,2.0,,Apache-2.0,,,,,,,,,,
21,JupyterHub,True,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,25,jupyterhub,jupyterhub/jupyterhub,conda-forge/jupyterhub,jupyterhub/jupyterhub,https://github.com/jupyterhub/jupyterhub,2014-06-12 23:22:10.000000,2021-08-04 20:20:00.000000,2021-08-04 15:52:53.000000,1537.0,153.0,1819.0,6605.0,,,,,152327.0,21.0,1442.0,1442.0,250.0,https://pypi.org/project/jupyterhub,118984.0,https://anaconda.org/conda-forge/jupyterhub,2021-07-16 22:12:11.207000,425120.0,https://hub.docker.com/r/jupyterhub/jupyterhub,2021-07-16 12:10:32.711466,291.0,2287295.0,2.0,,,,,,,,,,,,
22,Docker Stacks,True,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,25,,jupyter/docker-stacks,,jupyter/scipy-notebook,https://github.com/jupyter/docker-stacks,2015-07-15 15:30:00.000000,2021-08-03 20:05:31.000000,2021-08-02 21:40:19.000000,2340.0,59.0,600.0,6422.0,2166.0,,,,588989.0,,,,202.0,,,,,,https://hub.docker.com/r/jupyter/scipy-notebook,2021-07-26 19:25:12.417972,309.0,42996248.0,2.0,,BSD-3-Clause,,,,,,,,,,
23,nteract,True,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,25,nteract_on_jupyter,nteract/nteract,,,https://github.com/nteract/nteract,2015-06-15 23:21:49.000000,2021-08-03 20:57:25.000000,2021-08-03 20:57:19.000000,507.0,145.0,1508.0,5598.0,10501.0,2021-01-26 05:18:38.000000,0.28.0,1224957.0,22806.0,66.0,,,169.0,https://pypi.org/project/nteract_on_jupyter,3363.0,,,,,,,,2.0,,BSD-3-Clause,,,,,,,,,,
24,papermill,True,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,25,papermill,nteract/papermill,conda-forge/papermill,,https://github.com/nteract/papermill,2017-07-06 17:17:53.000000,2021-08-02 13:07:38.000000,2021-07-27 04:12:05.000000,315.0,93.0,224.0,4257.0,,,,,386635.0,16.0,1503.0,1503.0,92.0,https://pypi.org/project/papermill,381759.0,https://anaconda.org/conda-forge/papermill,2021-03-11 16:25:12.955000,175552.0,,,,,2.0,,BSD-3-Clause,,,,,,,,,,
25,Voila,True,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,25,voila,voila-dashboards/voila,conda-forge/voila,,https://github.com/voila-dashboards/voila,2018-08-21 14:21:42.000000,2021-08-02 07:45:46.000000,2021-07-01 06:06:55.000000,335.0,213.0,294.0,3417.0,903.0,,,,39644.0,46.0,4458.0,4458.0,50.0,https://pypi.org/project/voila,32246.0,https://anaconda.org/conda-forge/voila,2021-04-28 16:36:18.470000,134748.0,,,,,2.0,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,3435.0,,,,,,,
26,D-Tale,True,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,25,dtale,man-group/dtale,conda-forge/dtale,,https://github.com/man-group/dtale,2019-07-15 09:34:48.000000,2021-08-03 01:46:58.000000,2021-08-03 01:46:58.000000,194.0,34.0,353.0,2529.0,472.0,2021-07-28 15:21:47.000000,1.53.0,,17491.0,100.0,212.0,212.0,17.0,https://pypi.org/project/dtale,13413.0,https://anaconda.org/conda-forge/dtale,2021-07-28 15:30:21.533000,73404.0,,,,,2.0,,LGPL-2.1,,,,,,,,,,
27,repo2docker,True,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,25,jupyter-repo2docker,jupyterhub/repo2docker,,,https://github.com/jupyterhub/repo2docker,2017-05-09 08:36:30.000000,2021-08-04 20:20:44.000000,2021-08-03 04:00:56.000000,260.0,133.0,298.0,1240.0,2139.0,2021-03-22 08:04:31.000000,2021.03.0,,3832.0,9.0,125.0,125.0,98.0,https://pypi.org/project/jupyter-repo2docker,3832.0,,,,,,,,1.0,,BSD-3-Clause,,,,,,,,,,
28,PixieDust,True,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,25,pixiedust,pixiedust/pixiedust,conda-forge/pixiedust,,https://github.com/pixiedust/pixiedust,2016-07-01 17:34:14.000000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41.000000,157.0,164.0,260.0,1020.0,2157.0,2019-12-04 15:06:08.000000,1.1.18,,12037.0,19.0,212.0,212.0,33.0,https://pypi.org/project/pixiedust,10546.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331000,31311.0,,,,,1.0,,Apache-2.0,,,,,,,,,,
29,sparkmagic,True,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,25,sparkmagic,jupyter-incubator/sparkmagic,conda-forge/sparkmagic,,https://github.com/jupyter-incubator/sparkmagic,2015-09-21 15:35:25.000000,2021-07-23 16:07:10.000000,2021-06-08 20:38:53.000000,348.0,120.0,252.0,1016.0,1135.0,2021-06-08 20:42:44.000000,0.19.0,,41643.0,14.0,198.0,198.0,53.0,https://pypi.org/project/sparkmagic,40950.0,https://anaconda.org/conda-forge/sparkmagic,2021-06-09 09:47:46.784000,33298.0,,,,,1.0,,,,,,,,,,,,
30,JupyterLab LSP,True,Coding assistance for JupyterLab (code navigation + hover..,https://github.com/krassowski/jupyterlab-lsp,,lab-extensions,25,,krassowski/jupyterlab-lsp,,,https://github.com/krassowski/jupyterlab-lsp,2019-08-17 11:34:22.000000,2021-08-04 14:03:10.000000,2021-08-04 14:03:10.000000,76.0,110.0,232.0,978.0,2101.0,2021-08-02 09:34:22.000000,3.8.1,,11015.0,35.0,48.0,48.0,33.0,,,,,,,,,,1.0,3.0,BSD-3-Clause,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,11015.0,,,,,,,
31,nbclient,True,A client library for executing notebooks. Formally nbconvert's..,https://github.com/jupyter/nbclient,,notebook-tools,25,nbclient,jupyter/nbclient,conda-forge/nbclient,,https://github.com/jupyter/nbclient,2020-01-13 17:29:49.000000,2021-08-04 22:32:42.000000,2021-06-02 09:01:23.000000,29.0,19.0,47.0,68.0,197.0,,,,11394275.0,11.0,24392.0,24392.0,20.0,https://pypi.org/project/nbclient,11307694.0,https://anaconda.org/conda-forge/nbclient,2021-02-26 10:44:05.167000,1558471.0,,,,,1.0,,,,,,,,,,,,
32,Perspective,True,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,24,perspective-python,finos/perspective,,,https://github.com/finos/perspective,2017-11-02 16:27:54.000000,2021-08-04 07:23:56.000000,2021-07-21 23:32:06.000000,375.0,57.0,365.0,3488.0,4601.0,,,,4151.0,,200.0,200.0,64.0,https://pypi.org/project/perspective-python,2276.0,,,,,,,,1.0,,Apache-2.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,1875.0,,,,,,,
33,nbdev,True,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,24,nbdev,fastai/nbdev,,,https://github.com/fastai/nbdev,2019-11-18 17:37:35.000000,2021-08-01 20:21:44.000000,2021-08-01 20:21:42.000000,288.0,50.0,253.0,2852.0,1267.0,2021-07-26 02:36:49.000000,1.1.16,,46115.0,16.0,,,61.0,https://pypi.org/project/nbdev,46115.0,,,,,,,,2.0,,Apache-2.0,,,,,,,,,,
34,Jupyter Book,True,"Build interactive, publication-quality documents from Jupyter..",https://github.com/executablebooks/jupyter-book,,notebook-sharing,24,jupyter-book,executablebooks/jupyter-book,,,https://github.com/executablebooks/jupyter-book,2018-06-14 01:55:51.000000,2021-07-24 18:29:55.000000,2021-07-24 18:29:55.000000,338.0,321.0,529.0,2343.0,1266.0,2021-07-15 01:08:34.000000,0.11.2,,18552.0,31.0,,,82.0,https://pypi.org/project/jupyter-book,18552.0,,,,,,,,2.0,,BSD-3-Clause,,,,,,,,,,
35,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,24,,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,2019-07-19 18:19:17.000000,2021-08-05 00:39:17.000000,2021-03-31 14:20:34.000000,34.0,18.0,243.0,510.0,1174.0,2020-12-10 14:31:28.000000,0.3.7,,62242.0,28.0,91.0,91.0,11.0,,,,,,,,,,1.0,,BSD-3-Clause,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,62242.0,,,,,,,
36,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,24,oauthenticator,jupyterhub/oauthenticator,conda-forge/oauthenticator,,https://github.com/jupyterhub/oauthenticator,2014-09-23 21:37:06.000000,2021-08-04 15:06:21.000000,2021-07-19 12:32:09.000000,276.0,24.0,176.0,307.0,907.0,,,,41834.0,12.0,218.0,218.0,98.0,https://pypi.org/project/oauthenticator,41267.0,https://anaconda.org/conda-forge/oauthenticator,2021-07-19 15:40:38.273000,15879.0,,,,,1.0,,BSD-3-Clause,,,,,,,,,,
37,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,24,jupyter_server,jupyter-server/jupyter_server,conda-forge/jupyter_server,,https://github.com/jupyter-server/jupyter_server,2016-09-21 19:18:45.000000,2021-08-03 00:42:27.171000,2021-08-02 21:41:07.000000,123.0,63.0,134.0,249.0,12111.0,2021-08-02 21:50:58.000000,1.10.2,94.0,938483.0,42.0,,,444.0,https://pypi.org/project/jupyter_server,920409.0,https://anaconda.org/conda-forge/jupyter_server,2021-08-03 00:42:27.171000,632475.0,,,,,3.0,,,,,,,,,,,,
38,RISE,True,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,23,RISE,damianavila/RISE,conda-forge/rise,,https://github.com/damianavila/RISE,2013-08-26 18:55:36.000000,2021-04-29 15:35:53.000000,2021-04-29 10:13:29.000000,353.0,127.0,279.0,3065.0,737.0,,,,11508.0,9.0,1546.0,1546.0,39.0,https://pypi.org/project/RISE,7508.0,https://anaconda.org/conda-forge/rise,2021-03-11 13:00:21.741000,168041.0,,,,,2.0,,,,,,,,,,,,
39,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,23,,gopherdata/gophernotes,,gopherdata/gophernotes,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000000,2021-06-24 15:48:32.000000,2021-06-24 15:45:56.000000,201.0,40.0,120.0,2979.0,387.0,2021-06-24 15:51:03.000000,0.7.3,40.0,1242.0,15.0,5.0,5.0,28.0,,,,,,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,6.0,83269.0,1.0,,MIT,,,,github.com/gopherdata/gophernotes,,,,,,
40,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,23,beakerx,twosigma/beakerx,conda-forge/beakerx,beakerx/beakerx,https://github.com/twosigma/beakerx,2013-12-03 14:16:36.000000,2021-07-20 12:14:16.709000,2021-01-21 14:02:57.000000,366.0,340.0,4173.0,2588.0,1689.0,2018-12-04 18:27:21.000000,1.3.0,31.0,24365.0,39.0,,,43.0,https://pypi.org/project/beakerx,11168.0,https://anaconda.org/conda-forge/beakerx,2021-07-20 12:14:16.709000,443324.0,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,22.0,243959.0,2.0,,Apache-2.0,beakerx,https://www.npmjs.com/package/beakerx,1114.0,,,,,,,
41,nbdime,True,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,23,nbdime,jupyter/nbdime,conda-forge/nbdime,,https://github.com/jupyter/nbdime,2015-11-16 09:25:53.000000,2021-06-28 01:56:15.000000,2021-06-24 13:15:03.000000,115.0,53.0,215.0,2057.0,1934.0,,,,272947.0,20.0,51.0,51.0,32.0,https://pypi.org/project/nbdime,204173.0,https://anaconda.org/conda-forge/nbdime,2021-05-25 19:33:13.127000,352413.0,,,,,2.0,,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,62481.0,,,,,,,
42,watermark,True,"An IPython magic extension for printing date and time stamps, version..",https://github.com/rasbt/watermark,,magic,23,watermark,rasbt/watermark,conda-forge/watermark,,https://github.com/rasbt/watermark,2014-07-30 03:46:33.000000,2021-02-18 18:12:02.241000,2021-02-18 16:55:13.000000,64.0,14.0,26.0,544.0,81.0,2021-02-18 17:08:16.000000,2.2.0,,65834.0,14.0,1061.0,1061.0,15.0,https://pypi.org/project/watermark,62825.0,https://anaconda.org/conda-forge/watermark,2021-02-18 18:12:02.241000,174563.0,,,,,2.0,,BSD-3-Clause,,,,,,,,,,
43,ipycanvas,True,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,23,ipycanvas,martinRenou/ipycanvas,conda-forge/ipycanvas,,https://github.com/martinRenou/ipycanvas,2019-07-06 12:55:29.000000,2021-08-04 01:54:44.000000,2021-06-18 11:53:42.000000,36.0,31.0,59.0,455.0,352.0,2021-06-18 11:59:19.000000,0.9.0,,15436.0,25.0,177.0,177.0,13.0,https://pypi.org/project/ipycanvas,14291.0,https://anaconda.org/conda-forge/ipycanvas,2021-06-18 12:16:48.874000,26350.0,,,,,2.0,,BSD-3-Clause,,,,,,,,,,
44,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,23,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,,https://github.com/jupyter-server/jupyter-resource-usage,2016-04-22 07:01:34.000000,2021-08-04 01:27:00.000000,2021-07-23 07:06:54.000000,58.0,26.0,25.0,246.0,162.0,2021-04-29 13:47:38.000000,0.6.0,,34392.0,4.0,50.0,50.0,16.0,https://pypi.org/project/jupyter-resource-usage,14908.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946000,331236.0,,,,,1.0,,BSD-2-Clause,,,,,,,,,,
