,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,commit_count,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
47,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,22,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2023-02-01 21:54:29.000000,2023-01-31 00:04:41,267.0,245.0,1320.0,1536.0,2023-01-26 22:22:50,3.14.2,,3730.0,27.0,41.0,41.0,56.0,https://pypi.org/project/elyra,2850.0,https://anaconda.org/conda-forge/elyra,2023-01-27 19:24:06.134,26425.0,1.0,,,,,,,,,,,,,,,,,
48,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,22,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 20:50:03.000000,2022-09-02 20:50:03,248.0,224.0,667.0,978.0,2021-08-16 19:04:35,1.2.20210816,,91939.0,19.0,,,53.0,https://pypi.org/project/datalab,91939.0,,,,2.0,2055.0,,,,,,,,,,,,,,,,
49,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,22,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2022-10-21 10:50:59.000000,2022-08-25 13:37:51,175.0,57.0,167.0,847.0,2022-08-31 09:02:38,2.4.1,,83856.0,17.0,24.0,24.0,30.0,https://pypi.org/project/pythreejs,73876.0,https://anaconda.org/conda-forge/pythreejs,2022-09-06 14:51:41.037,456747.0,2.0,1715.0,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,4342.0,,,,,,,,,,,,,
50,ipycanvas,True,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,22,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-07-06 12:55:29.000,2023-01-08 16:23:15.000000,2022-10-24 07:11:22,55.0,47.0,78.0,647.0,2022-11-07 16:48:10,0.13.1,,16188.0,33.0,7.0,7.0,21.0,https://pypi.org/project/ipycanvas,13156.0,https://anaconda.org/conda-forge/ipycanvas,2022-08-29 09:30:23.393,124342.0,2.0,467.0,,,,,,,,,,,,,,,,
51,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,133.0,33.0,67.0,621.0,2019-06-03 21:24:10,0.10.2,,17810.0,14.0,150.0,150.0,21.0,https://pypi.org/project/mapboxgl,17810.0,,,,2.0,221.0,,,,,,,,,,,,,,,,
52,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,22,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,,2016-09-21 19:18:45.000,2023-02-01 19:32:30.000000,2023-02-01 16:33:43,206.0,114.0,249.0,376.0,2023-01-31 23:04:40,2.2.0,1091.0,12634149.0,94.0,,,492.0,https://pypi.org/project/jupyter_server,12565341.0,https://anaconda.org/conda-forge/jupyter_server,2023-02-01 14:37:55.766,3645371.0,3.0,,,,,,,,,,,,,,,,,
53,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,22,mwouts/itables,itables,,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2023-01-31 23:25:53.000000,2023-01-31 23:22:30,31.0,10.0,67.0,376.0,2023-01-31 23:25:53,1.4.6,,20224.0,34.0,200.0,200.0,5.0,https://pypi.org/project/itables,20224.0,,,,2.0,,,,,,,,,,,,,,,,,
54,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,22,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2023-02-02 13:09:41.000000,2023-01-18 12:20:17,321.0,34.0,204.0,354.0,,,,30280.0,15.0,325.0,325.0,109.0,https://pypi.org/project/oauthenticator,29569.0,https://anaconda.org/conda-forge/oauthenticator,2022-09-08 13:19:36.567,32706.0,1.0,,,,,,,,,,,,,,,,,
55,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,22,vatlab/SOS,,,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2023-02-01 19:22:59.000000,2022-09-23 04:46:09,32.0,64.0,1369.0,238.0,2019-05-21 01:06:30,0.9.11,,,51.0,3524.0,3524.0,36.0,,,,,,2.0,7579.0,,,,,,,,,,,,,,,,
56,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,22,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2023-01-27 09:54:36.000000,2022-09-12 13:05:27,58.0,59.0,99.0,220.0,2022-03-28 22:52:15,1.3.1,3.0,6938.0,19.0,109.0,109.0,32.0,,,https://anaconda.org/conda-forge/ipycytoscape,2022-09-12 13:43:52.218,242838.0,2.0,715.0,,,,,cytoscape/ipycytoscape,,,,,,,,,,,
57,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,22,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2022-09-13 07:14:14.000000,2021-06-27 18:55:19,154.0,56.0,82.0,184.0,2018-06-14 12:02:35,1.2.2,,7780.0,3.0,106.0,106.0,31.0,https://pypi.org/project/jupyterhub-ldapauthenticator,7264.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,28905.0,1.0,167.0,,,,,,,,,,,,,,,,
58,Perspective,True,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,21,finos/perspective,perspective-python,,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-02-02 14:05:58.000000,2023-02-02 06:24:31,566.0,90.0,504.0,5200.0,,,,5479.0,,7.0,7.0,76.0,https://pypi.org/project/perspective-python,4138.0,,,,1.0,5447.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,1341.0,,,,,,,,,,,,,
59,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2023-01-03 01:50:42.000000,2022-12-20 09:26:15,284.0,19.0,239.0,439.0,,,,12351.0,4.0,147.0,147.0,66.0,https://pypi.org/project/dockerspawner,12043.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,15740.0,1.0,,,,,,,,,,,,,,,,,
60,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,21,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-01-31 23:19:41.000000,2023-01-31 15:46:01,47.0,51.0,125.0,280.0,2022-02-07 15:18:40,1.8.2,,123241.0,30.0,7.0,7.0,11.0,https://pypi.org/project/ipyvuetify,120790.0,https://anaconda.org/conda-forge/ipyvuetify,2022-09-02 13:29:25.078,105407.0,3.0,215.0,,,,,widgetti/ipyvuetify,,,,,,,,,,,
61,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2023-01-05 04:35:46.000000,2023-01-04 20:16:50,65.0,58.0,82.0,172.0,,,,11455.0,12.0,578.0,578.0,25.0,https://pypi.org/project/nbgitpuller,10255.0,https://anaconda.org/conda-forge/nbgitpuller,2022-11-09 00:00:24.832,52807.0,1.0,,,,,,,,,,,,,,,,,
62,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,21,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2023-02-01 17:32:07.000000,2022-12-20 09:33:35,105.0,50.0,76.0,146.0,2022-10-05 04:46:29,1.2.0,,5852.0,10.0,24.0,24.0,42.0,https://pypi.org/project/batchspawner,5852.0,,,,1.0,362.0,,,,,,,,,,,,,,,,
63,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,20,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2022-10-17 19:47:53.000000,2022-02-03 18:32:34,1039.0,189.0,201.0,9418.0,,,,43545.0,,,,43.0,https://pypi.org/project/jupyterthemes,43545.0,,,,2.0,636.0,,,,,,,,,,,,,,,,
64,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,20,nteract/hydrogen,,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2023-01-10 02:23:39.000000,2023-01-10 01:11:13,319.0,165.0,1100.0,3838.0,2023-01-10 01:02:49,2.16.5,,,92.0,,,90.0,,,,,,3.0,2371.0,,,,,,,,,,,,,,,,
65,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,20,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2022-07-08 21:14:08.000000,2022-07-08 21:12:48,226.0,52.0,125.0,3473.0,2022-05-31 17:34:28,0.7.5,41.0,1015.0,17.0,9.0,9.0,29.0,,,,,,1.0,400.0,,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,86287.0,,github.com/gopherdata/gophernotes,,,,
66,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,20,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,147.0,53.0,180.0,1973.0,2021-11-15 23:43:33,5.2.1,,2169.0,33.0,71.0,71.0,16.0,,,,,,1.0,332.0,ijavascript,https://www.npmjs.com/package/ijavascript,2169.0,,,,,,,,,,,,,
67,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,20,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2023-02-01 14:33:10.000000,2023-01-06 12:55:49,295.0,220.0,624.0,1159.0,2022-09-27 08:13:34,0.8.1,96.0,6956.0,26.0,2.0,2.0,98.0,https://pypi.org/project/nbgrader,5146.0,https://anaconda.org/conda-forge/nbgrader,2022-09-28 03:43:17.179,132125.0,2.0,,,,,,,,,,,,,,,,,
68,NBextensions Configurator,True,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,20,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,2016-06-24 22:29:05.000,2022-12-21 12:09:13.000000,2022-12-21 12:09:12,111.0,54.0,32.0,919.0,2022-11-14 20:59:33,0.6.1,,357355.0,4.0,,,22.0,https://pypi.org/project/jupyter_nbextensions_configurator,357355.0,,,,2.0,514.0,,,,,,,,,,,,,,,,
69,Apache Toree,True,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,20,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2023-01-29 14:03:06.000000,2022-12-09 23:23:33,216.0,,,707.0,,,,8705.0,,,,105.0,https://pypi.org/project/toree,8705.0,,,,1.0,1152.0,,,,,,,,,,,,,,,,
70,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,20,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2023-01-07 04:35:11.000000,2021-06-29 12:29:51,65.0,41.0,25.0,551.0,,,,3222.0,,1120.0,1120.0,15.0,,,,,,1.0,101.0,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,3222.0,,,,,,,,,,,,,
71,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,20,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,38.0,17.0,245.0,546.0,2020-12-10 14:31:28,0.3.7,,97020.0,28.0,,,11.0,,,,,,1.0,1174.0,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,97020.0,,,,,,,,,,,,,
72,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,20,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-01-28 21:34:47.000000,2023-01-28 21:34:47,65.0,97.0,131.0,489.0,2022-12-28 16:50:41,0.32.5,71.0,16075.0,38.0,2.0,2.0,6.0,https://pypi.org/project/itkwidgets,14938.0,,,,3.0,910.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,1136.0,,,,,,,,,,,,,
73,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,20,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2022-11-08 07:42:07.789000,2021-04-26 19:20:06,68.0,5.0,50.0,409.0,2020-06-09 08:17:47,0.8.0,,4479.0,8.0,338.0,338.0,8.0,https://pypi.org/project/appmode,1428.0,https://anaconda.org/conda-forge/appmode,2022-11-08 07:42:07.789,192272.0,2.0,96.0,,,,,,,,,,,,,,,,
74,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,20,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,57.0,20.0,8.0,361.0,,,,9933.0,2.0,328.0,328.0,7.0,https://pypi.org/project/jupyterlab-dash,1137.0,,,,1.0,41.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,8796.0,,,,,,,,,,,,,
75,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,20,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2023-01-05 15:35:16.000000,2022-09-05 14:24:06,89.0,20.0,37.0,344.0,2021-11-27 17:02:34,3.0.1,,8128.0,6.0,5.0,5.0,16.0,https://pypi.org/project/jupyterlab-github,1642.0,,,,1.0,238.0,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,6486.0,,,,,,,,,,,,,
76,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,20,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2023-01-22 07:50:04.000000,2023-01-22 07:38:24,35.0,5.0,71.0,243.0,2023-01-22 08:16:38,2.8.1,80881.0,1207.0,33.0,,,21.0,,,,,,1.0,376.0,,,,,,,,,,,,,,,,
77,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,20,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,21.0,34.0,39.0,188.0,2019-12-03 17:50:40,2.5.0,,39334.0,6.0,13.0,13.0,7.0,https://pypi.org/project/bookstore,39334.0,,,,2.0,619.0,,,,,,,,,,,,,,,,
78,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,20,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2022-10-14 17:28:05.000000,2022-06-25 19:26:22,53.0,46.0,85.0,159.0,2022-06-25 19:35:21,0.4.0,,118965.0,4.0,,,25.0,https://pypi.org/project/jupyter_sphinx,118965.0,,,,2.0,372.0,,,,,,,,,,,,,,,,
79,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,20,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2023-01-05 11:12:53.000000,2022-09-24 00:33:01,72.0,28.0,47.0,100.0,,,,11774.0,,43.0,43.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,11774.0,,,,2.0,231.0,,,,,,,,,,,,,,,,
80,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,20,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,,2017-07-31 17:37:26.000,2023-02-02 00:43:17.000000,2022-08-22 17:02:57,9.0,3.0,8.0,35.0,2022-08-24 15:07:24,4.3.2,,79415.0,8.0,688.0,688.0,5.0,https://pypi.org/project/ipydatawidgets,75694.0,https://anaconda.org/conda-forge/ipydatawidgets,2022-08-24 16:21:19.099,208409.0,3.0,297.0,,,,,,,,,,,,,,,,
81,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,19,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-12-25 14:22:01.000000,2021-11-22 20:42:15,357.0,2.0,89.0,2939.0,2021-07-13 22:12:59,0.13.2,,11424.0,4.0,,,11.0,,,,,,3.0,,,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,26.0,514090.0,,,,,,
82,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2023-01-17 17:13:36.000000,2023-01-17 17:10:37,387.0,108.0,693.0,2572.0,2022-12-20 22:13:40,1.24.0,,,43.0,,,106.0,,,,,,2.0,713.0,,,,,,,,,,,,,,,,
83,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,19,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2023-01-31 16:22:00.084697,2023-01-26 17:43:36,835.0,17.0,285.0,2245.0,2023-01-31 16:11:59,b6d9d155956a9cc0d311e06d7119594d37d898bf4b851ff5f31dda711f40b20e,,2062.0,98.0,,,147.0,,,,,,3.0,,,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2023-01-31 16:22:00.084697,165.0,193888.0,,,,,,
84,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,19,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2023-01-27 08:07:14.487852,2023-01-27 08:04:32,510.0,169.0,404.0,2083.0,,,,22058.0,,9.0,9.0,95.0,,,,,,3.0,,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,30.0,2779383.0,,,,,,
85,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,19,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2022-08-22 10:08:00.000000,2021-06-11 15:16:36,253.0,43.0,33.0,1877.0,,,,3307.0,,93.0,93.0,8.0,https://pypi.org/project/colabcode,3307.0,,,,3.0,44.0,,,,,,,,,,,,,,,,
86,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,19,almond-sh/almond,,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2023-02-02 13:31:14.000000,2023-02-01 10:48:47,222.0,102.0,199.0,1485.0,2023-02-01 10:52:48,0.13.3,1418.0,206.0,41.0,,,39.0,,,,,,2.0,,,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2023-02-01 13:35:35.588883,6.0,17107.0,,,,,,
87,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,19,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-01-20 07:58:41.000000,2023-01-10 15:02:24,83.0,39.0,123.0,955.0,2021-04-10 11:39:23,3.0.7,,3890.0,6.0,5.0,5.0,19.0,,,,,,2.0,169.0,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,3890.0,,,,,,,,,,,,,
88,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,19,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,92.0,39.0,29.0,841.0,,,,5348.0,1.0,209.0,209.0,7.0,https://pypi.org/project/notedown,4729.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,34695.0,3.0,264.0,,,,,,,,,,,,,,,,
89,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,19,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-12-10 12:18:17.000000,2022-01-05 20:19:46,143.0,64.0,56.0,777.0,2021-10-12 17:36:36,1.8.1,,10561.0,3.0,,,20.0,https://pypi.org/project/witwidget,9426.0,,,,3.0,328.0,wit-widget,https://www.npmjs.com/package/wit-widget,1135.0,,,,,,,,,,,,,
90,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,19,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2022-04-15 13:31:22.000000,2019-07-22 06:22:45,146.0,71.0,137.0,747.0,2016-01-02 19:06:03,0.2,,12602.0,20.0,3.0,3.0,16.0,https://pypi.org/project/gmaps,6818.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,288812.0,3.0,1380.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1599.0,,,,,,,,,,,,,
91,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,19,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-01-07 04:08:12.000000,2022-11-18 19:34:59,60.0,30.0,55.0,540.0,2021-09-15 15:34:35,3.1.0,,3674.0,1.0,5.0,5.0,22.0,https://pypi.org/project/jupyterlab_latex,2594.0,,,,2.0,438.0,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,1080.0,,,,,,,,,,,,,
92,pivottablejs,True,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook,..",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,19,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25,64.0,19.0,41.0,518.0,2018-01-15 18:11:51,0.9.0,,22151.0,8.0,301.0,301.0,3.0,https://pypi.org/project/pivottablejs,22151.0,,,,3.0,32.0,,,,,,,,,,,,,,,,
93,ipysheet,True,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,19,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,MIT,2017-07-10 13:46:31.000,2023-01-09 10:01:22.000000,2022-11-28 09:20:26,64.0,61.0,61.0,514.0,,,,50495.0,15.0,6.0,6.0,13.0,https://pypi.org/project/ipysheet,47428.0,https://anaconda.org/conda-forge/ipysheet,2022-11-28 14:56:47.302,69726.0,3.0,307.0,ipysheet,https://www.npmjs.com/package/ipysheet,1645.0,,,,,,,,,,,,,
94,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,19,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2023-01-16 03:37:02.000000,2023-01-16 03:37:02,57.0,6.0,76.0,324.0,2022-11-16 20:29:42,0.3.2,,10318.0,14.0,7.0,7.0,16.0,https://pypi.org/project/jupyterlab_templates,6826.0,,,,2.0,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,3492.0,,finos/jupyterlab_templates,,,,,,,,,,,
