,name,show,description,homepage,resource,category,projectrank,pypi_id,github_id,conda_id,dockerhub_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
95,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,18,notedown,aaren/notedown,conda-forge/notedown,,https://github.com/aaren/notedown,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,92.0,39.0,29.0,786.0,264.0,,,,3987.0,1.0,157.0,157.0,7.0,https://pypi.org/project/notedown,3228.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,32643.0,,,,,3.0,BSD-2-Clause,,,,,,,,,,,
96,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,18,gmaps,pbugnion/gmaps,conda-forge/gmaps,,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45,143.0,62.0,136.0,727.0,1380.0,2016-01-02 19:06:03,0.2,,20884.0,20.0,1.0,1.0,16.0,https://pypi.org/project/gmaps,15520.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,251332.0,,,,,3.0,BSD-3-Clause,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,876.0,,,,,,,,
97,ipysheet,True,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,18,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,,https://github.com/QuantStack/ipysheet,2017-07-10 13:46:31.000,2022-01-22 05:56:41.000000,2021-12-14 18:02:31,57.0,59.0,56.0,467.0,295.0,,,,4403.0,13.0,3.0,3.0,10.0,https://pypi.org/project/ipysheet,,https://anaconda.org/conda-forge/ipysheet,2021-08-11 12:55:17.098,41404.0,,,,,3.0,MIT,ipysheet,https://www.npmjs.com/package/ipysheet,3253.0,,,,,,,,
98,nb_conda_kernels,True,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,18,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000,2022-01-26 14:48:39.000000,2020-11-30 15:55:07,52.0,31.0,97.0,429.0,335.0,2020-09-05 22:35:32,2.3.0,,7978.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2021-11-15 18:27:32.236,534548.0,,,,,2.0,BSD-3-Clause,,,,,,,,,,,
99,nbtutor,True,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,18,,lgpage/nbtutor,conda-forge/nbtutor,,https://github.com/lgpage/nbtutor,2016-11-07 14:08:25.000,2022-01-22 05:41:18.000000,2021-07-29 16:32:39,36.0,19.0,13.0,395.0,177.0,2016-12-23 12:20:44,1.0.4,,1555.0,2.0,23.0,23.0,3.0,,,https://anaconda.org/conda-forge/nbtutor,2021-11-16 20:29:38.101,94915.0,,,,,3.0,,,,,,,,,,,,
100,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter/kernel_gateway,,kernels,18,jupyter-kernel-gateway,jupyter/kernel_gateway,,,https://github.com/jupyter/kernel_gateway,2015-09-21 15:34:11.000,2021-12-07 19:27:26.000000,2021-12-07 19:27:26,108.0,14.0,161.0,375.0,559.0,2021-08-25 00:19:46,2.5.1,104.0,5110.0,9.0,,,44.0,https://pypi.org/project/jupyter-kernel-gateway,5108.0,,,,,,,,2.0,,,,,,,,,,,,
101,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000,2022-01-22 04:28:13.000000,2021-08-10 23:33:46,69.0,30.0,65.0,356.0,513.0,2018-02-05 18:54:22,0.11.1,,1740.0,12.0,2.0,2.0,15.0,,,,,,,,,,2.0,BSD-3-Clause,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,1740.0,,,,,,,,
102,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,18,jupyter_server,jupyter-server/jupyter_server,conda-forge/jupyter_server,,https://github.com/jupyter-server/jupyter_server,2016-09-21 19:18:45.000,2022-01-27 02:33:51.000000,2022-01-25 14:46:21,144.0,74.0,161.0,288.0,,2022-01-21 23:43:06,1.13.4,240.0,27688.0,52.0,,,454.0,https://pypi.org/project/jupyter_server,,https://anaconda.org/conda-forge/jupyter_server,2022-01-22 14:26:14.062,1107176.0,,,,,3.0,,,,,,,,,,,,
103,ThebeLab,True,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,18,,executablebooks/thebe,,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000,2022-01-24 08:11:07.000000,2021-11-19 12:06:20,53.0,55.0,82.0,267.0,676.0,2021-10-26 10:04:08,0.8.2,,,5.0,5.0,5.0,26.0,,,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
104,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000,2022-01-22 02:07:28.000000,2022-01-08 00:53:47,44.0,34.0,89.0,242.0,,2022-01-08 01:09:14,5.2.0,,23297.0,16.0,,,18.0,https://pypi.org/project/dask-labextension,4354.0,https://anaconda.org/conda-forge/dask-labextension,2022-01-08 15:40:51.016,492228.0,,,,,2.0,BSD-3-Clause,dask-labextension,https://www.npmjs.com/package/dask-labextension,3065.0,,,,,,,,
105,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,18,nteract-scrapbook,nteract/scrapbook,,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000,2021-05-07 07:52:57.000000,2021-04-28 06:36:37,24.0,23.0,25.0,231.0,,,,,63022.0,,88.0,88.0,11.0,https://pypi.org/project/nteract-scrapbook,63022.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
106,jupyterlab-classic,True,The next-gen old-school notebook UI.,https://github.com/jupyterlab/retrolab,,notebook-environments,18,jupyterlab-classic,jtpio/jupyterlab-classic,,,https://github.com/jupyterlab/retrolab,2020-12-07 16:37:07.000,2022-01-27 12:30:16.000000,2022-01-27 12:30:16,37.0,42.0,89.0,220.0,,2022-01-27 12:12:38,0.3.18,505.0,38.0,46.0,46.0,46.0,17.0,https://pypi.org/project/jupyterlab-classic,,,,,,,,,3.0,BSD-3-Clause,,,,,jupyterlab/retrolab,,,,,,
107,ML Hub,True,Multi-user development platform for machine learning teams. Simple to..,https://github.com/ml-tooling/ml-hub,,notebook-environments,18,,ml-tooling/ml-hub,,mltooling/ml-hub,https://github.com/ml-tooling/ml-hub,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,45.0,15.0,11.0,212.0,220.0,2020-02-03 15:59:07,1.0.0,1754.0,1471.0,8.0,,,7.0,,,,,,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,43703.0,3.0,Apache-2.0,,,,,,,,,,,
108,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000,2022-01-12 10:03:23.000000,2022-01-12 10:01:35,30.0,3.0,64.0,211.0,332.0,2022-01-12 10:19:16,2.7.6,58991.0,1092.0,28.0,,,18.0,,,,,,,,,,2.0,MIT,,,,,,,,,,,
109,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,18,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000,2022-01-25 03:13:58.218000,2022-01-24 23:11:49,99.0,55.0,91.0,206.0,,2018-12-10 14:39:58,0.8.8,,16787.0,15.0,1.0,1.0,60.0,https://pypi.org/project/jupyter-server-proxy,,https://anaconda.org/conda-forge/jupyter-server-proxy,2022-01-25 03:13:58.218,587558.0,,,,,2.0,BSD-3-Clause,,,,,,,,,,,
110,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,18,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000,2021-11-08 21:42:16.000000,2021-11-08 21:42:15,44.0,10.0,70.0,178.0,403.0,2017-06-02 21:19:27,0.5.0,77.0,1319.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430,75135.0,,,,,2.0,Apache-2.0,,,,,,,,,,,
111,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,18,spylon-kernel,Valassis-Digital-Media/spylon-kernel,conda-forge/spylon-kernel,,https://github.com/vericast/spylon-kernel,2016-11-21 02:23:14.000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57,24.0,17.0,18.0,153.0,188.0,2017-03-05 04:26:44,0.2.0,,5697.0,8.0,67.0,67.0,6.0,https://pypi.org/project/spylon-kernel,4334.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447,80443.0,,,,,2.0,,,,,,vericast/spylon-kernel,,,,,,
112,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,18,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000,2021-12-29 22:39:59.000000,2021-12-29 22:39:59,37.0,10.0,22.0,44.0,,2021-11-15 18:05:32,0.11.1,,9894.0,29.0,,,22.0,https://pypi.org/project/jupyter-packaging,,https://anaconda.org/conda-forge/jupyter-packaging,2021-11-15 22:16:59.924,197894.0,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
113,ipydatawidgets,True,A set of widgets to help facilitate reuse of large datasets..,https://github.com/vidartf/ipydatawidgets,,widgets,18,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000,2021-01-06 10:43:12.012000,2021-01-04 10:18:53,7.0,3.0,6.0,28.0,266.0,,,,61056.0,6.0,427.0,427.0,5.0,https://pypi.org/project/ipydatawidgets,58141.0,https://anaconda.org/conda-forge/ipydatawidgets,2021-01-06 10:43:12.012,125382.0,,,,,3.0,,,,,,,,,,,,
114,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,17,jupyterthemes,dunovank/jupyter-themes,,,https://github.com/dunovank/jupyter-themes,2014-12-10 23:22:23.000,2021-12-04 01:00:56.000000,2021-08-23 17:19:38,989.0,186.0,197.0,8936.0,634.0,,,,,,,,42.0,https://pypi.org/project/jupyterthemes,,,,,,,,,2.0,MIT,,,,,,,,,,,
115,IHaskell,True,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,17,,gibiansky/IHaskell,,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000,2022-01-22 19:17:38.000000,2022-01-18 09:49:28,236.0,27.0,695.0,2325.0,2105.0,2015-03-26 05:06:25,0.6,,16.0,1.0,,,105.0,,,,,,,,,,3.0,MIT,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,16.0,,,,,,,,
116,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,17,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000,2022-01-22 01:59:06.000000,2021-04-02 15:15:07,40.0,23.0,116.0,502.0,353.0,,,,4946.0,,,,30.0,https://pypi.org/project/jupyterlab_code_formatter,,,,,,,,,2.0,MIT,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,4946.0,,,,,,,,
117,Ansible Kernel,True,Jupyter Notebook Kernel for running Ansible Tasks and..,https://github.com/ansible/ansible-jupyter-kernel,,kernels,17,ansible-kernel,ansible/ansible-jupyter-kernel,conda-forge/ansible-kernel,benthomasson/ansible-jupyter-kernel,https://github.com/ansible/ansible-jupyter-kernel,2018-06-26 14:28:02.000,2022-01-04 14:36:11.000000,2022-01-04 14:36:11,50.0,12.0,29.0,477.0,210.0,,,,1944.0,1.0,8.0,8.0,10.0,https://pypi.org/project/ansible-kernel,117.0,https://anaconda.org/conda-forge/ansible-kernel,2020-01-14 12:34:24.230,8782.0,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66418.0,3.0,Apache-2.0,,,,,,,,,,,
118,F# Kernel,True,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,17,,fsprojects/IfSharp,,fsprojects/ifsharp,https://github.com/fsprojects/IfSharp,2013-12-03 21:25:01.000,2022-01-14 14:51:10.000000,2022-01-14 14:51:09,67.0,13.0,127.0,433.0,336.0,2020-03-08 20:03:38,3.0.4,5318.0,61.0,15.0,,,28.0,,,,,,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,657.0,3.0,BSD-3-Clause,,,,,,,,,,,
119,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,17,,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000,2022-01-17 16:35:15.000000,2022-01-17 16:34:54,60.0,29.0,71.0,423.0,544.0,,,,2833.0,,1.0,1.0,25.0,,,,,,,,,,3.0,BSD-3-Clause,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2833.0,,,,,,,,
120,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,17,itkwidgets,InsightSoftwareConsortium/itkwidgets,,,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000,2021-09-17 20:07:43.000000,2021-09-17 20:07:43,48.0,72.0,100.0,411.0,877.0,2021-05-14 15:18:02,0.32.1,64.0,6466.0,13.0,,,20.0,https://pypi.org/project/itkwidgets,5346.0,,,,,,,,3.0,Apache-2.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,1118.0,,,,,,,,
121,commuter,True,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,17,,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000,2022-01-24 16:52:20.000000,2022-01-24 16:52:10,63.0,51.0,39.0,395.0,636.0,,,,420.0,,3.0,3.0,27.0,,,,,,,,,,3.0,BSD-3-Clause,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,420.0,,,,,,,,
122,vega,True,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,17,vega,vega/ipyvega,conda-forge/vega,,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000,2022-01-23 21:56:22.000000,2022-01-20 22:50:53,55.0,11.0,81.0,321.0,553.0,,,,7037.0,26.0,,,10.0,https://pypi.org/project/vega,,https://anaconda.org/conda-forge/vega,2021-11-18 16:21:37.805,471483.0,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
123,tributary,True,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,17,tributary,timkpaine/tributary,conda-forge/tributary,,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000,2021-12-24 10:47:28.000000,2021-12-24 10:47:27,25.0,10.0,70.0,292.0,,2021-02-27 04:59:39,0.1.5,,790.0,12.0,17.0,17.0,7.0,https://pypi.org/project/tributary,,https://anaconda.org/conda-forge/tributary,2021-11-17 22:00:58.159,15014.0,,,,,3.0,Apache-2.0,,,,,,,,,,,
124,JupyterLab Templates,True,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,17,jupyterlab_templates,jpmorganchase/jupyterlab_templates,,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000,2022-01-22 08:15:07.000000,2022-01-22 08:15:06,49.0,8.0,70.0,285.0,,2021-03-28 03:19:03,0.3.1,,7136.0,13.0,4.0,4.0,14.0,https://pypi.org/project/jupyterlab_templates,4187.0,,,,,,,,2.0,Apache-2.0,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2949.0,,,,,,,,
125,gator,True,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,17,,mamba-org/gator,conda-forge/mamba_gator,,https://github.com/mamba-org/gator,2018-08-02 05:15:23.000,2022-01-22 02:48:44.000000,2021-10-29 07:36:43,19.0,14.0,37.0,204.0,602.0,2021-09-03 07:26:55,npm@3.0.2,2.0,1022.0,27.0,1.0,1.0,24.0,,,https://anaconda.org/conda-forge/mamba_gator,2021-09-03 12:29:39.360,11473.0,,,,,2.0,BSD-3-Clause,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,203.0,,,,,,,,
126,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,sparkmonitor,krishnan-r/sparkmonitor,,krishnanr/sparkmonitor,https://github.com/krishnan-r/sparkmonitor,2017-05-31 09:13:01.000,2021-02-03 03:28:03.000000,2021-02-03 03:28:02,47.0,15.0,7.0,163.0,214.0,2018-05-29 18:46:14,0.0.9,2380.0,1971.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,1911.0,,,,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,904.0,2.0,Apache-2.0,,,,,,,,,,,
127,JupyterLab Spellchecker,True,Spellchecker for JupyterLab notebook markdown cells..,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,17,,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,2018-04-02 07:47:30.000,2022-01-22 02:48:54.000000,2021-10-08 10:02:41,16.0,11.0,33.0,140.0,150.0,2021-10-08 10:06:16,0.7.2,,2131.0,7.0,1.0,1.0,6.0,,,,,,,,,,2.0,BSD-3-Clause,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,2131.0,,jupyterlab-contrib/spellchecker,,,,,,
128,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000,2021-04-26 14:44:49.000000,2020-06-18 03:28:01,23.0,88.0,93.0,73.0,269.0,2020-06-18 03:30:24,0.5.10,,473.0,17.0,24.0,24.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,473.0,,,,,,,,3.0,BSD-3-Clause,,,,,,,,,,,
129,ipydagred3,True,ipywidgets library for drawing directed acyclic graphs in..,https://github.com/timkpaine/ipydagred3,,widgets,17,ipydagred3,timkpaine/ipydagred3,,,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000,2021-12-12 18:44:52.000000,2021-12-12 18:44:52,5.0,5.0,14.0,29.0,,2020-12-31 23:04:43,0.3.0,,97818.0,9.0,9.0,9.0,3.0,https://pypi.org/project/ipydagred3,344.0,,,,,,,,3.0,Apache-2.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,97474.0,,,,,,,,
130,Contrib NBextensions,True,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,16,jupyter_contrib_nbextensions,ipython-contrib/jupyter_contrib_nbextensions,,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,2013-07-13 17:05:16.000,2021-12-03 07:25:49.000000,2021-04-06 05:51:36,742.0,312.0,450.0,4755.0,2608.0,2019-01-02 12:23:07,0.5.1,,,1.0,,,126.0,https://pypi.org/project/jupyter_contrib_nbextensions,,,,,,,,,3.0,,,,,,,,,,,,
131,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,16,colabcode,abhishekkrthakur/colabcode,,,https://github.com/abhishekkrthakur/colabcode,2020-09-09 10:06:26.000,2021-10-28 17:06:53.000000,2021-06-11 15:16:36,223.0,31.0,31.0,1681.0,44.0,,,,,,50.0,50.0,8.0,https://pypi.org/project/colabcode,,,,,,,,,3.0,MIT,,,,-5.0,,,,,,,
132,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,16,,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,2017-12-02 21:16:38.000,2021-06-15 20:32:15.000000,2019-07-16 04:37:36,73.0,55.0,42.0,896.0,60.0,2019-07-16 04:33:54,0.11.0,,481.0,14.0,3.0,3.0,8.0,,,,,,,,,,2.0,MIT,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,481.0,,,,,,,,
133,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,16,,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,2017-10-08 04:42:46.000,2020-09-28 07:59:11.000000,2019-12-08 22:22:20,144.0,61.0,57.0,744.0,90.0,2019-05-06 03:28:50,1.3.0,70505.0,1639.0,5.0,,,4.0,,,,,,,,,,3.0,MIT,,,,,,,,,,,
134,clojupyter,True,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,16,,clojupyter/clojupyter,simplect/clojupyter,simplect/clojupyter,https://github.com/clojupyter/clojupyter,2014-05-09 07:09:06.000,2021-12-29 07:49:50.000000,2021-12-29 07:49:50,73.0,14.0,79.0,719.0,283.0,,,,93.0,7.0,,,26.0,,,https://anaconda.org/simplect/clojupyter,2020-03-02 14:14:22.302,2711.0,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,347.0,3.0,MIT,,,,,,,,,,,
135,VSCode Jupyter,True,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,16,,microsoft/vscode-jupyter,,,https://github.com/microsoft/vscode-jupyter,2020-09-10 23:39:14.000,2022-01-26 23:50:12.000000,2022-01-26 23:50:11,103.0,612.0,6054.0,518.0,,2021-08-17 23:55:18,2021.8.12,,,18.0,,,242.0,,,,,,,,,,3.0,MIT,,,,,,,,,,,
136,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,16,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,,,https://github.com/rapidsai/jupyterlab-nvdashboard,2019-08-12 15:22:10.000,2022-01-22 03:55:55.000000,2021-10-12 08:51:05,52.0,24.0,28.0,443.0,,2021-05-25 17:57:52,0.6.0,,7384.0,2.0,,,15.0,https://pypi.org/project/jupyterlab-nvdashboard,3642.0,,,,,,,,2.0,BSD-3-Clause,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,3742.0,,,,,,,,
137,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,16,itables,mwouts/itables,,,https://github.com/mwouts/itables,2019-04-15 22:09:44.000,2022-01-24 23:49:14.000000,2022-01-24 23:44:14,20.0,6.0,27.0,251.0,,2022-01-24 23:49:14,0.4.5,,,12.0,88.0,88.0,3.0,https://pypi.org/project/itables,,,,,,,,,3.0,MIT,,,,,,,,,,,
138,JupyterLab Go-To-Definition,True,Navigate to variable's definition with a click in..,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,16,,krassowski/jupyterlab-go-to-definition,,,https://github.com/krassowski/jupyterlab-go-to-definition,2018-12-22 01:18:42.000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05,9.0,10.0,13.0,209.0,89.0,2019-07-05 21:26:30,0.5.0,,2717.0,5.0,11.0,11.0,2.0,,,,,,,,,,2.0,BSD-3-Clause,@krassowski/jupyterlab_go_to_definition,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,2717.0,,,,,,,,
139,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,16,sidecar,jupyter-widgets/jupyterlab-sidecar,,,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000,2022-01-22 02:09:56.000000,2021-07-04 21:12:58,34.0,19.0,10.0,192.0,69.0,2021-03-11 01:34:17,0.5.1,,535.0,1.0,3.0,3.0,13.0,https://pypi.org/project/sidecar,,,,,,,,,2.0,BSD-3-Clause,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,535.0,,,,,,,,
140,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,16,ipytest,chmp/ipytest,,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000,2022-01-20 16:21:37.000000,2021-07-28 17:34:15,18.0,2.0,42.0,184.0,,,,,5547.0,,138.0,138.0,4.0,https://pypi.org/project/ipytest,5547.0,,,,,,,,3.0,MIT,,,,4.0,,,,,,,
141,SAS Kernel,True,A Jupyter kernel for SAS. This opens up all the data manipulation..,https://github.com/sassoftware/sas_kernel,,kernels,16,sas_kernel,sassoftware/sas_kernel,,,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000,2021-09-21 14:53:24.000000,2021-09-21 14:53:24,71.0,3.0,52.0,181.0,213.0,2021-07-14 17:27:18,2.4.11,,637.0,14.0,,,7.0,https://pypi.org/project/sas_kernel,637.0,,,,,,,,3.0,Apache-2.0,,,,,,,,,,,
142,JupyterLab Data Explorer,True,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,16,,jupyterlab/jupyterlab-data-explorer,,,https://github.com/jupyterlab/jupyterlab-data-explorer,2019-01-03 21:57:42.000,2021-12-09 16:25:40.000000,2020-05-24 13:16:16,34.0,57.0,34.0,161.0,426.0,,,,127.0,,10.0,10.0,9.0,,,,,,,,,,2.0,BSD-3-Clause,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,127.0,,,,,,,,
